protocol_id,dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,directed_configuration_support,rate_divergence_configuration_support,abrupt_configuration_support,combined_change_score_q50,change_configuration_support,guard_configuration_fraction,stop_boundary_configuration_fraction,change_trigger
B_Exp2_to_Exp1,Exp1,1144,1144,5721.0,5740.0,5730.5,6041.966464219699,6062.032611565884,6051.999537892791,5730.5,6051.999537892791,24,0.0,0.0,0.0,0.14460092477408087,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1145,1145,5726.0,5745.0,5735.5,6047.2470293108,6067.313176656984,6057.280102983893,5735.5,6057.280102983893,24,0.0,0.0,0.0,0.08085687802015991,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1146,1146,5731.0,5750.0,5740.5,6052.527594401901,6072.593741748085,6062.560668074993,5740.5,6062.560668074993,24,0.0,0.0,0.0,0.05960743696175348,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1147,1147,5736.0,5755.0,5745.5,6057.808159493003,6077.874306839186,6067.841233166095,5745.5,6067.841233166095,24,0.0,0.0,0.0,0.09410767826205707,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1148,1148,5741.0,5760.0,5750.5,6063.088724584104,6083.154871930288,6073.121798257195,5750.5,6073.121798257195,24,0.0,0.0,0.0,0.03837088576870482,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1149,1149,5746.0,5765.0,5755.5,6068.3692896752045,6088.435437021389,6078.402363348297,5755.5,6078.402363348297,24,0.0,0.0,0.0,0.39241906707337476,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1150,1150,5751.0,5770.0,5760.5,6073.649854766306,6093.71600211249,6083.682928439398,5760.5,6083.682928439398,24,0.0,0.0,0.0,0.1685925000549831,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1151,1151,5756.0,5775.0,5765.5,6078.930419857407,6098.9965672035905,6088.963493530499,5765.5,6088.963493530499,24,0.0,0.0,0.0,0.11168107865853513,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1152,1152,5761.0,5780.0,5770.5,6084.210984948509,6104.277132294693,6094.2440586216,5770.5,6094.2440586216,24,0.0,0.0,0.0,0.3814943418148539,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1153,1153,5766.0,5785.0,5775.5,6089.491550039609,6109.557697385793,6099.524623712701,5775.5,6099.524623712701,24,0.0,0.08333333333333333,0.0,37.06432569433794,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1154,1154,5771.0,5790.0,5780.5,6094.7721151307105,6114.838262476895,6104.805188803803,5780.5,6104.805188803803,24,0.0,0.041666666666666664,0.0,8.625779508679482,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1155,1155,5776.0,5795.0,5785.5,6100.052680221811,6120.118827567995,6110.085753894904,5785.5,6110.085753894904,24,0.0,0.041666666666666664,0.0,10.180263524103195,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1156,1156,5781.0,5800.0,5790.5,6105.333245312913,6125.399392659097,6115.366318986004,5790.5,6115.366318986004,24,0.0,0.041666666666666664,0.0,8.352443116513275,0.041666666666666664,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1157,1157,5786.0,5805.0,5795.5,6110.613810404014,6130.679957750198,6120.646884077106,5795.5,6120.646884077106,24,0.0,0.0,0.0,0.06396964551419511,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1158,1158,5791.0,5810.0,5800.5,6115.894375495115,6135.960522841299,6125.927449168207,5800.5,6125.927449168207,24,0.0,0.0,0.0,3.491613743624323,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1159,1159,5796.0,5815.0,5805.5,6121.174940586216,6141.2410879324,6131.208014259309,5805.5,6131.208014259309,24,0.0,0.0,0.0,4.481939344380106,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1160,1160,5801.0,5820.0,5810.5,6126.455505677318,6146.521653023502,6136.488579350409,5810.5,6136.488579350409,24,0.0,0.0,0.0,4.392262165691813,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1161,1161,5806.0,5825.0,5815.5,6131.736070768418,6151.8022181146025,6141.76914444151,5815.5,6141.76914444151,24,0.0,0.0,0.0,4.037291197932935,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1162,1162,5811.0,5830.0,5820.5,6137.01663585952,6157.082783205704,6147.049709532612,5820.5,6147.049709532612,24,0.0,0.0,0.0,0.4032862524404933,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1163,1163,5816.0,5835.0,5825.5,6142.29720095062,6162.363348296804,6152.330274623713,5825.5,6152.330274623713,24,0.0,0.0,0.0,0.179359580400912,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1164,1164,5821.0,5840.0,5830.5,6147.5777660417225,6167.643913387906,6157.610839714814,5830.5,6157.610839714814,24,0.0,0.0,0.0,0.18272753981286538,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1165,1165,5826.0,5845.0,5835.5,6152.858331132823,6172.924478479007,6162.891404805915,5835.5,6162.891404805915,24,0.0,0.0,0.0,0.2465696827797515,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1166,1166,5831.0,5850.0,5840.5,6158.138896223924,6178.2050435701085,6168.1719698970155,5840.5,6168.1719698970155,24,0.0,0.0,0.0,0.5294564921065841,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1167,1167,5836.0,5855.0,5845.5,6163.419461315025,6183.485608661209,6173.452534988118,5845.5,6173.452534988118,24,0.0,0.0,0.0,0.38650398206559755,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1168,1168,5841.0,5860.0,5850.5,6168.700026406126,6188.76617375231,6178.733100079218,5850.5,6178.733100079218,24,0.0,0.0,0.0,0.035744512870874226,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1169,1169,5846.0,5865.0,5855.5,6173.980591497228,6194.046738843412,6184.01366517032,5855.5,6184.01366517032,24,0.0,0.0,0.0,0.2120987545107033,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1170,1170,5851.0,5870.0,5860.5,6179.261156588329,6199.327303934513,6189.29423026142,5860.5,6189.29423026142,24,0.0,0.0,0.0,0.43756199455824707,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1171,1171,5856.0,5875.0,5865.5,6184.541721679429,6204.607869025614,6194.574795352522,5865.5,6194.574795352522,24,0.0,0.0,0.0,0.20554038906096894,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1172,1172,5861.0,5880.0,5870.5,6189.822286770531,6209.888434116715,6199.855360443623,5870.5,6199.855360443623,24,0.0,0.0,0.0,0.5998463768255882,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1173,1173,5866.0,5885.0,5875.5,6195.102851861632,6215.168999207816,6205.135925534724,5875.5,6205.135925534724,24,0.0,0.0,0.0,0.14118544811537498,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1174,1174,5871.0,5890.0,5880.5,6200.383416952734,6220.449564298918,6210.416490625825,5880.5,6210.416490625825,24,0.0,0.0,0.0,0.10101886418269171,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1175,1175,5876.0,5895.0,5885.5,6205.663982043834,6225.730129390018,6215.697055716927,5885.5,6215.697055716927,24,0.0,0.0,0.0,0.11377488294976455,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1176,1176,5881.0,5900.0,5890.5,6210.9445471349345,6231.01069448112,6220.9776208080275,5890.5,6220.9776208080275,24,0.0,0.0,0.0,0.3600595192061554,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1177,1177,5886.0,5905.0,5895.5,6216.225112226037,6236.291259572221,6226.258185899129,5895.5,6226.258185899129,24,0.0,0.0,0.0,0.8115336407333085,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1178,1178,5891.0,5910.0,5900.5,6221.505677317137,6241.571824663322,6231.538750990229,5900.5,6231.538750990229,24,0.0,0.0,0.0,31.22239485578668,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1179,1179,5896.0,5915.0,5905.5,6226.786242408239,6246.852389754423,6236.819316081332,5905.5,6236.819316081332,24,0.0,0.0,0.0,5.819738662863994,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1180,1180,5901.0,5920.0,5910.5,6232.066807499339,6252.132954845524,6242.099881172432,5910.5,6242.099881172432,24,0.0,0.0,0.0,5.690390271857158,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1181,1181,5906.0,5925.0,5915.5,6237.347372590441,6257.413519936625,6247.3804462635335,5915.5,6247.3804462635335,24,0.0,0.0,0.0,4.970365098034467,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1182,1182,5911.0,5930.0,5920.5,6242.627937681542,6262.694085027727,6252.661011354634,5920.5,6252.661011354634,24,0.0,0.0,0.0,0.500102808901016,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1183,1183,5916.0,5935.0,5925.5,6247.908502772643,6267.974650118827,6257.941576445735,5925.5,6257.941576445735,24,0.0,0.0,0.0,1.8453258694365249,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1184,1184,5921.0,5940.0,5930.5,6253.189067863744,6273.255215209929,6263.222141536837,5930.5,6263.222141536837,24,0.0,0.0,0.0,1.6628926300791562,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1185,1185,5926.0,5945.0,5935.5,6258.469632954845,6278.535780301029,6268.502706627938,5935.5,6268.502706627938,24,0.0,0.0,0.0,2.742014704498035,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1186,1186,5931.0,5950.0,5940.5,6263.7501980459465,6283.816345392132,6273.783271719039,5940.5,6273.783271719039,24,0.0,0.0,0.0,0.939538379702628,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1187,1187,5936.0,5955.0,5945.5,6269.030763137048,6289.096910483232,6279.06383681014,5945.5,6279.06383681014,24,0.0,0.0,0.0,0.44606658727295134,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1188,1188,5941.0,5960.0,5950.5,6274.311328228148,6294.377475574333,6284.344401901241,5950.5,6284.344401901241,24,0.0,0.0,0.0,0.10960512397405002,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1189,1189,5946.0,5965.0,5955.5,6279.59189331925,6299.658040665434,6289.624966992343,5955.5,6289.624966992343,24,0.0,0.0,0.0,0.04493293620425643,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1190,1190,5951.0,5970.0,5960.5,6284.872458410351,6304.938605756536,6294.905532083443,5960.5,6294.905532083443,24,0.0,0.0,0.0,0.33814261790865197,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1191,1191,5956.0,5975.0,5965.5,6290.1530235014525,6310.219170847637,6300.186097174545,5965.5,6300.186097174545,24,0.0,0.0,0.0,0.0780381218937113,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1192,1192,5961.0,5980.0,5970.5,6295.433588592553,6315.499735938738,6305.466662265646,5970.5,6305.466662265646,24,0.0,0.0,0.0,0.10640364899962516,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1193,1193,5966.0,5985.0,5975.5,6300.714153683654,6320.7803010298385,6310.747227356747,5975.5,6310.747227356747,24,0.0,0.0,0.0,0.13236199930929982,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1194,1194,5971.0,5990.0,5980.5,6305.994718774756,6326.06086612094,6316.027792447848,5980.5,6316.027792447848,24,0.0,0.0,0.0,0.06166267851100682,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1195,1195,5976.0,5995.0,5985.5,6311.275283865857,6331.341431212041,6321.308357538949,5985.5,6321.308357538949,24,0.0,0.0,0.0,0.48561442301569147,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1196,1196,5981.0,6000.0,5990.5,6316.555848956958,6336.621996303143,6326.588922630051,5990.5,6326.588922630051,24,0.0,0.0,0.0,1.3285799949958572,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1197,1197,5986.0,6005.0,5995.5,6321.836414048059,6341.902561394243,6331.869487721152,5995.5,6331.869487721152,24,0.0,0.0,0.0,1.4427934472435013,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1198,1198,5991.0,6010.0,6000.5,6327.11697913916,6347.1831264853445,6337.150052812252,6000.5,6337.150052812252,24,0.0,0.0,0.0,1.1561241841400798,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1199,1199,5996.0,6015.0,6005.5,6332.397544230262,6352.463691576446,6342.430617903354,6005.5,6342.430617903354,24,0.0,0.0,0.0,0.6090368083987983,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1200,1200,6001.0,6020.0,6010.5,6337.678109321362,6357.744256667547,6347.711182994454,6010.5,6347.711182994454,24,0.0,0.0,0.0,0.17687259513635165,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1201,1201,6006.0,6025.0,6015.5,6342.958674412464,6363.024821758648,6352.9917480855565,6015.5,6352.9917480855565,24,0.0,0.0,0.0,0.07727601306215931,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1202,1202,6011.0,6030.0,6020.5,6348.239239503564,6368.305386849749,6358.272313176657,6020.5,6358.272313176657,24,0.0,0.0,0.0,0.44781408360509894,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1203,1203,6016.0,6035.0,6025.5,6353.519804594666,6373.5859519408505,6363.552878267758,6025.5,6363.552878267758,24,0.0,0.0,0.0,2.214005357387538,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1204,1204,6021.0,6040.0,6030.5,6358.800369685767,6378.866517031952,6368.833443358859,6030.5,6368.833443358859,24,0.0,0.0,0.0,0.6812415837028245,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1205,1205,6026.0,6045.0,6035.5,6364.080934776868,6384.147082123052,6374.114008449961,6035.5,6374.114008449961,24,0.0,0.0,0.0,1.0298693354459432,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1206,1206,6031.0,6050.0,6040.5,6369.361499867969,6389.427647214154,6379.394573541062,6040.5,6379.394573541062,24,0.0,0.0,0.0,0.8732215493511069,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1207,1207,6036.0,6055.0,6045.5,6374.642064959071,6394.708212305255,6384.675138632163,6045.5,6384.675138632163,24,0.0,0.0,0.0,1.24653957135599,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1208,1208,6041.0,6060.0,6050.5,6379.922630050171,6399.988777396356,6389.9557037232635,6050.5,6389.9557037232635,24,0.0,0.0,0.0,2.5799426302772743,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1209,1209,6046.0,6065.0,6055.5,6385.203195141273,6405.269342487457,6395.236268814366,6055.5,6395.236268814366,24,0.0,0.0,0.0,3.312319347491177,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1210,1210,6051.0,6070.0,6060.5,6390.483760232373,6410.549907578558,6400.516833905466,6060.5,6400.516833905466,24,0.0,0.0,0.0,3.5313956370127206,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1211,1211,6056.0,6075.0,6065.5,6395.7643253234755,6415.830472669659,6405.797398996568,6065.5,6405.797398996568,24,0.0,0.0,0.0,3.6266222235416476,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1212,1212,6061.0,6080.0,6070.5,6401.044890414576,6421.111037760761,6411.077964087668,6070.5,6411.077964087668,24,0.0,0.0,0.0,3.9313142825981906,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1213,1213,6066.0,6085.0,6075.5,6406.325455505677,6426.3916028518615,6416.3585291787695,6075.5,6416.3585291787695,24,0.0,0.0,0.0,4.128434096349098,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1214,1214,6071.0,6090.0,6080.5,6411.606020596778,6431.672167942963,6421.639094269871,6080.5,6421.639094269871,24,0.0,0.0,0.0,4.45634416961293,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1215,1215,6076.0,6095.0,6085.5,6416.88658568788,6436.952733034063,6426.919659360971,6085.5,6426.919659360971,24,0.0,0.0,0.0,4.169808956521008,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1216,1216,6081.0,6100.0,6090.5,6422.167150778981,6442.233298125166,6432.200224452073,6090.5,6432.200224452073,24,0.0,0.0,0.0,3.5625502023678157,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1217,1217,6086.0,6105.0,6095.5,6427.447715870082,6447.513863216266,6437.480789543173,6095.5,6437.480789543173,24,0.0,0.0,0.0,2.809869111699663,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1218,1218,6091.0,6110.0,6100.5,6432.7282809611825,6452.7944283073675,6442.761354634275,6100.5,6442.761354634275,24,0.0,0.0,0.0,1.7406493984890583,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1219,1219,6096.0,6115.0,6105.5,6438.008846052284,6458.074993398468,6448.041919725376,6105.5,6448.041919725376,24,0.0,0.0,0.0,1.839178934990898,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1220,1220,6101.0,6120.0,6110.5,6443.289411143385,6463.35555848957,6453.322484816477,6110.5,6453.322484816477,24,0.0,0.0,0.0,1.3067046048930564,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1221,1221,6106.0,6125.0,6115.5,6448.569976234487,6468.636123580671,6458.603049907578,6115.5,6458.603049907578,24,0.0,0.0,0.0,0.2495662537872419,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1222,1222,6111.0,6130.0,6120.5,6453.850541325587,6473.916688671772,6463.88361499868,6120.5,6463.88361499868,24,0.0,0.0,0.0,0.78066919090036,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1223,1223,6116.0,6135.0,6125.5,6459.131106416688,6479.197253762873,6469.1641800897805,6125.5,6469.1641800897805,24,0.0,0.0,0.0,4.586418803399155,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1224,1224,6121.0,6140.0,6130.5,6464.41167150779,6484.477818853975,6474.444745180882,6130.5,6474.444745180882,24,0.0,0.0,0.0,18.778141716687742,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1225,1225,6126.0,6145.0,6135.5,6469.692236598891,6489.758383945075,6479.725310271982,6135.5,6479.725310271982,24,0.0,0.0,0.0,12.14453554163277,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1226,1226,6131.0,6150.0,6140.5,6474.972801689992,6495.038949036177,6485.005875363085,6140.5,6485.005875363085,24,0.0,0.0,0.0,5.8286183642602065,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1227,1227,6136.0,6155.0,6145.5,6480.253366781093,6500.319514127277,6490.286440454185,6145.5,6490.286440454185,24,0.0,0.0,0.0,7.101820216927413,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1228,1228,6141.0,6160.0,6150.5,6485.533931872194,6505.600079218379,6495.5670055452865,6150.5,6495.5670055452865,24,0.0,0.0,0.0,6.088235230805433,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1229,1229,6146.0,6165.0,6155.5,6490.814496963296,6510.88064430948,6500.847570636387,6155.5,6500.847570636387,24,0.0,0.0,0.0,1.5004224071069778,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1230,1230,6151.0,6170.0,6160.5,6496.095062054396,6516.161209400581,6506.128135727489,6160.5,6506.128135727489,24,0.0,0.0,0.0,2.411800144167544,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1231,1231,6156.0,6175.0,6165.5,6501.375627145498,6521.441774491682,6511.40870081859,6165.5,6511.40870081859,24,0.0,0.0,0.0,2.426166409095766,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1232,1232,6161.0,6180.0,6170.5,6506.656192236599,6526.722339582783,6516.689265909691,6170.5,6516.689265909691,24,0.0,0.0,0.0,2.20166040376748,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1233,1233,6166.0,6185.0,6175.5,6511.9367573277,6532.002904673885,6521.969831000792,6175.5,6521.969831000792,24,0.0,0.0,0.0,8.5450829003763,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1234,1234,6171.0,6190.0,6180.5,6517.217322418801,6537.283469764986,6527.250396091893,6180.5,6527.250396091893,24,0.0,0.0,0.0,8.477405646239038,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1235,1235,6176.0,6195.0,6185.5,6522.497887509902,6542.564034856086,6532.530961182994,6185.5,6532.530961182994,24,0.0,0.0,0.0,7.295091883645796,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1236,1236,6181.0,6200.0,6190.5,6527.778452601003,6547.844599947188,6537.811526274096,6190.5,6537.811526274096,24,0.0,0.0,0.0,8.265177561124862,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1237,1237,6186.0,6205.0,6195.5,6533.059017692105,6553.125165038289,6543.092091365196,6195.5,6543.092091365196,24,0.0,0.0,0.0,6.3122284739304595,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1238,1238,6191.0,6210.0,6200.5,6538.3395827832055,6558.405730129391,6548.372656456298,6200.5,6548.372656456298,24,0.0,0.0,0.0,2.5974274055831246,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1239,1239,6196.0,6215.0,6205.5,6543.620147874307,6563.686295220491,6553.653221547399,6205.5,6553.653221547399,24,0.0,0.0,0.0,1.462138136422479,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1240,1240,6201.0,6220.0,6210.5,6548.900712965407,6568.966860311592,6558.9337866385,6210.5,6558.9337866385,24,0.0,0.0,0.0,0.43328482336763485,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1241,1241,6206.0,6225.0,6215.5,6554.18127805651,6574.247425402694,6564.214351729601,6215.5,6564.214351729601,24,0.0,0.0,0.0,0.6531363025156209,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1242,1242,6211.0,6230.0,6220.5,6559.46184314761,6579.527990493795,6569.494916820702,6220.5,6569.494916820702,24,0.0,0.0,0.0,1.455979556720722,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1243,1243,6216.0,6235.0,6225.5,6564.7424082387115,6584.808555584896,6574.775481911804,6225.5,6574.775481911804,24,0.0,0.0,0.0,2.002764547555,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1244,1244,6221.0,6240.0,6230.5,6570.022973329812,6590.089120675997,6580.056047002905,6230.5,6580.056047002905,24,0.0,0.0,0.0,2.908935444277266,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1245,1245,6226.0,6245.0,6235.5,6575.303538420914,6595.3696857670975,6585.336612094005,6235.5,6585.336612094005,24,0.0,0.0,0.0,1.9180657938678936,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1246,1246,6231.0,6250.0,6240.5,6580.584103512015,6600.6502508582,6590.617177185107,6240.5,6590.617177185107,24,0.0,0.0,0.0,1.5509093724296967,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1247,1247,6236.0,6255.0,6245.5,6585.864668603116,6605.9308159493,6595.897742276208,6245.5,6595.897742276208,24,0.0,0.0,0.0,1.3780895387390322,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1248,1248,6241.0,6260.0,6250.5,6591.145233694217,6611.211381040402,6601.17830736731,6250.5,6601.17830736731,24,0.0,0.0,0.0,0.8377286871569238,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1249,1249,6246.0,6265.0,6255.5,6596.425798785319,6616.491946131502,6606.45887245841,6255.5,6606.45887245841,24,0.0,0.0,0.0,0.903302381750663,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1250,1250,6251.0,6270.0,6260.5,6601.706363876419,6621.7725112226035,6611.739437549511,6260.5,6611.739437549511,24,0.0,0.0,0.0,0.3679142499309135,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1251,1251,6256.0,6275.0,6265.5,6606.986928967521,6627.053076313705,6617.020002640612,6265.5,6617.020002640612,24,0.0,0.0,0.0,0.3075722366918875,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1252,1252,6261.0,6280.0,6270.5,6612.267494058621,6632.333641404805,6622.300567731714,6270.5,6622.300567731714,24,0.0,0.0,0.0,0.2655857309816836,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1253,1253,6266.0,6285.0,6275.5,6617.548059149723,6637.614206495907,6627.581132822815,6275.5,6627.581132822815,24,0.0,0.0,0.0,9.928076217804387,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1254,1254,6271.0,6290.0,6280.5,6622.828624240824,6642.894771587008,6632.861697913916,6280.5,6632.861697913916,24,0.0,0.0,0.0,8.656892972433706,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1255,1255,6276.0,6295.0,6285.5,6628.109189331925,6648.1753366781095,6638.1422630050165,6285.5,6638.1422630050165,24,0.0,0.0,0.0,7.719703893629211,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1256,1256,6281.0,6300.0,6290.5,6633.389754423026,6653.45590176921,6643.422828096119,6290.5,6643.422828096119,24,0.0,0.0,0.0,9.432987749251922,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1257,1257,6286.0,6305.0,6295.5,6638.670319514127,6658.736466860311,6648.703393187219,6295.5,6648.703393187219,24,0.0,0.0,0.0,0.6896253063427638,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1258,1258,6291.0,6310.0,6300.5,6643.950884605229,6664.017031951413,6653.983958278321,6300.5,6653.983958278321,24,0.0,0.0,0.0,2.8461959280486897,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1259,1259,6296.0,6315.0,6305.5,6649.23144969633,6669.297597042514,6659.264523369421,6305.5,6659.264523369421,24,0.0,0.0,0.0,2.668773016542935,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1260,1260,6301.0,6320.0,6310.5,6654.51201478743,6674.578162133615,6664.545088460523,6310.5,6664.545088460523,24,0.0,0.0,0.0,3.0287653493081255,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1261,1261,6306.0,6325.0,6315.5,6659.792579878532,6679.858727224716,6669.825653551624,6315.5,6669.825653551624,24,0.0,0.0,0.0,2.909288651227657,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1262,1262,6311.0,6330.0,6320.5,6665.073144969633,6685.139292315816,6675.106218642725,6320.5,6675.106218642725,24,0.0,0.0,0.0,0.128569429004954,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,1263,1263,6316.0,6335.0,6325.5,6670.353710060735,6690.419857406919,6680.386783733826,6325.5,6680.386783733826,24,0.0,0.0,0.0,0.15211392974467747,0.0,0.0,0.0,0
