protocol_id,dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,D_state_q50,D_state_q25,D_state_q75,D_state_mad,V100_norm_q50,V100_norm_q25,V100_norm_q75,V100_norm_mad,V500_norm_q50,V500_norm_q25,V500_norm_q75,V500_norm_mad,V1000_norm_q50,V1000_norm_q25,V1000_norm_q75,V1000_norm_mad,direction_consistency_q50,direction_consistency_q25,direction_consistency_q75,direction_consistency_mad,multi_scale_rate_divergence_q50,multi_scale_rate_divergence_q25,multi_scale_rate_divergence_q75,multi_scale_rate_divergence_mad,state_volatility_q50,state_volatility_q25,state_volatility_q75,state_volatility_mad,baseline_outlier_fraction_q50,baseline_outlier_fraction_q25,baseline_outlier_fraction_q75,baseline_outlier_fraction_mad,source_support_oos_q50,source_support_oos_q25,source_support_oos_q75,source_support_oos_mad,residual_change_score_q50,residual_change_score_q25,residual_change_score_q75,residual_change_score_mad,abrupt_cusum_q50,abrupt_cusum_q25,abrupt_cusum_q75,abrupt_cusum_mad,directed_change_score_q50,directed_change_score_q25,directed_change_score_q75,directed_change_score_mad,acceleration_score_q50,acceleration_score_q25,acceleration_score_q75,acceleration_score_mad,abrupt_change_score_q50,abrupt_change_score_q25,abrupt_change_score_q75,abrupt_change_score_mad,directed_configuration_support,rate_divergence_configuration_support,abrupt_configuration_support,combined_change_score_q50,change_configuration_support,guard_configuration_fraction,stop_boundary_configuration_fraction,change_trigger
B_Exp2_to_Exp1,Exp1,7413,7413,37066.0,37085.0,37075.5,42917.015468607824,42939.490445859876,42928.252957233846,37075.5,42928.252957233846,24,8.523424340583475,7.145826864282798,9.290678784937441,1.0003300902464938,0.41819088970094126,0.2668494836420034,0.49948676235203027,0.12016940384832356,0.1576970233712065,0.10165680820350936,0.19081311672716728,0.04651053310398258,0.062254369617205804,0.04806702593933984,0.07754401986402923,0.015400662138630686,0.9464449219582076,0.9194769681556186,0.9611916832226284,0.02008860925468764,0.36259395617180024,0.2327599563777226,0.43486402278401726,0.10434257860042964,0.46948530690197116,0.31549384764420996,0.5800539252461486,0.12666243300459612,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.5063284711359775,0.3267388915959677,0.6094737216823354,0.1501131745946251,0.0,0.0,0.0,0.0,0.17796327050333793,0.07932650117984184,0.31212097901043445,0.11159831709555461,1.6554846479638363,0.6833643838126648,2.304717355519103,0.7319950099507382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6554846479638363,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7414,7414,37071.0,37090.0,37080.5,42922.929936305736,42945.40491355778,42934.16742493176,37080.5,42934.16742493176,24,8.434890027070619,7.037733156981364,9.160916783091347,0.9620426127526516,0.41663253999838146,0.31065918777063917,0.5080973761372145,0.10102619319051953,0.16525181403751926,0.1069267016370536,0.19646509750621102,0.0474882801770479,0.08039339552350264,0.05042407735935414,0.09535113255868018,0.02351611329408214,0.8997137826278407,0.8638373271570452,0.9132854969236843,0.025340658871280786,0.3488486206965036,0.2792957946984728,0.4417593575461072,0.09470031278153765,0.47505294203687715,0.3198527846342461,0.5870149950465331,0.12798030345309036,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.5961361121669845,0.386412155494988,0.7134130071647118,0.16643099730719413,0.0,0.0,0.0,0.0,0.18814514191184062,0.08079593605645911,0.3232241269414793,0.12669847733998885,1.3916832718362868,0.7765888438035562,1.615146370141521,0.34961623327083896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3916832718362868,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7415,7415,37076.0,37095.0,37085.5,42928.84440400364,42951.319381255686,42940.08189262966,37085.5,42940.08189262966,24,8.567788496004457,7.280470062172329,9.383916419111966,1.0833452515283613,0.17364616690481688,0.13654713211261854,0.3088063056146602,0.06342442418821706,0.09499109439007017,0.06791521093976421,0.11382865594587234,0.02424048224999202,0.06314983110701272,0.04560194711985943,0.07911152242990914,0.01651487927069293,0.4015334669112531,0.29691149951928086,0.6091830359405661,0.10605701648192953,0.22626999344989063,0.17457174313875853,0.3472035384867988,0.07242035745747383,0.4790088671100653,0.32640302581623015,0.5931825050569643,0.12830436958886127,0.4,0.3333333333333333,0.8187500000000001,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.40400082557422223,0.2777758487535682,0.502300395400971,0.12075966961733531,0.0,0.0,0.0,0.0,0.1029846202484749,0.05521806809198075,0.17361270894626357,0.056344898178521265,0.5455997569420825,0.26250847835958707,0.9883084458590228,0.3649693377674878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5455997569420825,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7416,7416,37081.0,37100.0,37090.5,42934.758871701546,42957.23384895359,42945.99636032757,37090.5,42945.99636032757,24,8.574215904786424,7.263753512058576,9.385776357788764,1.0757816793176396,0.31149756311362586,0.23226273701696962,0.4480590977628779,0.10585004434261072,0.1344634788481579,0.08989022721526425,0.16193162815864762,0.03766017777304491,0.0418504778798303,0.03196455841297302,0.05152874987463103,0.009754169706412744,0.34398335588745244,0.24548237349944407,0.5300781221844219,0.10562830345943386,0.3498947982527413,0.24978732180785118,0.4699588051606679,0.1039613751912907,0.48227088106355187,0.33043118921849957,0.5977320367652186,0.1288339137621407,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.3721754565131188,0.2731430847706743,0.4588334090461105,0.09514027001564726,0.0,0.0,0.0,0.0,0.15385570104010907,0.07049912245768011,0.26608540100914874,0.0953795953743035,1.9245865599091299,1.0553614810824723,2.399843576281784,0.7953122449207498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9245865599091299,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7417,7417,37086.0,37105.0,37095.5,42940.67333939945,42963.1483166515,42951.91082802548,37095.5,42951.91082802548,24,8.476761827808515,7.1372972112840625,9.23298031587441,1.016873285548761,0.10721990971006572,0.0716834461245758,0.20136152560744283,0.04340856024134702,0.1981910965051576,0.14177764253087463,0.2487697950210415,0.053898262271749486,0.05095926583288305,0.035723308502526675,0.06247328893094287,0.014407048165360484,0.4194297264007686,0.31348971273997256,0.631682305546715,0.11026302508084235,0.13072120523120892,0.11449118703359111,0.23323525599024353,0.04265629879410314,0.48704625413777664,0.33674287726411173,0.604665086939929,0.129637776159644,0.4,0.3333333333333333,0.8187500000000001,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.49807084743584973,0.35869483435579824,0.6293325178072144,0.13614341258159623,0.0,0.0,0.0,0.0,0.22968937469430245,0.0864898658210424,0.3793721882629334,0.14810182886221115,0.27826031204348056,0.11816920883259693,0.5296115526635758,0.20022074096695952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42544137378196106,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7418,7418,37091.0,37110.0,37100.5,42946.58780709736,42969.06278434941,42957.825295723385,37100.5,42957.825295723385,24,8.517330079903587,7.166347179760322,9.289110003982154,1.0221839000522612,0.09989418635413314,0.07888481947729939,0.11897534080975551,0.0207758653802268,0.21450304583707955,0.1427821614485769,0.26053431191670684,0.05988380607953385,0.020355672052634118,0.01591798591331375,0.02854043071649981,0.005948522381088054,0.9672160868794208,0.9494551495346493,0.9730906866754289,0.010407287560717904,0.07667751135791526,0.0625489616292212,0.09663926194740331,0.018925558393683074,0.48861215560048954,0.3383989374201941,0.6066584594850315,0.12986218521373433,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.4446177096527338,0.302809856312402,0.5389046423108391,0.11720836538257573,0.0,0.0,0.0,0.0,0.24464606903445796,0.08117416344814349,0.419183156426329,0.17014735563949418,0.2130351461883529,0.12914541499064544,0.3837175348223848,0.1391274849392921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35663885261259143,0.0,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7419,7419,37096.0,37115.0,37105.5,42952.50227479527,42974.97725204731,42963.73976342129,37105.5,42963.73976342129,24,8.448028695401076,7.060150110323673,9.174747288899555,0.9709221726746913,0.33529680082853675,0.2570132813753788,0.42591002714162807,0.0925163283138333,0.2920609661227491,0.16947431178539868,0.34577048244475656,0.08975234912321023,0.03356310108423255,0.027619524862058837,0.046497069358755506,0.010736568771487971,0.612191875895394,0.49519891263546706,0.6659505645661485,0.09992815841749886,0.3175291937860436,0.24045807620328669,0.39485736451752806,0.07962950675729827,0.4897627443981797,0.34049202474369467,0.6084410052176096,0.1299086877181055,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.5339396439054099,0.35280575947932524,0.6459542032057927,0.14701882209153663,0.0,0.0,0.0,0.0,0.33088327087413133,0.10864503506208728,0.5702225604627873,0.23273024940069356,1.8642601833722208,1.1673459520995586,3.348344975414795,1.1297890990333754,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.8642601833722208,0.08333333333333333,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7420,7420,37101.0,37120.0,37110.5,42958.41674249317,42980.891719745225,42969.6542311192,37110.5,42969.6542311192,24,8.411596871489198,7.012975615007622,9.133202892262357,0.9506804464267926,0.46332516512943467,0.29124987643125655,0.5762521239447242,0.14557585362863124,0.3135970824749119,0.17956295595088828,0.37133910042179574,0.0960081539711809,0.05387876958079632,0.03992497936711551,0.06560224303382967,0.013146435072069734,0.7307777869813632,0.6326003442487211,0.7654099164799417,0.08113053023732314,0.41913184096041667,0.2651076319863377,0.5209376590533411,0.12660390858627701,0.48658048452778985,0.34211456803332274,0.6056880903326468,0.1274451417755315,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.5672439245538456,0.3583725888626378,0.6743821067094439,0.15614307110815073,0.0,0.0,0.0,0.0,0.3547483183068757,0.10816570349928392,0.6141949959359446,0.25166801675268513,2.049212058638085,1.1315472921072771,3.641904790859065,1.206459713763293,0.0,0.0,0.0,0.0,0.125,0.0,0.0,2.049212058638085,0.125,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7421,7421,37106.0,37125.0,37115.5,42964.331210191085,42986.80618744313,42975.56869881711,37115.5,42975.56869881711,24,8.376655103954342,6.95621838093203,9.106367514273565,0.9189469183340826,0.4477916449336918,0.3426884641662151,0.5553769876052246,0.11131265771374338,0.3656732844806955,0.2187074377461662,0.43705746781113886,0.12286687918045071,0.07459712048960729,0.04795302155722657,0.09186775366213505,0.0221808168181334,0.7903400390708141,0.7321297331321579,0.8150498309182161,0.03358553269822756,0.3724018178489842,0.29601583342493437,0.4593403637935118,0.09082910292432891,0.48155197904412606,0.34203295639677056,0.6005226168528608,0.12337243987198218,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.5979309109225975,0.36502885271351393,0.7144692746567256,0.19637176690470773,0.0,0.0,0.0,0.0,0.4219421296759103,0.1676478025656584,0.7368198600340239,0.2987657119676186,1.3939268440569608,0.9525271565814419,2.136517479839717,0.609607004573291,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.3939268440569608,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7422,7422,37111.0,37130.0,37120.5,42970.24567788899,42992.720655141035,42981.48316651501,37120.5,42981.48316651501,24,8.322882885233497,6.788091968684354,8.918464505723836,0.8018648102275758,0.5669532841311572,0.34928118068059555,0.6894732363114227,0.16828331009676778,0.40087945305768274,0.23576640508957247,0.4760168651168447,0.13485327230043823,0.10969987243440413,0.06736674420911966,0.1320320967808748,0.035712481236305535,0.7955837616220518,0.7327967009450965,0.8225323080222205,0.037324362546493906,0.45854107096310237,0.2871847285848417,0.5602576610334915,0.13248006340544993,0.47297330949864547,0.33984565847605874,0.5909818245668127,0.11842320805432138,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.7420533091121486,0.41465518827794784,0.8820430868453759,0.2265400766062869,0.0,0.0,0.4961641984100311,0.0,0.462341624916886,0.16871110428570654,0.8039265511024778,0.3333185800916638,1.5353211235294655,0.9372800060156676,2.2348194985953964,0.7201885884538775,0.0,0.0,0.09923283968200622,0.0,0.16666666666666666,0.0,0.0,1.5353211235294655,0.16666666666666666,0.0,0.0,0
B_Exp2_to_Exp1,Exp1,7423,7423,37116.0,37135.0,37125.5,42976.160145586895,42998.63512283895,42987.39763421292,37125.5,42987.39763421292,24,8.290527943316592,6.680414719396881,8.855496347451453,0.728521445824339,0.7549993348694948,0.4609247275022966,0.909648640773289,0.22752505951987034,0.4059963333776837,0.2298054512075191,0.4854432894087076,0.13180318064175348,0.1247655130252276,0.07891074516848487,0.1546251358885403,0.0368788865686861,0.7051316744838207,0.621489975757327,0.7549801544125265,0.05241657291210794,0.6297722929222219,0.3858401509609134,0.7570413173845589,0.1919052322638276,0.4640628173595199,0.3357948293764554,0.5803516964871206,0.1163001274064368,0.4,0.3333333333333333,1.0,0.10833333333333336,0.6333333333333333,0.6,0.6875,0.033333333333333326,0.8252459535344263,0.47949735454733605,0.9852358213790674,0.2740292339891614,0.13717557289583526,0.0,1.396385726280204,0.13717557289583526,0.4643970406619339,0.1284622231546734,0.8073295177491503,0.3376907318174751,2.483638529423319,1.2778830521231064,3.4313340408113797,1.2638037406247622,0.027435114579167055,0.0,0.2792771452560408,0.027435114579167055,0.08333333333333333,0.0,0.0,2.483638529423319,0.08333333333333333,0.0,0.0,0
