dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,baseline_window_500,baseline_window_1000,baseline_window_2000,rx_mean,rx_absmean,rx_rms,rx_std,rx_p2p,rx_q95,rx_q05,ry_mean,ry_absmean,ry_rms,ry_std,ry_p2p,ry_q95,ry_q05,rs_mean,rs_absmean,rs_rms,rs_std,rs_p2p,rs_q95,rs_q05
Exp2,426,426,2131.0,2150.0,2140.5,0,0,0,0.1574389721802274,0.1574389721802274,0.1655412591446369,0.0511410547572458,0.2102425931624633,0.2415949703953975,0.068984359567819,-0.1637586940351965,0.1637586940351965,0.1646502898314235,0.0171084086202679,0.058976517035812,-0.1322982178746209,-0.1844216830207753,0.2289427624573598,0.2289427624573598,0.2334829409674258,0.0458060052781825,0.185469493904226,0.3017840042171448,0.1489631812765313
Exp2,427,427,2136.0,2155.0,2145.5,0,0,0,0.1578610866798822,0.1578610866798822,0.1661829268417328,0.0519220616518369,0.2141638033566779,0.2437180668669802,0.068470140188313,-0.1639138179551468,0.1639138179551468,0.164807586119045,0.0171376771648632,0.059452422368591,-0.1323567898355447,-0.1844216830207753,0.2293979118387982,0.2293979118387982,0.2340481922553781,0.0464176453319763,0.1888108814928253,0.3038073913906768,0.1487727055640784
Exp2,428,428,2141.0,2160.0,2150.5,0,0,0,0.1581572957211457,0.1581572957211457,0.1665762859440039,0.0522836693704394,0.2156992635824648,0.2451041059708017,0.0677028759005496,-0.1640371543973326,0.1640371543973326,0.1649450737229486,0.0172780876785873,0.0601534642226146,-0.132310915061616,-0.1846610620843002,0.2297145727812743,0.2297145727812743,0.2344242285037536,0.0467512213057417,0.1901908796929138,0.3050532067164115,0.1483522263444331
Exp2,429,429,2146.0,2165.0,2155.5,0,0,0,0.1582440109044554,0.1583999836912582,0.1668408074202121,0.052392395960587,0.2168250868439864,0.2453943258127093,0.0672448237991503,-0.1640981114225455,0.1641425022683016,0.1650707573650485,0.0174739133983541,0.060621883006262,-0.1321928292656181,-0.1849752959898806,0.2299558863793583,0.2299558863793583,0.2344877233667577,0.0469516380575892,0.1912220716201381,0.3054395595541732,0.1481160460020374
Exp2,430,430,2151.0,2170.0,2160.5,0,0,0,0.1582440109044554,0.1582935435609209,0.1666262643635963,0.0520307122707979,0.2148822825043578,0.2443268823473696,0.0671259864792328,-0.1640981114225455,0.1641955920296773,0.1651366582324631,0.0175969838793289,0.060621883006262,-0.1322716484059042,-0.1851783535257173,0.2298863043849649,0.2298863043849649,0.2344877233667577,0.0467632186269242,0.1897045849082428,0.3048493185335988,0.1482121863447532
Exp2,431,431,2156.0,2175.0,2165.5,0,0,0,0.1582440109044554,0.1582440109044554,0.166562973874895,0.0519784072604459,0.2144547257629407,0.2440777540937612,0.0668704952334014,-0.1640981114225455,0.1640981114225455,0.1650480550483176,0.0176758856004282,0.060621883006262,-0.1320818206856292,-0.1852025156503389,0.2297761602005859,0.2297761602005859,0.2344877233667577,0.0467651886208251,0.1895007369452499,0.3045632876135306,0.1479584511819162
Exp2,432,432,2161.0,2180.0,2170.5,0,0,0,0.1582367578992414,0.1582367578992414,0.1665670068265615,0.0520131234483004,0.2148168596750722,0.2435505995531469,0.0664424644145285,-0.1639830001318765,0.1639638116693195,0.1649103406803309,0.017636147797364,0.0606075117043001,-0.132090176876301,-0.1852863812569871,0.2296810005889916,0.2296810005889916,0.2343937762747834,0.0467616242193168,0.1897264630857671,0.3040045927161555,0.1478575357677088
Exp2,433,433,2166.0,2185.0,2175.5,0,0,0,0.1577386234655763,0.1577386234655763,0.1661205760896338,0.052096830967498,0.2150740822423686,0.2431439028163708,0.0655813399084017,-0.1639638116693195,0.1639830001318765,0.1649212132349932,0.0175612178512765,0.0602169120851555,-0.1323047565831993,-0.1852930733641644,0.2293746558497419,0.2293746558497419,0.2340843698474393,0.0467159828024456,0.1893630722912981,0.3037984370507595,0.1475613878860014
Exp2,434,434,2171.0,2190.0,2180.5,0,0,0,0.1574204210238297,0.1574204210238297,0.1659823846920501,0.0526128708294678,0.2170167649738757,0.2439631203847119,0.0640432656505857,-0.1639638116693195,0.163935464304492,0.1648669524205422,0.0174936163469398,0.0602169120851555,-0.1324122864428223,-0.1853453248708688,0.229181701242932,0.229181701242932,0.233948146312483,0.0469788246812239,0.1898652985974777,0.3043712751857519,0.1469431646874439
Exp2,435,435,2176.0,2195.0,2185.5,0,0,0,0.156992591502893,0.156992591502893,0.1656299338739508,0.0527820474651028,0.2179677457377749,0.2438245049650849,0.0631567015024546,-0.1639830001318765,0.1637686855873945,0.1646999839878055,0.0174843659412864,0.0602169120851555,-0.1323900532179669,-0.1853777212966522,0.2287909830739928,0.2287909830739928,0.2335805021150362,0.0470562720180896,0.1902089206038387,0.3042790995878851,0.1464236729035096
Exp2,436,436,2181.0,2200.0,2190.5,0,0,0,0.1565259165368709,0.1565259165368709,0.1652367844072795,0.052938722474852,0.2178119632512548,0.2433774391553298,0.0622366975301665,-0.163935464304492,0.1640300615905952,0.164977946973944,0.0176514702588602,0.0605272517150761,-0.1324748915086946,-0.1854901782909144,0.2286771595515322,0.2286771595515322,0.2334978640721103,0.0471996723260469,0.1896359724941627,0.3043991849650385,0.1460130939010036
Exp2,437,437,2186.0,2205.0,2195.5,0,0,0,0.1559317808702655,0.1559317808702655,0.1646609147891314,0.0528985938643563,0.2169391480834835,0.2419204135142745,0.0614491809726466,-0.1637686855873945,0.1640201836826032,0.1649660035434662,0.0176312470406105,0.0606978159575641,-0.1325101766554967,-0.1856144958400681,0.2282815404110436,0.2282815404110436,0.2330830513925225,0.0470640452665832,0.1884484177684473,0.3032074609820437,0.1456832572649385
Exp2,438,438,2191.0,2210.0,2200.5,0,0,0,0.1552559671118265,0.1552559671118265,0.1639205807377323,0.0525869313957221,0.2146669101482596,0.2400827271218331,0.0609895575276421,-0.163698663156203,0.163698663156203,0.1646408020865175,0.0175803528982781,0.0607513955971239,-0.1321262977575834,-0.1856144958400681,0.2275810310147699,0.2275810310147699,0.232330126987565,0.0467328752174251,0.1866770784847736,0.3013592566335489,0.1452283815113397
Exp2,439,439,2196.0,2215.0,2205.5,0,0,0,0.1546435622662466,0.1546435622662466,0.1633020881841443,0.0524667983113857,0.213231919697269,0.2390133117775171,0.0603711963870607,-0.1636529298624804,0.1636529298624804,0.1645922481828177,0.0175512148797688,0.0609679963049542,-0.132135979292157,-0.1855054829819746,0.2271354116990584,0.2271354116990584,0.2318589596719986,0.0465599462389068,0.1855757422498594,0.3005398436878545,0.1449847896559069
Exp2,440,440,2201.0,2220.0,2210.5,0,0,0,0.154005315826491,0.154005315826491,0.1626619746683987,0.0523560856323848,0.2131372045485669,0.2379054088510142,0.0597445101326961,-0.1635445343234236,0.1635445343234236,0.1644760659960562,0.0174744530792407,0.0609882799730013,-0.132123765187703,-0.1855054829819746,0.2266319386573011,0.2266319386573011,0.2313258285561358,0.0463614597971604,0.1856477029411005,0.2995325759867523,0.1446688140096563
Exp2,441,441,2206.0,2225.0,2215.5,0,0,0,0.153631169917515,0.153631169917515,0.1622781754926931,0.052264238811764,0.2119226970185504,0.2371579156737208,0.0597445101326961,-0.1635445343234236,0.1634933134254769,0.164414038658126,0.0173694897535509,0.0610537865152517,-0.132278722736394,-0.1856002376380012,0.2263452608480018,0.2263452608480018,0.2310121179997743,0.0461975619776181,0.1847523077340549,0.2989837685442794,0.1447605443946975
Exp2,442,442,2211.0,2230.0,2220.5,0,0,0,0.1534186860908228,0.1534186860908228,0.1620801250807439,0.0522737308315205,0.2118301744405976,0.2371024670214741,0.0597445101326961,-0.1635445343234236,0.1634863360871275,0.1643994123919404,0.0172969931463489,0.0612838832593167,-0.1325587541017835,-0.1856002376380012,0.2261967968336374,0.2261967968336374,0.2308627412011021,0.0461771151862474,0.1849504057097938,0.2991851086075169,0.1450215186421188
Exp2,443,443,2216.0,2235.0,2225.5,0,0,0,0.1529676963590816,0.1529676963590816,0.1616641887531003,0.0523058464387251,0.21084866771714,0.2365732497732417,0.0600496242163216,-0.1635473388361667,0.1635473388361667,0.1644696930807052,0.0173876491521836,0.0612838832593167,-0.1326421777981448,-0.1858225202592676,0.2259421266963967,0.2259421266963967,0.2308018263612478,0.0462163620335843,0.1845231261504668,0.2989173778370049,0.1451858021589371
Exp2,444,444,2221.0,2240.0,2230.5,0,0,0,0.1527674262703187,0.1527359379047883,0.1614720498423727,0.0523896020322824,0.2097085034883171,0.2367156563885908,0.0610203108180795,-0.1637056807847743,0.1637056807847743,0.1646243478314994,0.0173620337493649,0.0613634889595381,-0.1330054148672016,-0.1860277776053465,0.2259100639455695,0.2259100639455695,0.2308018263612478,0.0462528034622878,0.183798835609545,0.2990635642153088,0.1458936252462938
Exp2,445,445,2226.0,2245.0,2235.5,0,0,0,0.1527674262703187,0.1527674262703187,0.1615513493764245,0.0525425823010587,0.20916243813423,0.2371762431996519,0.0613044727476861,-0.1638992533441214,0.1638992533441214,0.1648332810882488,0.0175171281651976,0.0614668589061892,-0.1330136099856789,-0.1863210163564411,0.2260778070524707,0.2260778070524707,0.2308018263612478,0.0464541801227201,0.1834293668323843,0.2996080114596744,0.1461256030670464
Exp2,446,446,2231.0,2250.0,2240.5,0,0,0,0.1527674262703187,0.1527457270704784,0.1616029460538938,0.0527637201986338,0.2095550822648518,0.237497968892042,0.0613044727476861,-0.1640854550269831,0.1640854550269831,0.165043313185239,0.0177484800146479,0.0613634889595381,-0.1328706067815153,-0.1867880655928705,0.2262084578899231,0.2262084578899231,0.2309873361193881,0.0467387458389087,0.183862463300684,0.3003471165091779,0.1460247766977681
Exp2,447,447,2236.0,2255.0,2245.5,0,0,0,0.1531405399407979,0.1531405399407979,0.1619605116178243,0.0527154776479255,0.2102371655117197,0.2379089521477937,0.0613044727476861,-0.1642211027078906,0.1643742977241724,0.1653444408994638,0.0178777266656455,0.061269601577548,-0.1328594339355133,-0.1867880655928705,0.2266684363914386,0.2266684363914386,0.2314525612659741,0.0468117609916242,0.1841518443824441,0.3010243717341309,0.1461204404702366
Exp2,448,448,2241.0,2260.0,2250.5,0,0,0,0.1534573790233992,0.1535153661130968,0.1623555606526774,0.0528397500478661,0.2118925647720625,0.2394226400208045,0.0606618122374943,-0.1643742977241724,0.164419438062868,0.1653894565740139,0.0178786147550267,0.061269601577548,-0.1327780466688154,-0.1868203230162682,0.2269628991435067,0.2269628991435067,0.2315585117321527,0.0469117124656053,0.1849752561152996,0.3021331265800525,0.145807277920894
Exp2,449,449,2246.0,2265.0,2255.5,0,0,0,0.1535153661130968,0.1534573790233992,0.1622815806685352,0.0527803108467048,0.2129823234233539,0.2404021995156988,0.0606618122374943,-0.1643742977241724,0.1642211027078906,0.1651781407363042,0.01774531750127,0.0612640145769078,-0.1327392167112955,-0.1868203230162682,0.2267732586941874,0.2267732586941874,0.2316948704467781,0.0468265680048572,0.18606020856078,0.3025471732775843,0.1457496232723696
Exp2,450,450,2251.0,2270.0,2260.5,0,0,0,0.1536328054641137,0.1536328054641137,0.1623156372178028,0.0523665900269189,0.212338987998334,0.2400586109707973,0.060614444638843,-0.1643076075554746,0.1643838356884801,0.1653353899745873,0.017705092224774,0.0612132388585923,-0.1329707522939877,-0.1867577019149968,0.2269748352752288,0.2269748352752288,0.2316948704467781,0.0465222421880294,0.1856178628502055,0.3021728387544147,0.1461355786955244
Exp2,451,451,2256.0,2275.0,2265.5,0,0,0,0.1536944879305407,0.1537482042624446,0.1624824921624201,0.0525343894249121,0.213194599676781,0.2409037953133355,0.060614444638843,-0.1642211027078906,0.1643076075554746,0.165239509933537,0.0175151373611308,0.0606344176641232,-0.1331792981588095,-0.1867197120302426,0.2270234447613278,0.2270234447613278,0.2316711699479228,0.0465208370247091,0.1858321485838639,0.3024487650517952,0.1461802030234281
Exp2,452,452,2261.0,2280.0,2270.5,0,0,0,0.1537482042624446,0.1536944879305407,0.1624138741237329,0.0524785931433054,0.2132876020226478,0.240281774575353,0.060614444638843,-0.1641746682104304,0.1641470192859292,0.1650784485489902,0.0175012808620405,0.0606052643433506,-0.1331033416169899,-0.1866708798105754,0.2268669918169057,0.2268669918169057,0.2316775686858418,0.0464712254485386,0.1857250532867866,0.3020526252421268,0.1460361821040184
Exp2,453,453,2266.0,2285.0,2275.5,0,0,0,0.153753507765474,0.153753507765474,0.162507745086293,0.0525953877740525,0.2146456797438278,0.2398688023919016,0.0604467795523485,-0.1641470192859292,0.1641746682104304,0.1651128566426377,0.0175678137750783,0.0605282997340756,-0.1330452432427356,-0.1866497198083505,0.2269352440708947,0.2269352440708947,0.2316775686858418,0.0465886461970935,0.1868028632598735,0.301806476877558,0.1458525096627
Exp2,454,454,2271.0,2290.0,2280.5,0,0,0,0.153753507765474,0.1537747325290243,0.1627172720902756,0.0531846553527086,0.2177864543620392,0.2413740081923192,0.059798220826779,-0.1639847347213183,0.1639847347213183,0.1649156765733573,0.0174913756677868,0.0602978168277441,-0.132817146431159,-0.1863685141504604,0.2268663458213125,0.2268663458213125,0.2316711699479228,0.0469568150667217,0.1892199834314331,0.3026544332966976,0.1453393934929994
Exp2,455,455,2276.0,2295.0,2285.5,0,0,0,0.1537747325290243,0.1538309391241067,0.1628786968161505,0.0535245442169671,0.2205314132917069,0.2425367673903553,0.059798220826779,-0.1638623226669499,0.1638623226669499,0.1647861070315158,0.0174189512942468,0.0602423113271461,-0.1327557291262768,-0.1860814726046643,0.2268451398092668,0.2268451398092668,0.2316775686858418,0.0471726227344554,0.1914209950702931,0.3036423302703942,0.1451097343112164
Exp2,456,456,2281.0,2300.0,2290.5,0,0,0,0.1537747325290243,0.1537127025416888,0.1628086961197674,0.0536532971753664,0.2217625816974772,0.2424482853563774,0.059798220826779,-0.1638267284360851,0.1638267284360851,0.1647460331613285,0.0173771084609342,0.0600325411541156,-0.1327606267701125,-0.1860442507991145,0.2267511483046676,0.2267511483046676,0.2316775686858418,0.0472465012932578,0.1924801187479342,0.3035307558341215,0.1450261311186283
Exp2,457,457,2286.0,2305.0,2295.5,0,0,0,0.1537127025416888,0.1539395858056809,0.1629747303300061,0.053502219966361,0.2211597016771948,0.2429440982104924,0.0598559670725372,-0.1637642437733189,0.1637642437733189,0.1646826908811121,0.0173641074014524,0.0600325411541156,-0.1327250118414618,-0.1858328980704919,0.2268430740717472,0.2268430740717472,0.2316216204848072,0.0471514785787307,0.1922785193346496,0.3038572700997223,0.1452807534042252
Exp2,458,458,2291.0,2310.0,2300.5,0,0,0,0.1537127025416888,0.1536970528826434,0.1625768291151208,0.0529851055997871,0.2187759849873089,0.241038153762118,0.0606378058731201,-0.1636798762049255,0.1634154706711818,0.1643230246523665,0.0172415679293064,0.0600325411541156,-0.1326480689132692,-0.1857306747952741,0.2263886434398729,0.2263886434398729,0.2313481466175438,0.0467029423926111,0.1903461140393334,0.3021639367541932,0.1456062929157964
Exp2,459,459,2296.0,2315.0,2305.5,0,0,0,0.1538247011761455,0.1536384423714536,0.162404490796559,0.052629016266517,0.2173571560957147,0.240803144154898,0.0616736027295459,-0.1635227353340161,0.1635162316681061,0.1644436520665312,0.0174351358499363,0.0600510922549365,-0.132529373312624,-0.1855586203822486,0.2263667078139277,0.2263667078139277,0.2311572884834694,0.0466339075377469,0.1902615162272623,0.3022651704307477,0.1459340106400518
Exp2,460,460,2301.0,2320.0,2310.5,0,0,0,0.1538247011761455,0.153932970998315,0.162553913728391,0.0522290299859429,0.2151741014896775,0.2410207937950914,0.0628540277981655,-0.1635227353340161,0.1636798762049255,0.1646145666819164,0.0175102941664843,0.0602309393113345,-0.13257384976191,-0.1855586203822486,0.2266381130797027,0.2266381130797027,0.2311572884834694,0.046438207013071,0.1891901106970672,0.3024790522305962,0.1465526886403313
Exp2,461,461,2306.0,2325.0,2315.5,0,0,0,0.1538448511537984,0.1538247011761455,0.1623919987064391,0.0520453461754524,0.2147842414976997,0.2412076800973647,0.0628540277981655,-0.1635811322792784,0.1635227353340161,0.1644433366250219,0.0173696809344299,0.0602309393113345,-0.1326057388106763,-0.1857306747952741,0.2264404298588032,0.2264404298588032,0.2311674476115684,0.0462320802034786,0.1887262144663339,0.3024263588378036,0.1466562460878342
Exp2,462,462,2311.0,2330.0,2320.5,0,0,0,0.1538448511537984,0.1538448511537984,0.162389712837395,0.0519790773543748,0.2151662914173777,0.2420549776111913,0.0628540277981655,-0.1635811322792784,0.1636899505350587,0.164624891777539,0.0175151217832187,0.0601806582845482,-0.1326063514029077,-0.1857306747952741,0.2265528070208937,0.2265528070208937,0.2311674476115684,0.0463207875946695,0.1896624608413448,0.3034026719365907,0.1465811197731584
Exp2,463,463,2316.0,2335.0,2325.5,0,0,0,0.1538247011761455,0.1538525201269984,0.1624008772380093,0.0519902478021543,0.215031197984845,0.2418846936692453,0.0625688471485381,-0.1635227353340161,0.1635811322792784,0.1645112990160066,0.0174645829065265,0.0601480956587089,-0.1326558329084517,-0.1854001603631302,0.2264956889885059,0.2264956889885059,0.2311127180396597,0.0462357202177888,0.1890645147759431,0.3031627983392269,0.1465314047124569
Exp2,464,464,2321.0,2340.0,2330.5,0,0,0,0.1538448511537984,0.1536543611441772,0.16226073471021,0.0521386248806394,0.215981009953498,0.2421618066724051,0.0614736660190743,-0.1629908605424682,0.1629908605424682,0.1639064691423396,0.0172976951110714,0.0601480956587089,-0.1322873288326748,-0.1849663900486886,0.2259600170368004,0.2259600170368004,0.2306393781553264,0.0462201809100366,0.189290767972956,0.3029872248285851,0.1458529544330677
Exp2,465,465,2326.0,2345.0,2335.5,0,0,0,0.1538525201269984,0.1538051331378863,0.1624462040655094,0.0522556082606709,0.2166488924146738,0.2428758835537368,0.0614736660190743,-0.1627610366342587,0.1627610366342587,0.1636843900268081,0.0173587475424097,0.0599393545315933,-0.1318781330650761,-0.1849090460957624,0.225897337346613,0.225897337346613,0.2306258476741761,0.0463896307242141,0.1900554146086729,0.3036922986534725,0.1454505629405568
Exp2,466,466,2331.0,2350.0,2340.5,0,0,0,0.1539657460589201,0.1540284704394013,0.1627306196490655,0.0524820331954927,0.2174561364017496,0.2441993346245248,0.0614736660190743,-0.162489427651304,0.162489427651304,0.1634206170672119,0.0174162309201883,0.0599393545315933,-0.1314312838274037,-0.1847364554422985,0.2258611512888066,0.2258611512888066,0.2306130861205843,0.0466273760384202,0.1906065303945097,0.3044993376829552,0.1452273213049751
Exp2,467,467,2336.0,2355.0,2345.5,0,0,0,0.1540284704394013,0.1539657460589201,0.1625628204115193,0.0521450270001155,0.2161960621789931,0.2439849099753853,0.0619987101753522,-0.1621229196919264,0.1621229196919264,0.1630432143632406,0.017294117816605,0.0601480956587089,-0.1311458675315088,-0.1844686441517134,0.2255245003545618,0.2255245003545618,0.230300020514701,0.0463472920643214,0.1897861758323921,0.3039658141990607,0.1452849242828102
Exp2,468,468,2341.0,2360.0,2350.5,0,0,0,0.1540284704394013,0.1541195436813293,0.1626939769245722,0.0521007218965208,0.2165014458281988,0.2455989977088066,0.0631800886531814,-0.1620581634480062,0.1620581634480062,0.1629974865166581,0.017467485467386,0.0603010929413389,-0.1308972481820953,-0.184463602813139,0.225549733339097,0.225549733339097,0.2302398331186874,0.0465225335230334,0.1910302656260179,0.3054564742218676,0.1454946828034982
Exp2,469,469,2346.0,2365.0,2355.5,0,0,0,0.1541099585460026,0.1541099585460026,0.1626700110959288,0.0520705850308281,0.2162293404422428,0.2457171117905255,0.0638456593930834,-0.1619388515836423,0.1619388515836423,0.1628923686278999,0.0175937086103366,0.0603613492185498,-0.1307216786019907,-0.1844218240945772,0.2254423513711375,0.2254423513711375,0.2302398331186874,0.0465942955279288,0.191047393313314,0.3054499430627488,0.1455386449410654
Exp2,470,470,2351.0,2370.0,2360.5,0,0,0,0.1541195436813293,0.1540107583374818,0.1624694711490621,0.0517380427732592,0.2146944949575056,0.2446241405790335,0.0638979017645643,-0.1619388515836423,0.1619118359034409,0.1628540616630101,0.0174875402318777,0.0603943605571536,-0.1308975647244373,-0.184463602813139,0.2253373984224028,0.2253373984224028,0.2302425976441292,0.0462685009777753,0.1896894546536127,0.3044989314676759,0.1457210741257102
Exp2,471,471,2356.0,2375.0,2365.5,0,0,0,0.1542285661815742,0.1542285661815742,0.1628088045873102,0.0521386306485237,0.2175981058761432,0.2462686566790509,0.0639068213989352,-0.1619388515836423,0.161848075674631,0.1628005826252776,0.0175811831209725,0.0605636215783498,-0.1307104608391303,-0.1844686441517134,0.2254494667330662,0.2254494667330662,0.2302425976441292,0.0467159319415959,0.1921859721873303,0.30587512808448,0.1455122115134495
Exp2,472,472,2361.0,2380.0,2370.5,0,0,0,0.1542848724214689,0.1543524185765939,0.1629063854942924,0.0520745808776748,0.2179459886102725,0.2458117076309241,0.0639753360606623,-0.1619643661917732,0.1620621895515048,0.1630162461458391,0.0176081623021409,0.0606139174786114,-0.1309008426454481,-0.1847111669191629,0.2256848187532155,0.2256848187532155,0.2303806778983529,0.0466704094957507,0.1922945104742741,0.3055641036929971,0.1456553008385065
Exp2,473,473,2366.0,2385.0,2375.5,0,0,0,0.1543524185765939,0.1542848724214689,0.1627594685102246,0.0518121899692149,0.2172866600038071,0.2448479645430404,0.063993881924007,-0.1620170235084488,0.1620967041119216,0.1630449764458907,0.0175551569501478,0.0607311193322802,-0.1310454554804038,-0.1848147317537747,0.2256453760199168,0.2256453760199168,0.2304640233187493,0.0464465554148654,0.191897123393896,0.3047348953382072,0.1458204383439121
Exp2,474,474,2371.0,2390.0,2380.5,0,0,0,0.154489650106007,0.1545764350007332,0.163066454205202,0.0519078384137078,0.2183036652777073,0.246158356645279,0.0639068213989352,-0.1620621895515048,0.1619643661917732,0.1629287086756416,0.0176949902240651,0.0614206003107549,-0.1309135299691801,-0.1851834654469517,0.2257309316661516,0.2257309316661516,0.2304963820021834,0.0467007867336157,0.1935127156735548,0.3060689796044748,0.145970790857351
Exp2,475,475,2376.0,2395.0,2385.5,0,0,0,0.1545676105712977,0.1545676105712977,0.1629734930760256,0.0516595020524309,0.2164420073492827,0.2444433850443895,0.0642047973010941,-0.1620170235084488,0.1620170235084488,0.1629962167860724,0.0178338895518538,0.0619984912422771,-0.1309108930339055,-0.1851834654469517,0.225744250795919,0.225744250795919,0.2304963820021834,0.046556452301259,0.1921197279622139,0.3050548136656565,0.1458575425178708
Exp2,476,476,2381.0,2400.0,2390.5,0,0,0,0.1545764350007332,0.154489650106007,0.1629657690417109,0.051867521669744,0.2164612415087536,0.2437902950833303,0.064485094562834,-0.1619643661917732,0.1621069289938198,0.1631015743657416,0.0179774693957721,0.0624991108541147,-0.1308416472669831,-0.1851834654469517,0.2257716804135809,0.2257716804135809,0.2304963820021834,0.0467656850002444,0.1922307878101322,0.3047482043271747,0.145570128568112
Exp2,477,477,2386.0,2405.0,2395.5,0,0,0,0.1581984312147188,0.1581984312147188,0.1663926768821592,0.0514646127590473,0.2124788889547408,0.2455229772775493,0.0699359082483205,-0.1562786890328819,0.1562786890328819,0.1573238045709965,0.0180645345212179,0.0625411591391087,-0.1257330354102295,-0.1818079645597848,0.2243935048504416,0.2243935048504416,0.2292860495879074,0.0470767888340137,0.1923514694456062,0.3042506851556814,0.1447114195577826
Exp2,478,478,2391.0,2410.0,2400.5,0,0,0,0.160107071301101,0.160107071301101,0.1680217808043257,0.0508082309519243,0.2085941561648227,0.244152942379102,0.0735361055351328,-0.1507462457408288,0.1507462457408288,0.1518501651227874,0.0182172798153259,0.0627896092306009,-0.1207003526289178,-0.1777598691245057,0.2218585288157482,0.2218585288157482,0.2268106939073346,0.0470690395707117,0.1917709363132851,0.3012903465199025,0.1422103212211315
Exp2,479,479,2396.0,2415.0,2405.5,0,0,0,0.1608123613319881,0.161460577966785,0.1688697954659015,0.0493213220464116,0.1994714266416294,0.2408290469311281,0.0773841659323791,-0.1450886844959081,0.1450886844959081,0.1462368441945682,0.0182485461610478,0.0632246926619493,-0.1157204656079825,-0.1735710733719732,0.2187626049686009,0.2187626049686009,0.2236329152339647,0.0463484738656025,0.1865860011080494,0.2964685744832097,0.1398003121100126
Exp2,480,480,2401.0,2420.0,2410.5,0,0,0,0.1608123613319881,0.1627637083099491,0.169590023193632,0.0475720204251213,0.1899570790115583,0.2369262692907086,0.0782405194172523,-0.1404722727396762,0.1394039676673062,0.1405844325406584,0.0181752329814654,0.0635342396379859,-0.1109836420467666,-0.1711578742886267,0.2155825539315205,0.2155825539315205,0.2203206127194075,0.0453710429061139,0.1806392804088588,0.2912947499944162,0.1374309726907096
Exp2,481,481,2406.0,2425.0,2415.5,0,0,0,0.1609709775006193,0.1608123613319881,0.1673827358539513,0.0463840343023567,0.1856997776575322,0.2318194813726194,0.0782405194172523,-0.1404722727396762,0.1399854300045258,0.1411914482765273,0.0184083021902639,0.06505799955815,-0.111135294737117,-0.1711578742886267,0.2144101078419522,0.2144101078419522,0.2194687350036094,0.0444807297372144,0.1761521204189394,0.2878841813155864,0.1357608469168796
Exp2,482,482,2411.0,2430.0,2420.5,0,0,0,0.1609709775006193,0.1603941698369789,0.1666421537629704,0.0451927091413395,0.1806586437175961,0.2280839104000676,0.0782711703933761,-0.1404722727396762,0.1404722727396762,0.1416777464032519,0.0184372774515576,0.0656401229833914,-0.1115199279342274,-0.1711578742886267,0.2143504678299005,0.2143504678299005,0.2194687350036094,0.0435446534848851,0.1716220792038872,0.2852867335525579,0.1359171666732706
Exp2,483,483,2416.0,2435.0,2425.5,0,0,0,0.1609709775006193,0.1609709775006193,0.1671312436162319,0.0449515522719622,0.1812656667638068,0.2280855243036973,0.0782711703933761,-0.1410224945868777,0.1410224945868777,0.1422441661047376,0.0185968124972132,0.0656401229833914,-0.1117813817228255,-0.1715203122386279,0.2151143088496724,0.2151143088496724,0.2194687350036094,0.0434977904180219,0.1723169442070463,0.2858643021903813,0.1360400830684544
Exp2,484,484,2421.0,2440.0,2430.5,0,0,0,0.1613649237696603,0.1613649237696603,0.167415152775535,0.0445977825365947,0.1814442385236763,0.2273614785430021,0.0782711703933761,-0.1410224945868777,0.1412900521764785,0.1425207408238313,0.0186839114854749,0.0656401229833914,-0.1117399549409631,-0.1715203122386279,0.2155507320108932,0.2155507320108932,0.2198643739000578,0.043334781294774,0.1730239015359781,0.2855574883600537,0.1361517892359886
Exp2,485,485,2426.0,2445.0,2435.5,0,0,0,0.1616707604557966,0.1616707604557966,0.167670702684116,0.044448506407539,0.1825247123586316,0.2267586875798029,0.0783246318001586,-0.1410224945868777,0.1411152082665771,0.1423309133794062,0.0185596566729724,0.0655479473959927,-0.11165178327494,-0.1715203122386279,0.2156575971612249,0.2156575971612249,0.2199369527213202,0.0431709832256394,0.1739651589735921,0.2844496420581434,0.1361834096187095
Exp2,486,486,2431.0,2450.0,2440.5,0,0,0,0.1623236995691271,0.1623236995691271,0.1684128938241428,0.044858378657271,0.1865622540213469,0.2287088083608332,0.0784610670012448,-0.1406592469552578,0.1406592469552578,0.1418661707039654,0.0184599307599124,0.0650522769605366,-0.1112372199504522,-0.1705659377399443,0.2158620730428645,0.2158620730428645,0.2202000735134993,0.0435025134356425,0.1772851980081196,0.2852816710583594,0.1359710583358908
Exp2,487,487,2436.0,2455.0,2445.5,0,0,0,0.1624673117937353,0.1624673117937353,0.1685671033104986,0.0449041568852599,0.1896574057744446,0.2289986248549473,0.0787988248053478,-0.1406592469552578,0.1404601289519469,0.1416725787308295,0.0184886106078223,0.0648832998040326,-0.1109929396441161,-0.1704766698088203,0.2158335120487848,0.2158335120487848,0.2202063474144374,0.0435988792286183,0.1804845395533828,0.2852487102546377,0.1359491058980688
