direction,setting,seed,tolerance_actual_cycles,boundary_hit_rate,mean_absolute_detection_delay,median_absolute_detection_delay,event_level_precision,event_level_recall,event_level_f1,candidate_event_count,unmatched_candidate_count
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3402,250.0,0.25,59.16666666666697,59.16666666666697,0.25,0.25,0.25,4,3
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3402,500.0,0.25,59.16666666666697,59.16666666666697,0.25,0.25,0.25,4,3
Exp1_to_Exp2,V341_CalibrationOnly,3403,250.0,0.25,34.16666666666697,34.16666666666697,0.1111111111111111,0.25,0.15384615384615383,9,8
Exp1_to_Exp2,V341_CalibrationOnly,3403,500.0,0.25,34.16666666666697,34.16666666666697,0.1111111111111111,0.25,0.15384615384615383,9,8
Exp1_to_Exp2,V341_OnlineAdaptation,3403,250.0,0.5,55.09655532359102,55.09655532359102,0.16666666666666666,0.5,0.25,12,10
Exp1_to_Exp2,V341_OnlineAdaptation,3403,500.0,0.75,192.008814660172,92.69311064718204,0.25,0.75,0.375,12,9
Exp1_to_Exp2,V35_SlowOnly_CalibrationOnly,3403,250.0,0.0,,,0.0,0.0,0.0,10,10
Exp1_to_Exp2,V35_SlowOnly_CalibrationOnly,3403,500.0,0.5,441.6666666666665,441.6666666666665,0.2,0.5,0.28571428571428575,10,8
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,3403,250.0,0.25,50.83333333333394,50.83333333333394,0.08333333333333333,0.25,0.125,12,11
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,3403,500.0,0.5,266.2972425654684,266.2972425654684,0.16666666666666666,0.5,0.25,12,10
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,3403,250.0,0.75,42.55277197865962,34.16666666666697,0.21428571428571427,0.75,0.3333333333333333,14,11
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,3403,500.0,0.75,42.55277197865962,34.16666666666697,0.21428571428571427,0.75,0.3333333333333333,14,11
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3403,250.0,0.25,109.16666666666697,109.16666666666697,0.25,0.25,0.25,4,3
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3403,500.0,0.25,109.16666666666697,109.16666666666697,0.25,0.25,0.25,4,3
Exp1_to_Exp2,V341_CalibrationOnly,3404,250.0,0.25,75.83333333333394,75.83333333333394,0.09090909090909091,0.25,0.13333333333333333,11,10
Exp1_to_Exp2,V341_CalibrationOnly,3404,500.0,0.5,266.66666666666697,266.66666666666697,0.18181818181818182,0.5,0.26666666666666666,11,9
Exp1_to_Exp2,V341_OnlineAdaptation,3404,250.0,0.0,,,0.0,0.0,0.0,8,8
Exp1_to_Exp2,V341_OnlineAdaptation,3404,500.0,0.0,,,0.0,0.0,0.0,8,8
Exp1_to_Exp2,V35_SlowOnly_CalibrationOnly,3404,250.0,0.5,75.91249130132292,75.91249130132292,0.2857142857142857,0.5,0.36363636363636365,7,5
Exp1_to_Exp2,V35_SlowOnly_CalibrationOnly,3404,500.0,0.5,75.91249130132292,75.91249130132292,0.2857142857142857,0.5,0.36363636363636365,7,5
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,3404,250.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,3404,500.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,3404,250.0,0.5,75.91249130132292,75.91249130132292,0.18181818181818182,0.5,0.26666666666666666,11,9
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,3404,500.0,0.5,75.91249130132292,75.91249130132292,0.18181818181818182,0.5,0.26666666666666666,11,9
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3404,250.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3404,500.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V341_CalibrationOnly,3405,250.0,0.5,55.07915796798898,55.07915796798898,0.1111111111111111,0.5,0.1818181818181818,18,16
Exp1_to_Exp2,V341_CalibrationOnly,3405,500.0,0.75,178.10832753421528,75.99164926931189,0.16666666666666666,0.75,0.27272727272727276,18,15
Exp1_to_Exp2,V341_OnlineAdaptation,3405,250.0,0.25,125.83333333333303,125.83333333333303,0.1111111111111111,0.25,0.15384615384615383,9,8
Exp1_to_Exp2,V341_OnlineAdaptation,3405,500.0,0.25,125.83333333333303,125.83333333333303,0.1111111111111111,0.25,0.15384615384615383,9,8
Exp1_to_Exp2,V35_SlowOnly_CalibrationOnly,3405,250.0,0.5,88.49947807933131,88.49947807933131,0.2857142857142857,0.5,0.36363636363636365,7,5
Exp1_to_Exp2,V35_SlowOnly_CalibrationOnly,3405,500.0,0.75,200.38854094177682,159.49895615866262,0.42857142857142855,0.75,0.5454545454545454,7,4
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,3405,250.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V35_SlowOnly_OnlineAdaptation,3405,500.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,3405,250.0,0.5,88.49947807933131,88.49947807933131,0.2222222222222222,0.5,0.30769230769230765,9,7
Exp1_to_Exp2,V35_SlowResidual_CalibrationOnly,3405,500.0,0.5,88.49947807933131,88.49947807933131,0.2222222222222222,0.5,0.30769230769230765,9,7
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3405,250.0,0.0,,,0.0,0.0,0.0,2,2
Exp1_to_Exp2,V35_SlowResidual_OnlineAdaptation,3405,500.0,0.0,,,0.0,0.0,0.0,2,2
Exp2_to_Exp1,V341_CalibrationOnly,3401,250.0,1.0,56.905803305437985,56.78710069939734,0.12903225806451613,1.0,0.2285714285714286,31,27
Exp2_to_Exp1,V341_CalibrationOnly,3401,500.0,1.0,56.905803305437985,56.78710069939734,0.12903225806451613,1.0,0.2285714285714286,31,27
Exp2_to_Exp1,V341_OnlineAdaptation,3401,250.0,0.75,65.74934648191145,77.47952684258053,0.13636363636363635,0.75,0.23076923076923075,22,19
Exp2_to_Exp1,V341_OnlineAdaptation,3401,500.0,1.0,142.44854122674724,80.45573975265143,0.18181818181818182,1.0,0.3076923076923077,22,18
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3401,250.0,0.25,36.09467455621416,36.09467455621416,0.08333333333333333,0.25,0.125,12,11
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3401,500.0,1.0,255.41608338397418,307.82578257993737,0.3333333333333333,1.0,0.5,12,8
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3401,250.0,0.5,83.55289535483098,83.55289535483098,0.5,0.5,0.5,4,2
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3401,500.0,0.5,83.55289535483098,83.55289535483098,0.5,0.5,0.5,4,2
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3401,250.0,1.0,62.82287316767497,57.06446311578475,0.3076923076923077,1.0,0.47058823529411764,13,9
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3401,500.0,1.0,62.82287316767497,57.06446311578475,0.3076923076923077,1.0,0.47058823529411764,13,9
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3401,250.0,0.5,80.59431547317399,80.59431547317399,0.6666666666666666,0.5,0.5714285714285715,3,1
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3401,500.0,0.5,80.59431547317399,80.59431547317399,0.6666666666666666,0.5,0.5714285714285715,3,1
Exp2_to_Exp1,V341_CalibrationOnly,3402,250.0,1.0,67.26083289123653,77.49715987099444,0.12903225806451613,1.0,0.2285714285714286,31,27
Exp2_to_Exp1,V341_CalibrationOnly,3402,500.0,1.0,67.26083289123653,77.49715987099444,0.12903225806451613,1.0,0.2285714285714286,31,27
Exp2_to_Exp1,V341_OnlineAdaptation,3402,250.0,0.75,81.63418142854789,83.43195266272232,0.13043478260869565,0.75,0.22222222222222218,23,20
Exp2_to_Exp1,V341_OnlineAdaptation,3402,500.0,0.75,81.63418142854789,83.43195266272232,0.13043478260869565,0.75,0.22222222222222218,23,20
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3402,250.0,0.25,136.68639053254446,136.68639053254446,0.05555555555555555,0.25,0.0909090909090909,18,17
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3402,500.0,0.75,273.5542397037413,314.05823475887155,0.16666666666666666,0.75,0.27272727272727276,18,15
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3402,250.0,0.25,130.7692307692305,130.7692307692305,0.5,0.25,0.3333333333333333,2,1
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3402,500.0,0.25,130.7692307692305,130.7692307692305,0.5,0.25,0.3333333333333333,2,1
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3402,250.0,0.75,117.33374171343651,136.68639053254446,0.15,0.75,0.24999999999999997,20,17
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3402,500.0,1.0,166.51486497479527,157.9932324963538,0.2,1.0,0.33333333333333337,20,16
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3402,250.0,0.25,124.85207100591651,124.85207100591651,1.0,0.25,0.4,1,0
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3402,500.0,0.25,124.85207100591651,124.85207100591651,1.0,0.25,0.4,1,0
Exp2_to_Exp1,V341_CalibrationOnly,3403,250.0,0.75,75.66271965530268,77.51479289940835,0.1,0.75,0.17647058823529416,30,27
Exp2_to_Exp1,V341_CalibrationOnly,3403,500.0,0.75,75.66271965530268,77.51479289940835,0.1,0.75,0.17647058823529416,30,27
Exp2_to_Exp1,V341_OnlineAdaptation,3403,250.0,0.75,56.001231983743004,59.76331360946642,0.09375,0.75,0.16666666666666666,32,29
Exp2_to_Exp1,V341_OnlineAdaptation,3403,500.0,0.75,56.001231983743004,59.76331360946642,0.09375,0.75,0.16666666666666666,32,29
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3403,250.0,0.5,133.57649730343428,133.57649730343428,0.13333333333333333,0.5,0.2105263157894737,15,13
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3403,500.0,1.0,246.64344599147694,245.92163624092927,0.26666666666666666,1.0,0.4210526315789474,15,11
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3403,250.0,0.5,107.45945445813595,107.45945445813595,0.6666666666666666,0.5,0.5714285714285715,3,1
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3403,500.0,0.5,107.45945445813595,107.45945445813595,0.6666666666666666,0.5,0.5714285714285715,3,1
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3403,250.0,0.75,124.99043726905529,130.7692307692305,0.21428571428571427,0.75,0.3333333333333333,14,11
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3403,500.0,1.0,182.6077051128466,133.57649730343428,0.2857142857142857,1.0,0.4444444444444445,14,10
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3403,250.0,0.5,107.45945445813595,107.45945445813595,1.0,0.5,0.6666666666666666,2,0
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3403,500.0,0.5,107.45945445813595,107.45945445813595,1.0,0.5,0.6666666666666666,2,0
Exp2_to_Exp1,V341_CalibrationOnly,3404,250.0,1.0,62.813049733332264,68.8789559715733,0.125,1.0,0.2222222222222222,32,28
Exp2_to_Exp1,V341_CalibrationOnly,3404,500.0,1.0,62.813049733332264,68.8789559715733,0.125,1.0,0.2222222222222222,32,28
Exp2_to_Exp1,V341_OnlineAdaptation,3404,250.0,1.0,41.98748130414174,39.022181435514085,0.14814814814814814,1.0,0.25806451612903225,27,23
Exp2_to_Exp1,V341_OnlineAdaptation,3404,500.0,1.0,41.98748130414174,39.022181435514085,0.14814814814814814,1.0,0.25806451612903225,27,23
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3404,250.0,0.25,136.68639053254446,136.68639053254446,0.03571428571428571,0.25,0.0625,28,27
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3404,500.0,0.75,285.3690599638612,355.4595086442205,0.10714285714285714,0.75,0.1875,28,25
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3404,250.0,0.5,44.99441718152775,44.99441718152775,0.3333333333333333,0.5,0.4,6,4
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3404,500.0,0.75,148.27426090084614,77.47952684258053,0.5,0.75,0.6,6,3
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,250.0,0.5,152.0364193913647,152.0364193913647,0.0625,0.5,0.1111111111111111,32,30
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3404,500.0,0.75,219.84411580898328,167.3864482501849,0.09375,0.75,0.16666666666666666,32,29
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,250.0,0.75,75.47511742169748,77.47952684258053,0.75,0.75,0.75,4,1
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3404,500.0,0.75,75.47511742169748,77.47952684258053,0.75,0.75,0.75,4,1
Exp2_to_Exp1,V341_CalibrationOnly,3405,250.0,0.5,65.92037608991632,65.92037608991632,0.1111111111111111,0.5,0.1818181818181818,18,16
Exp2_to_Exp1,V341_CalibrationOnly,3405,500.0,0.5,65.92037608991632,65.92037608991632,0.1111111111111111,0.5,0.1818181818181818,18,16
Exp2_to_Exp1,V341_OnlineAdaptation,3405,250.0,1.0,63.87987560719125,62.64918448000981,0.14814814814814814,1.0,0.25806451612903225,27,23
Exp2_to_Exp1,V341_OnlineAdaptation,3405,500.0,1.0,63.87987560719125,62.64918448000981,0.14814814814814814,1.0,0.25806451612903225,27,23
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3405,250.0,0.5,149.0778395097077,149.0778395097077,0.05555555555555555,0.5,0.09999999999999999,36,34
Exp2_to_Exp1,V35_SlowOnly_CalibrationOnly,3405,500.0,0.5,149.0778395097077,149.0778395097077,0.05555555555555555,0.5,0.09999999999999999,36,34
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3405,250.0,0.75,36.118752739330375,24.249317561421776,0.21428571428571427,0.75,0.3333333333333333,14,11
Exp2_to_Exp1,V35_SlowOnly_OnlineAdaptation,3405,500.0,1.0,118.74958115966365,47.923475348758075,0.2857142857142857,1.0,0.4444444444444445,14,10
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,250.0,0.5,149.0778395097077,149.0778395097077,0.04878048780487805,0.5,0.08888888888888888,41,39
Exp2_to_Exp1,V35_SlowResidual_CalibrationOnly,3405,500.0,0.5,149.0778395097077,149.0778395097077,0.04878048780487805,0.5,0.08888888888888888,41,39
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,250.0,0.75,75.44221849818798,71.59763313609437,0.6,0.75,0.6666666666666665,5,2
Exp2_to_Exp1,V35_SlowResidual_OnlineAdaptation,3405,500.0,0.75,75.44221849818798,71.59763313609437,0.6,0.75,0.6666666666666665,5,2
