ablation,memory_stage,window_index,confidence,entropy,TES,direction_id
B4_TEACHER_MEMORY,3,3686,0.9952377697230104,0.03304347004632812,0.2890202851614548,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3687,0.9952519708615924,0.032956407258476574,1.0125283191172143,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3688,0.9952493636964966,0.03297073866564847,0.5107712936701263,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3689,0.9952565835778804,0.03292785003307478,0.4601361154723016,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3691,0.9951417261433502,0.03365770692985501,0.2312221283807389,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3692,0.9951824909053968,0.033394887842853785,0.164825651748743,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3693,0.9952157035944498,0.03318404346737105,0.164825651748743,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3695,0.9951022592296311,0.03390117252171556,0.1974606286534709,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3696,0.9950603509549757,0.03416040432575997,0.210659038781316,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3697,0.9951463729869475,0.03362117904604681,0.8219282882499436,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,3698,0.995188456382681,0.033354691444498694,1.060702464045887,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,4030,0.9950678784794371,0.03410575094039241,1.0409705141773613,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,4031,0.9950367299013511,0.03429851532716663,1.43054512713605,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,4032,0.9945393444007458,0.03738193200962968,1.3936178506107173,Exp2_to_Exp1
B4_TEACHER_MEMORY,3,4033,0.9945937370582989,0.03705980111782099,1.4157977499183532,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,6852,0.9884846034311993,0.07544460672693903,4.733198166503358,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,6853,0.992574751850477,0.04945056837448832,5.836006870602692,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,6854,0.9933622759821543,0.043687880696711465,8.352852131619805,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,6855,0.99352864357182,0.042423772787051166,7.683673276459241,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,6856,0.9934682121491007,0.042638319549252804,9.415164504386812,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8344,0.9931657569531742,0.044165682873299125,3.623960629751464,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8345,0.9929971419593027,0.04502199622401411,1.197123173088907,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8346,0.9929493038357425,0.04526367822214065,0.5805228613929703,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8347,0.9928722710121907,0.0456518642242175,0.6420657696383899,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8348,0.9928206607978223,0.04591120342175753,0.0407029563401632,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8349,0.9927920111876944,0.046054916612418076,0.0407029563401632,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8350,0.9927627237782802,0.04620166374411194,0.0407029563401632,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8351,0.9928176355589649,0.045926296518241774,0.0407029563401632,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8352,0.9928594375842003,0.04571628551684303,0.4295969899178635,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8353,0.9929837903987738,0.04508914734973368,2.857200608134195,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8354,0.9930363708300336,0.04482313132633218,3.9567809060862498,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8355,0.9930815857536269,0.044593826160134784,3.683259055608111,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8356,0.9930310954615503,0.04485004746466921,2.993738498225036,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8357,0.9929881642358872,0.04506733709940682,1.570888803659914,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8358,0.9930431394848785,0.04478887977203087,2.928239366709038,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8359,0.9930448492702032,0.0447802825508719,1.6781715051768058,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8360,0.9930326042658583,0.044842369274707895,1.6790201892763887,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8361,0.9930290285384747,0.04486047584248459,2.374162313943136,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8362,0.9929958065321652,0.04502867159286829,1.1169861337205995,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8363,0.9929653145277104,0.04518279587235158,1.1169861337205995,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8364,0.9929585788573578,0.045216785110502096,1.1353303994014436,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8365,0.9929448349955416,0.045286171091738936,0.7811464553331987,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8366,0.9928666716373722,0.04568001615148321,0.5012084832137786,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8367,0.9928430826874718,0.045798575567815525,0.1396192574914019,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8368,0.9928122317762319,0.04595348864430228,0.0491433343173019,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8369,0.9927820807943428,0.046104691294110205,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8370,0.9927359918143223,0.04633545434559698,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8371,0.9927348835369488,0.04634098624720369,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8372,0.9927468567138078,0.04628107393226241,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8373,0.9927555712211116,0.04623745484582782,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8374,0.9927347852299424,0.0463414816547937,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8375,0.9927426233319754,0.046302261159177134,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8376,0.9927513286546744,0.046258692736562954,0.0,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8377,0.9928151111849476,0.04593895256727028,2.4724308163989552,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8378,0.9929300749827187,0.04536042043893853,4.587093432099797,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8379,0.9930019948357717,0.04499715816992481,4.041946668271841,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8380,0.9929730418364132,0.04514371642267541,2.306277530941982,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8381,0.9928909440523276,0.04555787258209496,0.9612451597364108,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8382,0.9928635836440673,0.04569552361026312,1.3952667342315426,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8383,0.9928700260840736,0.04566308370585816,1.4152847902937813,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8384,0.9928781607588181,0.045622147155299525,1.273791608538419,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8385,0.9928333824028495,0.045847306339318855,0.7529475152623704,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8386,0.992788170021128,0.04607417544767957,0.4127955067335491,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8387,0.9927389141839359,0.04632083742049578,0.3958220542847476,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8388,0.9927160366044804,0.046435225855822396,0.3958220542847476,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8389,0.992706258343428,0.046484084347847676,0.3402531640962883,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8390,0.9926993503669191,0.04651859018211492,0.1658774228830759,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8391,0.9927075578896443,0.04647758628238169,0.2956114956473875,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8392,0.9928391643133452,0.045818066715164404,4.366768146763322,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8393,0.9928334208776619,0.045847059257531804,1.4261226082074343,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8394,0.9927930603886216,0.046049646827511254,0.6109927987216064,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8395,0.992774518328449,0.046142579128326436,0.8424503483277244,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8396,0.9927567109486949,0.046231763772000174,0.9397972486063672,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8397,0.9927607115685959,0.04621172271975657,0.9588970954771088,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8398,0.9927425187631145,0.04630279348172289,1.1613160708792472,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8508,0.9926721518591277,0.04665437005951268,2.454714247037081,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8509,0.9926674610443766,0.04667776117548571,2.4924791955397745,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8510,0.9926673163678988,0.04667848072193033,2.487112423149057,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8511,0.9926427124742235,0.04680114103637893,0.0219975399602291,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8512,0.9926441480365824,0.046793992338509685,0.0972561909944788,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8513,0.9926656586932742,0.04668676011388389,0.0972561909944788,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8514,0.9926800171578816,0.04661513957118392,0.1229031365441339,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8515,0.9926883862292929,0.04657337370362077,0.3209508797526764,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8516,0.9926868435855548,0.04658107030333809,0.5139552481385555,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8517,0.9926929265891273,0.04655070258502861,0.4364334589207618,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8518,0.992702171490556,0.04650455009295966,0.2709091155102711,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8519,0.9926920757011959,0.04655496824507699,0.3244902903051692,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8520,0.9926985980882905,0.046522411088182725,0.3134220175037876,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8534,0.9926847747475113,0.04659151591539973,0.2601237655639696,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8535,0.9926896695188057,0.0465670557515555,0.3758798381197475,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8537,0.992683614413521,0.04659724153100949,0.4380047482996947,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8538,0.992664511056953,0.046692516947623275,0.3335371509308318,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8539,0.9926621688495927,0.046704208722240036,0.0140519885314312,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8541,0.9926924128508597,0.04655333528026491,0.4724928462553959,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8542,0.9926810922805822,0.04660980208398848,0.6933327964702203,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8543,0.9926788925037843,0.0466207600631168,0.8341594776947518,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8544,0.9926539784043008,0.046745003938838334,0.8478102281094546,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8545,0.9926666075081474,0.046682028302815315,0.923327728920086,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8546,0.9926182974356208,0.046922729425328956,1.881863036126811,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8547,0.9926261757725887,0.04688351564646,1.5896635555683936,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8548,0.9926371729840848,0.0468287441069916,1.6734324798982394,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8549,0.9926498652111863,0.046765498092767574,1.3225370386072386,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8550,0.9926062392801556,0.04698273743539437,0.5783971485457979,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8551,0.9926164493717763,0.04693194142751705,0.6219408563491458,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8552,0.9926197658246192,0.046915435357214444,0.5661668083546885,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8553,0.992647907861771,0.046775263324809684,0.5880651912128748,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8554,0.9926583279933615,0.04672332645408081,0.5494460391282427,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8555,0.9926809190704873,0.046610665558671535,0.4435955517554547,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8563,0.992736109377195,0.046335203216998584,1.0792456594531554,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8564,0.9927136546699893,0.04644725676656872,1.3107682813635804,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8565,0.9927164610894473,0.046433203324508815,1.1341479730724655,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8566,0.9927251283348496,0.046389912565866755,1.07302510498436,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8567,0.9926793249147611,0.04661859894560427,2.209564277972237,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8568,0.9926748231088169,0.04664104629925239,1.6204889639088769,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8569,0.9926797299619415,0.046616562423003084,1.557147546238536,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8570,0.9926873721507832,0.04657842020364599,1.77315414333843,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8571,0.9926984152022829,0.046523369878032746,0.1914127084088462,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8583,0.9927337829823867,0.04634952731697423,1.1381093080115463,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8585,0.9927127708225684,0.04645193926061453,1.2944953495329328,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8586,0.992702172413406,0.04650462770569238,1.429126599289748,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8587,0.9926817911893078,0.0466063081985051,1.1278484170869114,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8588,0.992662008282089,0.04670497029800824,1.463118136292349,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8589,0.9926765682784693,0.046632336512305944,1.329562621926358,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8590,0.9926981051082184,0.04652483278429753,1.2477952947276802,Exp2_to_Exp1
B4_TEACHER_MEMORY,4,8591,0.992717812572933,0.04642640573288795,1.0062690850386238,Exp2_to_Exp1
