protocol_id,target_dataset,output_name,horizon_cycles,model,n_predictions,MAE,RMSE,evaluation_unit,forecast_issue_stride_cycles,rolling_window_cycles
A_Exp1_to_Exp2,Exp2,D_state,100,Zero_Delta,224,2.6502477444105423,4.615840368750486,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,100,Local_Linear,224,3.1630497565067635,5.0180958671663,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,100,Kalman,224,3.832865862481538,5.858928476026656,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,100,Frozen_Ridge,224,4.177048307025073,5.668737935136838,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,100,Online_RLS,224,4.492710500570247,6.337781945735182,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,100,Safe_Gate,224,2.6502477444105423,4.615840368750486,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,500,Zero_Delta,216,6.153045996965789,8.676945992193959,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,500,Local_Linear,216,10.896107692048009,13.71610020186038,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,500,Kalman,216,14.294288796411205,21.266538919367008,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,500,Frozen_Ridge,216,14.794529032953552,17.324250442974073,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,500,Online_RLS,216,17.279352975240915,21.411670989672544,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,500,Safe_Gate,216,6.153045996965789,8.676945992193959,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,1000,Zero_Delta,208,8.634183334028533,11.685227492711768,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,1000,Local_Linear,208,19.76813684236511,25.435058642483984,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,1000,Kalman,208,26.752095555239052,39.93092912213067,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,1000,Frozen_Ridge,208,18.1243475955771,21.74237008863956,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,1000,Online_RLS,208,61.34038723543158,89.3100634201447,cycles,50,5000
A_Exp1_to_Exp2,Exp2,D_state,1000,Safe_Gate,208,8.634183334028533,11.685227492711768,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,100,Zero_Delta,224,8.172851784046511,14.350805512913093,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,100,Local_Linear,224,10.638081219746159,16.5892424732492,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,100,Kalman,224,12.330789922309659,19.802722168638162,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,100,Frozen_Ridge,224,12.217120452319566,18.536830242870835,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,100,Online_RLS,224,8.291146792472173,12.776851875810166,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,100,Safe_Gate,224,7.856002165777765,12.655196496965312,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,500,Zero_Delta,216,8.783525641141969,14.488006137490533,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,500,Local_Linear,216,25.835543750937,35.69129332196797,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,500,Kalman,216,37.62874706030397,59.3328654965818,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,500,Frozen_Ridge,216,9.109798033848078,15.81487404112672,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,500,Online_RLS,216,20.632342576114862,29.991195649542956,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,500,Safe_Gate,216,9.347215393414047,16.10388626082422,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,1000,Zero_Delta,208,8.749962434787816,14.446734791117116,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,1000,Local_Linear,208,42.646979816351624,57.27440721859486,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,1000,Kalman,208,68.46738040922733,108.47661358690573,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,1000,Frozen_Ridge,208,13.815767012554529,20.71504679093971,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,1000,Online_RLS,208,12.591645805628957,18.88688748448568,cycles,50,5000
A_Exp1_to_Exp2,Exp2,V50_norm,1000,Safe_Gate,208,8.749962434787816,14.446734791117116,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,100,Zero_Delta,224,32.67943320530286,61.39464693072566,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,100,Local_Linear,224,39.62139286943131,66.61622409180937,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,100,Kalman,224,44.6342670186542,81.29858569814003,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,100,Frozen_Ridge,224,32.276492823732774,53.183428647026744,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,100,Online_RLS,224,28.751060265365034,49.943930958134544,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,100,Safe_Gate,224,29.313915817991237,50.437325398803196,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,500,Zero_Delta,216,34.11482880984184,61.598524874084454,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,500,Local_Linear,216,87.76736527094802,124.89387588838738,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,500,Kalman,216,123.7253253589869,231.92303995369653,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,500,Frozen_Ridge,216,31.220437431777377,46.66104977922896,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,500,Online_RLS,216,36.70768300764565,50.52743031560587,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,500,Safe_Gate,216,35.79245293103025,58.27847196799547,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,1000,Zero_Delta,208,34.40236523111858,61.81779127400915,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,1000,Local_Linear,208,138.2744215100451,189.4806203447334,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,1000,Kalman,208,220.50337399514336,421.65625679968355,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,1000,Frozen_Ridge,208,39.60203750770711,61.599148234434395,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,1000,Online_RLS,208,54.37924415460493,78.11013767327901,cycles,50,5000
A_Exp1_to_Exp2,Exp2,abrupt_score,1000,Safe_Gate,208,34.67945244529642,61.93088220199116,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,100,Zero_Delta,728,4.655828361566561,9.71490458912114,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,100,Local_Linear,728,10.610940564056946,20.031033186300974,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,100,Kalman,728,7.562157414007722,15.827294266580449,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,100,Frozen_Ridge,728,51.070577211396305,69.06479044925149,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,100,Online_RLS,728,1242.0737865760702,1541.9207591233915,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,100,Safe_Gate,728,4.655828361566561,9.71490458912114,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,500,Zero_Delta,720,5.758871267985664,12.114852321124683,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,500,Local_Linear,720,43.72520885885983,85.07297205567936,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,500,Kalman,720,23.06034706817492,48.936029811849046,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,500,Frozen_Ridge,720,42.808873836831154,81.80797395901226,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,500,Online_RLS,720,2023.140540361279,2521.8720970746263,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,500,Safe_Gate,720,5.758871267985664,12.114852321124683,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,1000,Zero_Delta,712,5.700509364839974,12.12721934061416,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,1000,Local_Linear,712,84.56287334276318,166.90361726851754,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,1000,Kalman,712,41.57062878750355,89.8429662370273,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,1000,Frozen_Ridge,712,39.910595921866275,60.29429829245649,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,1000,Online_RLS,712,846.0973584666383,1051.629999166761,cycles,50,5000
B_Exp2_to_Exp1,Exp1,A_state,1000,Safe_Gate,712,5.700509364839974,12.12721934061416,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,100,Zero_Delta,728,1.2333049267854324,4.107888401743316,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,100,Local_Linear,728,2.053213407923712,4.590280693467135,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,100,Kalman,728,1.8739706043695774,5.208120534853804,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,100,Frozen_Ridge,728,24.382632602580063,30.07835681708954,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,100,Online_RLS,728,2.288165895983946,5.450012223135089,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,100,Safe_Gate,728,1.2333049267854324,4.107888401743316,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,500,Zero_Delta,720,3.246630477357929,8.550364843060168,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,500,Local_Linear,720,8.509661300797308,13.847850688898362,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,500,Kalman,720,7.06740394831139,18.194265342138404,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,500,Frozen_Ridge,720,94.43606808656033,116.05480211801869,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,500,Online_RLS,720,5.236346646675967,10.651320466600387,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,500,Safe_Gate,720,3.2476388411976878,8.552203240169701,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,1000,Zero_Delta,712,5.105426013311748,12.013313325987967,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,1000,Local_Linear,712,16.33445539841366,24.934720090485293,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,1000,Kalman,712,13.405512582202956,34.42577590380237,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,1000,Frozen_Ridge,712,99.44504804225849,122.28083675732104,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,1000,Online_RLS,712,9.02258006802623,16.117109853116155,cycles,50,5000
B_Exp2_to_Exp1,Exp1,D_state,1000,Safe_Gate,712,5.654202405215274,12.77647702210834,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,100,Zero_Delta,728,2.792332149036564,9.5022832929528,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,100,Local_Linear,728,5.163804147041886,11.732687854899693,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,100,Kalman,728,4.85559390536529,15.392239352931963,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,100,Frozen_Ridge,728,21.612792983027077,29.66895601844416,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,100,Online_RLS,728,9.071368381979875,17.092063586000478,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,100,Safe_Gate,728,2.792332149036564,9.5022832929528,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,500,Zero_Delta,720,3.101859682003786,9.78080142423552,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,500,Local_Linear,720,18.714362487930536,32.67415072872099,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,500,Kalman,720,14.710589926214304,43.89221664810863,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,500,Frozen_Ridge,720,19.109681511627798,36.68808693784473,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,500,Online_RLS,720,600.6149845200404,744.4931590452031,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,500,Safe_Gate,720,3.101859682003786,9.78080142423552,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,1000,Zero_Delta,712,3.209027937492927,10.136807176172368,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,1000,Local_Linear,712,35.70682156231448,62.4391275035777,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,1000,Kalman,712,26.874617794935215,81.48301108692189,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,1000,Frozen_Ridge,712,18.920440606027615,26.22339602223224,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,1000,Online_RLS,712,5.821990772568334,11.471404862707944,cycles,50,5000
B_Exp2_to_Exp1,Exp1,V50_norm,1000,Safe_Gate,712,3.2233382876950323,8.974037544940183,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,100,Zero_Delta,728,8.781977923360614,16.987674531934022,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,100,Local_Linear,728,20.17682238966663,38.0583101936764,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,100,Kalman,728,14.345937649590674,29.618546280999883,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,100,Frozen_Ridge,728,94.51351748356267,134.1490497462685,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,100,Online_RLS,728,1348.0125214775017,1675.006362912813,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,100,Safe_Gate,728,8.781977923360614,16.987674531934022,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,500,Zero_Delta,720,10.736202936644647,22.048764113531707,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,500,Local_Linear,720,84.85586847805845,165.5476182484974,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,500,Kalman,720,45.17850256315408,97.5229519295567,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,500,Frozen_Ridge,720,92.64319282325683,174.00195804913324,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,500,Online_RLS,720,2897.0312502723227,3612.077293139113,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,500,Safe_Gate,720,10.736202936644647,22.048764113531707,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,1000,Zero_Delta,712,10.373532454548668,21.713771576342765,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,1000,Local_Linear,712,163.63223742374,324.1497527236977,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,1000,Kalman,712,82.40335663119646,180.41109568097542,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,1000,Frozen_Ridge,712,79.32928814064518,122.25959572145948,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,1000,Online_RLS,712,3445.8704780411013,4309.41356299996,cycles,50,5000
B_Exp2_to_Exp1,Exp1,abrupt_score,1000,Safe_Gate,712,10.373532454548668,21.713771576342765,cycles,50,5000
