direction,dataset,entry_cycle,window_index,center_cycle,cumulative_progression,progression_increment,activity,initial_prior,multi_horizon_residual_dispersion,adapter_support_deficit,bocpd_run_length_entropy,uncertainty,state_id_input_count,rolling_z_used
Exp2_to_Exp1,Exp1,0.0,5903,29525.5,2050.422849348474,0.5366910670484162,0.0005261315462538699,0.0006579688162035625,0.0002776054890123737,0.0,0.823583140935306,2.06042371471629,0,False
Exp2_to_Exp1,Exp1,0.0,5904,29530.5,2051.3828933665777,0.9600440181040826,0.0008869181208301277,0.0006579688162035625,0.0004243411457103212,0.0,0.7844713277421274,2.758291531378119,0,False
Exp2_to_Exp1,Exp1,0.0,5905,29535.5,2051.9913033551293,0.6084099885517844,0.0006279464177842909,0.0006579688162035625,0.0006744189310995077,0.0,0.7541268709161997,2.660889241870702,0,False
Exp2_to_Exp1,Exp1,0.0,5906,29540.5,2052.93018238006,0.9388790249310229,0.0009179135904836614,0.0006579688162035625,0.0008381468380586631,0.0,0.7437825279706276,3.3017022816557824,0,False
Exp2_to_Exp1,Exp1,0.0,5907,29545.5,2053.492919577006,0.5627371969459614,0.00046999071233844197,0.0006579688162035625,0.0005865428409111219,0.0,0.7790697641666573,2.552583099742773,0,False
Exp2_to_Exp1,Exp1,0.0,5908,29550.5,2054.2440045433473,0.7510849663413766,0.0006426836384272357,0.0006579688162035625,0.00013524566967694756,0.0,0.9150420347858399,2.216153849192665,0,False
Exp2_to_Exp1,Exp1,0.0,5909,29555.5,2055.0898741819474,0.8458696386001083,0.0007428907011097057,0.0006579688162035625,0.00014690157744661392,0.0,1.2086270576661744,2.634366573447391,0,False
Exp2_to_Exp1,Exp1,0.0,5910,29560.5,2055.1747783591572,0.0849041772100727,0.00011978937621982167,0.0006579688162035625,0.0007542485794271433,0.0,1.4843757386707894,2.8341584805962063,0,False
Exp2_to_Exp1,Exp1,0.0,5911,29565.5,2056.363088656377,1.188310297219758,0.0011010240638417918,0.0006579688162035625,0.00024804664864048077,0.0,1.5358317457087551,3.5451357631557876,0,False
Exp2_to_Exp1,Exp1,0.0,5912,29570.5,2056.58739725672,0.22430860034337788,0.0003252049554713655,0.0006579688162035625,0.0012542892608863583,0.0,1.5651887521957013,3.842297362810436,0,False
Exp2_to_Exp1,Exp1,0.0,5913,29575.5,2056.8120318660963,0.22463460937635754,0.00029924772983008075,0.0006579688162035625,0.0009353659922702759,0.0,1.581816218515639,3.3965803420009557,0,False
Exp2_to_Exp1,Exp1,0.0,5914,29580.5,2057.950209251025,1.138177384928822,0.0009799204041198465,0.0006579688162035625,0.00034839972413479786,0.0,1.5908777136445873,3.7095009177814995,0,False
Exp2_to_Exp1,Exp1,0.0,5915,29585.5,2058.491610029117,0.541400778091925,0.0005389747616018922,0.0006579688162035625,0.00044580174156076354,0.0,1.5956515226487706,3.0895883364289527,0,False
Exp2_to_Exp1,Exp1,0.0,5916,29590.5,2059.0329015331463,0.5412915040291885,0.0005582557119285224,0.0006579688162035625,0.0006015755687120505,0.0,1.5982991045233654,3.3200215056895006,0,False
Exp2_to_Exp1,Exp1,0.0,5917,29595.5,2059.205840791633,0.17293925848658603,0.00022540595332131317,0.0006579688162035625,0.0008658140510739292,0.0,1.6002230560386879,3.252887097069112,0,False
Exp2_to_Exp1,Exp1,0.0,5918,29600.5,2059.280361251514,0.07452045988124369,0.00011526305190174542,0.0006579688162035625,0.00047511446001670404,0.0,1.6022891236598087,2.49205892979641,0,False
Exp2_to_Exp1,Exp1,0.0,5919,29605.5,2059.480593545468,0.20023229395366454,0.000258650304418064,0.0006579688162035625,0.00031339408396776367,0.0,1.6049880413358577,2.453173131889802,0,False
Exp2_to_Exp1,Exp1,0.0,5920,29610.5,2059.819204135704,0.3386105902360599,0.00035000345923772883,0.0006579688162035625,0.00012558826399736175,0.0,1.608558579637826,2.380911196020559,0,False
Exp2_to_Exp1,Exp1,0.0,5921,29615.5,2060.113174279358,0.29397014365443175,0.0003342457454672824,0.0006579688162035625,0.0005551797772202671,0.0,1.6130792228419462,2.9667097784546543,0,False
Exp2_to_Exp1,Exp1,0.0,5922,29620.5,2061.1889577444185,1.075783465060486,0.000963371447491489,0.0006579688162035625,0.000242744790980871,0.0,1.6185335556044675,3.477493338863503,0,False
Exp2_to_Exp1,Exp1,0.0,5923,29625.5,2061.5243503540146,0.3353926095961085,0.00035033253090538397,0.0006579688162035625,0.00039148157243720213,0.0,1.624854574592968,2.795405910861911,0,False
Exp2_to_Exp1,Exp1,0.0,5924,29630.5,2061.778371778438,0.2540214244235171,0.00029764921730208137,0.0006579688162035625,0.0002912233102885077,0.0,1.6319531084589438,2.53179976958913,0,False
Exp2_to_Exp1,Exp1,0.0,5925,29635.5,2062.392021277974,0.6136494995358306,0.0005866575337440317,0.0006579688162035625,0.0002338543365385193,0.0,1.6397349420063327,2.9027081340470953,0,False
Exp2_to_Exp1,Exp1,0.0,5926,29640.5,2063.419711891759,1.0276906137850523,0.0009122687471416617,0.0006579688162035625,9.779155491527367e-05,0.0,1.6481103372150967,3.2259141876608597,0,False
Exp2_to_Exp1,Exp1,0.0,5927,29645.5,2063.5454733432102,0.125761451450912,0.00016450869645138718,0.0006579688162035625,0.00069751607329145,0.0,1.656998696364945,2.9929089779342695,0,False
Exp2_to_Exp1,Exp1,0.0,5928,29650.5,2063.9612548442838,0.41578150107339673,0.0004417387926213256,0.0006579688162035625,0.0006793526537800014,0.0,1.6663302873140362,3.3604654865220267,0,False
Exp2_to_Exp1,Exp1,0.0,5929,29655.5,2064.29948080393,0.3382259596461933,0.00039219457427699847,0.0006579688162035625,0.000675041744459729,0.0,1.6760463059443849,3.257082694566037,0,False
Exp2_to_Exp1,Exp1,0.0,5930,29660.5,2065.2638203371725,0.9643395332429648,0.0009117485354614974,0.0006579688162035625,0.0005360120469609321,0.0,1.6860980836563781,3.8275817146460467,0,False
Exp2_to_Exp1,Exp1,0.0,5931,29665.5,2065.8852294186386,0.6214090814662494,0.0006589907497627593,0.0006579688162035625,0.0007000694827479129,0.0,1.6964459290266205,3.649399458711999,0,False
Exp2_to_Exp1,Exp1,0.0,5932,29670.5,2066.057381145349,0.17215172671053958,0.00016549430890624078,0.0006579688162035625,0.0006340939901022488,0.0,1.7070578828526242,3.0643825136970424,0,False
Exp2_to_Exp1,Exp1,0.0,5933,29675.5,2067.159546471251,1.1021653259018849,0.000942764206936273,0.0006579688162035625,0.00022303134259928566,0.0,1.7179085350426369,3.5985502299276777,0,False
Exp2_to_Exp1,Exp1,0.0,5934,29680.5,2067.559189967048,0.3996434957972527,0.00041701204359140135,0.0006579688162035625,0.0003156955383841186,0.0,1.728977971644169,2.8566889034647467,0,False
Exp2_to_Exp1,Exp1,0.0,5935,29685.5,2068.230749495279,0.6715595282307985,0.0006479352875384994,0.0006579688162035625,0.0008488686226907807,0.0,1.740250878615003,4.001291244968574,0,False
Exp2_to_Exp1,Exp1,0.0,5936,29690.5,2068.5493361321937,0.31858663691499445,0.00033216450134303797,0.0006579688162035625,0.0006978101581573225,0.0,1.7517158000641806,3.369099053507751,0,False
Exp2_to_Exp1,Exp1,0.0,5937,29695.5,2068.7598485980784,0.21051246588483263,0.00025141662933596455,0.0006579688162035625,0.0002386665535893994,0.0,1.7633645406264065,2.5278239852264814,0,False
Exp2_to_Exp1,Exp1,0.0,5938,29700.5,2068.9357641341635,0.17591553608496943,0.0002295665092545074,0.0006579688162035625,0.00019555031545575707,0.0,1.775191696697801,2.41254288414601,0,False
Exp2_to_Exp1,Exp1,0.0,5939,29705.5,2069.0960499952316,0.16028586106810558,0.00021128187707120628,0.0006579688162035625,0.00012221909104863132,0.0,1.787194301053098,2.2914907015915946,0,False
Exp2_to_Exp1,Exp1,0.0,5940,29710.5,2070.1889834888298,1.0929334935981663,0.0010156476327592256,0.0006579688162035625,5.984134382052428e-05,0.0,1.799371570369105,3.390408754131556,0,False
Exp2_to_Exp1,Exp1,0.0,5941,29715.5,2070.3827133668224,0.19372987799242636,0.00023610470595730558,0.0006579688162035625,0.0005753088768723567,0.0,1.8117247479493792,3.063161197279421,0,False
Exp2_to_Exp1,Exp1,0.0,5942,29720.5,2070.5002092961176,0.11749592929532005,0.00016743207749258802,0.0006579688162035625,0.00041987909726341413,0.0,1.8242570424215268,2.708254533067812,0,False
Exp2_to_Exp1,Exp1,0.0,5943,29725.5,2070.612090366749,0.11188107063137247,0.00015041959038771696,0.0006579688162035625,0.00040065397862729444,0.0,1.8369736689614138,2.697253560241364,0,False
Exp2_to_Exp1,Exp1,0.0,5944,29730.5,2072.1060445549097,1.4939541881607774,0.0013597501621550898,0.0006579688162035625,0.0004816818749967095,0.0,1.8498820138331427,4.690675727385967,0,False
Exp2_to_Exp1,Exp1,0.0,5945,29735.5,2072.777566654739,0.6715220998293983,0.000595100022713119,0.0006579688162035625,0.00012794248781295244,0.0,1.8629919536731547,3.050532982269222,0,False
Exp2_to_Exp1,Exp1,0.0,5946,29740.5,2072.9850154228843,0.20744876814533192,0.00025060288868471745,0.0006579688162035625,0.00048654503717085636,0.0,1.876316381935564,3.011358187692902,0,False
Exp2_to_Exp1,Exp1,0.0,5947,29745.5,2073.15521317861,0.1701977557258072,0.0002193314899356745,0.0006579688162035625,0.0007016849495001514,0.0,1.8898720172416397,3.2922569040942626,0,False
Exp2_to_Exp1,Exp1,0.0,5948,29750.5,2073.759995089471,0.604781910860764,0.0005781318181822107,0.0006579688162035625,0.0007478506404026047,0.0,1.9036806007246967,3.9378465851280393,0,False
Exp2_to_Exp1,Exp1,0.0,5949,29755.5,2073.95271508604,0.19271999656899838,0.0002459547955507949,0.0006579688162035625,0.0005562155315750226,0.0,1.9177706279978721,3.1287687000089774,0,False
Exp2_to_Exp1,Exp1,0.0,5950,29760.5,2074.136063387507,0.18334830146716957,0.00024023054246381177,0.0006579688162035625,0.000474163624033378,0.0,1.9321798066004132,3.0011052774936102,0,False
Exp2_to_Exp1,Exp1,0.0,5951,29765.5,2074.7439315393676,0.6078681518606682,0.0005847006433506377,0.0006579688162035625,6.316469063586365e-05,0.0,1.9469584805993936,2.942424024435662,0,False
Exp2_to_Exp1,Exp1,0.0,5952,29770.5,2075.475982287784,0.7320507484165427,0.0007145511309581768,0.0006579688162035625,0.0002586884834645449,0.0,1.9621743170481027,3.3925278369322474,0,False
Exp2_to_Exp1,Exp1,0.0,5953,29775.5,2077.03763851445,1.561656226665805,0.0015049535850739763,0.0006579688162035625,0.00047265763075499345,0.0,1.9779185841946334,4.892320085391404,0,False
Exp2_to_Exp1,Exp1,0.0,5954,29780.5,2077.22186841622,0.18422990176975806,0.0002795353995515148,0.0006579688162035625,0.0011707819020594296,0.0,1.9943143596387807,4.085505849898171,0,False
Exp2_to_Exp1,Exp1,0.0,5955,29785.5,2077.603400734275,0.3815323180550743,0.0004440422673074318,0.0006579688162035625,0.00111328252615148,0.0,2.0115269465063754,4.305547154700291,0,False
Exp2_to_Exp1,Exp1,0.0,5956,29790.5,2078.6534268778023,1.050026143527148,0.0008917932922903504,0.0006579688162035625,0.0008497602663342875,0.0,2.029776602288352,4.794782390206272,0,False
Exp2_to_Exp1,Exp1,0.0,5957,29795.5,2078.7632345875045,0.10980770970220567,0.00014339002090448436,0.0006579688162035625,0.0010805404151546425,0.0,2.0493533145804106,3.946126435160953,0,False
Exp2_to_Exp1,Exp1,0.0,5958,29800.5,2078.975050620296,0.2118160327912934,0.00021188295709986316,0.0006579688162035625,0.0008730144628012899,0.0,2.0706326997287148,3.8355324401031714,0,False
Exp2_to_Exp1,Exp1,0.0,5959,29805.5,2079.6242965119827,0.6492458916867542,0.0005708657440632444,0.0006579688162035625,0.0005669662173181016,0.0,2.0940910235177816,3.92511286859877,0,False
Exp2_to_Exp1,Exp1,0.0,5960,29810.5,2079.9494959340504,0.32519942206778535,0.000377833738312923,0.0006579688162035625,0.00021820716538206348,0.0,2.1203157366311336,2.9920549881472995,0,False
Exp2_to_Exp1,Exp1,0.0,5961,29815.5,2080.709571510744,0.7600755766936099,0.0006778895299471337,0.0006579688162035625,0.0003683823793100415,0.0,2.150005742312913,3.804893649850416,0,False
