dataset,entry_cycle,window_index,center_cycle,state_uncertainty,uncertainty_feature_config_dispersion,uncertainty_ood,uncertainty_target_pair_evidence,uncertainty_prior_adapted_disagreement,uncertainty_adapter_boundary,uncertainty_local_volatility_or_gate,direction
Exp2,0.0,2480,12410.5,0.5921287589354546,0.16921596349473508,1.0,1.0,0.07031999150800283,0.7838192266781986,0.5294173719317908,Exp1_to_Exp2
Exp2,0.0,2481,12415.5,0.5939598857794192,0.17830235698269736,1.0,1.0,0.07203106495179568,0.7838192266781986,0.5296066660638233,Exp1_to_Exp2
Exp2,0.0,2482,12420.5,0.5931806630010278,0.17406903966145296,1.0,1.0,0.07142811167007346,0.7838192266781986,0.5297675999964422,Exp1_to_Exp2
Exp2,0.0,2483,12425.5,0.5921846300897271,0.16896751475870647,1.0,1.0,0.07034724946394766,0.7838192266781986,0.5299737896375099,Exp1_to_Exp2
Exp2,0.0,2484,12430.5,0.5917303903161688,0.16600546021743903,1.0,1.0,0.07028608297485617,0.7838192266781986,0.5302715720265188,Exp1_to_Exp2
Exp2,0.0,2485,12435.5,0.5918627609080886,0.16587120901179736,1.0,1.0,0.0708988013663967,0.7838192266781986,0.530587328392139,Exp1_to_Exp2
Exp2,0.0,2486,12440.5,0.5923538585612579,0.1695354881540954,1.0,1.0,0.06994294307738358,0.7838192266781986,0.5308254934578698,Exp1_to_Exp2
Exp2,0.0,2487,12445.5,0.5925165567260298,0.17041848927955566,1.0,1.0,0.06980502668365185,0.7838192266781986,0.5310565977147722,Exp1_to_Exp2
Exp2,0.0,2488,12450.5,0.5928640483259247,0.17207965468333705,1.0,1.0,0.07008458454423605,0.7838192266781986,0.531200824049776,Exp1_to_Exp2
Exp2,0.0,2489,12455.5,0.592316598862375,0.16943806370442702,1.0,1.0,0.06931224391087276,0.7838192266781986,0.5313300588807508,Exp1_to_Exp2
Exp2,0.0,2490,12460.5,0.5921325295499017,0.16787135539524287,1.0,1.0,0.06967243138657497,0.7838192266781986,0.5314321638393935,Exp1_to_Exp2
Exp2,0.0,2491,12465.5,0.5918763473340313,0.16657815133954745,1.0,1.0,0.06934333520180003,0.7838192266781986,0.531517370784641,Exp1_to_Exp2
Exp2,0.0,2492,12470.5,0.592824535182059,0.17169772928283414,1.0,1.0,0.06989874025342413,0.7838192266781986,0.5315315148778974,Exp1_to_Exp2
Exp2,0.0,2493,12475.5,0.5922112424421472,0.1680932578775892,1.0,1.0,0.06980603154003762,0.7838192266781986,0.5315489385570579,Exp1_to_Exp2
Exp2,0.0,2494,12480.5,0.5918828767204485,0.16637735312632554,1.0,1.0,0.06955145383687888,0.7838192266781986,0.5315492266812881,Exp1_to_Exp2
Exp2,0.0,2495,12485.5,0.5918679091710407,0.16638278614312413,1.0,1.0,0.06953808923316351,0.7838192266781986,0.5314673529717574,Exp1_to_Exp2
Exp2,0.0,2496,12490.5,0.5911337356112246,0.16079350970820874,1.0,1.0,0.07075023398044877,0.7838192266781986,0.5314394433004918,Exp1_to_Exp2
Exp2,0.0,2497,12495.5,0.5916556926134637,0.16485881879726544,1.0,1.0,0.06984202471718237,0.7838192266781986,0.5314140854881358,Exp1_to_Exp2
Exp2,0.0,2498,12500.5,0.5912367598212886,0.1626679092444619,1.0,1.0,0.06952492241569908,0.7838192266781986,0.5314085005893724,Exp1_to_Exp2
Exp2,0.0,2499,12505.5,0.5909470617136307,0.1608767314855698,1.0,1.0,0.06957925858174785,0.7838192266781986,0.5314071535362674,Exp1_to_Exp2
Exp2,0.0,2500,12510.5,0.5912228353684029,0.16211308265137572,1.0,1.0,0.06998490251982836,0.7838192266781986,0.5314198003610142,Exp1_to_Exp2
Exp2,0.0,2501,12515.5,0.5914173858344621,0.1605919173094002,1.0,1.0,0.07268380834537236,0.7838192266781986,0.5314093626738015,Exp1_to_Exp2
Exp2,0.0,2502,12520.5,0.5919385057075485,0.15442807574728903,1.0,1.0,0.08189785467487343,0.7838192266781986,0.5314858771449301,Exp1_to_Exp2
Exp2,0.0,2503,12525.5,0.5915874515308381,0.15300259470843278,1.0,1.0,0.08114187919310234,0.7838192266781986,0.5315610086052952,Exp1_to_Exp2
Exp2,0.0,2504,12530.5,0.5914753396276662,0.1525690027120788,1.0,1.0,0.08091193231243476,0.7838192266781986,0.5315518760632848,Exp1_to_Exp2
Exp2,0.0,2505,12535.5,0.5911715476369023,0.15136197569040133,1.0,1.0,0.08027180956835711,0.7838192266781986,0.5315762738844568,Exp1_to_Exp2
Exp2,0.0,2506,12540.5,0.5914243288931105,0.16172809636730293,1.0,1.0,0.07148795178073086,0.7838192266781986,0.5315106985324304,Exp1_to_Exp2
Exp2,0.0,2507,12545.5,0.591233587982032,0.15991915042051852,1.0,1.0,0.07231343982357874,0.7838192266781986,0.531349710969896,Exp1_to_Exp2
Exp2,0.0,2508,12550.5,0.5905524671365354,0.15705735248859523,1.0,1.0,0.07118061420864341,0.7838192266781986,0.5312576094437752,Exp1_to_Exp2
Exp2,0.0,2509,12555.5,0.5910611247454666,0.15123924537881836,1.0,1.0,0.080206721991674,0.7838192266781986,0.5311015544241086,Exp1_to_Exp2
Exp2,0.0,2510,12560.5,0.5849204194920802,0.12721554137152077,1.0,1.0,0.06746622898209009,0.7838192266781986,0.5310215199206715,Exp1_to_Exp2
Exp2,0.0,2511,12565.5,0.5857762956211676,0.13059091823332203,1.0,1.0,0.06925629288311996,0.7838192266781986,0.5309913359323654,Exp1_to_Exp2
Exp2,0.0,2512,12570.5,0.5803437573331914,0.1093315701225653,1.0,1.0,0.057981820973578846,0.7838192266781986,0.5309299262248058,Exp1_to_Exp2
Exp2,0.0,2513,12575.5,0.5752875100441001,0.08950651952145507,1.0,1.0,0.04746800018552022,0.7838192266781986,0.5309313138794262,Exp1_to_Exp2
Exp2,0.0,2514,12580.5,0.5740178857336901,0.08456258117486191,1.0,1.0,0.04484608093753706,0.7838192266781986,0.5308794256115421,Exp1_to_Exp2
Exp2,0.0,2515,12585.5,0.5660879546832489,0.05350114704791296,1.0,1.0,0.02837326790912842,0.7838192266781986,0.5308340864642532,Exp1_to_Exp2
Exp2,0.0,2516,12590.5,0.5623695373800256,0.03894274825278148,1.0,1.0,0.02065251102568677,0.7838192266781986,0.5308027383234865,Exp1_to_Exp2
Exp2,0.0,2517,12595.5,0.5790001426378607,0.1040550926583803,1.0,1.0,0.05518354622680144,0.7838192266781986,0.5309429902637839,Exp1_to_Exp2
Exp2,0.0,2518,12600.5,0.5883433722581893,0.13859089794555074,1.0,1.0,0.07349892281102377,0.7838192266781986,0.5341511861143625,Exp1_to_Exp2
Exp2,0.0,2519,12605.5,0.5929521549119944,0.15141393238343967,1.0,1.0,0.08029936376583868,0.7838192266781986,0.5421804066444891,Exp1_to_Exp2
Exp2,0.0,2520,12610.5,0.596972987056072,0.1589131068775996,1.0,1.0,0.08427640161942995,0.7838192266781986,0.554829187161204,Exp1_to_Exp2
Exp2,0.0,2521,12615.5,0.5916550490805971,0.12995150301660155,1.0,1.0,0.06891719175631728,0.7838192266781986,0.567242373032464,Exp1_to_Exp2
Exp2,0.0,2522,12620.5,0.588029052032842,0.10892875640009099,1.0,1.0,0.05776819673754141,0.7838192266781986,0.5776581323812212,Exp1_to_Exp2
Exp2,0.0,2523,12625.5,0.5901742805793474,0.11148821311411082,1.0,1.0,0.05912555363651906,0.7838192266781986,0.5866126900472557,Exp1_to_Exp2
Exp2,0.0,2524,12630.5,0.5995001353691576,0.14304536013606936,1.0,1.0,0.07586125812711486,0.7838192266781986,0.5942749672735623,Exp1_to_Exp2
Exp2,0.0,2525,12635.5,0.6034098640575305,0.1540102079411505,1.0,1.0,0.08167624680535335,0.7838192266781986,0.6009535029204803,Exp1_to_Exp2
Exp2,0.0,2526,12640.5,0.6053101439828978,0.15757875184507564,1.0,1.0,0.08356875300042388,0.7838192266781986,0.6068941323736892,Exp1_to_Exp2
Exp2,0.0,2527,12645.5,0.6065023613607762,0.15878882454877402,1.0,1.0,0.08421049096130928,0.7838192266781986,0.6121956259763751,Exp1_to_Exp2
Exp2,0.0,2528,12650.5,0.6067148069313427,0.15642144316905612,1.0,1.0,0.08295499739086931,0.7838192266781986,0.6170931743499322,Exp1_to_Exp2
Exp2,0.0,2529,12655.5,0.6078861847478886,0.15805771255212056,1.0,1.0,0.08382276027332891,0.7838192266781986,0.6216174089836831,Exp1_to_Exp2
Exp2,0.0,2530,12660.5,0.6100418535030518,0.16380376379414294,1.0,1.0,0.08687006412203846,0.7838192266781986,0.6257580664239307,Exp1_to_Exp2
Exp2,0.0,2531,12665.5,0.6112229220615785,0.16589434142338275,1.0,1.0,0.08797876033571272,0.7838192266781986,0.6296452039321767,Exp1_to_Exp2
Exp2,0.0,2532,12670.5,0.6125936067117216,0.16888434527227658,1.0,1.0,0.08956444933370777,0.7838192266781986,0.6332936189861459,Exp1_to_Exp2
Exp2,0.0,2533,12675.5,0.6145961955838221,0.1745053172901896,1.0,1.0,0.09254541990675236,0.7838192266781986,0.6367072096277913,Exp1_to_Exp2
Exp2,0.0,2534,12680.5,0.616148412944427,0.17854559951803411,1.0,1.0,0.09468810312766462,0.7838192266781986,0.6398375483426648,Exp1_to_Exp2
Exp2,0.0,2535,12685.5,0.6189725249285835,0.18774247607874886,1.0,1.0,0.09956548346402738,0.7838192266781986,0.6427079633505256,Exp1_to_Exp2
Exp2,0.0,2536,12690.5,0.6193581992729823,0.18758988186927594,1.0,1.0,0.0994845581638113,0.7838192266781986,0.6452555289266084,Exp1_to_Exp2
Exp2,0.0,2537,12695.5,0.6179675040457829,0.1887367740299829,1.0,1.0,0.08789972575311489,0.7838192266781986,0.6473492978134012,Exp1_to_Exp2
Exp2,0.0,2538,12700.5,0.6176377539682958,0.18918762671260356,1.0,1.0,0.08364560308086177,0.7838192266781986,0.6491740673381106,Exp1_to_Exp2
Exp2,0.0,2539,12705.5,0.6182871526982127,0.18859757057256932,1.0,1.0,0.08667263578034945,0.7838192266781986,0.6506334831581583,Exp1_to_Exp2
Exp2,0.0,2540,12710.5,0.6178669201030457,0.18892997113622545,1.0,1.0,0.08258540294629257,0.7838192266781986,0.651866919857557,Exp1_to_Exp2
Exp2,0.0,2541,12715.5,0.6186823396706443,0.1880825610868076,1.0,1.0,0.08719839046321864,0.7838192266781986,0.6529938597956412,Exp1_to_Exp2
Exp2,0.0,2542,12720.5,0.6188288153041462,0.18803172271046414,1.0,1.0,0.08715546375509398,0.7838192266781986,0.6539664786811208,Exp1_to_Exp2
Exp2,0.0,2543,12725.5,0.6182237952623901,0.1889040092464289,1.0,1.0,0.08175337976318175,0.7838192266781986,0.6548661558865314,Exp1_to_Exp2
Exp2,0.0,2544,12730.5,0.3707040184939931,0.18922563769953657,0.9973947784616788,0.0196078431372549,0.07849462334520074,0.7838192266781986,0.15568200164208884,Exp1_to_Exp2
Exp2,0.0,2545,12735.5,0.5344225404695089,0.18929071183838123,0.9904791617869861,1.0,0.06331669105290538,0.8070250472303984,0.15642363090838193,Exp1_to_Exp2
Exp2,0.0,2546,12740.5,0.5295521669047867,0.1893217395212673,0.974776560356799,1.0,0.049085726056487755,0.8070250472303984,0.15710392826376757,Exp1_to_Exp2
Exp2,0.0,2547,12745.5,0.5322363916363503,0.18930184027218103,0.9782941319215277,1.0,0.06099668502400546,0.8070250472303984,0.15780064536998908,Exp1_to_Exp2
Exp2,0.0,2548,12750.5,0.5318886879176422,0.18929090516881314,0.9727184822997212,1.0,0.06376818772677428,0.8070250472303984,0.15852950508014693,Exp1_to_Exp2
Exp2,0.0,2549,12755.5,0.5316087308612721,0.18928341355476652,0.9683135485530996,1.0,0.06575340647036931,0.8070250472303984,0.1592769693589992,Exp1_to_Exp2
Exp2,0.0,2550,12760.5,0.5334327346822871,0.1892725578849921,0.9731076401920109,1.0,0.07116588836400017,0.8070250472303984,0.1600252744223209,Exp1_to_Exp2
Exp2,0.0,2551,12765.5,0.5276394080047045,0.18931018206820632,0.9539653737036895,1.0,0.05485956669948833,0.8070250472303984,0.16067627832644518,Exp1_to_Exp2
Exp2,0.0,2552,12770.5,0.5232642704102156,0.18933933688536503,0.9435485724513721,1.0,0.03844511946780316,0.8070250472303984,0.16122754642635553,Exp1_to_Exp2
Exp2,0.0,2553,12775.5,0.5230714269234178,0.18932455451345415,0.9369884697049755,1.0,0.043412198752702746,0.8070250472303984,0.16167829133897615,Exp1_to_Exp2
Exp2,0.0,2554,12780.5,0.5188563235861551,0.18935047707054736,0.926131287043396,1.0,0.028560613185109163,0.8070250472303984,0.16207051698747962,Exp1_to_Exp2
Exp2,0.0,2555,12785.5,0.5176835017622651,0.18935295098022614,0.9209362012824351,1.0,0.026342240765083513,0.8070250472303984,0.16244457031544762,Exp1_to_Exp2
Exp2,0.0,2556,12790.5,0.5152984252402258,0.1893503227146338,0.9073375091627576,1.0,0.025319430583002678,0.8070250472303984,0.1627582417505627,Exp1_to_Exp2
Exp2,0.0,2557,12795.5,0.5132922645079802,0.1893495364009166,0.8964870102469069,1.0,0.023898429161098855,0.8070250472303984,0.16299356400856002,Exp1_to_Exp2
Exp2,0.0,2558,12800.5,0.5099191249440785,0.1893716952858295,0.879409000606846,1.0,0.02057216505791626,0.8070250472303984,0.16313684148348134,Exp1_to_Exp2
Exp2,0.0,2559,12805.5,0.5098621258128282,0.18938351250228228,0.8809935755553071,1.0,0.018605261529448636,0.8070250472303984,0.1631653580595325,Exp1_to_Exp2
Exp2,0.0,2560,12810.5,0.5103945835537145,0.18939173547573823,0.8852538956395319,1.0,0.017572285049022973,0.8070250472303984,0.16312453792759568,Exp1_to_Exp2
Exp2,0.0,2561,12815.5,0.5123406444170698,0.18937298812957862,0.8946972496635968,1.0,0.019943901532808894,0.8070250472303984,0.16300467994603693,Exp1_to_Exp2
Exp2,0.0,2562,12820.5,0.5156274354255023,0.1893272640689944,0.9072387537962012,1.0,0.027325491178325723,0.8070250472303984,0.16284805627909385,Exp1_to_Exp2
Exp2,0.0,2563,12825.5,0.5230034435395562,0.18926846835154787,0.9224613493552154,1.0,0.05663086992534816,0.8070250472303984,0.16263492637482763,Exp1_to_Exp2
Exp2,0.0,2564,12830.5,0.524088262613463,0.18923370563208805,0.9175843824097691,1.0,0.06831175320954996,0.8070250472303984,0.16237468719897247,Exp1_to_Exp2
Exp2,0.0,2565,12835.5,0.5220945722477636,0.1892482527461799,0.9108643959141816,1.0,0.06336605595345435,0.8070250472303984,0.16206368164236723,Exp1_to_Exp2
Exp2,0.0,2566,12840.5,0.5209577242241344,0.1892635840955042,0.909128162605984,1.0,0.05864182344079194,0.8070250472303984,0.1616877279721281,Exp1_to_Exp2
Exp2,0.0,2567,12845.5,0.5145434623934576,0.1893097760856767,0.8964749926236704,1.0,0.03316276812617214,0.8070250472303984,0.16128819029482738,Exp1_to_Exp2
Exp2,0.0,2568,12850.5,0.5138240800060582,0.18933512843193223,0.9005443932524382,1.0,0.02516001472055962,0.8070250472303984,0.16087989640102054,Exp1_to_Exp2
Exp2,0.0,2569,12855.5,0.5100690194880674,0.1893733265817577,0.8845406418007813,1.0,0.019018588030830896,0.8070250472303984,0.16045651328463578,Exp1_to_Exp2
Exp2,0.0,2570,12860.5,0.507801001848451,0.18939368136932763,0.8737440886868801,1.0,0.016669330423260686,0.8070250472303984,0.15997386338083913,Exp1_to_Exp2
Exp2,0.0,2571,12865.5,0.5080985742402022,0.1893776820527209,0.8747226244018016,1.0,0.01809150613515631,0.8070250472303984,0.15937458562113568,Exp1_to_Exp2
Exp2,0.0,2572,12870.5,0.5083772813408853,0.18935796865036195,0.8752598038395272,1.0,0.01998740539879762,0.8070250472303984,0.15863346292622685,Exp1_to_Exp2
Exp2,0.0,2573,12875.5,0.5095225456848776,0.18933627046467566,0.8801100431913309,1.0,0.02284863486058586,0.8070250472303984,0.15781527836227477,Exp1_to_Exp2
Exp2,0.0,2574,12880.5,0.5083164623074675,0.18934134158611426,0.8747284657167897,1.0,0.021768542471763297,0.8070250472303984,0.15703537683973987,Exp1_to_Exp2
Exp2,0.0,2575,12885.5,0.5044449083388852,0.18938251035016587,0.8570905384034893,1.0,0.01683747598678187,0.8070250472303984,0.15633387806247637,Exp1_to_Exp2
Exp2,0.0,2576,12890.5,0.5015370175719087,0.1894076394798115,0.8428889756662385,1.0,0.014192903099242038,0.8070250472303984,0.1557075399557616,Exp1_to_Exp2
Exp2,0.0,2577,12895.5,0.5032703712531003,0.18938404222121674,0.8514908298647492,1.0,0.016648717438711547,0.8070250472303984,0.15507359076352642,Exp1_to_Exp2
Exp2,0.0,2578,12900.5,0.504302643534433,0.1893743650602821,0.8572060259314476,1.0,0.017764361453018296,0.8070250472303984,0.154446061531452,Exp1_to_Exp2
Exp2,0.0,2579,12905.5,0.5049038315319513,0.18932890617012682,0.8563435059471269,1.0,0.022846174661169782,0.8070250472303984,0.1538793551828858,Exp1_to_Exp2
Exp2,0.0,2580,12910.5,0.5107101717502122,0.18925932983836707,0.8661667356759146,1.0,0.048489487248017604,0.8070250472303984,0.1533204305085755,Exp1_to_Exp2
Exp2,0.0,2581,12915.5,0.5134367613796703,0.18924989370690773,0.8781439442466088,1.0,0.05348394300335613,0.8070250472303984,0.15271774009075073,Exp1_to_Exp2
Exp2,0.0,2582,12920.5,0.5143936772972721,0.18922318012680567,0.8752256891794417,1.0,0.06275891347844897,0.8070250472303984,0.15212923376853835,Exp1_to_Exp2
Exp2,0.0,2583,12925.5,0.5176139003175458,0.18918808657914046,0.8826947959067506,1.0,0.07527298322138198,0.8070250472303984,0.15150248896760363,Exp1_to_Exp2
Exp2,0.0,2584,12930.5,0.516805355411121,0.18919911012987184,0.8817516981443567,1.0,0.07203478774378425,0.8070250472303984,0.15082148921831473,Exp1_to_Exp2
Exp2,0.0,2585,12935.5,0.5162419014089352,0.18869858726988842,0.8717782498452022,1.0,0.0797976480504472,0.8070250472303984,0.15015187605767483,Exp1_to_Exp2
Exp2,0.0,2586,12940.5,0.5158807719687364,0.18451494709481356,0.871508667682716,1.0,0.0827848277783354,0.8070250472303984,0.1494511420261549,Exp1_to_Exp2
Exp2,0.0,2587,12945.5,0.5143167619062775,0.183735078373561,0.8611775555100685,1.0,0.08524872756038726,0.8070250472303984,0.1487141627632505,Exp1_to_Exp2
Exp2,0.0,2588,12950.5,0.5130949623175366,0.17840278270145887,0.8505319814824062,1.0,0.09461236307306375,0.8070250472303984,0.1479975994178921,Exp1_to_Exp2
Exp2,0.0,2589,12955.5,0.5098983020286357,0.16981955281058428,0.8451339298010294,1.0,0.09006041802782339,0.8070250472303984,0.14735086430197847,Exp1_to_Exp2
Exp2,0.0,2590,12960.5,0.5083912773664087,0.1694260470050766,0.837354359027676,1.0,0.08985173006019032,0.8070250472303984,0.1466904808751109,Exp1_to_Exp2
Exp2,0.0,2591,12965.5,0.5080632533901938,0.16662094543732162,0.840323899435476,1.0,0.08836410030483288,0.8070250472303984,0.1460455279331347,Exp1_to_Exp2
Exp2,0.0,2592,12970.5,0.5082861962480258,0.1680488998711079,0.8401412641029458,1.0,0.08912138750234966,0.8070250472303984,0.14538057878135274,Exp1_to_Exp2
Exp2,0.0,2593,12975.5,0.5070704148369957,0.1754868303305879,0.8222087590983465,1.0,0.09306594580176886,0.8070250472303984,0.14463590656087272,Exp1_to_Exp2
Exp2,0.0,2594,12980.5,0.5074513844594667,0.17558675908763852,0.8251449591195048,1.0,0.09311894102807838,0.8070250472303984,0.14383260029118008,Exp1_to_Exp2
Exp2,0.0,2595,12985.5,0.5078852067408043,0.1792786965958732,0.8229623646325088,1.0,0.09507688656392066,0.8070250472303984,0.14296824542212475,Exp1_to_Exp2
Exp2,0.0,2596,12990.5,0.5056671062184103,0.16879112977148764,0.826647079258982,1.0,0.08951501434916809,0.8070250472303984,0.14202436670042545,Exp1_to_Exp2
Exp2,0.0,2597,12995.5,0.5079782221247762,0.16593617027918678,0.8459278149768634,1.0,0.08800094343640397,0.8070250472303984,0.14097935682580445,Exp1_to_Exp2
Exp2,0.0,2598,13000.5,0.5084545750132128,0.1625616550625092,0.855097784729969,1.0,0.08621133649170654,0.8070250472303984,0.13983162656469406,Exp1_to_Exp2
Exp2,0.0,2599,13005.5,0.5070808222256088,0.15550419941331262,0.8588771210851878,1.0,0.08246855543110387,0.8070250472303984,0.13861001019364985,Exp1_to_Exp2
Exp2,0.0,2600,13010.5,0.5100408749791981,0.160696629943643,0.8699258673142467,1.0,0.08522225756023138,0.8070250472303984,0.1373754478266691,Exp1_to_Exp2
Exp2,0.0,2601,13015.5,0.5085760328275891,0.16036842450694064,0.8628437540205616,1.0,0.08504820034279548,0.8070250472303984,0.13617077086483884,Exp1_to_Exp2
Exp2,0.0,2602,13020.5,0.5088780831861314,0.1649350082971281,0.8587720557856364,1.0,0.08746999711646908,0.8070250472303984,0.13506639068715606,Exp1_to_Exp2
Exp2,0.0,2603,13025.5,0.5104492369234951,0.16484763573892694,0.8693555978293146,1.0,0.08742366082017383,0.8070250472303984,0.13404347992215637,Exp1_to_Exp2
Exp2,0.0,2604,13030.5,0.5082824524012705,0.15888755560385934,0.8664770982545842,1.0,0.08426285101023268,0.8070250472303984,0.13304216230854798,Exp1_to_Exp2
Exp2,0.0,2605,13035.5,0.5088054911404846,0.1564100137786363,0.8744619693367652,1.0,0.0829489360412663,0.8070250472303984,0.13198698045584156,Exp1_to_Exp2
Exp2,0.0,2606,13040.5,0.5084392102658649,0.15537605565928542,0.8750624289832099,1.0,0.08240059694302437,0.8070250472303984,0.13077113277927102,Exp1_to_Exp2
Exp2,0.0,2607,13045.5,0.5067431732109674,0.15766760255677262,0.8628144700313967,1.0,0.08361587320598951,0.8070250472303984,0.1293360462412465,Exp1_to_Exp2
Exp2,0.0,2608,13050.5,0.5061972318722948,0.16182443085183432,0.8548342412737417,1.0,0.0858203643127392,0.8070250472303984,0.12767930756505533,Exp1_to_Exp2
Exp2,0.0,2609,13055.5,0.503791585803091,0.16205191746696765,0.8419050524366438,1.0,0.08594100730888166,0.8070250472303984,0.1258264903756546,Exp1_to_Exp2
Exp2,0.0,2610,13060.5,0.5026902741059553,0.16317806776024163,0.8355646749538315,1.0,0.08653823869063859,0.8070250472303984,0.12383561600062223,Exp1_to_Exp2
Exp2,0.0,2611,13065.5,0.5033506496309834,0.16383395314206067,0.8407149114801926,1.0,0.08688607444151264,0.8070250472303984,0.12164391149173626,Exp1_to_Exp2
Exp2,0.0,2612,13070.5,0.50295144440703,0.16472009439798707,0.8394351585966437,1.0,0.08735602180987867,0.8070250472303984,0.11917234440727191,Exp1_to_Exp2
Exp2,0.0,2613,13075.5,0.502461279068955,0.1638919004672503,0.8405250160575832,1.0,0.08691680565145754,0.8070250472303984,0.11640890500704038,Exp1_to_Exp2
Exp2,0.0,2614,13080.5,0.5012473070669022,0.16504202412199848,0.8345017423268881,1.0,0.08752675082806416,0.8070250472303984,0.11338827789406439,Exp1_to_Exp2
Exp2,0.0,2615,13085.5,0.49935102067428455,0.16486834485067678,0.8266446739152129,1.0,0.08743464348518681,0.8070250472303984,0.11013341456423227,Exp1_to_Exp2
Exp2,0.0,2616,13090.5,0.4991428839147578,0.16392843665323853,0.8302878893530765,1.0,0.08693618189011076,0.8070250472303984,0.10667974836172234,Exp1_to_Exp2
Exp2,0.0,2617,13095.5,0.4992910181857517,0.16471172046322174,0.8336460090062228,1.0,0.08735158086033534,0.8070250472303984,0.10301175155433158,Exp1_to_Exp2
Exp2,0.0,2618,13100.5,0.49917230611169877,0.1587578437805479,0.8441431142897453,1.0,0.08419406092783499,0.8070250472303984,0.10091377044166587,Exp1_to_Exp2
Exp2,0.0,2619,13105.5,0.500670474242009,0.15978409251981074,0.8519544592881698,1.0,0.08473831150987265,0.8070250472303984,0.10052093490380229,Exp1_to_Exp2
Exp2,0.0,2620,13110.5,0.5002946269416441,0.15833855068084018,0.8514331986941552,1.0,0.08397169718225395,0.8070250472303984,0.10099926786221583,Exp1_to_Exp2
Exp2,0.0,2621,13115.5,0.5008276607002485,0.15912743815302,0.8531048484121699,1.0,0.08439006794313253,0.8070250472303984,0.10131856246277002,Exp1_to_Exp2
Exp2,0.0,2622,13120.5,0.5019085124738811,0.1650279070733063,0.8507070868376714,1.0,0.08751926413241873,0.8070250472303984,0.10117176956949223,Exp1_to_Exp2
Exp2,0.0,2623,13125.5,0.5023536916737122,0.16588530577212973,0.8521177227483823,1.0,0.08797396845800765,0.8070250472303984,0.10112010583335573,Exp1_to_Exp2
Exp2,0.0,2624,13130.5,0.502534775584866,0.16824288213299393,0.8495902090037657,1.0,0.08922426213195678,0.8070250472303984,0.10112625301008096,Exp1_to_Exp2
Exp2,0.0,2625,13135.5,0.5022180570319854,0.16778230028453683,0.8482328984438912,1.0,0.08898000172070519,0.8070250472303984,0.10128809451238108,Exp1_to_Exp2
Exp2,0.0,2626,13140.5,0.5019439791450812,0.16619247142270097,0.8487937945008397,1.0,0.08813686764385753,0.8070250472303984,0.1015156940726901,Exp1_to_Exp2
Exp2,0.0,2627,13145.5,0.5014649722570671,0.1660322784847673,0.8458492082071807,1.0,0.0880519125093242,0.8070250472303984,0.10183138711073228,Exp1_to_Exp2
Exp2,0.0,2628,13150.5,0.5021750569309147,0.1659899321116406,0.8498046687944596,1.0,0.0880294549536268,0.8070250472303984,0.10220123849536249,Exp1_to_Exp2
Exp2,0.0,2629,13155.5,0.5028250436932932,0.1675355509737163,0.8509624981990558,1.0,0.08884914313750447,0.8070250472303984,0.10257802261908358,Exp1_to_Exp2
Exp2,0.0,2630,13160.5,0.50226148495627,0.16603511575222266,0.8493927891557269,1.0,0.0880534171976175,0.8070250472303984,0.1030625404016547,Exp1_to_Exp2
Exp2,0.0,2631,13165.5,0.5025666513521796,0.1662262943544187,0.8504364056815878,1.0,0.08815480496214045,0.8070250472303984,0.10355735588453174,Exp1_to_Exp2
Exp2,0.0,2632,13170.5,0.5018154675330895,0.16490933730353285,0.8473265855012861,1.0,0.08745638301623082,0.8070250472303984,0.10417545214708893,Exp1_to_Exp2
Exp2,0.0,2633,13175.5,0.500572737202868,0.16070699250172987,0.8455919424576641,1.0,0.08522775313655162,0.8070250472303984,0.10488468789086378,Exp1_to_Exp2
Exp2,0.0,2634,13180.5,0.5015315649872968,0.16438543569617292,0.8449765102638815,1.0,0.08717854223180177,0.8070250472303984,0.10562385450152653,Exp1_to_Exp2
Exp2,0.0,2635,13185.5,0.5016017366184596,0.16365348039969566,0.8456823992606339,1.0,0.0867903643165534,0.8070250472303984,0.1064591285034758,Exp1_to_Exp2
Exp2,0.0,2636,13190.5,0.5021282590736926,0.1650244791550824,0.8458379420642854,1.0,0.08751744620425261,0.8070250472303984,0.10736463978813648,Exp1_to_Exp2
Exp2,0.0,2637,13195.5,0.5159146850743397,0.1778931951661272,0.9079246340386282,1.0,0.09434211347168286,0.8070250472303984,0.10830312053920158,Exp1_to_Exp2
Exp2,0.0,2638,13200.5,0.5305969635988547,0.1871783576120396,0.980590339262847,1.0,0.09926631446912537,0.8070250472303984,0.10952172301871785,Exp1_to_Exp2
Exp2,0.0,2639,13205.5,0.617912654490049,0.18917059525932398,1.0,1.0,0.1003228580317228,0.8070250472303984,0.6109574264188481,Exp1_to_Exp2
Exp2,0.0,2640,13210.5,0.6182014793125535,0.18923581634692918,1.0,1.0,0.10035744673671432,0.8070250472303984,0.612590565561279,Exp1_to_Exp2
Exp2,0.0,2641,13215.5,0.6184501628587841,0.18924011063281573,1.0,1.0,0.10035972412571736,0.8070250472303984,0.6140760951637733,Exp1_to_Exp2
Exp2,0.0,2642,13220.5,0.6167852353746689,0.18924964283022996,1.0,1.0,0.08914610839316006,0.8070250472303984,0.6152906137942252,Exp1_to_Exp2
