direction,dataset,entry_cycle,window_index,center_cycle,activity_score,progression_increment,relative_progression_score,cumulative_progression,progression_uncertainty,prediction_ensemble_uncertainty,adapter_support_uncertainty,primitive_match_uncertainty,private_state_support_uncertainty,change_point_uncertainty,entry_prior_uncertainty,ood_uncertainty,initial_progression_prior_mean,initial_progression_prior_std,initial_match_quality,trend_evidence,persistent_prediction_anomaly_evidence,bocpd_confirmed_transition_evidence,persistent_novel_segment_evidence,state_id_input_count,cycle_used_as_model_feature,rolling_z_used
Exp1_to_Exp2,Exp2,0.0,1883,9425.5,1.2628366060929614,0.4908889634800415,1.0,277.1916374863268,1.4815259140734904,0.019030905066939913,0.0,1.0,1.0,0.020444530182397825,0.35,0.2676544038667128,0.5,0.35,0.0,1.0,0.8029632116001384,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1884,9430.5,1.2060559714055978,0.44566174556352034,1.0,277.6372992318903,1.4853726685082056,0.018642074792803463,0.0,1.0,1.0,0.02005087031666176,0.35,0.28824017762649223,0.5,0.35,0.0,0.7449823427987093,0.8647205328794767,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1885,9435.5,1.0216302997630873,0.3436336497533467,1.0,277.9809328816437,1.4843141334794285,0.01866498574251486,0.0,1.0,1.0,0.019885665710990815,0.35,0.28274480623567405,0.5,0.35,0.0,0.35665329656496025,0.8482344187070221,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1886,9440.5,1.2449304487005293,0.40991844266423544,1.0,278.39085132430796,1.48360976538379,0.01863626439722522,0.0,1.0,1.0,0.019538716954279632,0.35,0.27904993125109673,0.5,0.35,0.0,0.6350940181529936,0.8371497937532901,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1887,9445.5,1.49248652239319,0.4330318340243151,1.0,278.82388315833225,1.4846748240974712,0.018576169226507896,0.0,1.0,1.0,0.019243005725584742,0.35,0.2846822192838359,0.5,0.35,0.0,0.7072713466754513,0.8540466578515078,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1888,9450.5,1.3892252953140451,0.3758154649798275,1.0,279.1996986233121,1.4861462019847975,0.018518121309150416,0.0,1.0,1.0,0.018891751146772693,0.35,0.292285330791038,0.5,0.35,0.0,0.45103466907157325,0.8768559923731141,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1889,9455.5,1.1505133902593152,0.32431113172391335,1.0,279.524009755036,1.4854004286683253,0.018562506543091786,0.0,1.0,1.0,0.01871415722893213,0.35,0.2884781571594166,0.5,0.35,0.0,0.25872316112175364,0.8654344714782498,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1890,9460.5,1.0940926284068768,0.2616060062214329,1.0,279.7856157612574,1.4858277521777241,0.018635551137056148,0.0,1.0,1.0,0.018596629951099525,0.35,0.2906733402460366,0.5,0.35,0.0,0.0,0.8720200207381097,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1891,9465.5,0.8232610946726913,0.2592802849714549,1.0,280.04489604622887,1.4853259450642342,0.018710571153988453,0.0,1.0,1.0,0.018646374143395796,0.35,0.2880892055238388,0.5,0.35,0.0,0.0,0.8642676165715164,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1892,9470.5,0.95644908500843,0.24997260132081867,1.0,280.29486864754966,1.4833530586745378,0.01872857348849434,0.0,1.0,1.0,0.018492031396905747,0.35,0.27774733480090963,0.5,0.35,0.0,0.0,0.8332420044027289,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1893,9475.5,1.8112942311764497,0.2411071004258822,1.0,280.53597574797556,1.481532787842624,0.018413988041945235,0.0,1.0,1.0,0.01821105982291396,0.35,0.26789677825098024,0.5,0.35,0.0,0.0,0.8036903347529407,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1894,9480.5,1.6290233873133082,0.2156089678671104,1.0,280.7515847158427,1.4766668992677652,0.018232584783549336,0.0,1.0,1.0,0.017918313064089995,0.35,0.2395655198523449,0.5,0.35,0.0,0.0,0.7186965595570347,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1895,9485.5,1.1228379739572771,0.450915179846062,1.0,281.20249989568873,1.4741023361044807,0.01807867214416109,0.0,1.0,1.0,0.017752976950827174,0.35,0.22323908871784667,0.5,0.35,0.0,1.0,0.66971726615354,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1896,9490.5,1.1296599911284546,0.40531806175938934,1.0,281.6078179574481,1.4732124837161602,0.018017465999568633,0.0,1.0,1.0,0.017631992677430076,0.35,0.21730049684783173,0.5,0.35,0.0,0.8389904583853632,0.6519014905434952,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1897,9495.5,1.2360990945201793,0.19687185735502788,1.0,281.8046898148031,1.473423732827038,0.017941993579445006,0.0,1.0,1.0,0.017479888066125788,0.35,0.2187465081722532,0.5,0.35,0.0,0.0,0.6562395245167596,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1898,9500.5,1.03338799235269,0.1911241043773131,1.0,281.9958139191804,1.4724868118354686,0.017864242868683808,0.0,1.0,1.0,0.017362632268297356,0.35,0.21236011597479232,0.5,0.35,0.0,0.0,0.637080347924377,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1899,9505.5,1.0656678212830786,0.17949919448012147,1.0,282.17531311366054,1.470677958832252,0.017895407774738477,0.0,1.0,1.0,0.017195451997159578,0.35,0.1994435494223572,0.5,0.35,0.0,0.0,0.5983306482670716,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1900,9510.5,1.1560050184952235,0.1801779364015361,1.0,282.3554910500621,1.4707778242368226,0.017829522474267535,0.0,1.0,1.0,0.017040964230693696,0.35,0.2001977071128179,0.5,0.35,0.0,0.0,0.6005931213384537,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1901,9515.5,1.203398777364072,0.1673209035890512,1.0,282.5228119536511,1.4688975923060177,0.017655667729495225,0.0,1.0,1.0,0.0168848908459028,0.35,0.18591211509894578,0.5,0.35,0.0,0.0,0.5577363452968374,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1902,9520.5,1.6490258045598614,0.16222932038652388,1.0,282.68504127403764,1.468193836107309,0.017509464483738742,0.0,1.0,1.0,0.017168749492032027,0.35,0.18025480042947098,0.5,0.35,0.0,0.0,0.540764401288413,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1903,9525.5,1.2570788127728658,0.14941950098775134,1.0,282.8344607750254,1.4665064461264163,0.017313334073768696,0.0,1.0,1.0,0.016679653065500146,0.35,0.16602166776416816,0.5,0.35,0.0,0.0,0.49806500329250447,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1904,9530.5,1.1415505861228872,0.12893674872472985,1.0,282.96339752375013,1.4640976160696044,0.01684797442555419,0.0,1.0,1.0,0.01654304861078173,0.35,0.14326305413858872,0.5,0.35,0.0,0.0,0.42978916241576615,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1905,9535.5,1.4827517986969567,0.3642782189001393,1.0,283.3276757426503,1.4626489429180667,0.016529681435831587,0.0,1.0,1.0,0.016358871475392243,0.35,0.1276757109830189,0.5,0.35,0.0,0.9974803160616892,0.38302713294905666,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1906,9540.5,1.6404913681470816,0.3663620486475224,1.0,283.69403779129783,1.4627884157434645,0.016373288476934963,0.0,1.0,1.0,0.01629905728204761,0.35,0.12929116516391378,0.5,0.35,0.0,1.0,0.3878734954917413,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1907,9545.5,1.4114078103607977,0.3586298843704987,1.0,284.0526676756683,1.462053474434777,0.016519497475980326,0.0,1.0,1.0,0.016093766629666478,0.35,0.12069987152277635,0.5,0.35,0.0,1.0,0.36209961456832906,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1908,9550.5,1.2155164695425134,0.3443621090231728,1.0,284.3970297846915,1.460830527806992,0.016698816701893413,0.0,1.0,1.0,0.015941504975818654,0.35,0.10484678780352537,0.5,0.35,0.0,1.0,0.3145403634105761,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1909,9555.5,1.2727442034570746,0.33496959187989467,1.0,284.73199937657137,1.4601176133996738,0.016714495868111794,0.0,1.0,1.0,0.01583345543461017,0.35,0.09441065764432739,0.5,0.35,0.0,1.0,0.2832319729329822,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1910,9560.5,0.685547491579807,0.18331522611909248,1.0,284.91531460269044,1.4583462502336721,0.01667742490085835,0.0,1.0,1.0,0.015947005172743795,0.35,0.06116651122394745,0.5,0.35,0.0,0.7332609044763699,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1911,9565.5,0.9541631666312038,0.0724053702508043,1.0,284.98771997294125,1.4575013783153896,0.016669417365609517,0.0,1.0,1.0,0.015810893409854,0.35,0.035810807943037114,0.5,0.35,0.0,0.2896214810032172,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1912,9570.5,0.6641603186076768,0.07967304269255249,1.0,285.0673930156338,1.4571103624402237,0.016745659636757497,0.0,1.0,1.0,0.01595968136336053,0.35,0.011639578376806256,0.5,0.35,0.0,0.31869217077020995,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1913,9575.5,0.511541949584882,0.0,1.0,285.0673930156338,1.4570678171122715,0.01698867233986403,0.0,1.0,1.0,0.01606264848798582,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1914,9580.5,0.5534154044343395,0.0,1.0,285.0673930156338,1.4570706887739446,0.017245402658109022,0.0,1.0,1.0,0.016049553618006713,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1915,9585.5,0.7613276092565191,0.0,1.0,285.0673930156338,1.4570705001389181,0.01740582177802211,0.0,1.0,1.0,0.015858112854582714,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1916,9590.5,0.7904439971598485,0.0,1.0,285.0673930156338,1.4570720715077259,0.01755762766834089,0.0,1.0,1.0,0.015835127990500353,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1917,9595.5,2.392073254600283,0.0,1.0,285.0673930156338,1.5320802288134505,0.016590102962331998,0.0,1.0,1.0,0.016327247557702512,0.35,0.47352720829110123,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1918,9600.5,2.4000739954148833,0.0,1.0,285.0673930156338,1.6995908133677908,0.022591443522535157,0.0,1.0,1.0,0.012909862441690512,0.35,0.8748896473358764,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1919,9605.5,2.400054761578831,0.3,1.0,285.3673930156338,1.767355785758791,0.03054484732257542,0.0,1.0,1.0,0.01065296940357824,0.35,1.0,0.5,0.35,0.0,0.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1920,9610.5,2.4000453973896905,0.55,1.0,285.9173930156338,1.767501895793717,0.03855099423827686,0.0,1.0,1.0,0.008761990505795025,0.35,1.0,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1921,9615.5,2.4108475373819713,0.55,1.0,286.46739301563383,1.7679167497696815,0.03697323836486671,0.0,1.0,1.0,0.040775161078888046,0.35,1.0,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1922,9620.5,2.3708001347132504,0.55,1.0,287.01739301563384,1.770882403372223,0.03662455935400063,0.0,1.0,1.0,0.1103772088137125,0.35,1.0,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1923,9625.5,2.018504676273879,0.55,1.0,287.56739301563385,1.7698444941126366,0.038095547819131916,0.0,1.0,1.0,0.09164203499036264,0.35,1.0,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1924,9630.5,2.2753772225739484,0.55,1.0,288.11739301563387,1.6387601685857727,0.03996089112144966,0.0,1.0,1.0,0.04799037383172964,0.35,0.7477532623422921,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1925,9635.5,2.1589703776535116,0.55,1.0,288.6673930156339,1.644507882791857,0.03975239718818521,0.0,1.0,1.0,0.03616015622442058,0.35,0.7609325637559309,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1926,9640.5,1.9727012561093709,0.55,1.0,289.2173930156339,1.606723064488775,0.03963407320520196,0.0,1.0,1.0,0.03362742585730588,0.35,0.6755422580650129,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1927,9645.5,2.297783561978308,0.55,1.0,289.7673930156339,1.595726101685784,0.03884538913045549,0.0,1.0,1.0,0.03183885278350119,0.35,0.6490909911545862,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1928,9650.5,2.3507172903974185,0.55,1.0,290.3173930156339,1.583807835096568,0.03802273946998543,0.0,1.0,1.0,0.03035410370806997,0.35,0.6193384843399891,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1929,9655.5,2.3586340407788673,0.55,1.0,290.8673930156339,1.586732795566518,0.036963110294047474,0.0,1.0,1.0,0.029090999810801068,0.35,0.6269038257450147,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1930,9660.5,2.3321630821815025,0.55,1.0,291.41739301563393,1.576917685502943,0.036458233031243306,0.0,1.0,1.0,0.027953094854567123,0.35,0.6017132278621182,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1931,9665.5,2.003570986861158,0.55,1.0,291.96739301563395,1.571970851355421,0.036301962858814284,0.0,1.0,1.0,0.02720362942651105,0.35,0.5886717995196551,0.5,0.35,0.0,1.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1932,9670.5,1.576979171123054,0.45417125817686377,1.0,292.4215642738108,1.5708450636828306,0.036630866539682866,0.0,1.0,1.0,0.026822206183629488,0.35,0.5856560107850944,0.5,0.35,0.0,0.616685032707455,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1933,9675.5,1.5384823737478153,0.3,1.0,292.7215642738108,1.5607606472027185,0.03697438050452191,0.0,1.0,1.0,0.026974458427309313,0.35,0.5580135048863148,0.5,0.35,0.0,0.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1934,9680.5,1.6085553221840396,0.3,1.0,293.02156427381084,1.5555247715037641,0.03705326048634462,0.0,1.0,1.0,0.02643459152248212,0.35,0.5432178044028085,0.5,0.35,0.0,0.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1935,9685.5,1.5303603142338915,0.3,1.0,293.32156427381085,1.5516144531836453,0.03709834145428609,0.0,1.0,1.0,0.026064411120299565,0.35,0.5319321111407694,0.5,0.35,0.0,0.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1936,9690.5,1.6673380375450952,0.3,1.0,293.62156427381086,1.5499580749929767,0.03702843919535208,0.0,1.0,1.0,0.025619068424748672,0.35,0.5271077615248502,0.5,0.35,0.0,0.0,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1937,9695.5,1.4804409464616255,0.45974078127259144,1.0,294.0813050550835,1.5081062448948381,0.03242683808990172,0.0,1.0,1.0,0.025288185083690625,0.35,0.3875480018752174,0.5,0.35,0.0,0.6389631250903657,1.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1938,9700.5,1.0396606740238021,0.35166757618880196,1.0,294.43297263127226,1.4856419396509943,0.028643975637643516,0.0,1.0,1.0,0.02542286496020535,0.35,0.2883837260437095,0.5,0.35,0.0,0.3684888909978536,0.8651511781311285,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1939,9705.5,0.8439506018798512,0.22282351804999356,1.0,294.65579614932227,1.4709171283880582,0.02573615450754341,0.0,1.0,1.0,0.02575728212902103,0.35,0.19942770959387932,0.5,0.35,0.0,0.17335431766200887,0.5982831287816379,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1940,9710.5,1.8301408592382475,0.11127627680766436,1.0,294.7670724261299,1.4625181342874514,0.02336832686853888,0.0,1.0,1.0,0.025025762015869507,0.35,0.12364030756407152,0.5,0.35,0.0,0.0,0.37092092269221455,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1941,9715.5,1.6672503158911693,0.14114697337602714,1.0,294.9082193995059,1.465733444112235,0.026253414200045847,0.0,1.0,1.0,0.02428266481884739,0.35,0.1568299704178079,0.5,0.35,0.0,0.0,0.47048991125342376,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1942,9720.5,1.9102862857814316,0.17975534472950375,1.0,295.08797474423545,1.4710130242215103,0.029061860404971267,0.0,1.0,1.0,0.02536508384269105,0.35,0.19972816081055975,0.5,0.35,0.0,0.0,0.5991844824316792,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1943,9725.5,1.9523270355259859,0.46592682460395063,1.0,295.5539015688394,1.4770575348731771,0.031876422030269434,0.0,1.0,1.0,0.02493742792276325,0.35,0.2399186940043896,0.5,0.35,0.0,1.0,0.7197560820131688,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1944,9730.5,2.033870098284241,0.4622800715750872,1.0,296.0161816404145,1.4917161259648732,0.035143296508396295,0.0,1.0,1.0,0.02330726899768201,0.35,0.3177085462905307,0.5,0.35,0.0,0.7053695196544385,0.9531256388715921,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1945,9735.5,1.5271672661846865,0.2863389010392004,1.0,296.3025205414537,1.4918139629394087,0.03570320070230175,0.0,1.0,1.0,0.022627437484012802,0.35,0.31815433448800046,0.5,0.35,0.0,0.0,0.9544630034640014,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1946,9740.5,1.2323193381268407,0.28240868229750127,1.0,296.5849292237512,1.4908991101975648,0.036182436648957254,0.0,1.0,1.0,0.022548616789222296,0.35,0.31378742477500143,0.5,0.35,0.0,0.0,0.9413622743250043,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1947,9745.5,1.232754375839153,0.27192890490939914,1.0,296.8568581286606,1.4885113685537665,0.036850256701980146,0.0,1.0,1.0,0.022751326635235786,0.35,0.30214322767711016,0.5,0.35,0.0,0.0,0.9064296830313305,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1948,9750.5,1.983381239473287,0.485208464781601,1.0,297.34206659344215,1.4822609794178294,0.037464058608977044,0.0,1.0,1.0,0.02209990930329974,0.35,0.2696398513314237,0.5,0.35,0.0,0.9701303943332789,0.8089195539942711,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1949,9755.5,0.950574500169356,0.4361465038336296,1.0,297.7782130972758,1.4810130161325712,0.038184997793847604,0.0,1.0,1.0,0.022558052605231322,0.35,0.26255017455762436,0.5,0.35,0.0,0.7994053869270707,0.787650523672873,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1950,9760.5,1.0365523700424313,0.28442132677242804,1.0,298.0626344240482,1.4800491941560907,0.0388016507936155,0.0,1.0,1.0,0.022498957308544405,0.35,0.25697051569744694,0.5,0.35,0.0,0.21259145057890322,0.7709115470923409,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1951,9765.5,1.0752807262022865,0.22676032258340711,1.0,298.2893947466316,1.4791998888237963,0.039312811348251805,0.0,1.0,1.0,0.022472903015475842,0.35,0.2519559139815635,0.5,0.35,0.0,0.0,0.7558677419446904,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1952,9770.5,1.7594734501815577,0.22784305178795303,1.0,298.51723779841956,1.4794118160561123,0.03980666616091943,0.0,1.0,1.0,0.022029495171554666,0.35,0.2531589464310589,0.5,0.35,0.0,0.0,0.7594768392931768,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1953,9775.5,1.3306712883494185,0.22601846458229924,1.0,298.74325626300185,1.4790737405419918,0.04015301395525827,0.0,1.0,1.0,0.021903679918645332,0.35,0.25113162731366584,0.5,0.35,0.0,0.0,0.7533948819409975,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1954,9780.5,1.3545240281966398,0.2381269493310664,1.0,298.9813832123329,1.4814293020296085,0.04058531344631196,0.0,1.0,1.0,0.021911705261331346,0.35,0.26458549925674046,0.5,0.35,0.0,0.0,0.7937564977702214,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1955,9785.5,1.2301798481054513,0.4166921911423141,1.0,299.3980754034752,1.4825730727987982,0.04114728684785422,0.0,1.0,1.0,0.022225393294986427,0.35,0.27080592472472637,0.5,0.35,0.0,0.6918674355602414,0.8124177741741792,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1956,9790.5,1.0801978835727004,0.24801431627927673,1.0,299.6460897197545,1.4834639382698478,0.0414960181348997,0.0,1.0,1.0,0.02244338797324342,0.35,0.2755714625325297,0.5,0.35,0.0,0.0,0.8267143875975891,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1957,9795.5,0.9308876406030852,0.23547588856475066,1.0,299.88156560831925,1.4809539151604263,0.041803710941656455,0.0,1.0,1.0,0.02283689496003859,0.35,0.2616398761830563,0.5,0.35,0.0,0.0,0.7849196285491689,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1958,9800.5,1.195553826152961,0.22683402787044762,1.0,300.1083996361897,1.479289473437563,0.0417427658880643,0.0,1.0,1.0,0.023061454469404084,0.35,0.2520378087449418,0.5,0.35,0.0,0.0,0.7561134262348255,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1959,9805.5,1.7659339020611682,0.47099884250273477,1.0,300.57939847869244,1.480621536160621,0.04135148298951874,0.0,1.0,1.0,0.022903374763010978,0.35,0.2598184435748738,0.5,0.35,0.0,0.9486489731413934,0.7794553307246215,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1960,9810.5,1.5860644703599593,0.44335154800886756,1.0,301.0227500267013,1.4818155479127624,0.04078279700270548,0.0,1.0,1.0,0.02303283317421055,0.35,0.26661502227107264,0.5,0.35,0.0,0.8135921118596088,0.799845066813218,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1961,9815.5,1.0879490065750907,0.3235045444239636,1.0,301.34625457112526,1.4807949744449327,0.04022032794562213,0.0,1.0,1.0,0.023389309764810996,0.35,0.2609387317935778,0.5,0.35,0.0,0.3546387432389744,0.7828161953807333,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1962,9820.5,1.213801866418055,0.29003429275257997,1.0,301.63628886387784,1.4810507971655842,0.03923226182675551,0.0,1.0,1.0,0.0234972278232817,0.35,0.26252651999634197,0.5,0.35,0.0,0.21504169902348896,0.7875795599890258,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1963,9825.5,1.5570711744311954,0.24155364678408353,1.0,301.87784251066194,1.4769916559245688,0.03826921336614758,0.0,1.0,1.0,0.02333214806501209,0.35,0.23873715639968754,0.5,0.35,0.0,0.10676082409745896,0.7162114691990626,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1964,9830.5,1.5058963042843343,0.2300540278111866,1.0,302.10789653847314,1.4723569088245196,0.03739561009815514,0.0,1.0,1.0,0.023446194234290157,0.35,0.20829477018064893,0.5,0.35,0.0,0.17035493859441025,0.6248843105419468,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1965,9835.5,1.2111479166339856,0.3020920054374284,1.0,302.4099885439106,1.4698169404039942,0.03664769697414727,0.0,1.0,1.0,0.023679120333060674,0.35,0.18962616872494809,0.5,0.35,0.0,0.5257138143399006,0.5688785061748443,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1966,9840.5,1.2105623130401482,0.2729224245313459,1.0,302.68291096844194,1.4681625496902506,0.03592589450776028,0.0,1.0,1.0,0.023791878384745255,0.35,0.1764781826167757,0.5,0.35,0.0,0.4563682407049912,0.5294345478503271,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1967,9845.5,0.9569875541530751,0.21939442316851454,1.0,302.90230539161047,1.468365570235889,0.03549715289908353,0.0,1.0,1.0,0.02405057325158777,0.35,0.17821046522720638,0.5,0.35,0.0,0.23602001785611523,0.5346313956816191,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1968,9850.5,1.1320212874392401,0.17945028737393326,1.0,303.0817556789844,1.4652311347593103,0.035543748971988906,0.0,1.0,1.0,0.02418221435112331,0.35,0.15018036052077158,0.5,0.35,0.0,0.17715185162095537,0.45054108156231476,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1969,9855.5,0.9864783856198536,0.1615707236457389,1.0,303.24332640263015,1.4630661441018205,0.03540679208997064,0.0,1.0,1.0,0.02476290333671082,0.35,0.12726232635467283,0.5,0.35,0.0,0.18813851970613352,0.3817869790640185,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1970,9860.5,1.06446300518145,0.23731653531611185,1.0,303.48064293794624,1.4616280669331079,0.03527132698997646,0.0,1.0,1.0,0.02503661465407243,0.35,0.10947925586906071,0.5,0.35,0.0,0.5551408201358289,0.32843776760718213,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1971,9865.5,1.0528807016499735,0.24080321204428246,1.0,303.7214461499905,1.4605150210452706,0.035032146674770025,0.0,1.0,1.0,0.025103778998518813,0.35,0.09352366373393621,0.5,0.35,0.0,0.6265276587349595,0.2805709912018086,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1972,9870.5,0.9393445827272244,0.07285775358489859,1.0,303.79430390357544,1.4593220794536466,0.03472339281414035,0.0,1.0,1.0,0.025355123050692204,0.35,0.07261084841450487,0.5,0.35,0.0,0.29143101433959434,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1973,9875.5,1.6700529196297185,0.0,1.0,303.79430390357544,1.4584742261290207,0.03438670628853681,0.0,1.0,1.0,0.025206282989253596,0.35,0.0531908451816383,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1974,9880.5,1.1669289685646806,0.0,1.0,303.79430390357544,1.457654452424917,0.03438946878124524,0.0,1.0,1.0,0.02523944505039771,0.35,0.020900658474708973,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
Exp1_to_Exp2,Exp2,0.0,1975,9885.5,0.7085491488841257,0.0,1.0,303.79430390357544,1.4575095625793104,0.03416054256164594,0.0,1.0,1.0,0.02582987305479822,0.35,0.0,0.5,0.35,0.0,0.0,0.0,0.0,0.0,0,False,False
