direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,adapter_frozen_fraction,event_status,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp1_to_Exp2,Exp1,Exp2,3403,5,Exp2,DualBranchAdaptation,2120.5,3025.5,3675.5,9.535848860541385,1.0,unmatched_candidate_event,4028.0907123834886,5534.166666666667,6617.5
Exp1_to_Exp2,Exp1,Exp2,3403,6,Exp2,DualBranchAdaptation,3860.5,3910.5,4270.5,4.456531193159758,0.9397590361445783,unmatched_candidate_event,6925.833333333333,7009.166666666667,7609.166666666666
Exp1_to_Exp2,Exp1,Exp2,3403,7,Exp2,DualBranchAdaptation,4500.5,6350.5,6765.5,6.216715764283913,0.973568281938326,unmatched_candidate_event,7992.5,11075.833333333334,11767.5
Exp1_to_Exp2,Exp1,Exp2,3403,8,Exp2,DualBranchAdaptation,6900.5,6950.5,8075.5,4.081964499621035,0.940677966101695,unmatched_candidate_event,11992.5,12075.833333333334,13950.833333333334
Exp1_to_Exp2,Exp1,Exp2,3403,9,Exp2,DualBranchAdaptation,8420.5,9910.5,12475.5,20.24669605415126,0.9679802955665024,unmatched_candidate_event,14525.833333333334,17009.166666666668,21286.84759916493
Exp1_to_Exp2,Exp1,Exp2,3403,10,Exp2,DualBranchAdaptation,12595.5,12625.5,13935.5,18.264770069501044,1.0,unmatched_candidate_event,21487.265135699374,21537.369519832984,23725.260960334028
Exp1_to_Exp2,Exp1,Exp2,3404,1,Exp2,DirectTransfer,650.5,1550.5,4585.5,73.88419069229523,0.9974619289340102,unmatched_candidate_event,1581.8423768308921,3079.5454394141143,8134.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,2,Exp2,DirectTransfer,5100.5,5160.5,5480.5,26.152651976344224,1.0,unmatched_candidate_event,8992.5,9092.5,9625.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,3,Exp2,DirectTransfer,5695.5,5755.5,6675.5,37.68182714974997,0.9796954314720813,unmatched_candidate_event,9984.166666666668,10084.166666666668,11617.5
Exp1_to_Exp2,Exp1,Exp2,3404,4,Exp2,DirectTransfer,6895.5,10530.5,12240.5,141.60894998199404,0.9878504672897196,unmatched_candidate_event,11984.166666666666,18042.5,20894.363256784967
Exp1_to_Exp2,Exp1,Exp2,3404,5,Exp2,DirectTransfer,12610.5,13255.5,13680.5,31.675229334681006,1.0,unmatched_candidate_event,21512.31732776618,22589.561586638833,23299.37369519833
Exp1_to_Exp2,Exp1,Exp2,3404,6,Exp2,DirectTransfer,13790.5,13880.5,13930.5,11.085098186843357,0.9655172413793104,unmatched_candidate_event,23483.089770354905,23633.40292275574,23716.910229645095
Exp1_to_Exp2,Exp1,Exp2,3404,1,Exp2,CalibrationOnly,6905.5,6955.5,7060.5,4.9468754101136065,1.0,unmatched_candidate_event,12000.833333333334,12084.166666666666,12259.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,2,Exp2,CalibrationOnly,7230.5,7270.5,7270.5,2.2645340585314826,1.0,unmatched_candidate_event,12542.5,12609.166666666666,12609.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,3,Exp2,CalibrationOnly,8710.5,8750.5,8780.5,3.0692809274503614,1.0,unmatched_candidate_event,15009.166666666666,15075.833333333334,15125.833333333334
Exp1_to_Exp2,Exp1,Exp2,3404,4,Exp2,CalibrationOnly,9305.5,9320.5,9385.5,5.755563812961195,1.0,unmatched_candidate_event,16000.833333333334,16025.833333333334,16134.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,5,Exp2,CalibrationOnly,9500.5,9650.5,9710.5,5.340803091045777,1.0,unmatched_candidate_event,16325.833333333334,16575.833333333332,16675.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,6,Exp2,CalibrationOnly,9900.5,9930.5,10005.5,7.184070346093325,1.0,unmatched_candidate_event,16992.5,17042.5,17167.5
Exp1_to_Exp2,Exp1,Exp2,3404,7,Exp2,CalibrationOnly,10200.5,10230.5,10315.5,6.814191479082263,1.0,unmatched_candidate_event,17492.5,17542.5,17684.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,8,Exp2,CalibrationOnly,10495.5,10530.5,10610.5,7.847536403716429,1.0,unmatched_candidate_event,17984.166666666668,18042.5,18175.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,9,Exp2,CalibrationOnly,10800.5,10850.5,10935.5,4.33203155925359,1.0,unmatched_candidate_event,18492.5,18575.833333333332,18717.5
Exp1_to_Exp2,Exp1,Exp2,3404,10,Exp2,CalibrationOnly,11095.5,11130.5,11170.5,3.8003383170426677,1.0,unmatched_candidate_event,18984.166666666668,19042.5,19109.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,11,Exp2,CalibrationOnly,11405.5,11430.5,11440.5,2.8518873915322946,1.0,unmatched_candidate_event,19500.833333333332,19542.5,19559.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,1,Exp2,OnlineAdaptation,950.5,965.5,970.5,2.2652599172317225,1.0,unmatched_candidate_event,2081.0767310252995,2106.03844873502,2114.3590213049265
Exp1_to_Exp2,Exp1,Exp2,3404,2,Exp2,OnlineAdaptation,1505.5,1555.5,1575.5,3.3714033028840804,1.0,unmatched_candidate_event,3004.6602862849536,3087.8660119840215,3121.1483022636485
Exp1_to_Exp2,Exp1,Exp2,3404,3,Exp2,OnlineAdaptation,6905.5,6955.5,7075.5,4.288658708226302,1.0,unmatched_candidate_event,12000.833333333334,12084.166666666666,12284.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,4,Exp2,OnlineAdaptation,9310.5,9310.5,9355.5,2.279978537768183,1.0,unmatched_candidate_event,16009.166666666666,16009.166666666666,16084.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,5,Exp2,OnlineAdaptation,9610.5,9655.5,9680.5,3.145234808807439,1.0,unmatched_candidate_event,16509.166666666668,16584.166666666668,16625.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,6,Exp2,OnlineAdaptation,9910.5,9930.5,9975.5,3.2359093338176512,1.0,unmatched_candidate_event,17009.166666666668,17042.5,17117.5
Exp1_to_Exp2,Exp1,Exp2,3404,7,Exp2,OnlineAdaptation,10210.5,10230.5,10275.5,3.32530994732929,1.0,unmatched_candidate_event,17509.166666666668,17542.5,17617.5
Exp1_to_Exp2,Exp1,Exp2,3404,8,Exp2,OnlineAdaptation,10510.5,10530.5,10570.5,2.8890277410214877,1.0,unmatched_candidate_event,18009.166666666668,18042.5,18109.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,1,Exp2,DualBranchAdaptation,1520.5,1540.5,1570.5,2.448595952149064,1.0,unmatched_candidate_event,3029.622003994674,3062.904294274301,3112.8277296937417
Exp1_to_Exp2,Exp1,Exp2,3404,2,Exp2,DualBranchAdaptation,6905.5,6955.5,7060.5,4.9468754101136065,1.0,unmatched_candidate_event,12000.833333333334,12084.166666666666,12259.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,3,Exp2,DualBranchAdaptation,7230.5,7270.5,7270.5,2.2645340585314826,1.0,unmatched_candidate_event,12542.5,12609.166666666666,12609.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,4,Exp2,DualBranchAdaptation,8710.5,8750.5,8780.5,3.0692809274503614,1.0,unmatched_candidate_event,15009.166666666666,15075.833333333334,15125.833333333334
Exp1_to_Exp2,Exp1,Exp2,3404,5,Exp2,DualBranchAdaptation,9305.5,9320.5,9385.5,5.755563812961195,1.0,unmatched_candidate_event,16000.833333333334,16025.833333333334,16134.166666666666
Exp1_to_Exp2,Exp1,Exp2,3404,6,Exp2,DualBranchAdaptation,9500.5,9650.5,9710.5,5.340803091045777,1.0,unmatched_candidate_event,16325.833333333334,16575.833333333332,16675.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,7,Exp2,DualBranchAdaptation,9900.5,9930.5,10005.5,7.184070346093325,1.0,unmatched_candidate_event,16992.5,17042.5,17167.5
Exp1_to_Exp2,Exp1,Exp2,3404,8,Exp2,DualBranchAdaptation,10200.5,10230.5,10315.5,6.814191479082263,1.0,unmatched_candidate_event,17492.5,17542.5,17684.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,9,Exp2,DualBranchAdaptation,10495.5,10530.5,10610.5,7.847536403716429,1.0,unmatched_candidate_event,17984.166666666668,18042.5,18175.833333333332
Exp1_to_Exp2,Exp1,Exp2,3404,10,Exp2,DualBranchAdaptation,10800.5,10850.5,10935.5,4.33203155925359,1.0,unmatched_candidate_event,18492.5,18575.833333333332,18717.5
Exp1_to_Exp2,Exp1,Exp2,3404,11,Exp2,DualBranchAdaptation,11095.5,11130.5,11170.5,3.8003383170426677,1.0,unmatched_candidate_event,18984.166666666668,19042.5,19109.166666666668
Exp1_to_Exp2,Exp1,Exp2,3404,12,Exp2,DualBranchAdaptation,11405.5,11430.5,11440.5,2.8518873915322946,1.0,unmatched_candidate_event,19500.833333333332,19542.5,19559.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,DirectTransfer,650.5,1535.5,4530.5,73.81395239185579,1.0,unmatched_candidate_event,1581.8423768308921,3054.583721704394,8042.5
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,DirectTransfer,5100.5,5120.5,5440.5,22.49126091884159,1.0,unmatched_candidate_event,8992.5,9025.833333333334,9559.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,DirectTransfer,5695.5,5760.5,6465.5,32.030052867615595,0.9354838709677419,unmatched_candidate_event,9984.166666666668,10092.5,11267.5
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,DirectTransfer,6895.5,10540.5,12335.5,149.87661332438282,0.9990817263544536,unmatched_candidate_event,11984.166666666666,18059.166666666668,21053.02713987474
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,DirectTransfer,12580.5,13230.5,13940.5,29.81522495296516,0.9230769230769231,unmatched_candidate_event,21462.212943632567,22547.807933194155,23733.611691022965
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,CalibrationOnly,1510.5,1510.5,1560.5,2.702202846706085,1.0,unmatched_candidate_event,3012.9808588548603,3012.9808588548603,3096.1865845539282
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,CalibrationOnly,3935.5,3970.5,3980.5,2.7247680056675936,1.0,unmatched_candidate_event,7050.833333333333,7109.166666666667,7125.833333333333
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,CalibrationOnly,5705.5,5750.5,5780.5,4.001452974879104,1.0,unmatched_candidate_event,10000.833333333332,10075.833333333332,10125.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,CalibrationOnly,6900.5,6920.5,7120.5,5.7413314469661945,1.0,unmatched_candidate_event,11992.5,12025.833333333334,12359.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,CalibrationOnly,7230.5,7240.5,7270.5,2.2867285668028767,1.0,unmatched_candidate_event,12542.5,12559.166666666666,12609.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,CalibrationOnly,8105.5,8110.5,8150.5,3.1939971793030355,1.0,unmatched_candidate_event,14000.833333333334,14009.166666666666,14075.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,CalibrationOnly,8405.5,8410.5,8470.5,3.090667875305793,1.0,unmatched_candidate_event,14500.833333333334,14509.166666666666,14609.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,8,Exp2,CalibrationOnly,8705.5,8725.5,8780.5,3.415885111261876,1.0,unmatched_candidate_event,15000.833333333334,15034.166666666666,15125.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,9,Exp2,CalibrationOnly,9305.5,9320.5,9375.5,3.513664707212125,1.0,unmatched_candidate_event,16000.833333333334,16025.833333333334,16117.5
Exp1_to_Exp2,Exp1,Exp2,3405,10,Exp2,CalibrationOnly,9595.5,9615.5,9780.5,6.09169434592093,1.0,unmatched_candidate_event,16484.166666666668,16517.5,16792.5
Exp1_to_Exp2,Exp1,Exp2,3405,11,Exp2,CalibrationOnly,9900.5,9960.5,10070.5,5.207699789595399,1.0,unmatched_candidate_event,16992.5,17092.5,17275.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,12,Exp2,CalibrationOnly,10195.5,10230.5,10305.5,6.670448400838469,1.0,unmatched_candidate_event,17484.166666666668,17542.5,17667.5
Exp1_to_Exp2,Exp1,Exp2,3405,13,Exp2,CalibrationOnly,10500.5,10565.5,10970.5,7.57171234053053,1.0,unmatched_candidate_event,17992.5,18100.833333333332,18775.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,14,Exp2,CalibrationOnly,11105.5,11140.5,11185.5,5.133516407554492,1.0,unmatched_candidate_event,19000.833333333332,19059.166666666668,19134.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,15,Exp2,CalibrationOnly,11405.5,11450.5,11480.5,3.501865954109393,1.0,unmatched_candidate_event,19500.833333333332,19575.833333333332,19625.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,16,Exp2,CalibrationOnly,11705.5,11750.5,11900.5,4.175633969956476,1.0,unmatched_candidate_event,20000.835073068894,20075.991649269312,20326.51356993737
Exp1_to_Exp2,Exp1,Exp2,3405,17,Exp2,CalibrationOnly,12605.5,12615.5,12675.5,3.9965732496228883,1.0,unmatched_candidate_event,21503.966597077244,21520.668058455114,21620.87682672234
Exp1_to_Exp2,Exp1,Exp2,3405,18,Exp2,CalibrationOnly,13205.5,13210.5,13235.5,2.606355328876081,1.0,unmatched_candidate_event,22506.054279749478,22514.405010438415,22556.15866388309
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,OnlineAdaptation,910.5,915.5,980.5,2.996236386148256,1.0,unmatched_candidate_event,2014.5121504660453,2022.832723035952,2131.0001664447404
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,OnlineAdaptation,1505.5,1535.5,1605.5,5.7575210427505095,1.0,unmatched_candidate_event,3004.6602862849536,3054.583721704394,3171.0717376830894
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,OnlineAdaptation,1830.5,1840.5,1870.5,2.4103459453896754,1.0,unmatched_candidate_event,3545.4975033288947,3562.138648468708,3612.062083888149
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,OnlineAdaptation,3020.5,3080.5,3080.5,2.21327567485811,1.0,unmatched_candidate_event,5525.833333333333,5625.833333333333,5625.833333333333
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,OnlineAdaptation,6910.5,6950.5,6985.5,3.357196968155767,1.0,unmatched_candidate_event,12009.166666666666,12075.833333333334,12134.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,OnlineAdaptation,9615.5,9630.5,9670.5,2.303725637710698,1.0,unmatched_candidate_event,16517.5,16542.5,16609.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,OnlineAdaptation,9940.5,9950.5,9970.5,2.261460848625667,1.0,unmatched_candidate_event,17059.166666666668,17075.833333333332,17109.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,8,Exp2,OnlineAdaptation,10220.5,10230.5,10240.5,2.353942428015393,1.0,unmatched_candidate_event,17525.833333333332,17542.5,17559.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,9,Exp2,OnlineAdaptation,10525.5,10545.5,10575.5,2.7487163166827395,1.0,unmatched_candidate_event,18034.166666666668,18067.5,18117.5
Exp1_to_Exp2,Exp1,Exp2,3405,1,Exp2,DualBranchAdaptation,1505.5,1515.5,1580.5,3.5774148563995345,1.0,unmatched_candidate_event,3004.6602862849536,3021.301431424767,3129.468874833555
Exp1_to_Exp2,Exp1,Exp2,3405,2,Exp2,DualBranchAdaptation,3935.5,3970.5,3980.5,2.7247680056675936,1.0,unmatched_candidate_event,7050.833333333333,7109.166666666667,7125.833333333333
Exp1_to_Exp2,Exp1,Exp2,3405,3,Exp2,DualBranchAdaptation,5705.5,5750.5,5780.5,4.001452974879104,1.0,unmatched_candidate_event,10000.833333333332,10075.833333333332,10125.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,4,Exp2,DualBranchAdaptation,6900.5,6920.5,7120.5,5.7413314469661945,1.0,unmatched_candidate_event,11992.5,12025.833333333334,12359.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,5,Exp2,DualBranchAdaptation,7230.5,7240.5,7270.5,2.2867285668028767,1.0,unmatched_candidate_event,12542.5,12559.166666666666,12609.166666666666
Exp1_to_Exp2,Exp1,Exp2,3405,6,Exp2,DualBranchAdaptation,8105.5,8110.5,8150.5,3.1939971793030355,1.0,unmatched_candidate_event,14000.833333333334,14009.166666666666,14075.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,7,Exp2,DualBranchAdaptation,8405.5,8410.5,8470.5,3.090667875305793,1.0,unmatched_candidate_event,14500.833333333334,14509.166666666666,14609.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,8,Exp2,DualBranchAdaptation,8705.5,8725.5,8780.5,3.415885111261876,1.0,unmatched_candidate_event,15000.833333333334,15034.166666666666,15125.833333333334
Exp1_to_Exp2,Exp1,Exp2,3405,9,Exp2,DualBranchAdaptation,9305.5,9320.5,9375.5,3.513664707212125,1.0,unmatched_candidate_event,16000.833333333334,16025.833333333334,16117.5
Exp1_to_Exp2,Exp1,Exp2,3405,10,Exp2,DualBranchAdaptation,9595.5,9615.5,9780.5,6.09169434592093,1.0,unmatched_candidate_event,16484.166666666668,16517.5,16792.5
Exp1_to_Exp2,Exp1,Exp2,3405,11,Exp2,DualBranchAdaptation,9900.5,9960.5,10070.5,5.207699789595399,1.0,unmatched_candidate_event,16992.5,17092.5,17275.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,12,Exp2,DualBranchAdaptation,10195.5,10230.5,10305.5,6.670448400838469,1.0,unmatched_candidate_event,17484.166666666668,17542.5,17667.5
Exp1_to_Exp2,Exp1,Exp2,3405,13,Exp2,DualBranchAdaptation,10500.5,10565.5,10970.5,7.57171234053053,1.0,unmatched_candidate_event,17992.5,18100.833333333332,18775.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,14,Exp2,DualBranchAdaptation,11105.5,11140.5,11185.5,5.133516407554492,1.0,unmatched_candidate_event,19000.833333333332,19059.166666666668,19134.166666666668
Exp1_to_Exp2,Exp1,Exp2,3405,15,Exp2,DualBranchAdaptation,11405.5,11450.5,11480.5,3.501865954109393,1.0,unmatched_candidate_event,19500.833333333332,19575.833333333332,19625.833333333332
Exp1_to_Exp2,Exp1,Exp2,3405,16,Exp2,DualBranchAdaptation,11705.5,11750.5,11900.5,4.175633969956476,1.0,unmatched_candidate_event,20000.835073068894,20075.991649269312,20326.51356993737
Exp1_to_Exp2,Exp1,Exp2,3405,17,Exp2,DualBranchAdaptation,12605.5,12615.5,12675.5,3.9965732496228883,1.0,unmatched_candidate_event,21503.966597077244,21520.668058455114,21620.87682672234
Exp1_to_Exp2,Exp1,Exp2,3405,18,Exp2,DualBranchAdaptation,13205.5,13210.5,13235.5,2.606355328876081,1.0,unmatched_candidate_event,22506.054279749478,22514.405010438415,22556.15866388309
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,CalibrationOnly,6025.5,6100.5,6800.5,6.7766217260996395,1.0,unmatched_candidate_event,6363.552878267758,6442.761354634275,7182.040467388434
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,CalibrationOnly,7570.5,7605.5,10200.5,15.817765764702141,1.0,unmatched_candidate_event,7995.247491418009,8036.014760147602,11100.221402214022
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,CalibrationOnly,10655.5,10720.5,10745.5,1.6991992953334683,1.0,unmatched_candidate_event,11637.49077490775,11714.243542435424,11743.763837638377
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,CalibrationOnly,10925.5,11090.5,11605.5,5.215133851515021,1.0,unmatched_candidate_event,11956.309963099631,12151.143911439114,12759.261992619926
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,CalibrationOnly,13455.5,13465.5,13475.5,1.0939117218655328,1.0,unmatched_candidate_event,14943.763837638377,14955.571955719557,14967.380073800738
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,CalibrationOnly,13695.5,13705.5,13720.5,0.9507975366886987,1.0,unmatched_candidate_event,15227.158671586716,15238.966789667897,15256.678966789668
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,CalibrationOnly,14350.5,14415.5,15575.5,7.736392728001252,1.0,unmatched_candidate_event,16000.590405904059,16077.343173431735,17447.08487084871
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,CalibrationOnly,18325.5,18330.5,18390.5,1.1066890612085651,1.0,unmatched_candidate_event,20694.317343173432,20700.22140221402,20771.070110701105
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,CalibrationOnly,18650.5,18655.5,18660.5,1.033432279912488,1.0,unmatched_candidate_event,21078.08118081181,21083.985239852398,21089.889298892987
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,CalibrationOnly,19645.5,19690.5,19850.5,4.3662652986782025,0.8571428571428571,unmatched_candidate_event,22252.9889298893,22306.12546125461,22495.055350553506
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,CalibrationOnly,19960.5,20010.5,20095.5,1.9523829865347868,0.9642857142857143,unmatched_candidate_event,22624.944649446494,22683.985239852398,22784.354243542435
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,CalibrationOnly,20285.5,20300.5,20415.5,1.6659019490599696,1.0,unmatched_candidate_event,23008.70848708487,23026.420664206642,23162.214022140222
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,CalibrationOnly,20785.5,20910.5,20975.5,2.2355059176521257,0.9487179487179487,unmatched_candidate_event,23599.114391143914,23746.715867158673,23823.468634686345
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,CalibrationOnly,21120.5,21190.5,24275.5,20.19409825567108,0.990506329113924,unmatched_candidate_event,23994.68634686347,24078.034251675355,27753.387937453463
Exp2_to_Exp1,Exp2,Exp1,3401,16,Exp1,CalibrationOnly,26090.5,26105.5,26110.5,0.9826523246812343,1.0,unmatched_candidate_event,29915.71109456441,29933.581533879376,29939.538346984365
Exp2_to_Exp1,Exp2,Exp1,3401,17,Exp1,CalibrationOnly,26310.5,26315.5,26320.5,1.6301811048441062,1.0,unmatched_candidate_event,30177.810871183916,30183.767684288905,30189.724497393894
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,CalibrationOnly,27600.5,27615.5,27640.5,1.2411944144452307,1.0,unmatched_candidate_event,31714.668652271037,31732.539091586,31762.323157110946
Exp2_to_Exp1,Exp2,Exp1,3401,19,Exp1,CalibrationOnly,27830.5,27870.5,29245.5,31.001788039409945,0.9753521126760564,unmatched_candidate_event,31988.682055100522,32036.094674556214,33663.313609467456
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,CalibrationOnly,29930.5,29980.5,29985.5,1.198306122985794,1.0,unmatched_candidate_event,34473.96449704142,34533.136094674555,34539.05325443787
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,CalibrationOnly,30500.5,30515.5,30545.5,1.2835968290443602,1.0,unmatched_candidate_event,35148.52071005917,35166.27218934911,35201.775147928995
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,CalibrationOnly,31070.5,31085.5,31225.5,1.295431109542509,1.0,unmatched_candidate_event,35823.07692307692,35840.82840236687,36006.508875739644
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,CalibrationOnly,31450.5,31460.5,31465.5,1.2225673464290747,1.0,unmatched_candidate_event,36272.781065088755,36284.61538461538,36290.5325443787
Exp2_to_Exp1,Exp2,Exp1,3401,24,Exp1,CalibrationOnly,31680.5,31855.5,32045.5,2.9976470183717705,1.0,unmatched_candidate_event,36544.97041420118,36752.07100591716,36976.92307692308
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,CalibrationOnly,32155.5,32255.5,32270.5,1.4388080818297053,1.0,unmatched_candidate_event,37107.10059171598,37225.44378698225,37243.19526627219
Exp2_to_Exp1,Exp2,Exp1,3401,26,Exp1,CalibrationOnly,32500.5,32585.5,32670.5,2.6075643455802093,1.0,unmatched_candidate_event,37515.38461538462,37615.976331360944,37716.56804733728
Exp2_to_Exp1,Exp2,Exp1,3401,27,Exp1,CalibrationOnly,32785.5,32825.5,32925.5,2.0104865597307255,1.0,unmatched_candidate_event,37852.66272189349,37900.0,38018.34319526627
Exp2_to_Exp1,Exp2,Exp1,3401,28,Exp1,CalibrationOnly,33045.5,33220.5,33435.5,2.149434585702236,0.8987341772151899,unmatched_candidate_event,38160.3550295858,38367.45562130178,38621.89349112426
Exp2_to_Exp1,Exp2,Exp1,3401,29,Exp1,CalibrationOnly,33605.5,33635.5,33675.5,1.5199345783951026,1.0,unmatched_candidate_event,38823.07692307692,38858.579881656806,38905.91715976331
Exp2_to_Exp1,Exp2,Exp1,3401,31,Exp1,CalibrationOnly,33960.5,34010.5,34065.5,1.7524158019978493,1.0,unmatched_candidate_event,39243.19526627219,39302.36686390533,39367.45562130178
Exp2_to_Exp1,Exp2,Exp1,3401,32,Exp1,CalibrationOnly,34315.5,34665.5,37945.5,54.076619641378606,0.9889958734525447,unmatched_candidate_event,39663.313609467456,40077.47952684258,43957.3703366697
Exp2_to_Exp1,Exp2,Exp1,3401,33,Exp1,CalibrationOnly,38075.5,41430.5,45580.5,164.72598960975074,0.9993342210386151,unmatched_candidate_event,44111.14649681529,48079.75432211101,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,OnlineAdaptation,6045.5,6100.5,7270.5,7.166366496376127,0.9715447154471545,unmatched_candidate_event,6384.675138632163,6442.761354634275,7678.413585951941
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,OnlineAdaptation,7570.5,7890.5,10325.5,14.312319543939058,1.0,unmatched_candidate_event,7995.247491418009,8372.546125461255,11247.822878228782
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,OnlineAdaptation,10480.5,11070.5,11655.5,6.609140829560266,1.0,unmatched_candidate_event,11430.848708487085,12127.527675276753,12818.30258302583
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,OnlineAdaptation,14350.5,14410.5,15365.5,3.8898854043521043,1.0,unmatched_candidate_event,16000.590405904059,16071.439114391145,17199.114391143914
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,OnlineAdaptation,19635.5,19685.5,19810.5,3.495278877380546,0.8611111111111112,unmatched_candidate_event,22241.180811808117,22300.22140221402,22447.822878228784
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,OnlineAdaptation,19965.5,20010.5,20015.5,1.5962680272923029,1.0,unmatched_candidate_event,22630.848708487087,22683.985239852398,22689.889298892987
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,OnlineAdaptation,20285.5,20400.5,20415.5,1.5115950232337916,0.8518518518518519,unmatched_candidate_event,23008.70848708487,23144.50184501845,23162.214022140222
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,OnlineAdaptation,20790.5,21155.5,23765.5,26.72797847581517,0.9983221476510067,unmatched_candidate_event,23605.0184501845,24036.33655994043,27145.7930007446
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,OnlineAdaptation,23975.5,24385.5,25205.5,2.428111707612584,1.0,unmatched_candidate_event,27395.979151154133,27884.437825763216,28861.355174981385
Exp2_to_Exp1,Exp2,Exp1,3401,10,Exp1,OnlineAdaptation,25900.5,25915.5,26080.5,3.181793902052693,0.8648648648648649,unmatched_candidate_event,29689.352196574833,29707.222635889797,29903.79746835443
