direction,setting,seed,dataset,from_stage,to_stage,boundary_actual_cycle,boundary_peak_score,boundary_score_percentile,boundary_event_rank
Exp1_to_Exp2,DirectTransfer,3403,Exp2,2,3,10500.0,8.403972539714827,0.6113796950539234,5.0
Exp1_to_Exp2,DirectTransfer,3403,Exp2,3,4,15000.0,20.916242274456266,0.9178133134994422,
Exp1_to_Exp2,DirectTransfer,3403,Exp2,4,5,20000.0,38.39678588905459,0.9873558943845295,
Exp1_to_Exp2,CalibrationOnly,3403,Exp2,1,2,5500.0,9.535848860541385,0.9457047229453328,3.0
Exp1_to_Exp2,CalibrationOnly,3403,Exp2,2,3,10500.0,6.216715764283913,0.8568240981777613,4.0
Exp1_to_Exp2,CalibrationOnly,3403,Exp2,3,4,15000.0,11.485880055200436,0.9735961323912236,
Exp1_to_Exp2,CalibrationOnly,3403,Exp2,4,5,20000.0,10.073139158815877,0.9553737448865749,
Exp1_to_Exp2,OnlineAdaptation,3403,Exp2,1,2,5500.0,5.457754256533275,0.9988843436221644,2.0
Exp1_to_Exp2,OnlineAdaptation,3403,Exp2,2,3,10500.0,0.9591538935519479,0.7088136853849014,12.0
Exp1_to_Exp2,OnlineAdaptation,3403,Exp2,3,4,15000.0,2.600852296194179,0.942357753811826,9.0
Exp1_to_Exp2,OnlineAdaptation,3403,Exp2,4,5,20000.0,3.1936263178840756,0.956117515805132,6.0
Exp1_to_Exp2,DualBranchAdaptation,3403,Exp2,1,2,5500.0,9.535848860541385,0.9457047229453328,3.0
Exp1_to_Exp2,DualBranchAdaptation,3403,Exp2,2,3,10500.0,6.216715764283913,0.8568240981777613,4.0
Exp1_to_Exp2,DualBranchAdaptation,3403,Exp2,3,4,15000.0,11.485880055200436,0.9735961323912236,
Exp1_to_Exp2,DualBranchAdaptation,3403,Exp2,4,5,20000.0,10.073139158815877,0.9553737448865749,
Exp1_to_Exp2,TargetSupervisedReference,3403,Exp2,1,2,5500.0,4.0003195904036675,0.8557084417999257,4.0
Exp1_to_Exp2,TargetSupervisedReference,3403,Exp2,2,3,10500.0,3.6432093970974107,0.8281889178133135,5.0
Exp1_to_Exp2,TargetSupervisedReference,3403,Exp2,3,4,15000.0,6.307892475525668,0.9750836742283376,8.0
Exp1_to_Exp2,TargetSupervisedReference,3403,Exp2,4,5,20000.0,6.377582025481314,0.9765712160654518,
Exp1_to_Exp2,DirectTransfer,3404,Exp2,1,2,5500.0,44.737829577802636,0.8486426180736333,
Exp1_to_Exp2,DirectTransfer,3404,Exp2,2,3,10500.0,37.68182714974997,0.8025288211230941,3.0
Exp1_to_Exp2,DirectTransfer,3404,Exp2,3,4,15000.0,55.779150039666355,0.9096318333953143,
Exp1_to_Exp2,DirectTransfer,3404,Exp2,4,5,20000.0,88.00266720706809,0.9761993306061733,
Exp1_to_Exp2,CalibrationOnly,3404,Exp2,1,2,5500.0,1.245380942746342,0.7679434734101896,
Exp1_to_Exp2,CalibrationOnly,3404,Exp2,2,3,10500.0,1.259794739683649,0.7727779843808107,
Exp1_to_Exp2,CalibrationOnly,3404,Exp2,3,4,15000.0,3.0692809274503614,0.956117515805132,9.0
Exp1_to_Exp2,CalibrationOnly,3404,Exp2,4,5,20000.0,3.8003383170426677,0.9639271104499814,8.0
Exp1_to_Exp2,OnlineAdaptation,3404,Exp2,1,2,5500.0,1.71198420432069,0.9312011900334697,
Exp1_to_Exp2,OnlineAdaptation,3404,Exp2,2,3,10500.0,0.478324937117166,0.6009669021941242,
Exp1_to_Exp2,OnlineAdaptation,3404,Exp2,3,4,15000.0,1.7948779875430985,0.9364075864633693,
Exp1_to_Exp2,OnlineAdaptation,3404,Exp2,4,5,20000.0,1.0646549803109375,0.8653774637411678,
Exp1_to_Exp2,DualBranchAdaptation,3404,Exp2,1,2,5500.0,1.3638461878749972,0.7861658609148382,
Exp1_to_Exp2,DualBranchAdaptation,3404,Exp2,2,3,10500.0,1.259794739683649,0.7671997024916326,
Exp1_to_Exp2,DualBranchAdaptation,3404,Exp2,3,4,15000.0,3.0692809274503614,0.956117515805132,9.0
Exp1_to_Exp2,DualBranchAdaptation,3404,Exp2,4,5,20000.0,3.8003383170426677,0.9639271104499814,8.0
Exp1_to_Exp2,TargetSupervisedReference,3404,Exp2,1,2,5500.0,1.4424955669341828,0.8839717367050949,
Exp1_to_Exp2,TargetSupervisedReference,3404,Exp2,2,3,10500.0,1.488511662681217,0.8910375604313872,
Exp1_to_Exp2,TargetSupervisedReference,3404,Exp2,3,4,15000.0,2.02840496473591,0.9360357010040907,
Exp1_to_Exp2,TargetSupervisedReference,3404,Exp2,4,5,20000.0,2.7566281947155855,0.9598363703979175,7.0
Exp1_to_Exp2,DirectTransfer,3405,Exp2,1,2,5500.0,37.664931108710604,0.8084789884715508,
Exp1_to_Exp2,DirectTransfer,3405,Exp2,2,3,10500.0,32.030052867615595,0.74488657493492,3.0
Exp1_to_Exp2,DirectTransfer,3405,Exp2,3,4,15000.0,54.919816719828354,0.8995909259947936,
Exp1_to_Exp2,DirectTransfer,3405,Exp2,4,5,20000.0,94.05470706657681,0.9799181851989587,
Exp1_to_Exp2,CalibrationOnly,3405,Exp2,1,2,5500.0,2.2523371382637363,0.885459278542209,
Exp1_to_Exp2,CalibrationOnly,3405,Exp2,2,3,10500.0,4.001452974879104,0.9605801413164745,8.0
Exp1_to_Exp2,CalibrationOnly,3405,Exp2,3,4,15000.0,3.415885111261876,0.943101524730383,12.0
Exp1_to_Exp2,CalibrationOnly,3405,Exp2,4,5,20000.0,5.133516407554492,0.9791744142804016,6.0
Exp1_to_Exp2,OnlineAdaptation,3405,Exp2,1,2,5500.0,2.21327567485811,0.9695053923391596,9.0
Exp1_to_Exp2,OnlineAdaptation,3405,Exp2,2,3,10500.0,0.8290142079928595,0.841576794347341,
Exp1_to_Exp2,OnlineAdaptation,3405,Exp2,3,4,15000.0,1.4512645459025253,0.924507251766456,
Exp1_to_Exp2,OnlineAdaptation,3405,Exp2,4,5,20000.0,1.5462216978611,0.9386388992190405,
Exp1_to_Exp2,DualBranchAdaptation,3405,Exp2,1,2,5500.0,2.2523371382637363,0.8835998512458163,
Exp1_to_Exp2,DualBranchAdaptation,3405,Exp2,2,3,10500.0,4.001452974879104,0.9605801413164745,8.0
Exp1_to_Exp2,DualBranchAdaptation,3405,Exp2,3,4,15000.0,3.415885111261876,0.9408702119747118,13.0
Exp1_to_Exp2,DualBranchAdaptation,3405,Exp2,4,5,20000.0,5.133516407554492,0.9791744142804016,6.0
Exp1_to_Exp2,TargetSupervisedReference,3405,Exp2,1,2,5500.0,1.6108449273780674,0.8333953142432131,
Exp1_to_Exp2,TargetSupervisedReference,3405,Exp2,2,3,10500.0,3.191574962634298,0.9620676831535887,8.0
Exp1_to_Exp2,TargetSupervisedReference,3405,Exp2,3,4,15000.0,2.7814622955662154,0.9434734101896616,10.0
Exp1_to_Exp2,TargetSupervisedReference,3405,Exp2,4,5,20000.0,3.969077917914986,0.9776868724432874,6.0
Exp2_to_Exp1,DirectTransfer,3401,Exp1,1,2,8000.0,0.37235945959588135,0.974407477467453,
Exp2_to_Exp1,DirectTransfer,3401,Exp1,2,3,24000.0,0.3130501010203309,0.9641704684544342,
Exp2_to_Exp1,DirectTransfer,3401,Exp1,3,4,32000.0,0.691580896855796,0.9895404473127851,
Exp2_to_Exp1,DirectTransfer,3401,Exp1,4,5,40000.0,1.7037989405853575,1.0,
Exp2_to_Exp1,CalibrationOnly,3401,Exp1,1,2,8000.0,15.817765764702141,0.9601646823189051,5.0
Exp2_to_Exp1,CalibrationOnly,3401,Exp1,2,3,24000.0,20.19409825567108,0.9724045843996885,4.0
Exp2_to_Exp1,CalibrationOnly,3401,Exp1,3,4,32000.0,31.001788039409945,0.9785245354400801,3.0
Exp2_to_Exp1,CalibrationOnly,3401,Exp1,4,5,40000.0,54.076619641378606,0.9858684766885502,2.0
Exp2_to_Exp1,OnlineAdaptation,3401,Exp1,1,2,8000.0,14.312319543939058,0.9436964504283966,5.0
Exp2_to_Exp1,OnlineAdaptation,3401,Exp1,2,3,24000.0,26.72797847581517,0.960053410481807,4.0
Exp2_to_Exp1,OnlineAdaptation,3401,Exp1,3,4,32000.0,71.79195600223164,0.9925447869144319,2.0
Exp2_to_Exp1,OnlineAdaptation,3401,Exp1,4,5,40000.0,37.72642693505726,0.9785245354400801,3.0
Exp2_to_Exp1,DualBranchAdaptation,3401,Exp1,1,2,8000.0,15.817765764702141,0.9576054300656504,4.0
Exp2_to_Exp1,DualBranchAdaptation,3401,Exp1,2,3,24000.0,21.85299569788225,0.9641704684544342,3.0
Exp2_to_Exp1,DualBranchAdaptation,3401,Exp1,3,4,32000.0,43.156286061979976,0.9838655836207856,2.0
Exp2_to_Exp1,DualBranchAdaptation,3401,Exp1,4,5,40000.0,54.076619641378606,0.9858684766885502,
Exp2_to_Exp1,TargetSupervisedReference,3401,Exp1,1,2,8000.0,12.272759537147492,0.9617224880382775,5.0
Exp2_to_Exp1,TargetSupervisedReference,3401,Exp1,2,3,24000.0,16.209877779444202,0.9731834872593746,4.0
Exp2_to_Exp1,TargetSupervisedReference,3401,Exp1,3,4,32000.0,24.98149829665128,0.9785245354400801,3.0
Exp2_to_Exp1,TargetSupervisedReference,3401,Exp1,4,5,40000.0,47.628442097153375,0.9858684766885502,2.0
Exp2_to_Exp1,DirectTransfer,3402,Exp1,1,2,8000.0,0.3969470756462407,0.9809725158562368,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,2,3,24000.0,0.4948698983387937,0.9858684766885502,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,3,4,32000.0,0.5180361139823859,0.9873150105708245,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,4,5,40000.0,1.2844160460321916,1.0,
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,1,2,8000.0,11.621735402052806,0.938021586736397,5.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,2,3,24000.0,19.023865518583083,0.9651719149883164,4.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,3,4,32000.0,31.4568017979726,0.97796817625459,3.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,4,5,40000.0,53.8687866420009,0.9869811950595304,2.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,1,2,8000.0,11.31941626346305,0.9483698675865139,5.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,2,3,24000.0,19.06208941497384,0.9706242350061199,4.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,3,4,32000.0,48.13325255321671,0.9913207967063536,2.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,4,5,40000.0,28.3516601319538,0.9789696227884722,3.0
Exp2_to_Exp1,DualBranchAdaptation,3402,Exp1,1,2,8000.0,11.621735402052806,0.9363525091799265,5.0
Exp2_to_Exp1,DualBranchAdaptation,3402,Exp1,2,3,24000.0,19.023865518583083,0.9638366529431401,4.0
Exp2_to_Exp1,DualBranchAdaptation,3402,Exp1,3,4,32000.0,36.32666040250569,0.9786358072771781,3.0
Exp2_to_Exp1,DualBranchAdaptation,3402,Exp1,4,5,40000.0,53.8687866420009,0.9869811950595304,2.0
Exp2_to_Exp1,TargetSupervisedReference,3402,Exp1,1,2,8000.0,11.95362201146705,0.9518192945365528,5.0
Exp2_to_Exp1,TargetSupervisedReference,3402,Exp1,2,3,24000.0,16.42847715658193,0.9631690219205519,4.0
Exp2_to_Exp1,TargetSupervisedReference,3402,Exp1,3,4,32000.0,32.0849132126159,0.9785245354400801,3.0
Exp2_to_Exp1,TargetSupervisedReference,3402,Exp1,4,5,40000.0,53.67478208132661,0.9900968064982753,2.0
Exp2_to_Exp1,DirectTransfer,3403,Exp1,1,2,8000.0,1.0500024095935745,0.9949927673305886,
Exp2_to_Exp1,DirectTransfer,3403,Exp1,2,3,24000.0,0.8291769418448705,0.989095359964393,
Exp2_to_Exp1,DirectTransfer,3403,Exp1,3,4,32000.0,2.2050706535488898,1.0,
Exp2_to_Exp1,DirectTransfer,3403,Exp1,4,5,40000.0,1.6707390385823788,0.9983309224435295,
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,1,2,8000.0,14.473596124806894,0.9529320129075332,3.0
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,2,3,24000.0,10.222915158901497,0.934015800600868,4.0
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,3,4,32000.0,24.763274635024494,0.9770780015578057,2.0
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,4,5,40000.0,34.38443731752905,0.98531211750306,13.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,1,2,8000.0,9.488090736148427,0.9571603427172583,5.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,2,3,24000.0,16.72681352583957,0.9770780015578057,4.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,3,4,32000.0,42.547780127155015,0.9982196506064315,2.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,4,5,40000.0,18.9054681781394,0.9788583509513742,3.0
Exp2_to_Exp1,DualBranchAdaptation,3403,Exp1,1,2,8000.0,14.473596124806894,0.952820741070435,3.0
Exp2_to_Exp1,DualBranchAdaptation,3403,Exp1,2,3,24000.0,12.162755737936555,0.941582285523534,4.0
Exp2_to_Exp1,DualBranchAdaptation,3403,Exp1,3,4,32000.0,30.04061742756724,0.9789696227884722,2.0
Exp2_to_Exp1,DualBranchAdaptation,3403,Exp1,4,5,40000.0,34.38443731752905,0.98531211750306,11.0
Exp2_to_Exp1,TargetSupervisedReference,3403,Exp1,1,2,8000.0,14.346133502671872,0.9696227884722377,3.0
Exp2_to_Exp1,TargetSupervisedReference,3403,Exp1,2,3,24000.0,5.017744978149085,0.8753755424502059,6.0
Exp2_to_Exp1,TargetSupervisedReference,3403,Exp1,3,4,32000.0,17.857471525885483,0.9786358072771781,2.0
Exp2_to_Exp1,TargetSupervisedReference,3403,Exp1,4,5,40000.0,22.751545137349733,0.9918771558918438,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,1,2,8000.0,0.6765641712699532,0.9935462334483143,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,2,3,24000.0,0.5166771903914771,0.9896517191498831,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,3,4,32000.0,1.3304277465586005,1.0,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,4,5,40000.0,0.44023498215146684,0.9795259819739623,
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,1,2,8000.0,19.81274095043581,0.966952264381885,5.0
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,2,3,24000.0,27.9325259497274,0.9722933125625904,4.0
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,3,4,32000.0,46.28182617311597,0.9826415934127073,3.0
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,4,5,40000.0,65.42464218144173,0.9916546122176477,2.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,1,2,8000.0,21.47196798620555,0.985423389340158,2.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,2,3,24000.0,5.959466360698786,0.9420273728719261,7.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,3,4,32000.0,16.5795468495939,0.9835317681094915,3.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,4,5,40000.0,16.47040515856672,0.9833092244352954,4.0
Exp2_to_Exp1,DualBranchAdaptation,3404,Exp1,1,2,8000.0,20.167816572093827,0.967286079893179,5.0
Exp2_to_Exp1,DualBranchAdaptation,3404,Exp1,2,3,24000.0,27.9325259497274,0.9722933125625904,4.0
Exp2_to_Exp1,DualBranchAdaptation,3404,Exp1,3,4,32000.0,46.28182617311597,0.9826415934127073,3.0
Exp2_to_Exp1,DualBranchAdaptation,3404,Exp1,4,5,40000.0,65.42464218144173,0.9916546122176477,2.0
Exp2_to_Exp1,TargetSupervisedReference,3404,Exp1,1,2,8000.0,15.89052998732468,0.9610548570156894,4.0
Exp2_to_Exp1,TargetSupervisedReference,3404,Exp1,2,3,24000.0,23.21496719827558,0.9738511182819628,3.0
Exp2_to_Exp1,TargetSupervisedReference,3404,Exp1,3,4,32000.0,35.91500900518915,0.9786358072771781,2.0
Exp2_to_Exp1,TargetSupervisedReference,3404,Exp1,4,5,40000.0,62.973563035376564,0.9894291754756871,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,1,2,8000.0,1.531350455316856,0.9983309224435295,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,2,3,24000.0,1.2442419210252573,0.9967731167241571,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,3,4,32000.0,2.2245249447901765,1.0,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,4,5,40000.0,0.4733298943131422,0.9729609435851786,
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,1,2,8000.0,46.425222009934586,0.9678424390786692,4.0
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,2,3,24000.0,49.25507817941147,0.9721820407254924,3.0
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,3,4,32000.0,81.1568987901338,0.9786358072771781,2.0
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,4,5,40000.0,120.17663658619259,0.9857572048514521,
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,1,2,8000.0,31.93810454122515,0.9857572048514521,2.0
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,2,3,24000.0,5.946850491570244,0.9095359964393012,5.0
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,3,4,32000.0,15.593578687255818,0.970846778680316,3.0
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,4,5,40000.0,12.19414763322874,0.9680649827528652,4.0
Exp2_to_Exp1,DualBranchAdaptation,3405,Exp1,1,2,8000.0,46.425222009934586,0.9678424390786692,4.0
Exp2_to_Exp1,DualBranchAdaptation,3405,Exp1,2,3,24000.0,49.25507817941147,0.9721820407254924,3.0
Exp2_to_Exp1,DualBranchAdaptation,3405,Exp1,3,4,32000.0,81.1568987901338,0.9786358072771781,2.0
Exp2_to_Exp1,DualBranchAdaptation,3405,Exp1,4,5,40000.0,120.17663658619259,0.9857572048514521,
Exp2_to_Exp1,TargetSupervisedReference,3405,Exp1,1,2,8000.0,20.523389652726816,0.9741849337932569,4.0
Exp2_to_Exp1,TargetSupervisedReference,3405,Exp1,2,3,24000.0,20.290124746518273,0.9734060309335707,5.0
Exp2_to_Exp1,TargetSupervisedReference,3405,Exp1,3,4,32000.0,34.08459121630688,0.9787470791142762,3.0
Exp2_to_Exp1,TargetSupervisedReference,3405,Exp1,4,5,40000.0,67.4349540621649,0.99265605875153,2.0
