model_name,feature_group,formulation,mean_AUROC,worst_AUROC,mean_AUPRC,worst_AUPRC,mean_Spearman,worst_Spearman,mean_ScoreGap,worst_ScoreGap
M0_stable,stable_plus,mean_z,0.9174398963249133,0.844310508667513,0.7809793080606917,0.6189795031936463,0.800694521536454,0.7776992069371902,5.259620139139378,5.141507167165531
M1_stable,stable_plus,direction_mean_z,0.9174398963249133,0.844310508667513,0.7809793080606917,0.6189795031936463,0.800694521536454,0.7776992069371902,5.259620139139378,5.141507167165531
M2_stable,stable_plus,weighted_direction,0.9103685493104482,0.8427694406548432,0.7376067984360479,0.5956657489577857,0.8200407566590847,0.8052016897260542,5.5952864352559475,5.44474039776431
