direction,source_dataset,target_dataset,seed,event_id,dataset,setting,start_cycle,peak_cycle,end_cycle,peak_score,short_score,medium_score,long_score,source_probability,adapter_frozen_fraction,event_status,start_actual_cycle,peak_actual_cycle,end_actual_cycle
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,CalibrationOnly,13440.5,13465.5,13785.5,1.155743178722091,0.8123072644660481,1.1871505341830546,1.3769302376408576,0.0005647481884807348,0.9,unmatched_candidate_event,14926.051660516605,14955.571955719557,15333.431734317342
Exp2_to_Exp1,Exp2,Exp1,3401,10,Exp1,CalibrationOnly,14350.5,14415.5,15665.5,8.128271541706388,4.450168962788074,5.24271083272763,4.781054789368228,0.0038073088508099318,1.0,unmatched_candidate_event,16000.590405904059,16077.343173431735,17553.357933579337
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,CalibrationOnly,15770.5,15795.5,15875.5,0.8445023258620937,0.48380103220593357,1.254113459563996,1.076470500421965,0.0010403214255347848,0.9090909090909091,unmatched_candidate_event,17677.343173431735,17706.863468634685,17801.328413284133
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,CalibrationOnly,16210.5,16220.5,16230.5,0.6020620351875978,0.6433340415250093,0.5841853375566756,1.1406637308996936,0.0009109665988944471,1.0,unmatched_candidate_event,18196.90036900369,18208.70848708487,18220.51660516605
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,CalibrationOnly,16440.5,16495.5,16525.5,0.678799800255992,0.5245778247839278,0.8204536019301801,1.165666065490403,0.0007416895823553205,1.0,unmatched_candidate_event,18468.48708487085,18533.431734317342,18568.856088560886
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,CalibrationOnly,17195.5,17200.5,17210.5,0.540128249243664,0.679676299267211,0.7141147365082797,0.6419905669485984,0.0009011371294036508,1.0,unmatched_candidate_event,19360.0,19365.904059040593,19377.71217712177
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,CalibrationOnly,17655.5,17660.5,17665.5,0.5042495527290525,0.6433054042082197,0.6103003745540866,0.7622256462312635,0.0006218674243427813,1.0,unmatched_candidate_event,19903.173431734318,19909.077490774907,19914.9815498155
Exp2_to_Exp1,Exp2,Exp1,3401,16,Exp1,CalibrationOnly,17830.5,17905.5,18000.5,0.8040055779289519,0.39881962271581584,1.0146431041298658,1.196103660660742,0.0004933559102937579,0.8857142857142857,unmatched_candidate_event,20109.81549815498,20198.37638376384,20310.553505535056
Exp2_to_Exp1,Exp2,Exp1,3401,17,Exp1,CalibrationOnly,18265.5,18330.5,18535.5,1.0509535593348764,0.5726080499549733,1.0046745905089616,1.4016228645954723,0.0003818563127424568,0.9818181818181818,unmatched_candidate_event,20623.468634686345,20700.22140221402,20942.28782287823
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,CalibrationOnly,18605.5,18660.5,18905.5,0.9739024365908316,0.7449514697476908,0.639075150106523,1.474355401774108,0.0002844769915100187,0.9672131147540983,unmatched_candidate_event,21024.944649446494,21089.889298892987,21379.18819188192
Exp2_to_Exp1,Exp2,Exp1,3401,19,Exp1,CalibrationOnly,19135.5,19145.5,19150.5,0.3889309336706448,0.46758396422973925,0.6851067545636742,0.30882795833509963,0.00034024359774775803,1.0,unmatched_candidate_event,21650.774907749077,21662.58302583026,21668.48708487085
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,CalibrationOnly,19640.5,19690.5,19890.5,3.797624581864282,2.0312315506486223,2.3813733927730287,2.2386599972162755,0.0006954587297514081,0.803921568627451,unmatched_candidate_event,22247.08487084871,22306.12546125461,22542.28782287823
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,CalibrationOnly,19955.5,20010.5,20455.5,1.6253309978700208,0.4648425593617122,2.34168195491745,0.4003842207550763,0.00029758288292214274,0.7722772277227723,unmatched_candidate_event,22619.040590405904,22683.985239852398,23209.446494464944
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,CalibrationOnly,20785.5,21190.5,24375.5,17.808179929304693,8.863167539046552,8.071985115104594,8.179737137009361,0.007424643728882074,0.9694019471488178,unmatched_candidate_event,23599.114391143914,24078.034251675355,27872.524199553238
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,CalibrationOnly,24435.5,24450.5,24510.5,0.6072053076492787,0.4552621233636287,0.816298708840032,0.7285185357787206,0.0004991119494661689,0.9375,unmatched_candidate_event,27944.005956813104,27961.87639612807,28033.358153387937
Exp2_to_Exp1,Exp2,Exp1,3401,24,Exp1,CalibrationOnly,25275.5,25280.5,25285.5,0.2804513588036645,0.4386564874055469,0.4182727142580625,0.2584480766712389,0.00034385567414574325,1.0,unmatched_candidate_event,28944.75055845123,28950.70737155622,28956.664184661207
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,CalibrationOnly,25555.5,25610.5,25645.5,0.2883355552914587,0.46739568717120594,0.3650101127881635,0.12626801901435564,0.000404066639021039,0.3684210526315789,unmatched_candidate_event,29278.332092330602,29343.857036485482,29385.554728220402
Exp2_to_Exp1,Exp2,Exp1,3401,26,Exp1,CalibrationOnly,25845.5,26315.5,26725.5,1.6234580703611687,1.0249167024422183,0.6492759101294765,1.196668693504191,0.00024765683338046074,0.751412429378531,unmatched_candidate_event,29623.827252419956,30183.767684288905,30672.22635889799
Exp2_to_Exp1,Exp2,Exp1,3401,27,Exp1,CalibrationOnly,26795.5,26800.5,26805.5,0.3653935591298567,0.5494476907327993,0.2075681668572794,0.2535645763801116,0.00026962306583300233,1.0,unmatched_candidate_event,30755.62174236783,30761.57855547282,30767.53536857781
Exp2_to_Exp1,Exp2,Exp1,3401,28,Exp1,CalibrationOnly,26930.5,27035.5,27040.5,0.4804880334922037,0.6557008264136304,0.1226272434225828,0.3284662110935491,0.0002295321028213948,0.6086956521739131,unmatched_candidate_event,30916.45569620253,31041.548771407295,31047.505584512284
Exp2_to_Exp1,Exp2,Exp1,3401,29,Exp1,CalibrationOnly,27265.5,27870.5,29670.5,31.357226440652163,10.92163822403948,11.276048658743818,11.415735323844006,0.023709788918495178,0.8278008298755186,unmatched_candidate_event,31315.562174236784,32036.094674556214,34166.27218934911
Exp2_to_Exp1,Exp2,Exp1,3401,30,Exp1,CalibrationOnly,29785.5,29980.5,30140.5,1.2008337766654242,0.6041427266813519,0.7942866666669042,0.7174975185021448,0.041392382234334946,0.6666666666666666,unmatched_candidate_event,34302.36686390533,34533.136094674555,34722.48520710059
Exp2_to_Exp1,Exp2,Exp1,3401,31,Exp1,CalibrationOnly,30205.5,30290.5,30345.5,0.7000164837393981,0.6910668834170726,0.1542050681895028,0.6681642764432535,0.043351300060749054,0.8620689655172413,unmatched_candidate_event,34799.408284023666,34900.0,34965.08875739645
Exp2_to_Exp1,Exp2,Exp1,3401,32,Exp1,CalibrationOnly,30455.5,30515.5,30895.5,1.2830524407284278,0.6506718775923438,0.800690936785945,0.719604190950084,0.042475953698158264,0.7078651685393258,unmatched_candidate_event,35095.26627218935,35166.27218934911,35615.976331360944
Exp2_to_Exp1,Exp2,Exp1,3401,33,Exp1,CalibrationOnly,31015.5,31085.5,31545.5,1.2971492810524243,0.6578746690476206,0.6724105707766977,0.908567044815953,0.03502107039093971,0.822429906542056,unmatched_candidate_event,35757.98816568047,35840.82840236687,36385.20710059172
Exp2_to_Exp1,Exp2,Exp1,3401,34,Exp1,CalibrationOnly,31625.5,41430.5,45580.5,167.74095062637775,52.77357558963158,54.85003652821663,53.685981379082854,3.985549208913343e-15,0.9756446991404012,unmatched_candidate_event,36479.88165680473,48079.75432211101,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3401,1,Exp1,OnlineAdaptation,5620.5,5625.5,5630.5,0.45153917516207565,0.3235084540327567,0.20237667443313528,0.12205350179569609,0.465993195772171,1.0,unmatched_candidate_event,5935.827105888566,5941.107670979667,5946.3882360707685
Exp2_to_Exp1,Exp2,Exp1,3401,2,Exp1,OnlineAdaptation,6005.5,7890.5,11695.5,11.879240954154712,1.1641132854844418,5.890529649598674,5.036215809972249,0.0572475790977478,0.971027216856892,unmatched_candidate_event,6342.430617903354,8372.546125461255,12865.535055350552
Exp2_to_Exp1,Exp2,Exp1,3401,3,Exp1,OnlineAdaptation,11920.5,11930.5,11935.5,0.6069425168660969,0.3159241376390764,0.46688588860545305,0.3949166217444656,0.032558489590883255,1.0,unmatched_candidate_event,13131.217712177122,13143.025830258302,13148.929889298892
Exp2_to_Exp1,Exp2,Exp1,3401,4,Exp1,OnlineAdaptation,12135.5,12255.5,12335.5,0.7598295140549779,0.15130083503737432,0.4330105768173218,0.8593813416787063,0.03781719133257866,1.0,unmatched_candidate_event,13385.09225092251,13526.789667896679,13621.254612546127
Exp2_to_Exp1,Exp2,Exp1,3401,5,Exp1,OnlineAdaptation,12470.5,12490.5,12530.5,0.8037799252048954,0.2653863248394272,0.32372631667324914,0.8668795196247981,0.040209684520959854,1.0,unmatched_candidate_event,13780.664206642066,13804.28044280443,13851.512915129151
Exp2_to_Exp1,Exp2,Exp1,3401,6,Exp1,OnlineAdaptation,12870.5,12870.5,12885.5,0.4858826761708007,0.293358736559699,0.3658958378774388,0.39174506572188916,0.04144061729311943,1.0,unmatched_candidate_event,14252.9889298893,14252.9889298893,14270.701107011071
Exp2_to_Exp1,Exp2,Exp1,3401,7,Exp1,OnlineAdaptation,13305.5,13310.5,13340.5,0.440005740665511,0.2749696863224645,0.2765417660721099,0.47627135755226657,0.047910358756780624,1.0,unmatched_candidate_event,14766.642066420663,14772.546125461255,14807.970479704796
Exp2_to_Exp1,Exp2,Exp1,3401,8,Exp1,OnlineAdaptation,13735.5,13760.5,14015.5,0.7378413835085544,0.25895339920326355,0.43280383375844933,0.6000528300518654,0.05501045659184456,0.9298245614035088,unmatched_candidate_event,15274.391143911438,15303.911439114392,15605.018450184501
Exp2_to_Exp1,Exp2,Exp1,3401,9,Exp1,OnlineAdaptation,14165.5,14200.5,14210.5,0.5992868472456905,0.23395610561599942,0.33433238793826414,0.6218839383972119,0.06360505521297455,1.0,unmatched_candidate_event,15782.140221402213,15823.468634686347,15835.276752767528
Exp2_to_Exp1,Exp2,Exp1,3401,10,Exp1,OnlineAdaptation,14290.5,14415.5,15910.5,5.29758035555572,1.3810045377059077,1.8138547134162244,1.8100834265826253,0.10940694808959961,1.0,unmatched_candidate_event,15929.741697416976,16077.343173431735,17842.656826568265
Exp2_to_Exp1,Exp2,Exp1,3401,11,Exp1,OnlineAdaptation,16105.5,16135.5,16140.5,0.6696807799227265,0.3402591800174941,0.3518114676014856,0.48443208746881083,0.08686768263578415,1.0,unmatched_candidate_event,18072.91512915129,18108.339483394833,18114.243542435426
Exp2_to_Exp1,Exp2,Exp1,3401,12,Exp1,OnlineAdaptation,16380.5,16400.5,16400.5,0.3600128307084341,0.23465626892338154,0.2614673110954528,0.44571902481806,0.08734632283449173,0.8,unmatched_candidate_event,18397.638376383766,18421.254612546123,18421.254612546123
Exp2_to_Exp1,Exp2,Exp1,3401,13,Exp1,OnlineAdaptation,16580.5,16625.5,16670.5,0.6442656773794473,0.17241266037844322,0.3784341178154981,0.6902325411154285,0.09347621351480484,1.0,unmatched_candidate_event,18633.80073800738,18686.937269372695,18740.073800738006
Exp2_to_Exp1,Exp2,Exp1,3401,14,Exp1,OnlineAdaptation,16935.5,16965.5,17080.5,0.700334371262616,0.23922323745405952,0.3430359854363026,0.6640835265786051,0.10398881137371063,1.0,unmatched_candidate_event,19052.9889298893,19088.41328413284,19224.20664206642
Exp2_to_Exp1,Exp2,Exp1,3401,15,Exp1,OnlineAdaptation,17160.5,17200.5,17210.5,0.8103718210565114,0.30762194900253337,0.3972767811567425,0.5794185122308289,0.10790092498064041,1.0,unmatched_candidate_event,19318.671586715867,19365.904059040593,19377.71217712177
Exp2_to_Exp1,Exp2,Exp1,3401,16,Exp1,OnlineAdaptation,17570.5,17580.5,17610.5,0.5028529247065341,0.12460900788010798,0.4107653999155427,0.5021333809844951,0.1149158626794815,1.0,unmatched_candidate_event,19802.80442804428,19814.612546125463,19850.036900369003
Exp2_to_Exp1,Exp2,Exp1,3401,17,Exp1,OnlineAdaptation,17970.5,17980.5,17985.5,0.5370055317277818,0.2171208709929599,0.374530250611863,0.43845195799642916,0.12043911963701248,1.0,unmatched_candidate_event,20275.129151291512,20286.937269372695,20292.841328413284
Exp2_to_Exp1,Exp2,Exp1,3401,18,Exp1,OnlineAdaptation,18905.5,18975.5,19145.5,0.47702325922491906,0.09018029246829327,0.3500243414021441,0.5172387358075164,0.15473954379558563,0.8775510204081632,unmatched_candidate_event,21379.18819188192,21461.845018450185,21662.58302583026
Exp2_to_Exp1,Exp2,Exp1,3401,19,Exp1,OnlineAdaptation,19270.5,19275.5,19290.5,0.5339075656099133,0.2177501789344063,0.26266207190473445,0.5459651246923991,0.16857649385929108,1.0,unmatched_candidate_event,21810.18450184502,21816.08856088561,21833.80073800738
Exp2_to_Exp1,Exp2,Exp1,3401,20,Exp1,OnlineAdaptation,19635.5,19655.5,19890.5,3.2495739312686727,0.8001573964564984,0.9810158956487589,1.0833670512770746,0.18538421392440796,0.8846153846153846,unmatched_candidate_event,22241.180811808117,22264.79704797048,22542.28782287823
Exp2_to_Exp1,Exp2,Exp1,3401,21,Exp1,OnlineAdaptation,19965.5,19975.5,20015.5,1.0248609492384018,0.09971120625868676,0.7735988739297794,0.34414216693120153,0.18252982199192047,1.0,unmatched_candidate_event,22630.848708487087,22642.656826568265,22689.889298892987
Exp2_to_Exp1,Exp2,Exp1,3401,22,Exp1,OnlineAdaptation,20285.5,20295.5,20330.5,0.5842153436039892,0.06676630807083786,0.16667279639341373,0.7902979995080667,0.1944819688796997,0.9,unmatched_candidate_event,23008.70848708487,23020.51660516605,23061.845018450185
Exp2_to_Exp1,Exp2,Exp1,3401,23,Exp1,OnlineAdaptation,20595.5,21155.5,22530.5,4.0268005701659515,0.9419846146607783,1.2952924521313067,0.8169722359687078,0.1972382664680481,0.9278350515463918,unmatched_candidate_event,23374.760147601475,24036.33655994043,25674.46016381236
Exp2_to_Exp1,Exp2,Exp1,3401,24,Exp1,OnlineAdaptation,22700.5,22760.5,22785.5,0.6199035119785116,0.11131238132479296,0.45663971868872805,0.2047512781333303,0.336679071187973,0.8333333333333334,unmatched_candidate_event,25876.99180938198,25948.473566641846,25978.25763216679
Exp2_to_Exp1,Exp2,Exp1,3401,25,Exp1,OnlineAdaptation,22930.5,23055.5,23140.5,1.5143669707631224,0.2926902300906737,0.49061717552573364,0.7743836976055746,0.35290980339050293,0.4883720930232558,unmatched_candidate_event,26151.005212211465,26299.925539836186,26401.191362620997
Exp2_to_Exp1,Exp2,Exp1,3401,26,Exp1,OnlineAdaptation,23475.5,23800.5,24105.5,1.045369011090592,0.18690472805236727,0.4132057734833846,0.6237930150094155,0.3720013499259949,0.8740157480314961,unmatched_candidate_event,26800.29784065525,27187.490692479525,27550.856291883843
Exp2_to_Exp1,Exp2,Exp1,3401,27,Exp1,OnlineAdaptation,24310.5,24380.5,24390.5,0.3876284452245846,0.1319264348798545,0.2678802111918337,0.37106926254549455,0.3617075979709625,0.6470588235294118,unmatched_candidate_event,27795.085629188383,27878.481012658227,27890.394638868205
Exp2_to_Exp1,Exp2,Exp1,3401,28,Exp1,OnlineAdaptation,24590.5,24650.5,24775.5,0.527502018744068,0.16812455021526201,0.27352254032107426,0.4128299580674925,0.35956040024757385,0.7368421052631579,unmatched_candidate_event,28128.66716306776,28200.148920327625,28349.069247952346
Exp2_to_Exp1,Exp2,Exp1,3401,29,Exp1,OnlineAdaptation,25110.5,25125.5,25195.5,0.670540446557745,0.14664545035468357,0.3433734539761812,0.43893785900673304,0.35027533769607544,0.8888888888888888,unmatched_candidate_event,28748.1757259866,28766.046165301563,28849.441548771407
Exp2_to_Exp1,Exp2,Exp1,3401,30,Exp1,OnlineAdaptation,25315.5,25525.5,25570.5,0.5789255131561062,0.02440941051471668,0.2793218158745595,0.5064659005041054,0.3409246504306793,0.7307692307692307,unmatched_candidate_event,28992.40506329114,29242.59121370067,29296.20253164557
Exp2_to_Exp1,Exp2,Exp1,3401,31,Exp1,OnlineAdaptation,25795.5,25915.5,26050.5,2.0456725581369217,0.33875360395888965,0.5871822676256505,0.7081204683104365,0.2945449948310852,0.8461538461538461,unmatched_candidate_event,29564.259121370065,29707.222635889797,29868.056589724496
Exp2_to_Exp1,Exp2,Exp1,3401,32,Exp1,OnlineAdaptation,26180.5,26455.5,26925.5,1.111444435431653,0.20325249858922328,0.40910119671036765,0.4857673660639847,0.30658796429634094,0.8933333333333333,unmatched_candidate_event,30022.933730454206,30350.558451228593,30910.49888309754
Exp2_to_Exp1,Exp2,Exp1,3401,33,Exp1,OnlineAdaptation,27255.5,27255.5,27270.5,0.3199649142618832,0.08611809542396867,0.24265505325416928,0.35054003781917775,0.2749080955982208,1.0,unmatched_candidate_event,31303.648548026806,31303.648548026806,31321.518987341773
Exp2_to_Exp1,Exp2,Exp1,3401,34,Exp1,OnlineAdaptation,27830.5,27915.5,29225.5,33.505143956305844,5.262766725763945,5.068248658094796,5.096323582911549,0.044369615614414215,1.0,unmatched_candidate_event,31988.682055100522,32089.349112426036,33639.6449704142
Exp2_to_Exp1,Exp2,Exp1,3401,35,Exp1,OnlineAdaptation,29365.5,29430.5,29480.5,0.4921774296460828,0.09991769743715605,0.35229747730078614,0.16158134827896953,0.06016883626580238,0.6666666666666666,unmatched_candidate_event,33805.325443786984,33882.24852071006,33941.420118343194
Exp2_to_Exp1,Exp2,Exp1,3401,36,Exp1,OnlineAdaptation,29750.5,29785.5,29865.5,1.0714971944531286,0.22105808302855165,0.2872802927998262,0.5379942109086548,0.06984157860279083,0.75,unmatched_candidate_event,34260.94674556213,34302.36686390533,34397.041420118345
Exp2_to_Exp1,Exp2,Exp1,3401,37,Exp1,OnlineAdaptation,30160.5,30180.5,30265.5,0.6638327972395849,0.2375915221811974,0.2623185180723302,0.22175883125011214,0.07191269844770432,0.6363636363636364,unmatched_candidate_event,34746.153846153844,34769.8224852071,34870.414201183434
Exp2_to_Exp1,Exp2,Exp1,3401,38,Exp1,OnlineAdaptation,30480.5,30575.5,30655.5,0.7653519689084404,0.35748368002274955,0.022537194972764636,0.126056085183575,0.06798527389764786,0.5833333333333334,unmatched_candidate_event,35124.85207100592,35237.27810650888,35331.952662721895
Exp2_to_Exp1,Exp2,Exp1,3401,39,Exp1,OnlineAdaptation,30855.5,30925.5,30935.5,0.5825286833770522,0.1198148534055181,0.2623373733057095,0.40857444879507615,0.07967857271432877,0.7058823529411765,unmatched_candidate_event,35568.63905325444,35651.47928994083,35663.313609467456
Exp2_to_Exp1,Exp2,Exp1,3401,40,Exp1,OnlineAdaptation,31290.5,31330.5,31655.5,1.632957588890685,0.28539873013527634,0.43278242215271284,0.4821508150063092,0.08831368386745453,0.9324324324324325,unmatched_candidate_event,36083.43195266272,36130.769230769234,36515.38461538462
Exp2_to_Exp1,Exp2,Exp1,3401,41,Exp1,OnlineAdaptation,31880.5,31915.5,31920.5,0.42980312326440906,0.20394688588401583,0.10438196223745201,0.31444259586576784,0.0925966128706932,0.7777777777777778,unmatched_candidate_event,36781.65680473373,36823.07692307692,36828.99408284024
Exp2_to_Exp1,Exp2,Exp1,3401,42,Exp1,OnlineAdaptation,32315.5,32440.5,32495.5,1.1767451150328072,0.1708425474182619,0.3263514471327762,0.5511766454455742,0.10699974745512009,1.0,unmatched_candidate_event,37296.44970414201,37444.37869822485,37509.4674556213
Exp2_to_Exp1,Exp2,Exp1,3401,43,Exp1,OnlineAdaptation,32890.5,32905.5,32915.5,0.8780494002551494,0.1920650287307717,0.31849337476689643,0.3375855615093613,0.11392748355865479,1.0,unmatched_candidate_event,37976.92307692308,37994.674556213016,38006.508875739644
Exp2_to_Exp1,Exp2,Exp1,3401,44,Exp1,OnlineAdaptation,33185.5,34665.5,36005.5,23.244351026683162,4.468390993749336,3.0423748484896245,1.6118830153663168,0.11015507578849792,0.9805309734513274,unmatched_candidate_event,38326.03550295858,40077.47952684258,41662.55686988171
Exp2_to_Exp1,Exp2,Exp1,3401,45,Exp1,OnlineAdaptation,36095.5,36105.5,36105.5,0.41247255181421855,0.1683442417959861,0.03644451693357476,0.21055688423533517,0.3098756670951843,1.0,unmatched_candidate_event,41769.01728844404,41780.84622383986,41780.84622383986
Exp2_to_Exp1,Exp2,Exp1,3401,46,Exp1,OnlineAdaptation,36165.5,36695.5,37820.5,1.066578614116036,0.17467588559920727,0.27632199481493996,0.4598932539274787,0.3485572040081024,0.8102409638554217,unmatched_candidate_event,41851.81983621474,42478.753412192906,43809.50864422202
Exp2_to_Exp1,Exp2,Exp1,3401,47,Exp1,OnlineAdaptation,37895.5,37910.5,37940.5,0.39660536573739136,0.06887245073102448,0.20778462370155432,0.3229492657500749,0.4001453220844269,0.8,unmatched_candidate_event,43898.22565969063,43915.96906278435,43951.455868971796
Exp2_to_Exp1,Exp2,Exp1,3401,48,Exp1,OnlineAdaptation,39090.5,39230.5,39435.5,0.7538487215071716,0.14183479722097414,0.28214224780714775,0.20460452667533846,0.3958881199359894,0.9571428571428572,unmatched_candidate_event,45311.78343949045,45477.388535031845,45719.88171064604
Exp2_to_Exp1,Exp2,Exp1,3401,49,Exp1,OnlineAdaptation,39555.5,39570.5,39650.5,0.4447221291821095,0.093652336350183,0.09411123022232294,0.37396173466342114,0.38699430227279663,0.65,unmatched_candidate_event,45861.82893539582,45879.57233848954,45974.203821656054
Exp2_to_Exp1,Exp2,Exp1,3401,50,Exp1,OnlineAdaptation,39715.5,39795.5,40230.5,0.6886321290501232,0.16181432555252828,0.20770719636509977,0.3034148087448832,0.3829834461212158,0.7596153846153846,unmatched_candidate_event,46051.09190172885,46145.72338489536,46660.282074613286
Exp2_to_Exp1,Exp2,Exp1,3401,51,Exp1,OnlineAdaptation,40300.5,40370.5,40605.5,0.9801435999543358,0.16511746096285665,0.23309066269453382,0.3986147544449764,0.4254413843154907,0.9193548387096774,unmatched_candidate_event,46743.08462238398,46825.88717015469,47103.86715195632
Exp2_to_Exp1,Exp2,Exp1,3401,52,Exp1,OnlineAdaptation,40760.5,40775.5,40790.5,0.5203272162155713,0.09699576244531107,0.17997266012213847,0.3415623644393499,0.43478283286094666,1.0,unmatched_candidate_event,47287.215650591446,47304.95905368517,47322.70245677889
Exp2_to_Exp1,Exp2,Exp1,3401,53,Exp1,OnlineAdaptation,40850.5,41425.5,45455.5,44.13421919134555,5.652196072669799,5.542074238470785,5.44344617027289,0.08445576578378677,0.903470715835141,unmatched_candidate_event,47393.67606915378,48073.839854413105,52840.9008189263
Exp2_to_Exp1,Exp2,Exp1,3401,54,Exp1,OnlineAdaptation,45545.5,45555.5,45570.5,0.8114327399054916,0.1870044427500282,0.14958020535643451,0.42795311250899803,0.07202257215976715,1.0,unmatched_candidate_event,52947.36123748863,52959.19017288444,52976.93357597816
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,DirectTransfer,650.5,34905.5,45580.5,143756.40296566437,0.12938991215103524,4.665594548025029,3.0245498476455666,0.25504085421562195,1.0,unmatched_candidate_event,686.9454053340374,40361.37397634213,52988.76251137398
Exp2_to_Exp1,Exp2,Exp1,3402,1,Exp1,CalibrationOnly,1150.5,1185.5,1190.5,0.7842711315164478,1.0556463050609932,3.6396636199408094,5.011736325654794,0.08796676248311996,1.0,unmatched_candidate_event,1215.001914444151,1251.965870081859,1257.2464351729602
Exp2_to_Exp1,Exp2,Exp1,3402,2,Exp1,CalibrationOnly,5315.5,5320.5,5335.5,0.82946342179543,1.0524254527717471,1.0647710031577795,1.2674953418800934,0.10817965865135193,1.0,unmatched_candidate_event,5613.712635331397,5618.993200422498,5634.834895695802
Exp2_to_Exp1,Exp2,Exp1,3402,3,Exp1,CalibrationOnly,5625.5,5735.5,5740.5,0.8199753768851958,0.8517461252975574,1.4348215265670308,1.1780799352556999,0.07254377752542496,0.625,unmatched_candidate_event,5941.107670979667,6057.280102983892,6062.560668074993
Exp2_to_Exp1,Exp2,Exp1,3402,4,Exp1,CalibrationOnly,5995.5,6100.5,6970.5,7.312975796979971,5.088895194123286,5.72950783139905,6.653905360554364,0.016122104600071907,0.9540816326530612,unmatched_candidate_event,6331.869487721151,6442.761354634275,7361.579680485873
Exp2_to_Exp1,Exp2,Exp1,3402,5,Exp1,CalibrationOnly,7555.5,7605.5,10810.5,12.428192721935831,8.857874032506249,8.821416571040697,8.641074768327474,0.003762100823223591,0.9831288343558282,unmatched_candidate_event,7979.405796144705,8036.014760147602,11820.516605166053
Exp2_to_Exp1,Exp2,Exp1,3402,6,Exp1,CalibrationOnly,10880.5,11090.5,11700.5,6.094559838814487,2.516597377026796,7.073560420671336,5.730997568161357,0.00012777428491972387,1.0,unmatched_candidate_event,11903.173431734318,12151.143911439114,12871.439114391145
Exp2_to_Exp1,Exp2,Exp1,3402,7,Exp1,CalibrationOnly,13440.5,13465.5,13485.5,1.0500411185251033,0.8294476805305155,1.262540773829993,1.4966698608561668,8.592392259743065e-05,1.0,unmatched_candidate_event,14926.051660516605,14955.571955719557,14979.18819188192
Exp2_to_Exp1,Exp2,Exp1,3402,8,Exp1,CalibrationOnly,13585.5,13700.5,13780.5,1.0788509362114655,0.5398673139962543,1.5588402396670689,1.738384670442292,6.564486102433875e-05,1.0,unmatched_candidate_event,15097.269372693727,15233.062730627305,15327.527675276753
Exp2_to_Exp1,Exp2,Exp1,3402,9,Exp1,CalibrationOnly,14345.5,14415.5,15600.5,9.097059709227837,5.451382420129484,6.396409188114319,6.058891602852928,0.0006253270548768342,1.0,unmatched_candidate_event,15994.68634686347,16077.343173431735,17476.60516605166
Exp2_to_Exp1,Exp2,Exp1,3402,10,Exp1,CalibrationOnly,15780.5,15785.5,15795.5,0.4813168794855644,0.5604552065248598,1.0391702466350594,0.38562367561580424,0.0001448557450203225,1.0,unmatched_candidate_event,17689.151291512913,17695.055350553506,17706.863468634685
Exp2_to_Exp1,Exp2,Exp1,3402,11,Exp1,CalibrationOnly,15955.5,16220.5,16525.5,1.0312495241953,0.5851664353451961,1.1988989994019208,1.8471475195513516,9.756391955306754e-05,0.808695652173913,unmatched_candidate_event,17895.79335793358,18208.70848708487,18568.856088560886
Exp2_to_Exp1,Exp2,Exp1,3402,12,Exp1,CalibrationOnly,17835.5,17905.5,18135.5,1.0131319605144813,0.5520398395443116,1.3397627897342115,1.4994160717213338,5.195791527512483e-05,0.9508196721311475,unmatched_candidate_event,20115.719557195574,20198.37638376384,20469.963099630997
Exp2_to_Exp1,Exp2,Exp1,3402,13,Exp1,CalibrationOnly,18255.5,18375.5,18545.5,1.2692370664709778,0.5568953015116713,1.3498264597722163,2.1053385632234467,3.2315954740624875e-05,1.0,unmatched_candidate_event,20611.660516605167,20753.357933579337,20954.095940959407
Exp2_to_Exp1,Exp2,Exp1,3402,14,Exp1,CalibrationOnly,18645.5,18650.5,18660.5,0.6037497427533018,0.480850308386159,0.5774031786221737,1.7153635697453757,3.0882671126164496e-05,1.0,unmatched_candidate_event,21072.177121771216,21078.08118081181,21089.889298892987
Exp2_to_Exp1,Exp2,Exp1,3402,15,Exp1,CalibrationOnly,19645.5,19690.5,19890.5,3.3203644359442537,2.0733995994972743,2.531386014360429,2.296429808905088,7.567991269752383e-05,0.78,unmatched_candidate_event,22252.9889298893,22306.12546125461,22542.28782287823
Exp2_to_Exp1,Exp2,Exp1,3402,16,Exp1,CalibrationOnly,19955.5,20005.5,20455.5,1.2651880388744596,0.24453968598907522,2.5389938030733035,0.24089452563942468,3.217394987586886e-05,0.801980198019802,unmatched_candidate_event,22619.040590405904,22678.08118081181,23209.446494464944
