direction,setting,seed,dataset,from_stage,to_stage,boundary_actual_cycle,boundary_peak_score,boundary_score_percentile,boundary_event_rank
Exp2_to_Exp1,TargetSupervisedUpperBound,3401,Exp1,3,4,32000.0,24.591915700163117,0.9785245354400801,2.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3401,Exp1,4,5,40000.0,47.266672644742506,0.9865361077111383,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,1,2,8000.0,69411.04374442087,0.9665071770334929,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,2,3,24000.0,78024.50647766454,0.9719594970512964,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,3,4,32000.0,86228.54022262906,0.9756314676755313,
Exp2_to_Exp1,DirectTransfer,3402,Exp1,4,5,40000.0,143756.40296566437,1.0,1.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,1,2,8000.0,12.428192721935831,0.9484811394236119,4.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,2,3,24000.0,17.891488308074084,0.9618337598753756,3.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,3,4,32000.0,32.85186751407799,0.978190719928786,2.0
Exp2_to_Exp1,CalibrationOnly,3402,Exp1,4,5,40000.0,55.09089017390231,0.9873150105708245,
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,1,2,8000.0,11.020565713454905,0.9856459330143541,4.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,2,3,24000.0,5.267462387079931,0.9330143540669856,7.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,3,4,32000.0,29.96371853984609,1.0,1.0
Exp2_to_Exp1,OnlineAdaptation,3402,Exp1,4,5,40000.0,15.20647607456325,0.992989874262824,2.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3402,Exp1,1,2,8000.0,13.157701532421367,0.9573828863914543,4.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3402,Exp1,2,3,24000.0,17.11812439113228,0.9673973517302771,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3402,Exp1,3,4,32000.0,31.876762979970756,0.9786358072771781,2.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3402,Exp1,4,5,40000.0,52.27861143069058,0.9900968064982753,
Exp2_to_Exp1,DirectTransfer,3403,Exp1,1,2,8000.0,130176.52562812286,0.9875375542450205,
Exp2_to_Exp1,DirectTransfer,3403,Exp1,2,3,24000.0,113462.16709115336,0.974407477467453,
Exp2_to_Exp1,DirectTransfer,3403,Exp1,3,4,32000.0,224899.00355481709,1.0,1.0
Exp2_to_Exp1,DirectTransfer,3403,Exp1,4,5,40000.0,160930.05732268526,0.9935462334483143,
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,1,2,8000.0,15.500389756550415,0.9618337598753756,2.0
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,2,3,24000.0,9.27860785797441,0.9312340046734171,3.0
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,3,4,32000.0,24.959245604842,0.9774118170690999,13.0
Exp2_to_Exp1,CalibrationOnly,3403,Exp1,4,5,40000.0,33.86793966945688,0.9855346611772561,
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,1,2,8000.0,12.016103186872195,0.9981083787693334,2.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,2,3,24000.0,5.584271998477745,0.9483698675865139,7.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,3,4,32000.0,17.063682954706714,1.0,1.0
Exp2_to_Exp1,OnlineAdaptation,3403,Exp1,4,5,40000.0,11.077885536040005,0.9966618448870591,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3403,Exp1,1,2,8000.0,15.114476689935117,0.9739623901190608,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3403,Exp1,2,3,24000.0,4.840236666635267,0.8751529987760098,15.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3403,Exp1,3,4,32000.0,17.532975551232337,0.9790808946255702,2.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3403,Exp1,4,5,40000.0,21.861037995785704,0.9916546122176477,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,1,2,8000.0,60328.32467686598,0.988872816290197,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,2,3,24000.0,45510.24518089654,0.9737398464448648,
Exp2_to_Exp1,DirectTransfer,3404,Exp1,3,4,32000.0,93526.3635739247,1.0,1.0
Exp2_to_Exp1,DirectTransfer,3404,Exp1,4,5,40000.0,38024.169372268545,0.9580505174140425,
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,1,2,8000.0,20.935067642483624,0.9676198954044731,4.0
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,2,3,24000.0,26.70427254812818,0.970958050517414,3.0
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,3,4,32000.0,48.95660523371215,0.9833092244352954,2.0
Exp2_to_Exp1,CalibrationOnly,3404,Exp1,4,5,40000.0,67.97156211277283,0.9913207967063536,
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,1,2,8000.0,19.560189486674105,0.9857572048514521,2.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,2,3,24000.0,2.9202487419125287,0.9104261711360855,7.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,3,4,32000.0,8.481784500987231,0.9687326137754534,4.0
Exp2_to_Exp1,OnlineAdaptation,3404,Exp1,4,5,40000.0,12.892053429967714,0.9827528652498053,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3404,Exp1,1,2,8000.0,17.33928078477837,0.9620563035495716,4.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3404,Exp1,2,3,24000.0,23.652724456711006,0.9740736619561589,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3404,Exp1,3,4,32000.0,35.90454070846854,0.9784132636029821,2.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3404,Exp1,4,5,40000.0,66.7239508230735,0.9898742628240792,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,1,2,8000.0,93265.5459566056,0.9947702236563926,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,2,3,24000.0,78849.43840515787,0.9916546122176477,
Exp2_to_Exp1,DirectTransfer,3405,Exp1,3,4,32000.0,128022.06866086405,1.0,1.0
Exp2_to_Exp1,DirectTransfer,3405,Exp1,4,5,40000.0,34509.88684737109,0.9291198397685546,
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,1,2,8000.0,48.4119567008381,0.9675086235673751,4.0
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,2,3,24000.0,52.676801328671125,0.9726271280738845,3.0
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,3,4,32000.0,85.74798297560521,0.9786358072771781,2.0
Exp2_to_Exp1,CalibrationOnly,3405,Exp1,4,5,40000.0,127.41441498900244,0.9857572048514521,
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,1,2,8000.0,33.492704116722074,1.0,1.0
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,2,3,24000.0,5.797201942153695,0.967286079893179,4.0
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,3,4,32000.0,5.104191591748452,0.9591632357850228,6.0
Exp2_to_Exp1,OnlineAdaptation,3405,Exp1,4,5,40000.0,8.26586429420857,0.978079448091688,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3405,Exp1,1,2,8000.0,21.2932215251489,0.9741849337932569,3.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3405,Exp1,2,3,24000.0,20.218972175117532,0.9717369533771003,4.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3405,Exp1,3,4,32000.0,35.155034212582876,0.9787470791142762,2.0
Exp2_to_Exp1,TargetSupervisedUpperBound,3405,Exp1,4,5,40000.0,71.03297373620242,0.9925447869144319,
