direction_id,source_dataset,target_dataset,mode,source_early_median,source_early_iqr,target_calibration_median,target_calibration_iqr,raw_shift,bounded_shift,shrinkage,applied_shift,calibration_status
Exp1_to_Exp2,Exp1,Exp2,T0,0.4691902404071864,1.9974669525721576,-0.42545764614751225,0.15830311499773242,0.0,0.0,0.0,0.0,NO_CALIBRATION
Exp1_to_Exp2,Exp1,Exp2,T1,0.4691902404071864,1.9974669525721576,-0.42545764614751225,0.15830311499773242,0.8946478865546986,0.8946478865546986,1.0,0.8946478865546986,APPLIED
Exp1_to_Exp2,Exp1,Exp2,T2,0.4691902404071864,1.9974669525721576,-0.42545764614751225,0.15830311499773242,0.8946478865546986,0.8946478865546986,0.3055555555555556,0.2733646320028246,APPLIED
Exp2_to_Exp1,Exp2,Exp1,T0,-0.06819143262733966,0.7103361861610717,-0.279923832441023,0.1696527563072962,0.0,0.0,0.0,0.0,NO_CALIBRATION
Exp2_to_Exp1,Exp2,Exp1,T1,-0.06819143262733966,0.7103361861610717,-0.279923832441023,0.1696527563072962,0.2117323998136833,0.2117323998136833,1.0,0.2117323998136833,APPLIED
Exp2_to_Exp1,Exp2,Exp1,T2,-0.06819143262733966,0.7103361861610717,-0.279923832441023,0.1696527563072962,0.2117323998136833,0.2117323998136833,0.3055555555555556,0.06469601105418102,APPLIED
