dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,forecast_mae,persistence_mae,forecast_activity,shared_predictor_observed_updates,causal_warmup,shared_z0,shared_z1,shared_z2,shared_z3,shared_z4,shared_z5
Exp1,725,725,3626.0,3645.0,3635.5,0.03784250367959795,0.03452100728939876,0.06375053952328397,1448,0,-0.01727654325453573,-0.01870101348382371,-0.07100545934087109,0.013010238093653516,-0.02576642655729871,-0.1439358961268527
Exp1,726,726,3631.0,3650.0,3640.5,0.051954288684659435,0.044501743986391465,0.07377408368021303,1450,0,-0.007410704294756078,0.0023126916415839452,-0.021462941955236153,0.001796395911728631,-0.09095476965983518,-0.08115299405828512
Exp1,727,727,3636.0,3655.0,3645.5,0.039992180540940385,0.039254437109207924,0.05129446540464608,1452,0,0.006259946284335599,-0.0026155303677382414,0.01858748437525008,0.024724266085122768,-0.13338107098712704,-0.17391402083184423
Exp1,728,728,3641.0,3660.0,3650.5,0.045136001642099514,0.042431561327923514,0.06040960993587231,1454,0,0.006979254502431153,0.00701479677320402,0.022298799098953118,0.02706294065415655,-0.11659375611161059,-0.14366726988017872
Exp1,729,729,3646.0,3665.0,3655.5,0.05112602965409633,0.06441147106539129,0.11939754959687694,1456,0,0.0021722119949215864,-0.04225578987569489,0.017636725474300063,0.030544569331139356,-0.08896458325783801,-0.00946516611953499
Exp1,730,730,3651.0,3670.0,3660.5,0.033361064634600555,0.042280500240593974,0.08470277396245333,1458,0,0.0028363883395276035,0.06446669415310848,-0.00532720061813856,0.010144555245184895,-0.08287551864631101,-0.0625938368862409
Exp1,731,731,3656.0,3675.0,3665.5,0.053012847925505945,0.050672031743876876,0.10404097175670145,1460,0,0.0051376398692658184,-0.08192394874108207,0.013733776063480398,-0.010712426685054618,-0.08004583351338257,0.13483319354114875
Exp1,732,732,3661.0,3680.0,3670.5,0.05448719693842585,0.0563584998408366,0.08053788236461518,1462,0,0.009823478035275494,-0.042331610392111446,0.025664361789121678,-0.014658830802145171,-0.04561241859385622,0.11950693562193263
Exp1,733,733,3666.0,3685.0,3675.5,0.06286909785569504,0.06530648101278741,0.10427511542858311,1464,0,0.015222322722198053,0.016638614221151593,0.02329958710449396,-0.006220607024858509,-0.03448436840456809,-0.048442710607644636
Exp1,734,734,3671.0,3690.0,3680.5,0.02834180036308716,0.02152590973418603,0.046381842938445966,1466,0,0.01578062392633555,0.04039192285061371,-0.008224393331662036,0.010063104358310204,0.0066478100412572655,0.15214762953925665
Exp1,735,735,3676.0,3695.0,3685.5,0.037919847368093756,0.05065918993519941,0.06851663226347075,1468,0,0.027669978740880584,0.00838344797596141,0.010372869253801743,0.0018206136594707406,-0.027405862887260796,-0.11403432481239913
Exp1,736,736,3681.0,3700.0,3690.5,0.07466982748046105,0.07143674929549407,0.17178057756535178,1470,0,0.01668719314413596,0.007967769970209041,-0.010724427074448262,0.027331232603360917,-0.032080441995879894,0.19025092877396557
Exp1,737,737,3686.0,3705.0,3695.5,0.044760730808184705,0.03730154953103962,0.08231321407849157,1472,0,-0.001883721742234514,-0.01285092256136387,-0.04869776800425141,0.045438525063178074,-0.03560317314629668,-0.2630728195115848
Exp1,738,738,3691.0,3710.0,3700.5,0.06756802039299012,0.07631063413096634,0.16587850361062512,1474,0,-0.010142466889828814,-0.022527495210233256,-0.07059365515187128,0.046681334143097594,-0.06716870995924352,0.3114221336695596
Exp1,739,739,3696.0,3715.0,3705.5,0.09351670205115123,0.06115874354597046,0.08054703069619351,1476,0,-0.027144193190458205,-0.044098548514671196,-0.09166527696562203,0.044307838255878404,-0.021460047750004093,0.26064218776364273
Exp1,740,740,3701.0,3720.0,3710.5,0.03974593280467334,0.035631013732683174,0.05274600638762494,1478,0,-0.011853951552549136,-0.007330929066899546,-0.08162942531804811,-0.009217398814087983,-0.034626035975497814,0.016525991774722467
Exp1,741,741,3706.0,3725.0,3715.5,0.026463279337446962,0.027653589406483235,0.03587284195940578,1480,0,-0.011071969398564798,-0.02295015597279196,-0.06566460685128572,-0.0155000080045737,0.0185809835860958,0.1322433595823676
Exp1,742,742,3711.0,3730.0,3720.5,0.09586013699491884,0.09489410736842077,0.22172322504473757,1482,0,0.002585055709549002,-0.0424639369065991,-0.036121983293157425,-0.04971869348357276,0.008391182005470612,0.3357008542227954
Exp1,743,743,3716.0,3735.0,3725.5,0.0889310605641034,0.0903590349579078,0.24187275269194652,1484,0,0.01505856675266266,-0.04717512851930713,0.0019805575301729827,-0.04214081386010551,-0.04117887174768063,-0.24750520338619772
Exp1,744,744,3721.0,3740.0,3730.5,0.10740000803923484,0.08987316430938394,0.18024392681150248,1486,0,0.026879761400462034,0.09630803625317637,0.03654141054239278,-0.03700281277393393,-0.08264461871773654,0.24979509805790723
Exp1,745,745,3726.0,3745.0,3735.5,0.0470108502770049,0.06428321961798367,0.11034158303775575,1488,0,0.043911308007782666,-0.09542847752672647,0.07350270945249589,-0.026451292216717645,-0.13265252866617094,0.1426115651005171
Exp1,746,746,3731.0,3750.0,3740.5,0.1342247907434447,0.09683676771493664,0.1941469301479146,1490,0,0.025910029332705743,-0.08895013960212941,0.02419965898244731,0.005043127826215245,-0.041237424348040674,0.013901126885159893
Exp1,747,747,3736.0,3755.0,3745.5,0.08599235831654904,0.08158910488156741,0.21098878078628516,1492,0,0.0002719854654423398,-0.0016435346996208113,0.03316558311216684,0.0450111310310744,-0.02268578927924518,0.3077324818424127
Exp1,748,748,3741.0,3760.0,3750.5,0.09580541636634038,0.08092640924834407,0.12232152326553804,1494,0,-0.023963666094699715,-0.04871022648406057,-0.08879629676900846,0.04637413206562428,0.04263283036830861,-0.3280702565709658
Exp1,749,749,3746.0,3765.0,3755.5,0.10331847149442967,0.12443385547386271,0.2625682675747265,1496,0,-0.027157162212834172,0.08010163644418083,-0.10725819316541631,0.03258813875702545,-0.035822479030720326,-0.40520852847470273
Exp1,750,750,3751.0,3770.0,3760.5,0.05482554866328666,0.022819202921548744,0.03564448907773926,1498,0,-0.025724077514247396,0.09861172248044812,-0.06770025912188593,0.033007339265907785,-0.0587421116278017,-0.3278798716669805
Exp1,751,751,3756.0,3775.0,3765.5,0.028759156270412787,0.03756556467757935,0.07937061423527855,1500,0,-0.012846797942189871,0.05371958841066135,-0.04405181741952426,0.01606732065692451,-0.0458552078249411,-0.13370749311748595
Exp1,752,752,3761.0,3780.0,3770.5,0.052098434884655244,0.059839584944231944,0.07223812847538685,1502,0,-0.010447706547951246,-0.04951894252097032,-0.026779443001301237,0.0425935515823883,-0.026931170176878454,-0.19176620367986805
Exp1,753,753,3766.0,3785.0,3775.5,0.020518164617806985,0.019705915903641107,0.02817778567215731,1504,0,-0.00032651670620092305,-0.000608131394664542,0.00474150922960653,0.024537076075906262,0.003004483084492346,0.057065383363636674
Exp1,754,754,3771.0,3790.0,3780.5,0.18628071556673398,0.18897169204452077,0.3664442856054895,1506,0,0.0015083619059438787,0.01117414528556215,0.0023609224131175763,0.029860272418538353,-0.008650024260287565,-0.01369440505958425
Exp1,755,755,3776.0,3795.0,3785.5,0.052358848985820314,0.03227428187357452,0.04546862855901315,1508,0,-0.015201257400521417,-0.04455604892184817,0.0406081422418407,0.03727399744167675,-0.017905175902587753,0.20645242797298502
Exp1,756,756,3781.0,3800.0,3790.5,0.07462012342373547,0.07287620301083017,0.17728187884593008,1510,0,-0.0036772090997514006,-0.007289630994063472,0.04803470629345814,0.010203788013524503,-0.018108495242387078,-0.20603853205158879
Exp1,757,757,3786.0,3805.0,3795.5,0.03898887817711258,0.05058041296221866,0.06498656301876445,1512,0,-0.008904525708735135,-0.05151022481930401,0.05118023098423663,0.025174508693044377,-0.016867189956300883,0.11880745177763086
Exp1,758,758,3791.0,3810.0,3800.5,0.2106537361720534,0.20901864021098523,0.45257560155574056,1514,0,0.013229887552949897,-0.009862003974932133,0.06732005945797383,-0.004205947005837764,-0.02508253416841566,-0.25291908160031434
Exp1,759,759,3796.0,3815.0,3805.5,0.07563859722859172,0.08803056678096843,0.19409613695794856,1516,0,0.03758972222945513,-0.011950720438948024,-0.04721431886669935,-0.030696568859178774,-0.03895471582041499,-0.23678600596463875
Exp1,760,760,3801.0,3820.0,3810.5,0.05318502892552371,0.0558594346155179,0.13456934998085854,1518,0,0.047858831790596724,-0.10786672469074704,-0.07266779304284827,-0.05535341505486226,-0.06493041271826108,-0.5056301113696561
Exp1,761,761,3806.0,3825.0,3815.5,0.05972655794322576,0.05464814951851124,0.08316558868132325,1520,0,0.05408116885562356,-0.16115917521834938,0.06099960816864035,-0.056771208878748994,-0.03490983728570357,0.562170303526175
Exp1,762,762,3811.0,3830.0,3820.5,0.07984147057150734,0.03352127488441335,0.06466215211454143,1522,0,0.015418895965640162,-0.12636396791826826,0.024087958028316665,-0.015653662386272173,0.0017717490635796255,0.3487917175882993
Exp1,763,763,3816.0,3835.0,3825.5,0.07638602318091565,0.06474972254003958,0.17293638377755294,1524,0,0.0012966816429955258,0.0478052322814656,0.00866184172528926,0.0050607777656853075,-0.005059415494731305,0.08346202827422308
Exp1,764,764,3821.0,3840.0,3830.5,0.059739726297730354,0.06804583263492564,0.08451269887099241,1526,0,-0.01821768409597525,-0.012945532760981648,-0.023971917701138174,0.02645748807583722,-0.004912515506224482,-0.06695617741908826
Exp1,765,765,3826.0,3845.0,3835.5,0.06879151058404172,0.07356113439104103,0.16955328771961722,1528,0,-0.020193653898669235,-0.0006413313835534219,0.03661575240695766,-0.0018389492825383724,-0.03987528805597222,-0.034669692462362435
Exp1,766,766,3831.0,3850.0,3840.5,0.07424774961037489,0.08309785359829326,0.19327374096848077,1530,0,-0.020007610347007588,-0.003262040298545295,-0.04814391114484446,-0.013278431280494534,-0.006265583008736792,-0.1736029955346324
Exp1,767,767,3836.0,3855.0,3845.5,0.036426551531936885,0.024139408873743197,0.030465347817206754,1532,0,-0.015629572236058258,0.0062944675233816486,-0.051263019652399246,-0.007776626968221084,0.031847215265502694,0.25263634554783826
Exp1,768,768,3841.0,3860.0,3850.5,0.06726520634985204,0.07549043871474423,0.12127798726358201,1534,0,0.0003095975422555408,0.02364432504084592,-0.01579300532909454,0.011317007382392115,0.01672867368306319,0.09319300932098408
Exp1,769,769,3846.0,3865.0,3855.5,0.07585349429546115,0.08385051331774723,0.16520870551806238,1536,0,0.019667705287847247,0.007575535872776245,0.03425599725121954,0.019689582185559485,0.00996281047948937,0.056422214770085154
Exp1,770,770,3851.0,3870.0,3860.5,0.03004009669644203,0.036774059635581086,0.0793448629717826,1538,0,0.038147951483500975,-0.042929087266646127,0.0927888893844827,0.001808644122629986,-0.06695398448233787,0.15670916514753958
Exp1,771,771,3856.0,3875.0,3865.5,0.06456307638713829,0.02043913921862413,0.03333713007923434,1540,0,0.028641449587075263,-0.08610154728099989,0.08253711154319131,0.0073462312773725546,-0.07110000819227462,0.18261886676320152
Exp1,772,772,3861.0,3880.0,3870.5,0.036969746433819,0.05351859489888209,0.06746924535731465,1542,0,0.011462343429973824,-0.09081374842033789,0.062439790378651876,0.010206446588569834,-0.10134474966796607,0.15777889554172958
Exp1,773,773,3866.0,3885.0,3875.5,0.051760575100989595,0.0424736422591297,0.0595870975796014,1544,0,-0.006130388140925305,0.0920656556047557,-0.006663743001550825,-0.016508742118390155,0.04094018657105366,-0.29901578312379207
Exp1,774,774,3871.0,3890.0,3880.5,0.045051974237073106,0.04922420005799097,0.097147168158065,1546,0,0.0033451622392090107,-0.042223537595707676,-0.008524532098537138,-0.035699334346738554,-0.033192140853796084,0.2615629882999786
Exp1,775,775,3876.0,3895.0,3885.5,0.024175043755649363,0.032024661487708946,0.04318699669829506,1548,0,0.003236084996769084,-0.02283499699167258,-0.023542408920299854,-0.055242423475139656,0.03704271862115956,0.37596164852590125
Exp1,776,776,3881.0,3900.0,3890.5,0.12459806638931263,0.12258821147826408,0.174726053318309,1550,0,0.004270355074369382,-0.01573130548714719,-0.03185013350627386,-0.04357127149606448,0.07454863589997811,0.335431681228066
Exp1,777,777,3886.0,3905.0,3895.5,0.04544564373125626,0.04774905120011308,0.06468214763385438,1552,0,-0.0014049993200029656,-0.014257165959324886,0.03245155869516846,0.015509309724140243,-0.04865826056370078,-0.023232310589752597
Exp1,778,778,3891.0,3910.0,3900.5,0.05679424192772477,0.06543643369096365,0.08302971045066065,1554,0,-0.011482638773981485,0.05119348525143645,-0.029796797292520633,0.0350206638091201,0.04681642098225396,0.09518953901158125
Exp1,779,779,3896.0,3915.0,3905.5,0.06005907823522637,0.03695448918086582,0.060086570679229144,1556,0,-0.00551824411377066,-0.0853074705023973,-0.008669016841998587,0.023178957067816537,-0.006070243021818857,0.17885748822984374
Exp1,780,780,3901.0,3920.0,3910.5,0.03689800137093743,0.0778585678125144,0.11477687475691924,1558,0,-0.0025319468885996003,0.1388925261716602,-0.004990798159141009,-0.018880214255472552,0.02154817854398204,0.4980609646068003
Exp1,781,781,3906.0,3925.0,3915.5,0.07929381607789099,0.059038550748441124,0.12362964340774009,1560,0,-0.0028957871985431094,0.1395181663081115,0.007605453069328513,-0.04834485255345705,0.06840350982543576,0.6745998527325201
Exp1,782,782,3911.0,3930.0,3920.5,0.09727045924255809,0.07174911945606736,0.13176818967183493,1562,0,0.009755087322664446,0.1163084467699081,0.007143636923798914,-0.039076505442666186,0.056497686587982036,0.5187551751851988
Exp1,783,783,3916.0,3935.0,3925.5,0.027945544903284634,0.03317099731192193,0.060785927634702155,1564,0,0.013984731897556038,-0.09272209078353395,-0.024417614421438867,-0.038027704117822116,0.06659492627044848,-0.46339932699686043
Exp1,784,784,3921.0,3940.0,3930.5,0.0506582186749409,0.05146634435592913,0.07809024373480271,1566,0,0.03310106460671647,-0.0634798730841204,0.038768039621610684,-0.018028739108608874,-0.007511318554967917,0.24942321708154314
Exp1,785,785,3926.0,3945.0,3935.5,0.07300916726040754,0.046402060309642314,0.0702479784220832,1568,0,0.03179523333278995,0.042341220605161003,0.03618729865579406,0.009244145478523438,-0.042926660920791185,0.046336372685527365
Exp1,786,786,3931.0,3950.0,3940.5,0.1030230697963796,0.08734039167113532,0.17176372664219425,1570,0,0.023039930903109997,0.0008461964082373101,-0.03311449859287284,0.02114818653618656,-0.04822864671525959,0.08904778499742626
Exp1,787,787,3936.0,3955.0,3945.5,0.04703675012829567,0.056156788652593846,0.1122111738236656,1572,0,0.01602892028668807,-0.050251438756401895,-0.019327599664251106,0.0418375016294229,-0.06147295441913018,0.2850362426241525
Exp1,788,788,3941.0,3960.0,3950.5,0.04161558440868931,0.02345280053303885,0.045120053663848345,1574,0,-0.004863733510900189,0.06499472542783648,0.0032238498409558943,0.048537057604928185,-0.05284073425875597,-0.3216234945174058
Exp1,789,789,3946.0,3965.0,3955.5,0.05119112576982778,0.04671519630651448,0.07965607860547293,1576,0,-0.008007346678136285,-0.016057797771771676,-0.018376256843006922,0.02686148495653929,-0.04525468334245422,-0.1441785238609664
Exp1,790,790,3951.0,3970.0,3960.5,0.08086881567698959,0.08862893379034516,0.16789897556605504,1578,0,-0.010909670830134909,-0.08069118323057436,-0.015526223031937092,0.00939113836573206,-0.05808818635745543,0.12142870623748137
Exp1,791,791,3956.0,3975.0,3965.5,0.05962754611580143,0.03416008667079494,0.05992316583756053,1580,0,0.004886074939625949,-0.1392380376267169,-0.002760646423380052,-0.023033637151565624,-0.06797133531929221,0.35681008660974034
Exp1,792,792,3961.0,3980.0,3970.5,0.11368241729092482,0.07054672762532216,0.13608737963585124,1582,0,0.005935931838672376,-0.1334916334616683,0.005240802963051863,-0.010043293696774414,-0.03986717309400212,0.2992305294688667
Exp1,793,793,3966.0,3985.0,3975.5,0.11387204378437508,0.12047097650387904,0.19198649976201282,1584,0,0.012333033901591791,-0.05304621443386073,0.019919151276980136,0.001287524185708211,-0.08371465146633376,0.08163865013017002
Exp1,794,794,3971.0,3990.0,3980.5,0.051654942581146085,0.04591125729528151,0.0544893304415329,1586,0,-0.017400968015908375,-0.0398723989988165,0.051247660911415076,0.03948770038598085,-0.03225464463162307,0.0460590679675988
Exp1,795,795,3976.0,3995.0,3985.5,0.02338354436239893,0.04132496588469736,0.06310261552361451,1588,0,-0.030278063576200866,-0.0427237504063926,0.0217174253823183,0.052253747940008644,-0.029590077515464233,-0.005854030473870599
Exp1,796,796,3981.0,4000.0,3990.5,0.060547145667658224,0.0654163390293475,0.08268528817688735,1590,0,-0.029799467557524002,0.09308014307867132,0.005399018657007069,0.02492691272326958,0.03233420947972395,-0.24978318644593234
Exp1,797,797,3986.0,4005.0,3995.5,0.12646432749006958,0.09546559059572962,0.13153398876082623,1592,0,-0.017922423532398667,-0.12985305174829678,-0.0744234907260865,0.004405825208155963,0.12260822139802732,0.35575009341792796
Exp1,798,798,3991.0,4010.0,4000.5,0.041708152702622375,0.031639640096525375,0.04309735659911925,1594,0,0.017873644404667988,-0.01385249622292136,-0.09999531284763412,-0.030355656369235692,0.0913572164738692,0.18362402609887554
Exp1,799,799,3996.0,4015.0,4005.5,0.07235571287358031,0.06518997070006528,0.11601320153431541,1596,0,0.024369776677275835,-0.002933190978850281,-0.05399659752263555,-0.029691216339924692,0.08101949616833806,-0.1762200415996932
Exp1,800,800,4001.0,4020.0,4010.5,0.031766804837429115,0.036132590237190995,0.04173522083976385,1598,0,0.02666320812125577,0.06337599224861637,-0.008410686696781536,-0.000297764360887659,-0.016479237130512466,0.052470259196482336
Exp1,801,801,4006.0,4025.0,4015.5,0.027555141286520923,0.026232569734018895,0.033944061358148425,1600,0,0.008894369862282887,-0.011211512442553107,0.09004664011304053,0.013583941657685342,-0.0804362864718276,0.0789805885652767
Exp1,802,802,4011.0,4030.0,4020.5,0.020792012575701742,0.02222846638800407,0.02775395450209567,1602,0,0.007467954622851037,-0.017963889454369525,0.0704414752469109,0.02323134820777295,-0.11569571541101006,0.03903112200894358
Exp1,803,803,4016.0,4035.0,4025.5,0.06944022664211141,0.07192300685744481,0.16554372100950596,1604,0,0.026707255049623364,-0.030294405781323655,0.06455867907443008,-0.01658807321113728,-0.1353445577292205,0.20545706886029402
Exp1,804,804,4021.0,4040.0,4030.5,0.07691895487324395,0.07312101477025738,0.18174332592724088,1606,0,0.03202397776319811,0.05519447340491961,0.026978284154506246,-0.03792757010262146,-0.061339909541239156,-0.29915729271325653
Exp1,805,805,4026.0,4045.0,4035.5,0.02119632495495821,0.03762852481130072,0.05263582605897812,1608,0,0.03660877461371151,-0.05865980259482301,0.02832327947660057,-0.03638509553660034,-0.02519054235824007,0.2789757020664943
Exp1,806,806,4031.0,4050.0,4040.5,0.05740428690802621,0.04504220439383284,0.06937541081733307,1610,0,0.022864290511813046,0.08343635933699858,0.020540699843413987,-0.0229174350250497,0.049977649827922764,-0.3127821746379185
Exp1,807,807,4036.0,4055.0,4045.5,0.030808665671946234,0.03417119849932009,0.06489820393359635,1612,0,0.010228407374355703,-0.07386679032252595,0.003799153464285464,0.012608316722566031,-0.030335567619112852,-0.10151276339906196
Exp1,808,808,4041.0,4060.0,4050.5,0.07028940044977375,0.07873446516333901,0.12986949575256956,1614,0,0.0037970775092183388,0.05492811565066678,-0.02803522760985036,0.013287700426792688,0.02503759660750209,-0.027199358539745203
Exp1,809,809,4046.0,4065.0,4055.5,0.058060064765797566,0.06654134060938449,0.1445195148607024,1616,0,-0.0020540750883234803,-0.04724944937382745,-0.06030128262908207,-0.0048301054868307245,-0.029756984763242296,-0.07588930432833026
Exp1,810,810,4051.0,4070.0,4060.5,0.05681565134894985,0.07872964307890425,0.12498670697073169,1618,0,-0.018708746006452077,0.03211529601980892,-0.07608346509940193,-0.012972834256894116,-0.06403027731438989,-0.14854576173763911
Exp1,811,811,4056.0,4075.0,4065.5,0.08873068960914605,0.09257360211360985,0.16529673334686157,1620,0,-0.03923540056491258,-0.02756712359727029,-0.09192509692172923,-0.003954047688290183,-0.12194447932435194,-0.16743471411675215
Exp1,812,812,4061.0,4080.0,4070.5,0.04938694955366844,0.04789629793720265,0.08844738185962962,1622,0,-0.044179818295093744,-0.05361897026455856,-0.04780792704076991,0.014198514259211004,-0.05766600218817461,-0.17897854155402454
Exp1,813,813,4066.0,4085.0,4075.5,0.0755006916050994,0.04975092933133311,0.11823517717544503,1624,0,-0.03347048019594094,-0.048078979171438975,-0.019346100550906943,0.022840024726849137,-0.044534426601832336,-0.18233656220018216
Exp1,814,814,4071.0,4090.0,4080.5,0.04515123246095876,0.037429971867934696,0.05210300454818418,1626,0,-0.006600950957915781,-0.045805306600162396,0.015522896401092424,0.019342317036679463,0.02853139706711747,0.1661843153509675
Exp1,815,815,4076.0,4095.0,4085.5,0.05956756078474173,0.07563510981179088,0.1277274276167012,1628,0,0.017461573511817395,-0.02765834076202848,0.033775976937929886,0.012457141049724493,0.05784486531228338,-0.13409850619224822
Exp1,816,816,4081.0,4100.0,4090.5,0.08106508078898568,0.05560499896688886,0.12671202298873893,1630,0,0.04557137903838346,-0.06704372643068707,0.037491161717434475,-0.023480114716407513,0.049540969028845507,-0.3417233390634704
Exp1,817,817,4086.0,4105.0,4095.5,0.058155851882801195,0.057747234973189426,0.08439681004446443,1632,0,0.027977224790756983,0.024472886495419968,0.042611444721361406,-0.014389164403304771,0.020800610215531794,-0.27485127052692376
Exp1,818,818,4091.0,4110.0,4100.5,0.0692534380011196,0.04569162997594249,0.11875236148573666,1634,0,0.017314023544603742,0.05361378468457767,0.029192061882015348,-0.029995385337266145,-0.0543946221385065,-0.41256625957184867
Exp1,819,819,4096.0,4115.0,4105.5,0.10267662714577169,0.09322447268218997,0.12389644311458878,1636,0,-0.010674479590768152,-0.017513744636264802,0.006395933533742643,-0.0033198540354113827,-0.04252624313873519,-0.18414438034660913
Exp1,820,820,4101.0,4120.0,4110.5,0.09436700535234294,0.09182532760847818,0.22408164421890206,1638,0,-0.004537120626028492,-0.008532414187501973,0.00635901334911116,0.002259612831547037,-0.013004953265691399,-0.08900402634713793
Exp1,821,821,4106.0,4125.0,4115.5,0.06306660553430189,0.03720458319727213,0.052927145401362174,1640,0,0.01655718795329914,0.06725688787568881,0.011476350506123015,0.007829022363145203,0.059783897558540224,0.07246920963182828
Exp1,822,822,4111.0,4130.0,4120.5,0.042419000211111245,0.060323978485993274,0.08720601904102408,1642,0,0.022748129672993073,-0.08235201644714701,0.03054169263577204,0.015074350497719446,0.06282873951016504,-0.11265363801244606
Exp1,823,823,4116.0,4135.0,4125.5,0.06399243473518545,0.056686204367975876,0.10531816580013975,1644,0,0.02210191022624624,0.12086138189683278,0.029088256090086854,0.0006640378497134013,-0.004318017006537403,0.3500184508934495
Exp1,824,824,4121.0,4140.0,4130.5,0.027655489195201968,0.014749470166932966,0.020504489355333687,1646,0,-0.0013856494644921193,0.07484189486267931,0.008631879666201533,0.01886674629084059,-0.04682734484348534,-0.210244368929047
Exp1,825,825,4126.0,4145.0,4135.5,0.0903926627609904,0.08766278812303613,0.1924281311491301,1648,0,0.002071888659990016,-0.07519662063931841,0.010769422577026724,-0.0028111501811102883,-0.05817585356601844,-0.3020802425804531
Exp1,826,826,4131.0,4150.0,4140.5,0.12358485264208495,0.12664699672904758,0.22257248887524672,1650,0,0.0200948809741419,-0.03846772391896589,0.033359344982673844,-0.0059332043929718695,0.0285178604053512,0.14879642644610305
Exp1,827,827,4136.0,4155.0,4145.5,0.10614011988075142,0.0734359352961159,0.09724442612187659,1652,0,0.04913035620295977,0.0370828906930062,0.0665512327348268,0.0027162586400323184,0.09428306616854629,0.02080109736295977
Exp1,828,828,4141.0,4160.0,4150.5,0.07902558717363477,0.05574333415090896,0.089430105788467,1654,0,0.053064608219243234,0.007203597827449233,0.07461306369766924,0.03188412774201022,0.11231410635385478,0.1946242974767154
Exp1,829,829,4146.0,4165.0,4155.5,0.03144512298845136,0.02631993804742968,0.041164857238994906,1656,0,0.04487151632897814,0.06889515073756272,0.05911307713283584,0.07124555153874414,0.1429020850694048,0.512104870441723
Exp1,830,830,4151.0,4170.0,4160.5,0.10947276951969127,0.08150089103731414,0.1848251269986161,1658,0,0.01986491267015937,-0.06728752741048309,0.011789048994226392,-0.08152966409738696,0.11942609583691967,-0.5429621926377366
Exp1,831,831,4156.0,4175.0,4165.5,0.05135662834426824,0.03996681807231212,0.07265315355449131,1660,0,-0.005232867556492078,0.03604572214697583,-0.01562834619337511,-0.06110254671556665,0.08343065582198472,-0.30911252817042006
Exp1,832,832,4161.0,4180.0,4170.5,0.04328765062827832,0.06656231876972334,0.08607320482722886,1662,0,-0.025770370949769427,-0.04691713951262955,-0.06082209775555052,-0.029156537983924098,0.018082485982123114,0.004626523969488656
Exp1,833,833,4166.0,4185.0,4175.5,0.03852990836421387,0.05331062219406824,0.08632838689990249,1664,0,-0.040280063136443986,0.07632375887913787,-0.10421620428653436,-0.0029103198272309276,-0.06601402735326542,-0.17430719496149602
Exp1,834,834,4171.0,4190.0,4180.5,0.041509158917203366,0.0330586320570389,0.06181024744043201,1666,0,-0.02934874898351924,0.087882613516833,-0.0864510322461231,0.010228520301679162,-0.07571282393432902,-0.28377225618333307
Exp1,835,835,4176.0,4195.0,4185.5,0.04273944475229936,0.052455988157584565,0.10189627470719868,1668,0,-0.01866816255977484,0.03721951425372602,-0.05331912243732597,0.002778933673778017,-0.0538923703263197,-0.19300907972022321
Exp1,836,836,4181.0,4200.0,4190.5,0.07646530355120988,0.07031736482196801,0.12201640890672825,1670,0,-0.009748358083082692,0.0014581517323401533,-0.008926056824669966,0.003055379902247052,-0.04126240783631985,0.2105169025101345
Exp1,837,837,4186.0,4205.0,4195.5,0.04775955823061436,0.05039696980733504,0.06854104717795263,1672,0,0.010593309690668875,-0.018705274218083146,0.06898940116881207,0.01747787234395493,0.022662773873971948,0.3479097988354795
Exp1,838,838,4191.0,4210.0,4200.5,0.04919682373361731,0.03583237983806023,0.0573643631133983,1674,0,0.026933151205231126,-0.0014199900834472139,0.08923676471928776,0.02092256309073497,0.07621232339253838,-0.25920957929913097
Exp1,839,839,4196.0,4215.0,4205.5,0.06769796173428508,0.06365659768912958,0.0945505463486298,1676,0,0.04103298243175785,0.019406347317683502,0.11388705387881644,0.012666371048924317,-0.12459626038859803,0.1565368593537035
Exp1,840,840,4201.0,4220.0,4210.5,0.110843733540036,0.08996168157442913,0.21100095678065,1678,0,0.035434574832422606,0.07214369666631562,0.10740751486085043,-0.029694060689640256,-0.1704042820559483,-0.17383946389654495
Exp1,841,841,4206.0,4225.0,4215.5,0.036651109170706464,0.013489977747992139,0.021219659595873727,1680,0,0.010267652306838971,-0.07402376918361653,0.07540349421581273,-0.04745180341532013,-0.1318287915913757,-0.19223706605070157
Exp1,842,842,4211.0,4230.0,4220.5,0.08310676773399922,0.07626370469649253,0.14244787953477714,1682,0,-8.23963792542376e-05,0.048701227807577546,0.06691699503200668,-0.045063340223037554,-0.08884785332292648,-0.07096424888354723
Exp1,843,843,4216.0,4235.0,4225.5,0.052843831735550545,0.05035129561922455,0.07929653290960062,1684,0,-0.007641663129738085,-0.03791622228031197,0.02456373624486824,-0.010710986370185839,-0.010881282456205966,0.21943682023121913
Exp1,844,844,4221.0,4240.0,4230.5,0.02328733588506773,0.019291498784361184,0.02909915895909855,1686,0,0.005157684757046095,0.10932797645569743,0.028694043406571515,0.023589370701428053,0.04152274827945048,0.5083528590279428
Exp1,845,845,4226.0,4245.0,4235.5,0.026988515689533962,0.04655625872098577,0.06487792289377171,1688,0,0.011932587449416603,0.09853629625309283,0.00890676084323811,0.04287903848882824,0.055377803903042436,0.5314408727068111
Exp1,846,846,4231.0,4250.0,4240.5,0.03797653921291114,0.02754157785427574,0.03582731787881689,1690,0,0.009772027127472242,-0.06757557133436465,0.0029176777500612584,0.04411110533297259,0.05938736878708001,-0.4490311818033575
