protocol_id,output_name,horizon_cycles,segment,model,prediction_count,MAE,RMSE,direction_accuracy
A_Exp1_to_Exp2,V50_norm,500,early,Safe_Ensemble,85,4.651866196307343,5.553971143741414,0.4470588235294118
A_Exp1_to_Exp2,V50_norm,500,middle,Zero_Delta,84,2.0383035793122013,3.079477268928101,0.0
A_Exp1_to_Exp2,V50_norm,500,middle,Local_Linear,84,2.0397083102863927,3.076948774245781,0.5
A_Exp1_to_Exp2,V50_norm,500,middle,Kalman_Trend,84,4.431277898216619,6.419871183642555,0.2261904761904762
A_Exp1_to_Exp2,V50_norm,500,middle,Frozen_Ridge,84,6.708179207547134,8.033079037354153,0.5357142857142857
A_Exp1_to_Exp2,V50_norm,500,middle,Robust_Online_RLS,84,2.364051683320129,3.0270373262436485,0.5952380952380952
A_Exp1_to_Exp2,V50_norm,500,middle,Safe_Ensemble,84,6.708179207547134,8.033079037354153,0.5357142857142857
A_Exp1_to_Exp2,V50_norm,500,late,Zero_Delta,84,3.233038211023016,4.553544517829034,0.0
A_Exp1_to_Exp2,V50_norm,500,late,Local_Linear,84,3.3077577747404283,4.563987203690626,0.4642857142857143
A_Exp1_to_Exp2,V50_norm,500,late,Kalman_Trend,84,7.636864890761669,9.98306497664862,0.2142857142857142
A_Exp1_to_Exp2,V50_norm,500,late,Frozen_Ridge,84,5.534024570258753,6.905857061538943,0.5238095238095238
A_Exp1_to_Exp2,V50_norm,500,late,Robust_Online_RLS,84,3.4753623630300154,4.547353528164527,0.5952380952380952
A_Exp1_to_Exp2,V50_norm,500,late,Safe_Ensemble,84,4.89222038455171,6.583327700142631,0.5119047619047619
A_Exp1_to_Exp2,V50_norm,1000,early,Zero_Delta,81,2.028863802055804,2.7713617959674486,0.0
A_Exp1_to_Exp2,V50_norm,1000,early,Local_Linear,81,2.0361673428537093,2.792721302643324,0.4814814814814814
A_Exp1_to_Exp2,V50_norm,1000,early,Kalman_Trend,81,7.316708531363189,9.592438760533176,0.2345679012345679
A_Exp1_to_Exp2,V50_norm,1000,early,Frozen_Ridge,81,3.118035182789019,3.7010491808361055,0.6172839506172839
A_Exp1_to_Exp2,V50_norm,1000,early,Robust_Online_RLS,81,2.601962981801737,3.2793114518116955,0.5308641975308642
A_Exp1_to_Exp2,V50_norm,1000,early,Safe_Ensemble,81,3.118035182789019,3.7010491808361055,0.6172839506172839
A_Exp1_to_Exp2,V50_norm,1000,middle,Zero_Delta,81,2.2805494700216142,3.3193628199042435,0.0
A_Exp1_to_Exp2,V50_norm,1000,middle,Local_Linear,81,2.268047348496243,3.308319057681568,0.5679012345679012
A_Exp1_to_Exp2,V50_norm,1000,middle,Kalman_Trend,81,7.286535553399934,10.300268465448571,0.2469135802469135
A_Exp1_to_Exp2,V50_norm,1000,middle,Frozen_Ridge,81,4.180558172505315,5.090937822948352,0.5679012345679012
A_Exp1_to_Exp2,V50_norm,1000,middle,Robust_Online_RLS,81,2.2197790641355044,2.9923442347032747,0.6296296296296297
A_Exp1_to_Exp2,V50_norm,1000,middle,Safe_Ensemble,81,4.180558172505315,5.090937822948352,0.5679012345679012
A_Exp1_to_Exp2,V50_norm,1000,late,Zero_Delta,81,3.225809608129945,4.529619516711207,0.0
A_Exp1_to_Exp2,V50_norm,1000,late,Local_Linear,81,3.375601419670521,4.583296452663838,0.4444444444444444
A_Exp1_to_Exp2,V50_norm,1000,late,Kalman_Trend,81,11.705218668510131,15.345579020809598,0.2839506172839506
A_Exp1_to_Exp2,V50_norm,1000,late,Frozen_Ridge,81,4.235007757955118,5.438091219068699,0.4320987654320987
A_Exp1_to_Exp2,V50_norm,1000,late,Robust_Online_RLS,81,3.384902545763389,4.288272671550585,0.5555555555555556
A_Exp1_to_Exp2,V50_norm,1000,late,Safe_Ensemble,81,4.184601914685213,5.417870124890582,0.4814814814814814
B_Exp2_to_Exp1,D_state,100,early,Zero_Delta,297,0.3887484026350168,0.6435307189137848,0.0404040404040404
B_Exp2_to_Exp1,D_state,100,early,Local_Linear,297,0.398379252227878,0.6373668567148636,0.4646464646464646
B_Exp2_to_Exp1,D_state,100,early,Kalman_Trend,297,0.4284725923345218,0.713177230163373,0.4882154882154882
B_Exp2_to_Exp1,D_state,100,early,Frozen_Ridge,297,2.363059310288948,2.945918782599123,0.4882154882154882
B_Exp2_to_Exp1,D_state,100,early,Robust_Online_RLS,297,1.193354753305241,1.849871301170516,0.5117845117845118
B_Exp2_to_Exp1,D_state,100,early,Safe_Ensemble,297,2.1536153295651634,2.833058508450008,0.4915824915824915
B_Exp2_to_Exp1,D_state,100,middle,Zero_Delta,297,0.2632309461471383,0.6450436387526793,0.4478114478114478
B_Exp2_to_Exp1,D_state,100,middle,Local_Linear,297,0.2632309461471383,0.6450436387526793,0.4478114478114478
B_Exp2_to_Exp1,D_state,100,middle,Kalman_Trend,297,0.3381451894947394,0.7401743470211581,0.2121212121212121
B_Exp2_to_Exp1,D_state,100,middle,Frozen_Ridge,297,1.0446952136309942,1.487925486940834,0.2424242424242424
B_Exp2_to_Exp1,D_state,100,middle,Robust_Online_RLS,297,0.5325983739501321,0.9092138535580732,0.265993265993266
B_Exp2_to_Exp1,D_state,100,middle,Safe_Ensemble,297,0.5325983739501321,0.9092138535580732,0.265993265993266
B_Exp2_to_Exp1,D_state,100,late,Zero_Delta,297,0.2401241671565894,0.8680802216927068,0.1144781144781144
B_Exp2_to_Exp1,D_state,100,late,Local_Linear,297,0.2434274712272382,0.870638149052548,0.2255892255892256
B_Exp2_to_Exp1,D_state,100,late,Kalman_Trend,297,0.2888906885419635,0.9706031840751896,0.4781144781144781
B_Exp2_to_Exp1,D_state,100,late,Frozen_Ridge,297,1.6326603047143071,2.205543628761601,0.4175084175084175
B_Exp2_to_Exp1,D_state,100,late,Robust_Online_RLS,297,0.4917172705172802,0.928806280696503,0.4175084175084175
B_Exp2_to_Exp1,D_state,100,late,Safe_Ensemble,297,0.4917172705172802,0.928806280696503,0.4175084175084175
B_Exp2_to_Exp1,D_state,500,early,Zero_Delta,295,0.819215243345266,1.4337050343971258,0.0101694915254237
B_Exp2_to_Exp1,D_state,500,early,Local_Linear,295,0.9091665629686236,1.386238294630364,0.5152542372881356
B_Exp2_to_Exp1,D_state,500,early,Kalman_Trend,295,1.2510965441785886,1.90838666986938,0.5254237288135594
B_Exp2_to_Exp1,D_state,500,early,Frozen_Ridge,295,2.937744050996401,3.634018072510415,0.5966101694915255
B_Exp2_to_Exp1,D_state,500,early,Robust_Online_RLS,295,1.8622524357094528,2.6696202013841965,0.5830508474576271
B_Exp2_to_Exp1,D_state,500,early,Safe_Ensemble,295,2.792913345052919,3.4992717770524866,0.5898305084745763
B_Exp2_to_Exp1,D_state,500,middle,Zero_Delta,294,0.619761780025923,1.2428812588317462,0.4047619047619047
B_Exp2_to_Exp1,D_state,500,middle,Local_Linear,294,0.619761780025923,1.2428812588317462,0.4047619047619047
B_Exp2_to_Exp1,D_state,500,middle,Kalman_Trend,294,1.1346292420378057,2.1206401676081663,0.1632653061224489
B_Exp2_to_Exp1,D_state,500,middle,Frozen_Ridge,294,5.689709469096903,7.050615353319693,0.3197278911564626
B_Exp2_to_Exp1,D_state,500,middle,Robust_Online_RLS,294,1.8842239097991909,2.7898269009351107,0.3061224489795918
B_Exp2_to_Exp1,D_state,500,middle,Safe_Ensemble,294,1.8842239097991909,2.7898269009351107,0.3061224489795918
B_Exp2_to_Exp1,D_state,500,late,Zero_Delta,294,0.7291142349789593,1.851498470210724,0.0918367346938775
B_Exp2_to_Exp1,D_state,500,late,Local_Linear,294,0.7626466841787393,1.8801173035445296,0.1394557823129251
B_Exp2_to_Exp1,D_state,500,late,Kalman_Trend,294,1.225092888497012,3.0142171604923305,0.4387755102040816
B_Exp2_to_Exp1,D_state,500,late,Frozen_Ridge,294,3.1567356779117075,4.229271846986268,0.4523809523809524
B_Exp2_to_Exp1,D_state,500,late,Robust_Online_RLS,294,1.313296954058321,1.9202816607764304,0.4761904761904761
B_Exp2_to_Exp1,D_state,500,late,Safe_Ensemble,294,1.313296954058321,1.9202816607764304,0.4761904761904761
B_Exp2_to_Exp1,D_state,1000,early,Zero_Delta,291,1.2939862605837669,2.21293906655711,0.0034364261168384
B_Exp2_to_Exp1,D_state,1000,early,Local_Linear,291,1.5814742504638657,2.137960910873521,0.5223367697594502
B_Exp2_to_Exp1,D_state,1000,early,Kalman_Trend,291,2.395887426851042,3.364401298416193,0.5292096219931272
B_Exp2_to_Exp1,D_state,1000,early,Frozen_Ridge,291,2.381235587961077,2.835930718660049,0.6013745704467354
B_Exp2_to_Exp1,D_state,1000,early,Robust_Online_RLS,291,2.2457344577932297,3.0448042550224144,0.5120274914089347
B_Exp2_to_Exp1,D_state,1000,early,Safe_Ensemble,291,2.381235587961077,2.835930718660049,0.6013745704467354
B_Exp2_to_Exp1,D_state,1000,middle,Zero_Delta,291,0.769715810493439,1.414361850582318,0.3711340206185567
B_Exp2_to_Exp1,D_state,1000,middle,Local_Linear,291,0.769715810493439,1.414361850582318,0.3711340206185567
B_Exp2_to_Exp1,D_state,1000,middle,Kalman_Trend,291,1.8678051100527004,3.4655755263956487,0.1993127147766323
B_Exp2_to_Exp1,D_state,1000,middle,Frozen_Ridge,291,3.5802684609843927,4.357080648629348,0.422680412371134
B_Exp2_to_Exp1,D_state,1000,middle,Robust_Online_RLS,291,3.045459344434584,4.17287562256479,0.3848797250859107
