due_observation_cycle,protocol_id,output_name,horizon_cycles,baseline_model,instantaneous_regret,cumulative_regret
16010.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.3465203890418137,526.163998891922
17260.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.2849142649971917,536.2837207853275
18510.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0507119600436169,540.2663656952392
19760.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.2402865756372341,543.1096640331285
21010.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.5236825233371301,547.0203376868969
22260.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,1.164568316664227,565.2131527902645
23510.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.5010464666097405,575.1833425376872
24760.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0358404253180213,576.7941704110849
26010.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.2207404112397052,580.6419492671984
27260.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0297393873543521,585.5049018305651
28510.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,-0.2658753337667277,599.3651921705571
29760.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,-0.1660349372678619,603.1910488890321
31010.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.4129780659515437,606.0284801660504
32260.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,-0.1711901564397762,608.7553837552515
33510.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.4121796337092202,611.4274619146602
34760.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,1.493374267636692,621.1605119123042
36010.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,1.8506383647358684,648.0961302869102
37260.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0688026221551882,657.9407014997223
38510.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.3224480949575035,660.8415728621657
39760.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0184412539095731,662.9209754575661
41010.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,-0.0249970211863608,663.1591123407658
42260.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.167907164872574,668.9368388851115
43510.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0385225547111143,674.2047241427847
44760.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,0.0331661179787216,677.6305827108041
45560.5,B_Exp2_to_Exp1,D_state,100,Zero_Delta,-0.0433831287263186,678.8907550538686
2260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,2.564406689291652,142.4790261629373
3510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,2.28211479447833,201.67534078144536
4760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,3.9248860250044633,281.3971519463266
6010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,1.900053683205972,336.0185788548797
7260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,1.8456561877984945,388.9103203433878
8510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.2878807828640844,407.3530323765247
9760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,1.7932782759358137,455.8527114258262
11010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.2558655738335468,486.8661444388708
12260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,-0.8367795264423633,496.7903475892056
13510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0600635973210529,506.2327423160439
14760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.2062061716578789,508.37555248323
16010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.3465203890418137,523.303636562842
17260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.2849142649971917,533.4233584562476
18510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0507119600436169,537.4060033661591
19760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.2402865756372341,540.2493017040484
21010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.5236825233371301,544.1599753578168
22260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,1.164568316664227,562.3527904611844
23510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.5010464666097405,572.3229802086071
24760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0358404253180213,573.9338080820048
26010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.2207404112397052,577.7815869381183
27260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0297393873543521,582.644539501485
28510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,-0.2658753337667277,596.504829841477
29760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,-0.1660349372678619,600.330686559952
31010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.4129780659515437,603.1681178369703
32260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,-0.1711901564397762,605.8950214261714
33510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.4121796337092202,608.5670995855801
34760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,1.4558642782938835,618.4552260922998
36010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,1.8751276783891595,644.843637906408
37260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0174764318593207,654.8287087989437
38510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.3051622581430553,657.1342883911344
39760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0184412539095731,659.0795318195032
41010.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,-0.0249970211863608,659.3176687027029
42260.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.167907164872574,665.0953952470486
43510.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0385225547111143,670.3632805047218
44760.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,0.0331661179787216,673.7891390727412
45560.5,B_Exp2_to_Exp1,D_state,100,Local_Linear,-0.0433831287263186,675.0493114158057
2260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,2.613396189279493,141.97106174708614
3510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,2.3550404004941594,201.01870021111964
4760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,3.886801932923648,279.7682645496479
6010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,2.0966799809175414,335.6850199251671
7260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,1.595636742260764,387.7297621072013
8510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.4224861721377299,406.1629053260144
9760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,1.8719428954378856,453.7271076211687
11010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.2170762435271163,483.8701103344877
12260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.8893144636820631,492.031521861141
13510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0146702571876597,500.5935679775493
14760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.0185631454545384,500.0316587034522
16010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.3043910920843687,514.3377715160194
17260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.2757732206462711,524.2583964843509
18510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0300864842304913,526.7630719863889
19760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.4022959151179528,526.7899295634065
21010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.3147957174524034,527.9045841274461
22260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.7282938262346303,543.9961841517721
23510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.4837567023463834,549.4084899734424
24760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0357751427262837,550.9504275773887
26010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.2207401647460709,554.7979463180216
27260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0297393864236429,559.6608978992458
28510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.2970243171901219,566.1694565706754
29760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.2411522374140675,569.6435454617556
31010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.4371807529537125,571.9253823176365
32260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.1996012535666371,573.8965326959226
33510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.483168054042226,576.8796652890558
34760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.6914574650242216,586.3220870945618
36010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,1.809539714442341,603.897411568959
37260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,-0.0686959797330367,613.3321094413863
38510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.2870880014037144,615.9655628043477
39760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0182200011168228,617.8130375877058
41010.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0933199128432966,617.1842255173863
42260.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.1845733806340235,621.3400735962821
43510.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0510412786299333,626.4416939322748
44760.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0569811188857152,629.2942284497562
45560.5,B_Exp2_to_Exp1,D_state,100,Kalman_Trend,0.0228689797658739,630.3594835874208
2260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
3510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
4760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
6010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
7260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
8510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
9760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
11010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.0,0.0
12260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-1.8737323114717168,-8.225860584598236
13510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-2.063386555425344,-26.862461518762416
14760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-2.3259591136306943,-50.31488606965235
16010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.2591606366177342,-60.53156667582172
17260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.1153267900700014,-70.59322757001628
18510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.0097982099219913,-78.98699311983327
19760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.3842852187729358,-100.6491590304888
21010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.1267501345465689,-116.09993510662892
22260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,2.3941396354676634,-116.28882563361589
23510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-2.151842914638239,-133.01543024832853
24760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.4855340628234495,-148.64418886540565
26010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.1620993076186883,-158.51128483053802
27260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.437038368670005,-161.9693552034721
28510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-1.3282430877079492,-167.60788502360555
29760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.4928238727916056,-193.12922190479156
31010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.0976206742113583,-218.31299817280564
32260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-2.1987621552663645,-254.0729729265261
33510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.0715835084055002,-272.8029658729249
34760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-6.876708792005138,-321.552075460736
36010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-4.852540752295568,-387.91272952098905
37260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.1655578046630897,-414.0617597040547
38510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-1.3196874805117933,-436.74756954604607
39760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.5029332342318977,-460.0705685778993
41010.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,0.777575733665638,-468.3591526308946
42260.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-1.951468715718899,-490.6298590084872
43510.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-2.005257841450028,-517.8237824920932
44760.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.3962478087108192,-537.4531265218465
45560.5,B_Exp2_to_Exp1,D_state,100,Frozen_Ridge,-0.2137722178541226,-553.1577048166967
2660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.3537658364250717,80.09187383619908
3910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,5.715660296978879,166.97391426033144
5160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,1.7665486423294512,261.0603765393637
6410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,3.0337709476477643,327.51164822161087
7660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,-2.781481801222526,378.29644146332566
8910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.6587341228654418,383.4809381089461
10160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,2.1449419217173245,473.2082646910014
11410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,2.8110163368823238,503.4338685533
12660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,-0.2863369401052412,520.4076061901176
13910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.946176005500752,549.0506643749519
15160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,3.3701519447773247,562.9063071732735
16410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,2.4415919757793816,595.5117299750959
17660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,4.754936177143948,703.673718425656
18910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,2.016413956997995,749.7583820350284
20160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,-1.1589352476508434,759.9070196565881
21410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,-0.131968470047386,759.6339992368835
22660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,1.15885389548332,817.2243738845602
23910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.660753546992922,838.3041528128506
25160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.6758469274204678,864.8016443953024
26410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.2394907960425928,871.8389681006785
27660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.2403477090892292,880.5128008466118
28910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.2132977808829921,908.6068841854562
30160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.6444466253502712,942.7938307055808
31410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.5314605044879528,959.425905106492
32660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.0117892342131629,962.795360109334
33910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.9875762517932768,969.4452869583998
35160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.2728137979465497,916.85148638037
36410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,2.883608033449984,984.122847148646
37660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,-0.4993047830270083,990.3328478353658
38910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,2.545583145636423,1009.625314120516
40160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,-0.3710890584616908,1033.0213344316824
41410.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.8175715382506781,1032.0743122909148
42660.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,1.6258808358115946,1086.4833055032193
43910.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.574035347637187,1104.6228122164428
45160.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.8947660334923284,1121.313875242645
45560.5,B_Exp2_to_Exp1,D_state,500,Zero_Delta,0.4820753454111564,1125.7425255664311
2660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-0.6416633056651792,84.64704328525154
3910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,5.501046740660517,157.3018394591786
5160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.8321966758410797,249.3360828139216
6410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,2.399003324256827,300.47241710798966
7660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-2.221467418831505,350.13735953264114
8910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,1.2302427181708515,367.29198973981113
10160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,1.6039515267549749,452.7316471454168
11410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,2.7015496793845823,477.7652132860392
12660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-0.3946000114189846,495.039252400842
13910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.946176005500752,522.6305773474144
15160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,3.3701519447773247,536.3706678843829
16410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,2.4415919757793816,568.9760906862053
17660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,4.754936177143948,677.1380791367654
18910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,2.016413956997995,723.2227427461378
20160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-1.1589352476508434,733.3713803676975
21410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-0.131968470047386,733.0983599479929
22660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,1.15885389548332,790.6887345956696
23910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.660753546992922,811.76851352396
25160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.6758469274204678,838.2660051064119
26410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.2394907960425928,845.3033288117879
27660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.2403477090892292,853.9771615577212
28910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.2132977808829921,882.0712448965656
30160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.6444466253502712,916.25819141669
31410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.5314605044879528,932.8902658176012
32660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.0117892342131629,936.2597208204434
33910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.9875762517932768,942.9096476695092
35160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.4016110619102686,889.0651096588106
36410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,3.0060546017164382,952.6006324000688
37660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-0.7559357345063458,958.8778297545224
38910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,2.459153961564182,973.901930602048
40160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,-0.3710890584616908,996.6271550780564
41410.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.8175715382506781,995.6801329372892
42660.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,1.6258808358115946,1050.0891261495942
43910.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.574035347637187,1068.2286328628177
45160.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.8947660334923284,1084.91969588902
45560.5,B_Exp2_to_Exp1,D_state,500,Local_Linear,0.4820753454111564,1089.348346212806
2660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-0.3967158057259717,81.48765159512254
3910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,5.865674770739661,160.22314551662197
5160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.6417762154370026,245.4923227977405
6410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,3.3821348128146766,310.13640217823905
7660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-3.4715646465201573,352.1573228209762
8910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-0.8963354117209916,330.14903441068867
10160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,1.9972746242653343,408.1179121825054
11410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,2.895496330916736,424.2189737922514
12660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-0.6572746976174834,424.070819719333
13910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.719209304833786,441.4622911922306
15160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,3.2897599768509904,439.0163715601884
16410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,2.2309454909921564,466.7223679254983
17660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,4.709230955389345,573.8978921877274
18910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,2.119541336063623,612.0735707147173
20160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-4.371847701426778,602.2380403972014
21410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-4.324359673995053,577.5330838572115
22660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-1.0225185566646644,604.2825469704749
23910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.5743047256761364,605.6249965922442
25160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.67552051446178,631.7780368274395
26410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.2394895635744217,638.8140599554139
27660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.2403477044356833,647.4878877906342
28910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.0575528637660207,637.1731280577528
30160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.5979726233431375,666.2229021278267
31410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.6524739394987972,679.4878180384203
32660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-0.1302662514211416,676.8453019256084
33910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,1.5795297888024395,689.6314748488667
35160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-14.525619215352362,583.4942010290142
36410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,2.6781147819823468,600.6658968073981
37660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-1.1867977924681337,601.8928695109882
38910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,2.368782677867477,619.2688505839609
40160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,-0.372195322425442,641.505231834917
41410.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.8420664992916203,631.152459588853
42660.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,1.5425497570043467,666.7899263699132
43910.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.5136200620471703,683.1543732501895
45160.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.7756910289573604,696.5187859453883
45560.5,B_Exp2_to_Exp1,D_state,500,Kalman_Trend,0.6423050605973257,701.1487838548003
2660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
3910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
5160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
6410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
7660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
8910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
10160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
11410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0,0.0
12660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.2199657530202513,-7.673577539573569
13910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,1.653868290447858,-20.276327167310907
15160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,3.82897196975554,-46.70365834796134
16410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.9915030407298886,-37.986892065406494
17660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-5.10554009746795,-89.54868756256185
18910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.326507420730536,-190.3041299148922
20160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-0.6456451418999412,-211.1083329518445
21410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,1.7875865530000303,-250.7053009594049
22660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-3.6113136366680383,-288.4151000725815
23910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-4.276039690911412,-341.52876771727034
25160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-8.993578618592304,-538.6290906428285
26410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-9.431269228172342,-772.6377839427653
27660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-9.453348257291974,-1006.9302568751884
28910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-0.5029843505890632,-1126.9161876278913
30160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.0127060464627328,-1140.433862409051
31410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-1.9872035895108917,-1165.1303837061628
32660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-1.6180442129539134,-1200.6998256117713
33910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-3.524716606751129,-1254.7847566589107
35160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-2.4033304199118497,-1285.039201031791
36410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-0.1535753073073222,-1294.968614678808
37660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-2.2270614148557986,-1342.059490889863
38910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-2.8954794991329837,-1367.143110366552
40160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-9.10195530966192,-1518.3010520124742
41410.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,0.7641159634184853,-1674.9951431341117
42660.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,1.432765016008465,-1668.7122603654122
43910.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-2.96569625793128,-1687.5024045106472
45160.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,1.0482491307693196,-1697.8701812807517
45560.5,B_Exp2_to_Exp1,D_state,500,Frozen_Ridge,-0.0659974484954974,-1703.5087974997516
