due_observation_cycle,protocol_id,output_name,horizon_cycles,model,rolling_count,rolling_MAE,rolling_RMSE,rolling_direction_accuracy
6910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,100,0.7305524953547864,0.9785071679667252,0.0
8160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,125,1.214319596364703,2.140616490080464,0.0
9410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,150,1.7689224313675922,2.921677939634046,0.0
10660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,175,1.58959245963449,2.7185166625342987,0.0057142857142857
11910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,200,1.5089361143130873,2.572580637043543,0.005
13160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,225,1.4265773165459863,2.445074638539875,0.0044444444444444
14410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,250,1.3519235392899374,2.3345436730247715,0.004
15660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,275,1.3363434000864345,2.270233644757637,0.0036363636363636
16910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,300,1.258412519754848,2.179898555646419,0.0166666666666666
18160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,325,1.1740456042012988,2.096224557294612,0.0553846153846153
19410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,350,1.1399655096757495,2.0342714017801757,0.0657142857142857
20660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,375,1.1242216671367409,1.9827546346085492,0.0613333333333333
21910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,400,1.0957967535181354,1.931864249492191,0.0575
23160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,425,1.1556626188117065,1.9584334301887576,0.0541176470588235
24410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,450,1.117607495886711,1.9166368519186257,0.0911111111111111
25660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,475,1.0587860487347789,1.865517323458982,0.1389473684210526
26910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.00584674629804,1.818281369843316,0.182
28160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0172795800242378,1.8761165907314468,0.218
29410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.1151349318292636,1.9727074724303784,0.218
30660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0937485456983114,1.9657186408715643,0.218
31910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0620928280603037,1.9557037160970656,0.218
33160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,0.9207853665447642,1.6963846726047092,0.218
34410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,0.8068694705389213,1.3563949051252475,0.218
35660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0993833286574617,2.049656823470989,0.216
36910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0660137761185,2.036715475417501,0.216
38160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0492570395578733,2.0291191840415204,0.216
39410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.03276264350514,2.023041425234789,0.224
40660.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,0.9791874379956356,1.9966303289429197,0.256
41910.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.010319454270252,2.0093879825664733,0.252
43160.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.027848777912984,2.01519417250336,0.226
44410.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,1.0022284318894483,2.005748961041636,0.216
45560.5,B_Exp2_to_Exp1,D_state,1000,Zero_Delta,500,0.9725599507847804,1.9960814551676536,0.216
3160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,25,1.3612150806665644,1.5220644367109075,0.84
4410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,50,1.4596184452169936,1.5673777223372216,0.82
5660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,75,1.4122322473231836,1.5276395923702442,0.8133333333333334
6910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,100,1.6057963862102045,1.7258222944157722,0.61
8160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,125,1.8644809150920536,2.259081371100193,0.656
9410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,150,2.1404140920633625,2.7349882427442256,0.7133333333333334
10660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,175,1.9951696887519532,2.5798973860519,0.7085714285714285
11910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,200,1.9077285943926827,2.4712744222394307,0.665
13160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,225,1.7835343306958176,2.3520422996915085,0.6533333333333333
14410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,250,1.686559559510372,2.251705006349358,0.6
15660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,275,1.640557963923193,2.1928880797486423,0.5527272727272727
16910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,300,1.5372758699385434,2.10606788369083,0.52
18160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,325,1.431457927447787,2.025354987755146,0.52
19410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,350,1.3789912384046312,1.9664764086170736,0.4971428571428571
20660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,375,1.3473123472836974,1.917854873369042,0.464
21910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,400,1.304944266155907,1.869431101115924,0.435
23160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,425,1.3525073365884328,1.900551253186836,0.4094117647058823
24410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,450,1.303516396009175,1.860790056401391,0.4266666666666667
25660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,475,1.234910269903429,1.8111600442525528,0.4568421052631579
26910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.1731647564082572,1.765300447686473,0.484
28160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.1721847910075909,1.823447685651832,0.478
29410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.2103575729957394,1.8909165366489813,0.438
30660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.154340264280192,1.863875751589883,0.398
31910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0543620599994374,1.7974198989136063,0.398
33160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,0.9255630469731438,1.5992364012925302,0.356
34410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,0.8627399824404075,1.402411515152038,0.306
35660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.1338524370529302,2.098599568793958,0.272
36910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.100561143002453,2.0779792770444083,0.266
38160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0825661922798202,2.070818097462902,0.276
39410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0764579042347906,2.067034558039421,0.27
40660.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0255658820659188,2.041315334282221,0.282
41910.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.056697898340535,2.053795434799578,0.278
43160.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0742272219832676,2.059476432594588,0.252
44410.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0486068759597318,2.050235234854925,0.242
45560.5,B_Exp2_to_Exp1,D_state,1000,Local_Linear,500,1.0189383948550634,2.040778478714739,0.242
3160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,25,2.2439603722062578,2.6067172549812807,0.8
4410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,50,1.594507858942982,2.0399439484928337,0.68
5660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,75,1.535224323919605,1.9469269318718636,0.6133333333333333
6910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,100,1.3619311262634672,1.778221835544426,0.62
8160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,125,1.811353008601525,2.5047854480142235,0.576
9410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,150,2.7321255260665365,3.9965451830721626,0.6133333333333333
10660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,175,2.594035816167436,3.7916781058946816,0.6228571428571429
11910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,200,2.550870696439559,3.680764484352761,0.57
13160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,225,2.53535581461404,3.587143036264598,0.5288888888888889
14410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,250,2.4195935781340454,3.44022276238155,0.532
15660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,275,2.458017413336263,3.441493944869665,0.5163636363636364
16910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,300,2.3489105582444094,3.318889344726001,0.5233333333333333
18160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,325,2.1868546381516687,3.190427236999966,0.4923076923076923
19410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,350,2.116551960071826,3.1022457857934707,0.4742857142857143
20660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,375,2.119764766756805,3.084408890551701,0.472
21910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,400,2.156340170426175,3.1369795325103844,0.4725
23160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,425,2.3408193170560128,3.386989038766594,0.4541176470588235
24410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,450,2.338679564934076,3.377065407776682,0.44
25660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,475,2.2170414882417857,3.2870111147808925,0.4168421052631579
26910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.1061946161393026,3.2037821347235167,0.396
28160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.061077405804502,3.2014029778161253,0.356
29410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.283533883283939,3.622033429306261,0.328
30660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.244017523540838,3.60606522515014,0.328
31910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.226520681006743,3.5999184457613413,0.318
33160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.074284656542093,3.4708156200628326,0.33
34410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,1.7880088532419378,3.005153656801733,0.332
35660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.33579338837314,4.430096735848216,0.308
36910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.458523809987689,4.709273706806335,0.336
38160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.375263790521871,4.676328837303895,0.346
39410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.339477892235057,4.666004247881273,0.35
40660.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.207455555101043,4.60219380445665,0.332
41910.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.2259478120362832,4.6094662400965,0.32
43160.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.3272569947732173,4.651459918395604,0.33
44410.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.289005652098645,4.640013725275664,0.332
45560.5,B_Exp2_to_Exp1,D_state,1000,Kalman_Trend,500,2.2214824439354897,4.61429382713892,0.324
3160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,25,1.9589915095560884,2.3249499369543773,0.56
4410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,50,2.1313239490529106,2.4694688970002767,0.7
5660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,75,2.395477070981109,2.684910566865186,0.7333333333333333
6910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,100,2.7912047469611587,3.111529084858096,0.55
8160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,125,2.7983416298476844,3.1097489620879,0.608
9410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,150,2.925839132861356,3.321343382276263,0.6266666666666667
10660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,175,2.842131459123189,3.230504404410554,0.6685714285714286
11910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,200,2.772786326764164,3.171750775007372,0.665
13160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,225,2.6050719883683864,3.034868488524906,0.6577777777777778
14410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,250,2.5228360026574603,2.957661638225793,0.632
15660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,275,2.475491031346725,2.907938679261728,0.6072727272727273
16910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,300,2.336010120945816,2.7982318891571007,0.5966666666666667
18160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,325,2.480407613926665,2.995513633953246,0.5815384615384616
19410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,350,2.582047188595599,3.1397018216256023,0.5914285714285714
20660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,375,2.4825056660625457,3.053144174943056,0.5866666666666667
21910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,400,2.405526567355107,2.98320051734446,0.585
23160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,425,2.494813082452847,3.0785419941149943,0.5905882352941176
24410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,450,2.4791514366494827,3.070747827825567,0.5711111111111111
25660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,475,2.684503532555272,3.3312424752625907,0.5410526315789473
26910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,2.8994210371535587,3.604956249288111,0.514
28160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.0525692365945525,3.765937598485515,0.5
29410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.0972931803926405,3.80675149475817,0.498
30660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.084919840691175,3.8188994166529766,0.476
31910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,2.9419742762226675,3.72044234097468,0.498
33160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,2.8880318991372658,3.6825946244721104,0.47
34410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,2.9206464443678213,3.698184777061007,0.434
35660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.210144672310778,4.142513382741,0.398
36910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.28082803929017,4.207848533952963,0.412
38160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.2895416101373,4.214271165868971,0.42
39410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.270986582518609,4.206374699489216,0.42
40660.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.4327673617417536,4.342932038300676,0.418
41910.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.591386967279281,4.447346306926506,0.436
43160.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.482378204424088,4.356578177377788,0.45
44410.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.424520838672049,4.303490245444724,0.448
45560.5,B_Exp2_to_Exp1,D_state,1000,Frozen_Ridge,500,3.4117031923197656,4.2998709265199,0.454
3160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,25,1.9943981680697,2.330423356206735,0.56
4410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,50,2.11670389012016,2.3734202902297694,0.68
5660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,75,1.7727642023617014,2.0609590684603534,0.72
6910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,100,1.6307287005055242,1.9116741741862624,0.6
8160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,125,1.98245199171256,2.639944800715472,0.528
9410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,150,2.424141902398288,3.2961514329457637,0.5266666666666666
10660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,175,2.625543388367216,3.51957638970054,0.5142857142857142
11910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,200,2.6870305710160034,3.506823671856511,0.53
13160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,225,2.500880128607052,3.328607409566912,0.5422222222222223
14410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,250,2.4128319782249315,3.207609769182637,0.512
15660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,275,2.3458447420269417,3.1282161333027743,0.4909090909090909
16910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,300,2.20904447242925,3.0068607594732755,0.5066666666666667
18160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,325,2.364732283556205,3.17171796296246,0.4984615384615384
19410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,350,2.494870520953632,3.288651397127113,0.4885714285714285
20660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,375,2.516220044713067,3.324284518271961,0.504
21910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,400,2.427481312915122,3.237817555172873,0.5075
23160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,425,2.751627190244592,3.811115948052039,0.5035294117647059
24410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,450,2.867405978763179,3.925032153759792,0.4755555555555555
25660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,475,2.8010513459117865,3.838989178711842,0.4505263157894736
26910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.716542783051872,3.7519601016324704,0.428
28160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.6950525166978028,3.754911592830557,0.414
29410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.7597687896316354,3.8104121141379887,0.422
30660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.807495902104019,3.858445241202828,0.402
31910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.770973481681352,3.8486601744802647,0.412
33160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.6489531000703197,3.7228838818565686,0.414
34410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.551797842489417,3.5739829294698247,0.4
35660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.796708818762037,4.0580749269880405,0.382
36910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.7181414447516365,4.008069273160895,0.382
38160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.6882281678278392,4.00160773064149,0.39
39410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.6489116295159603,3.987064775157047,0.386
40660.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.6413437082228874,3.972987747395083,0.388
41910.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.64660658947536,3.974641658377924,0.396
43160.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.5094578691185734,3.849867862432656,0.404
44410.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.3731198766073494,3.7381037668280186,0.424
45560.5,B_Exp2_to_Exp1,D_state,1000,Robust_Online_RLS,500,2.2650446520131804,3.644918986510342,0.408
3160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,25,1.9589915095560884,2.3249499369543773,0.56
4410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,50,2.1313239490529106,2.4694688970002767,0.7
5660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,75,2.395477070981109,2.684910566865186,0.7333333333333333
6910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,100,2.7912047469611587,3.111529084858096,0.55
8160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,125,2.7983416298476844,3.1097489620879,0.608
9410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,150,2.925839132861356,3.321343382276263,0.6266666666666667
10660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,175,2.842131459123189,3.230504404410554,0.6685714285714286
11910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,200,2.772786326764164,3.171750775007372,0.665
13160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,225,2.6050719883683864,3.034868488524906,0.6577777777777778
14410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,250,2.5228360026574603,2.957661638225793,0.632
15660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,275,2.475491031346725,2.907938679261728,0.6072727272727273
16910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,300,2.336010120945816,2.7982318891571007,0.5966666666666667
18160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,325,2.480407613926665,2.995513633953246,0.5815384615384616
19410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,350,2.582047188595599,3.1397018216256023,0.5914285714285714
20660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,375,2.4825056660625457,3.053144174943056,0.5866666666666667
21910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,400,2.405526567355107,2.98320051734446,0.585
23160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,425,2.494813082452847,3.0785419941149943,0.5905882352941176
24410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,450,2.4791514366494827,3.070747827825567,0.5711111111111111
25660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,475,2.684503532555272,3.3312424752625907,0.5410526315789473
26910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.8994210371535587,3.604956249288111,0.514
28160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,3.0389912732050823,3.76013080314374,0.5
29410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,3.043512731528549,3.776629653385563,0.506
30660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.999294919601297,3.7727479565975255,0.486
31910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.824084220180414,3.660186942531269,0.508
33160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.7301866383267277,3.602049863462646,0.48
34410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.6864946211406857,3.537449368838669,0.456
35660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,3.006108941787636,4.115959084810717,0.414
36910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.969045090242562,4.092670197845068,0.414
38160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.9265477787254275,4.079731732611978,0.424
39410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.8791155650898843,4.056770992925183,0.412
40660.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.8552441968871958,4.038085415639563,0.41
41910.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.8556331481556096,4.039139586658435,0.428
43160.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.719474852167964,3.913826680100623,0.436
44410.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.5973021570481616,3.799194183630007,0.438
45560.5,B_Exp2_to_Exp1,D_state,1000,Safe_Ensemble,500,2.574740951565471,3.790973298466213,0.432
4060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,25,0.4690981505584968,0.5566543817181165,0.0
5310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,50,0.5110223246104113,0.6582623628348652,0.0
6560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,75,0.548428083154794,0.7401931219910638,0.0
7810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,100,0.7105066103241822,1.1667311405495473,0.0
9060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,125,0.7098580537197381,1.1743329249358876,0.0
10310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,150,0.6052344845791142,1.073092450553901,0.0333333333333333
11560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,175,0.6342510228140844,1.0771578152164771,0.0285714285714285
12810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,200,0.6030929848075021,1.019384696360837,0.025
14060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,225,0.569646493903382,0.969884180660632,0.0222222222222222
15310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,250,0.5977963512716649,1.0185929714285349,0.02
16560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,275,0.5789830273981604,0.9874500014368698,0.0472727272727272
17810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,300,0.5381935837674676,0.947137668890894,0.0966666666666666
19060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,325,0.5188765959611854,0.915571460587394,0.0892307692307692
20310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,350,0.5186570660260093,0.8997078321334123,0.0828571428571428
21560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,375,0.6187661226600224,1.2526336503956426,0.0773333333333333
22810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,400,0.6400060239622417,1.2476960693194927,0.0725
24060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,425,0.6028061710361192,1.2104617618484412,0.1223529411764706
25310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,450,0.5693169393118904,1.176357383981325,0.1711111111111111
26560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,475,0.5393528898744224,1.1449821995227,0.2147368421052631
27810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,500,0.5123852453807014,1.115990602721478,0.254
29060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,500,0.5874192651735014,1.4005851409346652,0.254
30310.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,500,0.5794605962511404,1.3947257411629543,0.254
31560.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,500,0.5667998528599878,1.3842510030725923,0.254
32810.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,500,0.5323153156831929,1.321003015699125,0.254
34060.5,B_Exp2_to_Exp1,S_severe_candidate,100,Zero_Delta,500,0.5342354058041507,1.3122231575052317,0.254
