dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,rx_mean,rx_absmean,rx_q05,ry_mean,ry_absmean,ry_q05,ry_p2p,rs_mean,rs_rms,offline_diagnostic_only,offline_smoothing_window_rows,offline_smooth__rx_mean,offline_d1__rx_mean,offline_d2__rx_mean,offline_vol__rx_mean,offline_smooth__rx_absmean,offline_d1__rx_absmean,offline_d2__rx_absmean,offline_vol__rx_absmean,offline_smooth__rx_q05,offline_d1__rx_q05,offline_d2__rx_q05,offline_vol__rx_q05,offline_smooth__ry_mean,offline_d1__ry_mean,offline_d2__ry_mean,offline_vol__ry_mean,offline_smooth__ry_absmean,offline_d1__ry_absmean,offline_d2__ry_absmean,offline_vol__ry_absmean,offline_smooth__ry_q05,offline_d1__ry_q05,offline_d2__ry_q05,offline_vol__ry_q05,offline_smooth__ry_p2p,offline_d1__ry_p2p,offline_d2__ry_p2p,offline_vol__ry_p2p,offline_smooth__rs_mean,offline_d1__rs_mean,offline_d2__rs_mean,offline_vol__rs_mean,offline_smooth__rs_rms,offline_d1__rs_rms,offline_d2__rs_rms,offline_vol__rs_rms
Exp1,1426,1426,7131.0,7150.0,7140.5,0.1283587099395589,0.1283587099395589,0.0325060788492323,-0.0296104692470847,0.0317173750610605,-0.0670835942945657,0.0898431653792303,0.1330188790208672,0.1534415945442795,True,183,0.1286529696795336,0.0,0.0,0.00429339664523597,0.1286529696795336,0.0,0.0,0.00429339664523597,0.0329502019348566,0.0,0.0,0.0072579541067238525,-0.029611565351001,0.0,0.0,0.0033462386914142107,0.0316723583165437,0.0,0.0,0.0030418697910439157,-0.067022038468654,-5.797492097295298e-07,3.424275982683022e-08,0.003707708115406195,0.0894045493169727,2.793555283597815e-07,-7.114106019556754e-10,0.0010993921119921287,0.1332892702705788,0.0,0.0,0.005069268303760152,0.1533233431673591,0.0,0.0,0.0034572698449839676
Exp1,1427,1427,7136.0,7155.0,7145.5,0.1282720310367823,0.1282720310367823,0.0329020391074628,-0.0296850484394679,0.0317552595362924,-0.0671014057279966,0.0894596609425216,0.1329500761442267,0.1532239751376146,True,183,0.1286529696795336,0.0,0.0,0.0047587862850740174,0.1286529696795336,0.0,0.0,0.0047587862850740174,0.0329502019348566,0.0,0.0,0.008074176021200667,-0.029611565351001,0.0,-3.1388104500262857e-09,0.0037321980735319287,0.0316723583165437,0.0,1.0822634800983223e-08,0.003393533100751281,-0.0670231829513242,-4.7528901038068617e-07,-1.1847394801797751e-07,0.004135106830732609,0.0894045493169727,9.180941052996939e-07,8.255247731597802e-08,0.0011886846575741312,0.1332892702705788,0.0,0.0,0.005631361957423259,0.1533233431673591,0.0,0.0,0.0038332344917760015
Exp1,1428,1428,7141.0,7160.0,7150.5,0.1278259157975914,0.1278259157975914,0.0318245974239158,-0.0295881240914316,0.0316446651507424,-0.0671723116492012,0.0898075356871581,0.132490277373088,0.1530115980213957,True,183,0.1286529696795336,0.0,0.0,0.005182452725089918,0.1286529696795336,0.0,0.0,0.005182452725089918,0.0329502019348566,0.0,0.0,0.008865720358253679,-0.029611565351001,-3.1388104500262856e-08,-2.11542077680274e-08,0.0040734614481580085,0.0316723583165437,1.0822634800983222e-07,1.7305373960982415e-08,0.0037041384152400525,-0.0670267913587578,-1.7644886899093049e-06,-9.301098953487518e-08,0.00452096790513024,0.0894137302580257,1.1048803015195618e-06,-2.5233567887972264e-08,0.001284336965098777,0.1332892702705788,0.0,0.0,0.0061407219511258986,0.1533233431673591,0.0,0.0,0.004169890713421524
Exp1,1429,1429,7146.0,7165.0,7155.5,0.1282444907337559,0.1282444907337559,0.0328965622727717,-0.0296246214734936,0.0316771763733309,-0.0672767700476517,0.0892447808490959,0.1328997749684943,0.1531664934367905,True,183,0.1286529696795336,0.0,0.0,0.005561380550535784,0.1286529696795336,0.0,0.0,0.005561380550535784,0.0329502019348566,0.0,0.0,0.009573748851075974,-0.029611879232046,-2.11542077680274e-07,-4.569083737894497e-08,0.004377896603624797,0.0316734405800238,1.7305373960982416e-07,2.6535298270069502e-08,0.0039807816152104955,-0.0670408278382233,-1.405398905729438e-06,1.6053958490691577e-07,0.00486592960131938,0.0894155981199879,6.657584264199712e-07,-5.478629130889478e-08,0.0013795401392883695,0.1332892702705788,0.0,0.0,0.006596070926524209,0.1533233431673591,0.0,7.871513657869978e-07,0.004469524819600068
Exp1,1430,1430,7151.0,7170.0,7160.5,0.128278682922931,0.128278682922931,0.0328941804427803,-0.0297338169063529,0.0317585113852745,-0.0672927750594874,0.0889338237652254,0.1329527391287089,0.1531812851781767,True,183,0.1286529696795336,0.0,0.0,0.005927218719543723,0.1286529696795336,0.0,0.0,0.005927218719543723,0.0329502019348566,0.0,0.0,0.010299501251543941,-0.0296136807717778,-4.882964782897126e-07,-6.7991383430957e-08,0.004651772212244072,0.0316740888539398,3.735793307105273e-07,4.508311505307949e-08,0.004228916760363089,-0.0670408453478151,-1.5909284084014708e-07,8.811509162390262e-08,0.005172739819877661,0.0894203878422899,5.57017388430614e-07,1.960257438210489e-07,0.001449659213928257,0.1332892702705788,0.0,0.0,0.0070298166112806905,0.1533233431673591,7.871513657869978e-06,8.003366538800183e-07,0.004749644058452168
Exp1,1431,1431,7156.0,7175.0,7165.5,0.127970721228452,0.127970721228452,0.0317855200069644,-0.0296876905078121,0.0317215370993971,-0.0671297098452483,0.0893308324047051,0.1326453530007377,0.1530862113500099,True,183,0.1286529696795336,0.0,0.0,0.006283177842197597,0.1286529696795336,0.0,0.0,0.006283177842197597,0.0329502019348566,0.0,0.0,0.011044934821385553,-0.0296167621968289,-8.914559119898441e-07,-2.97631188180339e-08,0.004906959588686938,0.0316771763733309,6.238848901406191e-07,8.240960788191698e-08,0.004459947233275726,-0.0670424187666317,-5.242479894904118e-07,-5.4486083300026024e-08,0.005454492687772693,0.0894211682938722,2.62601586463046e-06,2.118539421559762e-07,0.001503183802577538,0.1332892702705788,0.0,0.0,0.00744862764820738,0.1534020583039378,8.003366538800183e-06,-7.418594964700432e-07,0.0050161411045272
Exp1,1432,1432,7161.0,7180.0,7170.5,0.1283524293418175,0.1283524293418175,0.0330412782110116,-0.029746064051489,0.0317874311881472,-0.0670231829513242,0.0889520127303045,0.1330272669292839,0.1531392286886397,True,183,0.1286529696795336,0.0,0.0,0.006607480914398653,0.1286529696795336,0.0,0.0,0.006607480914398653,0.0329502019348566,0.0,0.0,0.011688642956420012,-0.0296225953308977,-7.859276664700516e-07,6.169480353899332e-08,0.005148823924646374,0.0316803277028412,1.1976754095296972e-06,3.9136419840921093e-08,0.004679262265149757,-0.06704608782771,-7.039536738404073e-07,-1.814352211498837e-08,0.00571904189396692,0.0894466480009362,2.675556809990376e-06,-1.5470435922010364e-07,0.001554790362623635,0.1332892702705788,0.0,0.0,0.00783235506316217,0.1534033768327471,4.529186931695461e-07,-7.682300726560841e-07,0.005264332623446109
Exp1,1433,1433,7166.0,7185.0,7175.5,0.127706952811864,0.127706952811864,0.0315127215960178,-0.0298013274209426,0.0317903018895251,-0.0669406848303834,0.0894869787914809,0.1324135622996304,0.1528496009347108,True,183,0.1286529696795336,0.0,0.0,0.006902545175546021,0.1286529696795336,0.0,0.0,0.006902545175546021,0.0329502019348566,0.0,0.0,0.012249457542295113,-0.0296246214734936,-2.7450787659991094e-07,2.992742276799327e-08,0.00537567603484839,0.0316891531274262,1.01524908854983e-06,-5.750074616298063e-08,0.004884850963656494,-0.0670494583033701,-7.056832106402954e-07,-3.436040399595886e-08,0.005965094549239501,0.0894479238619721,1.0789722724294236e-06,-1.5018487550408356e-07,0.001601363791378055,0.1332892702705788,0.0,0.0,0.008182807083331047,0.1534065874908695,3.210658122393406e-07,-4.5291869316954614e-08,0.005492352885022495
Exp1,1434,1434,7171.0,7190.0,7180.5,0.1276817826732628,0.1276817826732628,0.0313451593327062,-0.0299928912989066,0.0319428726794727,-0.0669800207616123,0.0896347195742088,0.1324362661366633,0.1528251190393538,True,183,0.1286529696795336,0.0,0.0,0.00717420814668685,0.1286529696795336,0.0,0.0,0.00717420814668685,0.0329502019348566,0.0,0.0,0.012758849479027527,-0.0296253404096637,-4.866534387901189e-07,-6.386949606002057e-08,0.005591436858849886,0.0316904801937267,6.226679478998908e-07,7.011880939766748e-10,0.0050806856796167385,-0.0670531446598164,-1.0475577137999959e-06,-1.2151556604098057e-07,0.006201339516819095,0.0894574377236605,1.1737080549495405e-06,-7.297782351187164e-08,0.0016586329533309016,0.1332892702705788,0.0,0.0,0.008507671504896059,0.1534065874908695,0.0,-3.210658122393406e-08,0.005705692356706871
Exp1,1435,1435,7176.0,7195.0,7185.5,0.1277408428233861,0.1277408428233861,0.0314895585303474,-0.0301140638981789,0.0320581078101762,-0.0671483614539715,0.0898902990788649,0.1325234277837885,0.152939525139488,True,183,0.1286529696795336,0.0,0.0,0.007419155015300422,0.1286529696795336,0.0,0.0,0.007419155015300422,0.0329502019348566,0.0,0.0,0.013182399805054163,-0.0296294880078815,-9.132028372001166e-07,-1.9322109752993587e-08,0.00579734316835378,0.0316953798069052,1.0222609694895968e-06,5.4362351378997597e-08,0.005267748276922642,-0.0670599338805081,-1.920838871050101e-06,-7.331209031097296e-08,0.006429353465130916,0.0894596609425216,3.491940373107072e-07,-3.786030497096583e-08,0.0017236067179209615,0.1332892702705788,0.0,0.0,0.00880339761455142,0.1534065874908695,0.0,0.0,0.005904331993121981
Exp1,1436,1436,7181.0,7200.0,7190.5,0.1275856527764003,0.1275856527764003,0.0302599118532424,-0.0302375397039515,0.0321593055858756,-0.0671370828956629,0.0905598092917864,0.1324057868218141,0.1531182207409876,True,183,0.1286529696795336,0.0,0.0,0.007649894233651311,0.1286529696795336,0.0,0.0,0.007649894233651311,0.0329502019348566,0.0,0.0,0.013579727918691246,-0.0296344724380357,-6.798745363200548e-07,3.749477057099493e-08,0.005994210891172111,0.0317007028034216,1.1662914616898668e-06,2.8648303190825745e-09,0.005446612371653501,-0.0670723530485269,-1.7806786169097256e-06,7.967142671705396e-08,0.006646818925561854,0.0894609296640336,7.951050052398822e-07,9.768455552491838e-08,0.001782824781860787,0.1332892702705788,0.0,0.0,0.009082741196691484,0.1534065874908695,0.0,3.2873708290498405e-07,0.006091089624811921
Exp1,1437,1437,7186.0,7205.0,7195.5,0.1280323898142316,0.1280323898142316,0.0312292914722524,-0.0303099088018501,0.0322757351528265,-0.0673916517187108,0.0903571543153194,0.1328634877788119,0.1533233431673591,True,183,0.1286529696795336,0.0,0.0,0.007876613768081854,0.1286529696795336,0.0,0.0,0.007876613768081854,0.0329502019348566,0.0,0.0,0.013988539434770539,-0.0296362867532447,-5.382551314901673e-07,1.2577148435014004e-08,0.0061837879903866005,0.0317070427215221,1.0509092726804226e-06,-1.3305750784925467e-08,0.005619066171324565,-0.0670777406666772,-1.1241246038795615e-06,1.0067647136388637e-07,0.006860091522484961,0.089467611992574,1.326039592559891e-06,1.1415748854506911e-07,0.0018438365457193752,0.1332892702705788,0.0,0.0,0.009356595846461637,0.1534065874908695,3.2873708290498403e-06,3.500705341000221e-07,0.006273199231362114
Exp1,1438,1438,7191.0,7210.0,7200.5,0.1287384144444578,0.1287384144444578,0.0333388314138064,-0.0302835997196021,0.0323100440187808,-0.0673965061995009,0.0899902280009396,0.1335543625426026,0.153519235378949,True,183,0.1286529696795336,0.0,0.0,0.008084339282532733,0.1286529696795336,0.0,0.0,0.008084339282532733,0.0329502019348566,0.0,0.0,0.01434219683278311,-0.0296398549893506,-5.541030519699147e-07,-1.1795643650967806e-08,0.006364890346456125,0.0317112118961484,1.0332339538406122e-06,-1.7999749269068114e-08,0.005783890481477315,-0.0670835942945657,-7.739139032708619e-07,8.221574423594723e-08,0.007067473864609365,0.0894741900599592,1.9366798906905734e-06,1.0225607224023671e-08,0.0019051924806132718,0.1332892702705788,0.0,0.0,0.009609219640578438,0.15343946119916,3.500705341000221e-06,-3.07403631709946e-07,0.006442910488924676
Exp1,1439,1439,7196.0,7215.0,7205.5,0.1287619377713154,0.1287619377713154,0.0333247896751264,-0.0303153098398529,0.0322974096351124,-0.0673751450814443,0.089728420437022,0.1335714774670363,0.1534978393474562,True,183,0.1286529696795336,0.0,0.0,0.008282036696728001,0.1286529696795336,0.0,0.0,0.008282036696728001,0.0329502019348566,0.0,0.0,0.014680671139577632,-0.0296418277837644,-6.562115679998454e-07,9.517092534987172e-09,0.006537216590164046,0.0317173750610605,8.709117799897414e-07,-7.786386650610044e-08,0.005940711818804817,-0.0670854798057099,-3.0196716152008916e-07,6.60497856171116e-08,0.00726413066742915,0.0894869787914809,1.4282956648001277e-06,-1.2371834142307913e-07,0.0019629934913889925,0.1332892702705788,0.0,0.0,0.009849575510348022,0.1534415945442795,2.1333451195038044e-07,-3.500705341000221e-07,0.006603776283077672
Exp1,1440,1440,7201.0,7220.0,7210.5,0.1287520648714479,0.1287520648714479,0.0334163531615884,-0.0303047212642353,0.0322798657234477,-0.0675675642382245,0.0896144171276782,0.1335533521007526,0.1534427984190561,True,183,0.1286529696795336,0.0,0.0,0.00847082298246531,0.1286529696795336,0.0,0.0,0.00847082298246531,0.0329502019348566,0.0,0.0,0.015005136009816749,-0.0296464171050306,-4.58932126620043e-07,6.562115679998454e-08,0.006700964848429008,0.0317199210139483,2.5459528877960767e-07,-8.709117799897414e-08,0.006089549474274811,-0.0670866139661809,-1.1341604709974585e-07,9.198342234978393e-09,0.007452441643602411,0.0894884730166072,6.994964764597821e-07,-5.574244422698604e-08,0.002018586217722447,0.1332892702705788,0.0,0.0,0.010078781373551338,0.1534415945442795,0.0,-2.1333451195038043e-08,0.006756470994061492
Exp1,1441,1441,7206.0,7225.0,7215.5,0.1285407452373683,0.1285407452373683,0.0330771680408127,-0.0302699565863871,0.0322209539259398,-0.0674099299999172,0.0894741900599592,0.1333378970278964,0.1532244931951851,True,183,0.1286529696795336,0.0,0.0,0.008651604185020938,0.1286529696795336,0.0,0.0,0.008651604185020938,0.0329502019348566,0.0,0.0,0.015318721857603822,-0.0296464171050306,0.0,4.5893212662004305e-08,0.006857821073648676,0.0317199210139483,0.0,-2.5459528877960767e-08,0.006231888418944981,-0.0670866139661809,-2.0998373917030523e-07,-7.88040881430363e-08,0.007630742680919341,0.0894939737562455,8.708712225302673e-07,1.5831481258596345e-07,0.002070111812348183,0.1332892702705788,0.0,0.0,0.010298262695806127,0.1534415945442795,0.0,0.0,0.006902456624665743
Exp1,1442,1442,7211.0,7230.0,7220.5,0.1281548074815183,0.1281548074815183,0.0323488168055421,-0.0301480609235034,0.0321090573423628,-0.0675437694529036,0.0897040816834432,0.1329333680818409,0.1530262173033786,True,183,0.1286529696795336,0.0,0.0,0.008833021706238234,0.1286529696795336,0.0,0.0,0.008833021706238234,0.0329502019348566,0.0,0.0,0.015659310195171,-0.0296464171050306,0.0,0.0,0.007010170705726437,0.0317199210139483,0.0,0.0,0.006369974103515961,-0.0670887138035726,-9.014569285301088e-07,-1.0592087032287867e-07,0.007801697673312992,0.0894971817288325,2.2826446023194167e-06,4.925278302439495e-07,0.002117046645639911,0.1332892702705788,0.0,0.0,0.01051750451699105,0.1534415945442795,0.0,0.0,0.0070456958421915815
