protocol_id,dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,effective_configuration_count,D_state_q50,D_state_q25,D_state_q75,D_state_mad,V100_norm_q50,V100_norm_q25,V100_norm_q75,V100_norm_mad,V500_norm_q50,V500_norm_q25,V500_norm_q75,V500_norm_mad,V1000_norm_q50,V1000_norm_q25,V1000_norm_q75,V1000_norm_mad,direction_consistency_q50,direction_consistency_q25,direction_consistency_q75,direction_consistency_mad,multi_scale_rate_divergence_q50,multi_scale_rate_divergence_q25,multi_scale_rate_divergence_q75,multi_scale_rate_divergence_mad,state_volatility_q50,state_volatility_q25,state_volatility_q75,state_volatility_mad,baseline_outlier_fraction_q50,baseline_outlier_fraction_q25,baseline_outlier_fraction_q75,baseline_outlier_fraction_mad,source_support_oos_q50,source_support_oos_q25,source_support_oos_q75,source_support_oos_mad,residual_change_score_q50,residual_change_score_q25,residual_change_score_q75,residual_change_score_mad,abrupt_cusum_q50,abrupt_cusum_q25,abrupt_cusum_q75,abrupt_cusum_mad,directed_change_score_q50,directed_change_score_q25,directed_change_score_q75,directed_change_score_mad,acceleration_score_q50,acceleration_score_q25,acceleration_score_q75,acceleration_score_mad,abrupt_change_score_q50,abrupt_change_score_q25,abrupt_change_score_q75,abrupt_change_score_mad,directed_configuration_support,rate_divergence_configuration_support,abrupt_configuration_support,combined_change_score_q50,change_configuration_support,guard_configuration_fraction,stop_boundary_configuration_fraction,change_trigger
A_Exp1_to_Exp2,Exp2,200,200,1001.0,1020.0,1010.5,16,1.6932941168446085,1.0839662405107156,3.3783927765268675,0.68797526312731,0.8134502309657523,0.6642913676874436,1.3569324222173567,0.18358793746058555,0.300860884029868,0.26449620515449995,0.5408396213929427,0.06817933926243704,0.22153858139979327,0.1749022405846695,0.44642360655322366,0.07046140118633482,0.240385958273297,0.15612491095102646,0.3175816508642473,0.13750070432419642,0.8117855210284057,0.7171675490750208,1.3133374563641331,0.10914646016961899,1.1886510950972928,0.7892934024531839,2.511486498165997,0.5594786544601738,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.6935518304162843,0.5419265760191005,1.2091291201147902,0.2149362805524181,26.31547589873647,0.0,100.0,26.31547589873647,0.2481559382084132,0.17866875299550908,0.2772281827024795,0.04213652464229872,2.2192289043857496,1.7792380097991252,4.103609410080445,0.7366284553332941,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.2192289043857496,0.25,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,201,201,1006.0,1025.0,1015.5,16,1.6684719348667194,1.0570355440850339,3.3829440692629014,0.6887702489969002,0.6975630842016001,0.5981880523937739,1.220676809033653,0.14480691704898313,0.2921712343026637,0.25201705443530265,0.5247414192901999,0.06856421995273373,0.22341801155838115,0.17316279828433132,0.4471191152052737,0.07518745278283023,0.2261075348453856,0.15038578961978327,0.2986865313193334,0.13613463460671704,0.7136010419849563,0.6308075866536929,1.1863728288356017,0.10487400523659657,1.1688181983351993,0.7881428050022365,2.5017536679236043,0.5585004365767374,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.6525405070232477,0.5060749664338208,1.1404397449514545,0.18899212250667474,26.31547589873647,0.0,100.0,26.31547589873647,0.24096418814453058,0.1584677843482405,0.2628148856385859,0.04646550691386761,1.6378874609917466,1.261339198707624,3.4093357408870903,0.5739039399420715,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.6378874609917466,0.25,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,202,202,1011.0,1030.0,1020.5,16,1.7274268007446576,1.1001991845584285,3.43905544190813,0.700312082154716,0.6311339753781415,0.5339131845951408,1.083079571413094,0.12275212039148775,0.3029426813166963,0.2643424437155094,0.539316959703059,0.06730287854391928,0.22445100078227703,0.1751070573031591,0.454427269423045,0.07069630500398352,0.248719505789611,0.1688297335703668,0.337142399812859,0.1307665614784839,0.6359153140012159,0.5598990886104394,1.0324852618242464,0.10540657272591242,1.149648883391646,0.7875160671465826,2.4913294426135275,0.5611733251173331,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.7054634688506232,0.5542946329905165,1.2484540514479763,0.20763829458436434,26.31547589873647,0.0,100.0,26.31547589873647,0.26728540309315674,0.16970322494470463,0.29435722013497934,0.04907958200258081,1.343459326274989,1.0800177873526096,2.580251617596259,0.4871452646377257,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.343459326274989,0.25,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,203,203,1016.0,1035.0,1025.5,16,1.5142049512475393,0.9330584953676797,3.3014621767192196,0.6995735282332525,0.28709237090492323,0.23776593317455297,0.5170250705817098,0.05101136613995501,0.2684873775139228,0.22528826853510384,0.4997711236375669,0.07023084594114716,0.2167916329492321,0.16351858011971546,0.40362376095392494,0.07237176646683438,0.26181126261518173,0.11323076740194712,0.348459528772766,0.1313068955303573,0.30823454560766406,0.21199270149976,0.5252781723311991,0.13121965438169986,1.1291149991823946,0.7842194978026046,2.477802606469692,0.5717681831664232,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.5013562462490633,0.40271091384756635,0.8645218684785685,0.14537731737681672,26.31547589873647,0.0,100.0,26.31547589873647,0.27048087682653943,0.13283625551416872,0.3146590076971394,0.051856799963504785,0.31072539817763045,0.2393678449438382,0.5538719878381051,0.13314405534219687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33510702924599683,0.0,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,204,204,1021.0,1040.0,1030.5,16,1.5404619046609433,0.9512348184181747,3.2950094255664215,0.6862800844284787,0.2111556823836244,0.17665952791825396,0.43970302057170046,0.06797728677891311,0.2626766115874519,0.22570756009367277,0.4816202957298168,0.06684096951372763,0.21331715902554318,0.16344531186257127,0.42007832004718126,0.06649144948981697,0.20813930449139095,-0.011088207019279386,0.31736925647774644,0.11303582043549645,0.21097781530933352,0.14163333407344036,0.4120461029974368,0.10110229675679223,1.109116489184595,0.7806947416801626,2.4643768122422607,0.5694393880902142,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.5634646389234756,0.4663293358463185,0.9768360918640051,0.15088187969057892,26.31547589873647,0.0,100.0,26.31547589873647,0.20230937940384944,-0.00543488690436332,0.3324900630346014,0.13098578880481304,0.15810255247300847,0.0969088106892477,0.28258112137938857,0.0938214054576333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290455686207183,0.0,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,205,205,1026.0,1045.0,1035.5,16,1.5454541109048603,0.9574936869244282,3.2613335421822143,0.6706522552611213,0.19355944188181495,0.1437029241984727,0.35545541614119613,0.062143061822604734,0.263196791709497,0.2300793976388613,0.47878490704693194,0.06398758164488111,0.20846938744712568,0.16201309397120428,0.41542652296262406,0.06193197773625195,0.1346798377311539,-0.07603634214924622,0.2550971159319689,0.12313722097174862,0.25493017161684167,0.179500685595385,0.4087498493086337,0.10502111259787349,1.0898834347580317,0.7723942689231063,2.4511871999453136,0.5536783220162639,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.5919214031665367,0.4971644257504346,1.0284097333081919,0.15133414259256342,26.31547589873647,0.0,100.0,26.31547589873647,0.15806534305573508,-0.0752046060192393,0.26851380365246247,0.12062349685961853,0.175578366701926,0.12672830092803522,0.25323802128321377,0.057618476902519616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2679062065860799,0.0,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,206,206,1031.0,1050.0,1040.5,16,1.587332318456993,0.9945887239592593,3.258399141687941,0.6695295097659482,0.224463627246076,0.1819679653115611,0.3753996983212977,0.0631675335266886,0.2696431874788662,0.2313524674989551,0.46155138096056103,0.05584985456429159,0.2075026435353157,0.1644791917326538,0.4109569982738853,0.05750185243087377,0.0005160521660069577,-0.19408967173203812,0.08412667475669111,0.16337583802388062,0.31067356451860606,0.25208994309593824,0.540886057574028,0.0694232509669197,1.0702701384507354,0.7635304280668929,2.4380415740730155,0.537538495809173,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.6612152728650822,0.558594887126399,1.1547716738761877,0.16974017250257817,26.31547589873647,0.0,100.0,26.31547589873647,-0.0017166010023468032,-0.20865917203726342,0.08756207699223317,0.17483410326270726,0.26609869326793445,0.19277554022770418,0.4609749194607638,0.08070684982629443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26680883310996106,0.0,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,207,207,1036.0,1055.0,1045.5,16,1.6234496631370234,1.0270220946655684,3.2550088014192573,0.6809244919928941,0.2864259555111368,0.2390311282286079,0.45031713361926196,0.06993780051745102,0.276724578437912,0.23920105485605392,0.46361388798774117,0.055742699242701046,0.2071204904304692,0.16586790429532294,0.40666077332928763,0.05466801543301732,-0.09677872468733877,-0.24998508540391673,0.034150175259474155,0.17810766094525057,0.37356015318138935,0.32632470535137936,0.6480896483159369,0.07903768673621309,1.0520338648596668,0.7556188054589644,2.4258169853642992,0.5220862085536726,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.7213030438370716,0.6131943677972733,1.2638115122693045,0.18519321852685705,26.31547589873647,0.0,100.0,26.31547589873647,-0.11342011501636738,-0.27227866927145666,0.035114278213882674,0.1941135025160932,0.3693926377341735,0.3180537424768528,0.7337767251397622,0.08322890306760791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3693926377341735,0.0,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,208,208,1041.0,1060.0,1050.5,16,1.5182003634287755,0.9416496729768176,3.1942693057996028,0.6549302297225614,0.45913315031622703,0.36334247438880934,0.6337547192557953,0.09730770859162641,0.26493479341691095,0.2350710904552799,0.463066971306626,0.05621040522398038,0.20520535693147246,0.16009564079188193,0.40265788619515785,0.05805164980546039,-0.1822618368875161,-0.2975239137587107,-0.030985824929908597,0.1733654402380184,0.5650450576340031,0.4858729650234475,0.8055237739963124,0.0811208778004657,1.0325992245948488,0.7455713483169487,2.411828711445743,0.506907442395502,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.6102391861713208,0.5315979949120844,1.0615397481516644,0.15188993813234047,26.31547589873647,0.0,100.0,26.31547589873647,-0.21141442147625406,-0.32612458309022835,-0.03137721762768102,0.17575276721265717,0.9081303795726743,0.7024332837163687,1.281506871935151,0.2447911407469931,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.9081303795726743,0.1875,1.0,0.0,0
A_Exp1_to_Exp2,Exp2,209,209,1046.0,1065.0,1055.5,16,1.457510343483739,0.8950054422181153,3.174983968740084,0.6734493585840283,0.5250002518721502,0.41475582205665185,0.7598475356302008,0.11789551173129895,0.2591494615242785,0.22290683063097363,0.4502677767583597,0.05735327937621866,0.20077071611981293,0.15589513735139102,0.3970503400173204,0.05996962218273719,-0.16844070049249033,-0.2914853576371237,-0.028209704504962407,0.17413362141290245,0.6157590765750014,0.5432903662622152,0.9187881833889218,0.08778748064484704,1.0117730559252158,0.7338423505851143,2.3958369837139206,0.49133794106217105,0.0,0.0,0.22916666666666666,0.0,0.15555555555555556,0.08333333333333333,0.2,0.04444444444444445,0.5807163638553847,0.49465730878327363,0.9703359458190945,0.14414679942449188,26.31547589873647,0.0,100.0,26.31547589873647,-0.195673155365406,-0.3191696469067048,-0.028543325476577175,0.1782307416750984,1.20246630069347,0.9477692053744591,1.8296128272962167,0.327703170813492,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,1.20246630069347,0.1875,1.0,0.0,0
