dataset,window_id,window_index,start_cycle_effective,end_cycle_effective,center_cycle_effective,start_cycle_actual,end_cycle_actual,center_cycle_actual,cycle_effective,cycle_actual,effective_configuration_count,D_state_q25,D_state_q50,D_state_q75,D_state_mad,V500_norm_q25,V500_norm_q50,V500_norm_q75,V500_norm_mad,V1000_norm_q25,V1000_norm_q50,V1000_norm_q75,V1000_norm_mad,multi_scale_rate_divergence_q25,multi_scale_rate_divergence_q50,multi_scale_rate_divergence_q75,multi_scale_rate_divergence_mad,state_volatility_q25,state_volatility_q50,state_volatility_q75,state_volatility_mad
Exp1,2135,2135,10676.0,10695.0,10685.5,11661.69741697417,11684.132841328414,11672.915129151292,10685.5,11672.915129151292,24,5.508860139403858,7.456323012381163,7.951796809457198,1.2738820360044336,0.20559600227571875,0.28445704411655526,0.3639440103449696,0.0796502533774061,0.17719584336040847,0.20947933681657782,0.2641018245920461,0.050586165625236296,0.1636285963587078,0.29789355770029124,0.36072305705207297,0.09449605611018776,0.5669066493335406,0.7533590604841965,0.8127931246687674,0.13944303972759758
Exp1,2136,2136,10681.0,10700.0,10690.5,11667.60147601476,11690.036900369003,11678.819188191883,10690.5,11678.819188191883,24,5.497809507904429,7.452260878218407,7.941974994120999,1.2830753657899163,0.20080315172769592,0.27698953631983725,0.3501348402256022,0.07442908506505728,0.17779066615192649,0.21119054291594863,0.2655754417052638,0.0502191388944207,0.1391888207930047,0.24260771126855496,0.28874184775467737,0.07880692607846256,0.5705020958504243,0.7466030633825651,0.8053295557352494,0.1402946609596148
Exp1,2137,2137,10686.0,10705.0,10695.5,11673.50553505535,11695.940959409594,11684.723247232472,10695.5,11684.723247232472,24,5.584303601498345,7.509103633226642,7.998999051187797,1.2321456445585728,0.19312125412621223,0.26909313348156144,0.3627572185032556,0.08201314111903826,0.16764602012193214,0.20019967252497126,0.25448688521786667,0.04867614852107639,0.1633872378675315,0.28438202389976786,0.33825292823788466,0.09447077352333907,0.5734718649502661,0.7409522223925208,0.7973280708930222,0.14034967655029762
Exp1,2138,2138,10691.0,10710.0,10700.5,11679.409594095941,11701.845018450185,11690.627306273062,10700.5,11690.627306273062,24,5.712986511166442,7.624369399182799,8.035701036607044,1.1792939391442263,0.18114047472268688,0.2424214780099196,0.3341508756138045,0.07849883430556762,0.15902374601194463,0.19787424332030848,0.24335309260016763,0.04430951065168555,0.21515944858296449,0.37710999067232553,0.4494318211803294,0.12631838244054405,0.5673097569358441,0.73521065599418,0.7943268913223032,0.13472698525176202
Exp1,2139,2139,10696.0,10715.0,10705.5,11685.31365313653,11707.749077490775,11696.531365313653,10705.5,11696.531365313653,24,5.703506930508901,7.618175110243984,8.03373496929159,1.1920935949566736,0.18430342793582774,0.24693266060928204,0.335559111095747,0.08031106108183893,0.14509763196110348,0.18920937622834497,0.22417793063118113,0.042858540110584334,0.22863902397927333,0.4052260353978838,0.4839226881548445,0.13522345080151826,0.5604686590803196,0.7253905263653665,0.7906320138846565,0.12546808303838514
Exp1,2140,2140,10701.0,10720.0,10710.5,11691.217712177122,11713.653136531366,11702.435424354244,10710.5,11702.435424354244,24,5.697074223066504,7.609721105633646,8.03227341036044,1.1914607079196005,0.181249370863725,0.2429879488427139,0.3318856910033886,0.07967178977208045,0.1439665391332188,0.18949752136397335,0.2219990772555014,0.04372805126403448,0.18529511950319644,0.3202429614506706,0.38347875102788437,0.09474566919196467,0.5528554832549117,0.7133386961071839,0.7849135072188077,0.12480151676242812
Exp1,2141,2141,10706.0,10725.0,10715.5,11697.121771217713,11719.557195571955,11708.339483394833,10715.5,11708.339483394833,24,5.698553145631506,7.612009525394535,8.03252626241029,1.1918615046744527,0.1639067164592576,0.21548951355847384,0.30628861606963786,0.0715954925172774,0.13789722348963282,0.1871922922646635,0.21448214254950726,0.0473966652281137,0.15091492295213654,0.23268844996032212,0.2828062541687883,0.06573211998988782,0.5452551628274432,0.7013687888786028,0.7782482474889242,0.1296670628443201
Exp1,2142,2142,10711.0,10730.0,10720.5,11703.025830258302,11725.461254612546,11714.243542435424,10720.5,11714.243542435424,24,5.5798514079302395,7.511696426574602,7.996508049086856,1.2395171648423484,0.16227140655164402,0.21156444026890378,0.30377076490917404,0.07069192877645761,0.1446715138450087,0.18828103476764357,0.2233641306862157,0.04255000288126351,0.0997264494540252,0.128068554321223,0.17246837563124492,0.04148815286757869,0.539098012025548,0.69167765522129,0.7729342321973718,0.12953411826191885
Exp1,2143,2143,10716.0,10735.0,10725.5,11708.929889298894,11731.365313653136,11720.147601476016,10725.5,11720.147601476016,24,5.600985846608272,7.5229262997886615,8.010257723524324,1.224836193354495,0.14660958365059198,0.17810324736584135,0.27274992015398847,0.06590729611089291,0.14544666953350732,0.1890621003953859,0.22451433540795482,0.042623158685784174,0.043977564258225466,0.05776328571198319,0.10018937789640422,0.020860145912207948,0.5349749303450637,0.68247198116241,0.7695270088517792,0.12480510498026709
Exp1,2144,2144,10721.0,10740.0,10730.5,11714.833948339483,11737.269372693727,11726.051660516605,10730.5,11726.051660516605,24,5.612895096075514,7.525177635956274,8.01301808346176,1.2132097218579951,0.1418412325718558,0.167723700451258,0.274560269065963,0.05392860779301242,0.141919916093584,0.19020075975116824,0.22073345616271234,0.04662442053177143,0.05836413335692929,0.10229363097574516,0.12023277439019223,0.02973177316886233,0.5326165373274172,0.6765833477660117,0.7679571126478323,0.12150448599237573
Exp1,2145,2145,10726.0,10745.0,10735.5,11720.738007380074,11743.173431734318,11731.955719557196,10735.5,11731.955719557196,24,5.558784733689891,7.480906554612056,7.98502840570424,1.2377465955048552,0.15891751006583396,0.19204996733043936,0.2993600266417086,0.06715626349650217,0.15329439143162782,0.1946195248535689,0.23537921500391482,0.04342627599982307,0.07045281169860154,0.11291606985126204,0.1327496411294094,0.031712797876795706,0.5300641323001086,0.6710831702733042,0.7656972987062084,0.12228131906143691
Exp1,2146,2146,10731.0,10750.0,10740.5,11726.642066420663,11749.077490774907,11737.859778597785,10740.5,11737.859778597785,24,5.58601420507105,7.492126972729851,8.005214356286734,1.2163019954899763,0.15780150614950475,0.18913253656121742,0.30310213375999717,0.061593875472942476,0.15538767964004344,0.19650658116065298,0.23835111021758537,0.043686135164820866,0.06688937327937759,0.08745555779616607,0.10707788097170236,0.020345254287956735,0.5271785273440738,0.6648937795691294,0.7624432699214428,0.12283100183921569
Exp1,2147,2147,10736.0,10755.0,10745.5,11732.546125461255,11754.981549815499,11743.763837638377,10745.5,11743.763837638377,24,5.501274906726262,7.434024971674832,7.948532781076233,1.264126993271855,0.1698906198173382,0.21034139166166083,0.3204683501964186,0.07541995052575266,0.1603633287816959,0.1921994790343397,0.24403594061538683,0.046043732151008224,0.037331366881539915,0.05663142396773475,0.0734507472219259,0.020052820739810042,0.5248155275192238,0.6575137031524674,0.7574497414813446,0.12133138672751592
Exp1,2148,2148,10741.0,10760.0,10750.5,11738.450184501846,11760.88560885609,11749.667896678966,10750.5,11749.667896678966,24,5.414450256634282,7.358936348032637,7.882349524761384,1.2967402940138126,0.16390621805146943,0.20909507458503007,0.31164244903403926,0.07743204098489034,0.167037083828616,0.1972391723508731,0.2523133093312112,0.04899550809155534,0.14463835359643262,0.18699118771950618,0.19913009704368412,0.034765415042476586,0.521317346576171,0.6494968825149885,0.7511435181372936,0.11972211567669527
Exp1,2149,2149,10746.0,10765.0,10755.5,11744.354243542435,11766.789667896679,11755.571955719557,10755.5,11755.571955719557,24,5.380316000222418,7.26766541039844,7.814504366507947,1.3097771428137261,0.1610938619213077,0.2132793479450948,0.31248747870828836,0.07297773933917999,0.1665627428338443,0.19699268793955038,0.2523684913339864,0.04878933542050909,0.19511429550671675,0.28744166324290815,0.3244576943760813,0.05501951034776491,0.5180803332338126,0.6428186302409327,0.7455729850403563,0.11839434400479626
Exp1,2150,2150,10751.0,10770.0,10760.5,11750.258302583026,11772.693726937268,11761.476014760148,10760.5,11761.476014760148,24,5.36655997821085,7.189519079103344,7.755658355992173,1.3212543520224482,0.15361907973976968,0.20566684092762824,0.2980237864220853,0.06691655111091041,0.16139884229592136,0.1905182903454209,0.24323133658234097,0.04730373743999498,0.18439150009691413,0.25520441547277206,0.3010513192946368,0.061070777687349406,0.5150116563270184,0.6367556951927569,0.7404617028649054,0.11723647997148323
Exp1,2151,2151,10756.0,10775.0,10765.5,11756.162361623616,11778.59778597786,11767.380073800738,10765.5,11767.380073800738,24,5.364943400333084,7.175187411399422,7.7399225855329306,1.316377331232069,0.16030828506698017,0.21520953164932333,0.3113513809244142,0.06942710576376532,0.16314190143200583,0.19454471169025386,0.24696041007678968,0.04649976672431319,0.0816349969531519,0.1037242729085003,0.13720666787852753,0.028522938957291584,0.5134336346338012,0.6321640169879402,0.7372996228575943,0.11635376522794721
Exp1,2152,2152,10761.0,10780.0,10770.5,11762.066420664207,11784.50184501845,11773.284132841329,10770.5,11773.284132841329,24,5.370361918609994,7.191467525204956,7.748736285144643,1.309374517572362,0.16478438139510376,0.2206455806235526,0.32258183682849373,0.07447686981905798,0.16294168935854408,0.19627602273076755,0.24728674541635542,0.04653770146795491,0.06208326035318694,0.0852227123986339,0.10319860513716339,0.02039296299880028,0.5122127655710976,0.6268647773742589,0.7342666757005885,0.11534750758109674
Exp1,2153,2153,10766.0,10785.0,10775.5,11767.970479704796,11790.40590405904,11779.18819188192,10775.5,11779.18819188192,24,5.3878144133146515,7.25310284031354,7.794191391648869,1.3047965025609756,0.15303403435678842,0.19725662235383662,0.29554413271348845,0.0711321748587844,0.15475528728861784,0.18746138620601688,0.2353049441430053,0.044134899028955704,0.031097198253670213,0.03734420865810398,0.046663021974620314,0.009203182626009858,0.5100648498904192,0.6209390848048301,0.7301471687320257,0.11426222203216951
Exp1,2154,2154,10771.0,10790.0,10780.5,11773.874538745387,11796.309963099631,11785.09225092251,10780.5,11785.09225092251,24,5.420123993290004,7.335615917685331,7.853868400496866,1.2999826491787676,0.14560092931057478,0.17827328384424423,0.2792996470324015,0.05953375130859881,0.143777912040285,0.1935905457000018,0.22570875939241553,0.04783484080040404,0.06099500704183312,0.07485764191615248,0.0934540060753489,0.020830495968057233,0.5077148264595372,0.6163214041099041,0.7263321025034896,0.11450832825095841
Exp1,2155,2155,10776.0,10795.0,10785.5,11779.778597785978,11802.214022140222,11790.996309963099,10785.5,11790.996309963099,24,5.422007323027536,7.346951429390685,7.864217948089023,1.3031577720525105,0.1353416987013436,0.16299288947916568,0.2690399950854591,0.04952150231950429,0.13310584679187082,0.1831119512609685,0.21770142399501888,0.044225698038546854,0.041247250372305484,0.06640650738387938,0.10409780413215017,0.030024845601265875,0.5045423874593694,0.6117629302893643,0.7217544010614082,0.11432244391927429
Exp1,2156,2156,10781.0,10800.0,10790.5,11785.682656826568,11808.118081180812,11796.90036900369,10790.5,11796.90036900369,24,5.43894012535787,7.395434655610473,7.900477419833758,1.302512906772514,0.1240091808249954,0.14974611287468814,0.24934270108550177,0.04956590975691817,0.12086171818760494,0.16676014053911686,0.2029014980195849,0.04063414025878889,0.09111906945896901,0.11631715834053495,0.15733650656716727,0.03379687728597394,0.5004122190833624,0.6079021350859348,0.7165112774450905,0.11297976000041299
Exp1,2157,2157,10786.0,10805.0,10795.5,11791.586715867159,11814.022140221401,11802.804428044281,10795.5,11802.804428044281,24,5.447299686682604,7.390107176727572,7.895815796409813,1.3059805854081374,0.13220888935878006,0.157693612107087,0.2599254987730424,0.051160957546145344,0.11961361478938633,0.16568013218349487,0.2007289792647216,0.03930204106012605,0.10035696381803175,0.13154067444734469,0.19729186127298737,0.04461953947418931,0.4966477010267507,0.6040276793159228,0.7115554887265347,0.11182411852957569
Exp1,2158,2158,10791.0,10810.0,10800.5,11797.490774907748,11819.926199261992,11808.70848708487,10800.5,11808.70848708487,24,5.423359483569405,7.267352224932601,7.80388725789068,1.3194117582448066,0.16793596245643286,0.2192492219944146,0.31155110958546356,0.07223849188173019,0.13001935065779616,0.1757092219836886,0.20234492668847764,0.04459354163492875,0.27909941222381496,0.34856541524094364,0.43521495771168484,0.08003424261365849,0.49208463883571973,0.5994241708110735,0.705456345358704,0.11069957097162653
Exp1,2159,2159,10796.0,10815.0,10805.5,11803.39483394834,11825.830258302583,11814.612546125461,10805.5,11814.612546125461,24,5.407742332664318,7.17476470960083,7.735314597768233,1.3307004491695866,0.17624617236953,0.23334154198696677,0.32417106873257634,0.0792261966230382,0.14501365967676788,0.17394272527212173,0.22024673359903052,0.04209447312594336,0.3127234130789809,0.3929326040793944,0.48154278743556905,0.08186453860816378,0.48678824116993985,0.5915563499268597,0.697329435222741,0.110041893525604
Exp1,2160,2160,10801.0,10820.0,10810.5,11809.298892988929,11831.734317343173,11820.516605166053,10810.5,11820.516605166053,24,5.368257079042685,7.0227228586063,7.631554773324712,1.3499085762308214,0.1869208854923072,0.25028031576517157,0.33585449254431854,0.0841879823317098,0.15966630896266715,0.19044903065808416,0.2384695499389656,0.04500916899930363,0.40914847462774667,0.5196628660229936,0.6390304650489456,0.11350589028249053,0.4808934188848728,0.5849347460109033,0.6889391246005983,0.10822176737322792
Exp1,2161,2161,10806.0,10825.0,10815.5,11815.20295202952,11837.638376383764,11826.420664206642,10815.5,11826.420664206642,24,5.325584149928346,6.848063606600456,7.530798224092572,1.3579687015881499,0.20376711832200747,0.2747747300453255,0.36367852579509385,0.08841056958719766,0.17253215548623121,0.2138414754973047,0.26432827716772284,0.048398834926699316,0.3824327537586092,0.609112629085974,0.7469214161301709,0.1748489165600124,0.47509436367341534,0.5819276927207757,0.6818630262451559,0.10739745048104549
Exp1,2162,2162,10811.0,10830.0,10820.5,11821.107011070111,11843.542435424355,11832.324723247233,10820.5,11832.324723247233,24,5.321445966935039,6.848895199933379,7.528753857019358,1.3508966070677704,0.19348289226832308,0.2581012543472989,0.3554096108068427,0.08879807199516924,0.17414117578507146,0.2164727068478938,0.2685001017041516,0.04968952147153696,0.29123522311642513,0.46789882222200185,0.5745502369086517,0.14041180816994148,0.4695577555312337,0.5798588304267904,0.6753601462843781,0.10692442827201276
Exp1,2163,2163,10816.0,10835.0,10825.5,11827.0110701107,11849.446494464944,11838.228782287822,10825.5,11838.228782287822,24,5.308955648086441,6.806188001319372,7.5147431165422445,1.3528993455552691,0.20405659255430136,0.27345216550992657,0.368175158346199,0.09164564213045338,0.18513962872577494,0.21942030401049828,0.2752297905996266,0.052347547157258784,0.3160941495915772,0.5199928075529728,0.6269440806357518,0.15891657867960884,0.4643327168122525,0.580026464423953,0.6699578703901249,0.10685365261700713
Exp1,2164,2164,10821.0,10840.0,10830.5,11832.915129151292,11855.350553505536,11844.132841328414,10830.5,11844.132841328414,24,5.319747026261251,6.853306811173885,7.52720639385081,1.342366234618817,0.19821880662884506,0.2755878774213696,0.36548155466847243,0.08614585218434165,0.16819533322908276,0.20590883513500086,0.25505657300577667,0.04710193904021119,0.298101427824841,0.4981712014868175,0.5921520615577845,0.15637315765727955,0.45911014009689904,0.5784969930808287,0.6638683094909357,0.10640900455457836
Exp1,2165,2165,10826.0,10845.0,10835.5,11838.819188191883,11861.254612546125,11850.036900369003,10835.5,11850.036900369003,24,5.309009314458654,6.888742341123239,7.55244947900944,1.341944171117908,0.17729725959998985,0.2517199480453101,0.33357162665736606,0.07580596657986423,0.14877316974414098,0.1958878647371985,0.24205367396034494,0.04932190853513521,0.29359659163448126,0.4571568668430633,0.5583721440163244,0.13027998998640872,0.45456056357264035,0.5741080950105706,0.6572295187937278,0.1052612104785284
Exp1,2166,2166,10831.0,10850.0,10840.5,11844.723247232472,11867.158671586716,11855.940959409594,10840.5,11855.940959409594,24,5.337401696680081,7.013609584429888,7.621015489467384,1.3313517602597056,0.16288936093596806,0.216858042559776,0.30551244484989276,0.07356339939364855,0.13308015586816763,0.18327720425227031,0.22983431168260765,0.04839865612973465,0.2999371094360738,0.40909847547440203,0.5054382627641905,0.10014908412844661,0.45021511923936863,0.5684568373454846,0.6506960217754322,0.10423355518956659
Exp1,2167,2167,10836.0,10855.0,10845.5,11850.627306273063,11873.062730627305,11861.845018450185,10845.5,11861.845018450185,24,5.356906259838301,7.0956406839452715,7.681253582057902,1.3283020120359375,0.145557872446273,0.19179967921474203,0.2739941543123214,0.06364151817600315,0.12145846926755326,0.1673414444121573,0.21069741793122676,0.046088591855358046,0.23201100926731105,0.28816932156643094,0.36540536034071647,0.07809312903340739,0.4456885410439486,0.5635150992913367,0.6435373968135503,0.10251787219582162
Exp1,2168,2168,10841.0,10860.0,10850.5,11856.531365313653,11878.966789667897,11867.749077490775,10850.5,11867.749077490775,24,5.3641241878650625,7.09548446200121,7.6790211887874875,1.3288058777494545,0.14872162147351947,0.19040772352527008,0.27563895172384445,0.06362156474535208,0.12997822781415627,0.17888081954932386,0.2206778580442337,0.04547246043096115,0.14347960255753037,0.19503571421550697,0.2483640366552546,0.05447302248206169,0.44141912006983053,0.5586063700967125,0.6369045638997906,0.101093196871168
Exp1,2169,2169,10846.0,10865.0,10855.5,11862.435424354244,11884.870848708488,11873.653136531366,10855.5,11873.653136531366,24,5.379926782672808,7.1198848392693845,7.6924633951152055,1.3220137524145397,0.15512600103775848,0.19663863032483525,0.2885540192701266,0.06839395208508806,0.13100090849807877,0.18093243549127164,0.21946272571593506,0.04302804503386626,0.03965179137534247,0.05151952293958713,0.07840014408657717,0.015311454934353336,0.4371001577509773,0.5541130482674916,0.6299030346452315,0.09929910301294162
Exp1,2170,2170,10851.0,10870.0,10860.5,11868.339483394833,11890.774907749077,11879.557195571955,10860.5,11879.557195571955,24,5.371175457883942,7.069191771439636,7.652018462977569,1.3243445480665152,0.15973169348176014,0.20417173911759234,0.2980596711253813,0.07124128011624407,0.1390148404627639,0.19168247307307362,0.2294403808720824,0.044281108386384355,0.018239722965094424,0.021470949462441935,0.029603499576116105,0.004863831089519493,0.43227744672181057,0.549174390544682,0.6220522800510229,0.09858966776055161
Exp1,2171,2171,10856.0,10875.0,10865.5,11874.243542435424,11896.678966789668,11885.461254612546,10865.5,11885.461254612546,24,5.3683944870867,7.031350147081479,7.622601194329099,1.3239365712362599,0.16152967352529274,0.19800401322934644,0.2993383960557026,0.0753788433519988,0.1417087520501903,0.19673651772631406,0.24219603123675085,0.05023068980425047,0.02631965429494423,0.034392921161875686,0.051975117693761654,0.008618203535734786,0.4276162900108297,0.5447755708922125,0.6142509604676132,0.09897706781525073
Exp1,2172,2172,10861.0,10880.0,10870.5,11880.147601476016,11902.583025830258,11891.365313653136,10870.5,11891.365313653136,24,5.342535968821395,6.948267245915209,7.581901586763258,1.336562244349354,0.15787097243499212,0.1957619177308958,0.2938669752234114,0.07469216806987229,0.14872056593005306,0.2049259522826446,0.2467225475151335,0.04729449977703751,0.11361409554081242,0.1586885610255987,0.21938183952505444,0.04883301156355592,0.42319014133228877,0.5421014567064729,0.6061170835157127,0.10078344913303947
Exp1,2173,2173,10866.0,10885.0,10875.5,11886.051660516605,11908.487084870849,11897.269372693727,10875.5,11897.269372693727,24,5.360244111985788,7.015432411742576,7.62038019366418,1.3333266388187304,0.14305290961701528,0.17019518245767457,0.2711780927152462,0.05856211457131992,0.15239151560722508,0.2095174355000902,0.24923582446582293,0.04792636543204126,0.11678889877251529,0.15566965325772186,0.22701149774915969,0.05218172508036972,0.4181195095245531,0.5369837212074776,0.5967682640413766,0.09906874221903225
Exp1,2174,2174,10871.0,10890.0,10880.5,11891.955719557196,11914.391143911438,11903.173431734318,10880.5,11903.173431734318,24,5.314130861383294,6.853526678529741,7.538744080888381,1.355619036381499,0.14848918851196552,0.1900735353531564,0.2759051974796114,0.06895047732372606,0.16435945140299202,0.21626608268420916,0.25219912558732854,0.049935336946147005,0.29396013325905135,0.3929092488804744,0.47106346032161595,0.10178194221042705,0.4134747526933721,0.5325345640079464,0.5873797836266852,0.09336442262741063
Exp1,2175,2175,10876.0,10895.0,10885.5,11897.859778597785,11920.29520295203,11909.077490774907,10885.5,11909.077490774907,24,5.314577044027962,6.912928030630789,7.571210581840937,1.3437343315427253,0.13332648423042176,0.16492747236529354,0.25005018552930364,0.06013581299143194,0.16853900008382833,0.21333993475784557,0.2555555181526158,0.046829284058998444,0.2323252893644594,0.31242094991238667,0.3626059680513972,0.07873333171816263,0.4084417735932764,0.5275540577152537,0.5764577292420834,0.0882808053919919
Exp1,2176,2176,10881.0,10900.0,10890.5,11903.763837638377,11926.19926199262,11914.981549815499,10890.5,11914.981549815499,24,5.327650102197941,6.951604530432849,7.589427397631512,1.3339105300186267,0.12826468842126687,0.15142103764317416,0.24239040598292136,0.05028697003375924,0.17112321604632544,0.21326335136137997,0.2589217200838245,0.047566927991248245,0.21146311413758634,0.2662169998221433,0.33020828546232883,0.062181721871048146,0.4038620291251925,0.522929368154353,0.5662205383146655,0.09279019602377794
Exp1,2177,2177,10886.0,10905.0,10895.5,11909.667896678966,11932.10332103321,11920.885608856088,10895.5,11920.885608856088,24,5.3229974596511385,6.909018985472028,7.569099407995252,1.343325528652496,0.13958501761795922,0.16525061881892444,0.25764717636488066,0.05956773752465541,0.17349719499333388,0.2047364054344769,0.26058976784429555,0.05032485031463679,0.244129663090305,0.3007430148700865,0.36992189500512607,0.06669415341161339,0.3994283617663831,0.5156654360295518,0.555881445619429,0.09478759748794141
Exp1,2178,2178,10891.0,10910.0,10900.5,11915.571955719557,11938.007380073801,11926.789667896679,10900.5,11926.789667896679,24,5.3810075764183045,7.106085966656483,7.686231085165504,1.3219027004919943,0.11080268283946076,0.13712161025208686,0.22221696084538695,0.05525222032572895,0.15936129087746767,0.204621513966353,0.2433677968037623,0.04554119992599147,0.04631763691077877,0.06419321706135198,0.10491846466888757,0.021595848999583285,0.3903757272267866,0.5059119255486154,0.5462836038640337,0.0946570350280086
Exp1,2179,2179,10896.0,10915.0,10905.5,11921.476014760148,11943.911439114392,11932.693726937268,10905.5,11932.693726937268,24,5.389886679180381,7.053015060978375,7.646246155844483,1.3353903067530153,0.11376526053976693,0.14307120092728665,0.22812989939751602,0.05718957468555906,0.16045784064965077,0.20841945417104701,0.24607079713917993,0.046131817149411364,0.07725991078490504,0.10138856015241933,0.15536675334510153,0.031913121501030324,0.37629270916812596,0.49622713492402093,0.5361190117842194,0.09114622459880922
Exp1,2180,2180,10901.0,10920.0,10910.5,11927.380073800738,11949.815498154981,11938.59778597786,10910.5,11938.59778597786,24,5.4298504305437865,7.129402733200397,7.701500734085288,1.3325298274119644,0.07497091572563028,0.10488417392371505,0.184539081608681,0.047019679243850185,0.16398766823142907,0.2166077650010596,0.25170396813749124,0.051261367501337876,0.17380998621218374,0.25887031867857346,0.32356267680817286,0.07104247116940571,0.3596176762361969,0.48462682081045494,0.525080739455795,0.0868923931393995
Exp1,2181,2181,10906.0,10925.0,10915.5,11933.284132841329,11955.719557195573,11944.50184501845,10915.5,11944.50184501845,24,5.455082296790167,7.179613859062405,7.735936094320523,1.3247080101131088,0.10366890970229808,0.13200179583822963,0.20738832594339401,0.05316868285413885,0.1644350335241425,0.21771093080139342,0.2520020698298842,0.0521396887276485,0.29319032597098155,0.4495244135072949,0.5554279053854387,0.12836078354121536,0.34423860634335113,0.4737255839371275,0.5190216353813378,0.08288452440702362
Exp1,2182,2182,10911.0,10930.0,10920.5,11939.18819188192,11961.623616236162,11950.40590405904,10920.5,11950.40590405904,24,5.4240520976136235,7.015261530675046,7.624497082249261,1.3431436918081388,0.08892101161855039,0.1147047384738934,0.18292828340318468,0.04965523403024985,0.1783322319660986,0.2149338285099574,0.2693844341452297,0.04969535900327687,0.25492619791269244,0.3600593249350431,0.43892437771317305,0.09103870924229268,0.3322093562681264,0.4600098855060334,0.5130806699273597,0.07573179456610774
Exp1,2183,2183,10916.0,10935.0,10925.5,11945.09225092251,11967.527675276753,11956.309963099631,10925.5,11956.309963099631,24,5.423371294224802,6.984380825986246,7.606706925476808,1.345467252129998,0.09534132160436976,0.12129236004133276,0.1872503480374363,0.04527618859631227,0.19715262806387338,0.2344477154919411,0.2916273234494667,0.05410793422991267,0.276434899699779,0.3885055520980271,0.47421974500585434,0.10116513500870761,0.320967485887395,0.4451140987701009,0.5058432150947889,0.07242885095437798
Exp1,2184,2184,10921.0,10940.0,10930.5,11950.996309963099,11973.431734317342,11962.214022140222,10930.5,11962.214022140222,24,5.419377093646794,7.010023953651395,7.621916001842052,1.3421398465447019,0.09839614186936328,0.11725838477986246,0.18474183019271997,0.0417661111632768,0.19167935418020204,0.22742160536741068,0.28122089983246434,0.051460164715197904,0.3077085286215801,0.40308166126989875,0.49025273372263467,0.09208737016778243,0.30933675704149133,0.4296338768844784,0.49723639046196744,0.07693048589214685
Exp1,2185,2185,10926.0,10945.0,10935.5,11956.90036900369,11979.335793357934,11968.118081180812,10935.5,11968.118081180812,24,5.415743589135177,6.980294015052865,7.60419939897486,1.3437972387950503,0.0712111411650178,0.09319571440469332,0.15514989208161917,0.03976282515597537,0.1931334915320029,0.2358141209298663,0.2911057156821559,0.05254974629883645,0.22009845217887866,0.32787803673640314,0.3852675783937981,0.08308173682049544,0.2978675209782407,0.41446980804267175,0.4888761630805518,0.0864137512272426
Exp1,2186,2186,10931.0,10950.0,10940.5,11962.804428044281,11985.239852398525,11974.022140221403,10940.5,11974.022140221403,24,5.429467043377073,7.041390784581704,7.637100855112315,1.3352896045808014,0.07266800339305904,0.09327229725944769,0.1527403350153989,0.04075003514654636,0.199406067310642,0.23756335615522983,0.29420072803558084,0.05411669153374074,0.2004339366471094,0.2634469584832413,0.3426140150838642,0.07890658035943283,0.2924977510806006,0.40259574529616626,0.4813943524217593,0.0937003551641109
Exp1,2187,2187,10936.0,10955.0,10945.5,11968.70848708487,11991.143911439114,11979.926199261992,10945.5,11979.926199261992,24,5.435427249228621,7.073512987054635,7.661355207807994,1.3341062768882863,0.049337810934200844,0.06894212981391938,0.1152871091403709,0.02903137157953794,0.18041392342576737,0.2189543984163364,0.2714882683363669,0.04865201768740632,0.15200628881880268,0.1962739614078141,0.2525723856109406,0.05537757509351279,0.289836903686045,0.39443339782622566,0.474592677265249,0.0978484384069652
Exp1,2188,2188,10941.0,10960.0,10950.5,11974.612546125461,11997.047970479705,11985.830258302583,10950.5,11985.830258302583,24,5.406543103471929,6.987753977618935,7.617032006086312,1.3472145531585302,0.03888052250410876,0.057215821469933044,0.09827725126265449,0.026577771993001903,0.18917830039641018,0.22598059677055365,0.27918833017190575,0.05068602576108602,0.12796110485109108,0.16399062026553818,0.2373610882054858,0.04895497970921463,0.28860190742315894,0.38912603715386196,0.4706589372077438,0.10024683551750019
Exp1,2189,2189,10946.0,10965.0,10955.5,11980.516605166053,12002.952029520295,11991.734317343173,10955.5,11991.734317343173,24,5.402545177629424,6.972733296822393,7.607319491128485,1.3439102396899987,0.04307253244449573,0.05829611890173769,0.09391381709629812,0.025928089337304873,0.18980748561615904,0.2306618739116416,0.285620784693845,0.05113802568657795,0.11024673618863057,0.1459808415966816,0.23285426239586443,0.04010369697914067,0.28743111973323615,0.3839954067544157,0.4636774183250469,0.09367134038470751
Exp1,2190,2190,10951.0,10970.0,10960.5,11986.420664206642,12008.856088560886,11997.638376383764,10960.5,11997.638376383764,24,5.402655900727451,6.983127374098373,7.613602048599555,1.342043790857487,0.03723779597082297,0.05360445147760409,0.09285167377282545,0.02592126782630979,0.1837831145293355,0.21955115764155086,0.2723857647919819,0.05010683872541705,0.15614789843701368,0.20433822857750628,0.3030892886559804,0.06135413357781723,0.28664718374452314,0.3801838822452154,0.4577944046220078,0.08720243244672099
