row_type,interval_index,start_cycle_actual,end_cycle_actual,morphology_start_available,morphology_end_available,delta_Sa,abs_delta_Sa,delta_Sq,abs_delta_Sq,delta_Sz,abs_delta_Sz,delta_Sku,abs_delta_Sku,state_window_count,state_start_observed_actual,state_end_observed_actual,D_start,D_end,D_end_minus_start,D_slope_per_actual_cycle,D_cumulative_absolute_change,V500_mean,V500_max,V500_integral,V1000_mean,V1000_max,V1000_integral,rate_divergence_mean,rate_divergence_max,rate_divergence_integral,volatility_mean,volatility_max,volatility_integral,high_change_state_duration_fraction
morphology_anchor_interval,1,0.0,8000.0,True,True,0.5549999999999997,0.5549999999999997,0.5140000000000002,0.5140000000000002,-11.210000000000008,11.210000000000008,-0.27300000000000013,0.27300000000000013,1313,1067.1460918933194,7995.247491418009,2.1959770766968614,4.603302905533261,2.4073258288363997,-9.379545645063194e-05,138.31006873238988,0.11996170548197542,0.6956971497983898,829.1448962990564,0.08711402389121956,0.5138628713176042,602.1527245183482,0.36878570622557433,3.1159141772908283,2547.8278759587593,0.4743942073781035,1.2200717155107195,3285.0720728282968,0.16605172306433574
morphology_anchor_interval,2,8000.0,16000.0,True,True,-0.835,0.835,-0.8929999999999998,0.8929999999999998,14.735,14.735,3.0279999999999996,3.0279999999999996,1355,8000.5904059040595,15994.68634686347,5.132653268213003,6.586570022358197,1.4539167541451938,-0.00010758661698943052,79.34383559754716,0.21070107476713965,1.516626754771338,1683.0688122056545,0.18146824912615844,0.7567135889121579,1450.4187597635287,0.3941770367010889,4.637310534001308,3142.552299205974,0.5225536370425856,3.062469187015153,4177.871774746976,0.14534187911023388
morphology_anchor_interval,3,16000.0,24000.0,True,True,-0.8090000000000002,0.8090000000000002,-0.7919999999999998,0.7919999999999998,15.777000000000001,15.777000000000001,2.1559999999999997,2.1559999999999997,1355,16000.590405904059,23994.68634686347,6.671383135670643,7.552458394001675,0.8810752583310322,-0.0001590199875402067,180.27975473435316,0.1913449975491659,0.6684135812831058,1529.7935613456973,0.11231062130853582,0.3652296210717515,897.8055895619418,0.5320122189965283,2.2720958044356383,4250.747223517518,0.5892320015516994,1.2353576389150627,4710.774589213411,0.25535184571660996
morphology_anchor_interval,4,24000.0,32000.0,True,True,1.255,1.255,1.5909999999999993,1.5909999999999993,-20.156999999999996,20.156999999999996,-1.9989999999999997,1.9989999999999997,1343,24000.5956813105,31994.63886820551,7.633473488710267,10.110426126493822,2.4769526377835547,0.0006620580700889184,99.0998963513681,0.16913699255404735,0.6647110910003792,1351.5471147954881,0.12514445442924002,0.34282071271619907,1000.2687049833287,0.3373528186180443,3.3513360410172766,2690.724740268237,0.44241002601645923,1.7199387566132018,3535.7558424600197,0.12285416859357526
morphology_anchor_interval,5,32000.0,40000.0,True,True,-1.5419999999999998,1.5419999999999998,-1.8780000000000001,1.8780000000000001,8.528999999999996,8.528999999999996,4.569,4.569,1352,32000.59171597633,39994.674556213016,9.557565375853898,8.330593312907805,-1.2269720629460927,-0.00013774597601420833,79.75321448862724,0.14080090637006903,0.837331653482724,1124.1408077026208,0.10312073836884904,0.43868273430279736,823.9108636026004,0.3608383180021476,3.35663962694686,2876.1266896578168,0.43898532441411126,2.3102127029401363,3507.6892178623284,0.10429289921409775
morphology_anchor_interval,6,40000.0,48000.0,True,True,0.399,0.399,0.4400000000000004,0.4400000000000004,-12.626999999999995,12.626999999999995,-4.005,4.005,1353,40000.59144676979,47996.95177434031,8.54042712373461,8.813199469982884,0.2727723462482743,-0.00021104109980791616,103.3418200175574,0.22602055293429918,0.8607875170571,1805.9453693751,0.14586448999562052,0.3873839270675762,1166.295755747098,0.4631361591201125,2.5728299821185177,3695.9618480102768,0.5614474248947796,1.9657304148670791,4488.429911139162,0.23946802428090566
state_only_after_last_morphology_anchor,7,48000.0,52988.76251137398,True,False,,,,,,,,,844,48002.86624203822,52988.76251137398,8.659311154126094,7.582241853090714,-1.0770693010353796,-0.0001248397838966009,69.4197469755322,0.22145512999403105,0.7680632985755809,1103.3755170061252,0.18576328920916585,0.5676945858051239,926.227243176817,0.4263260852981226,2.1541139799218025,2122.9270364460535,0.5622576242998096,1.6361022446434346,2803.3057542263055,0.40165876777251186
