dataset,window_id,window_index,center_cycle_effective,center_cycle_actual,D_state,D_rs_subspace,D_rx_subspace,D_ry_subspace,velocity_v100_rs_subspace_distance,velocity_v100_rs_contribution,velocity_v100_rs_corrdist_base,velocity_v100_rs_mean,velocity_v100_rs_q05,velocity_v100_rs_rms,velocity_v100_rx_subspace_distance,velocity_v100_rx_contribution,velocity_v100_rx_corrdist_base,velocity_v100_rx_mean,velocity_v100_rx_absmean,velocity_v100_rx_q05,velocity_v100_ry_subspace_distance,velocity_v100_ry_contribution,velocity_v100_ry_p2p,velocity_v500_rs_subspace_distance,velocity_v500_rs_contribution,velocity_v500_rs_corrdist_base,velocity_v500_rs_mean,velocity_v500_rs_q05,velocity_v500_rs_rms,velocity_v500_rx_subspace_distance,velocity_v500_rx_contribution,velocity_v500_rx_corrdist_base,velocity_v500_rx_mean,velocity_v500_rx_absmean,velocity_v500_rx_q05,velocity_v500_ry_subspace_distance,velocity_v500_ry_contribution,velocity_v500_ry_p2p,velocity_v1000_rs_subspace_distance,velocity_v1000_rs_contribution,velocity_v1000_rs_corrdist_base,velocity_v1000_rs_mean,velocity_v1000_rs_q05,velocity_v1000_rs_rms,velocity_v1000_rx_subspace_distance,velocity_v1000_rx_contribution,velocity_v1000_rx_corrdist_base,velocity_v1000_rx_mean,velocity_v1000_rx_absmean,velocity_v1000_rx_q05,velocity_v1000_ry_subspace_distance,velocity_v1000_ry_contribution,velocity_v1000_ry_p2p
Exp1,3759,3759,18805.5,21261.10701107011,3.888294307242161,1.7407689615919675,2.006254077958149,7.9178598821763675,0.13854425146114738,0.4003801334601808,-0.4591328149395517,-0.0023490245587634018,-0.08617623447281342,0.00693546271676615,0.08098432185701873,0.23403723540552931,-0.005927834352618788,-0.0016876569621726567,-0.0016876569621726567,-0.06728325030270987,0.12650320968718642,0.36558263113428985,-0.16699695271607418,0.07811449291554402,0.12729270270461554,0.34175035247993046,0.056466799576397664,0.0503968134407395,0.05583660247414937,0.07923520347406823,0.12911897425320495,0.33332018702798627,0.05662826197726458,0.05662826197726458,0.05031304038547741,0.45631071976801907,0.7435883230421795,-0.6023760178209632,0.029065932439965036,0.17373501476929654,0.013618830512460357,0.022433702369686004,0.002333058134433563,0.026381426840463275,0.03923480240984502,0.2345171272321672,-0.13972230427754642,0.02112025736299303,0.02112025736299303,-0.001723012750666952,0.09899963622715338,0.5917478579985362,-0.13068947112738022
Exp1,3760,3760,18810.5,21267.0110701107,3.9236192243529167,1.774000697435011,2.047674446741571,7.949182528882168,0.14945761593892923,0.3710444942510948,-0.415500159368551,-0.014697725117282179,-0.11054790889046195,-0.0013427793954976508,0.0870054411080457,0.21600030008654453,7.314152294313203e-05,-0.009747373155096994,-0.009747373155096994,-0.07938164206049447,0.16633935143664924,0.4129552056623607,-0.21958466409965105,0.08325955917838182,0.12841874862939762,0.37143340069811276,0.05652863596841104,0.04976577739987009,0.05612186187818704,0.09117310306694724,0.14062452311849982,0.39899154890410793,0.057510786180136185,0.057510786180136185,0.049824845782271414,0.4739116026459272,0.7309567282521025,-0.6256109524363882,0.03220997977008308,0.15393397564385947,0.006530258680951561,0.02069277949715089,-0.0023052313010398563,0.025562009814206952,0.044465059303621685,0.21250194519537918,-0.14767046439976228,0.019665698413033315,0.019665698413033315,-0.008308991519413644,0.13257038342226102,0.6335640791607613,-0.17500623191034811
Exp1,3761,3761,18815.5,21272.91512915129,4.003092306702285,1.7983231485802444,2.083539780484967,8.127413991041644,0.18614657959023384,0.4062994239355432,0.6145896228654877,-0.0012745034535845967,-0.11116586036754761,0.01233562101436636,0.26466965026157374,0.5776905848671362,1.2665107130241893,0.003950429039337955,0.003950429039337955,-0.06613859275035172,0.0073349971107115755,0.016009991197320626,-0.009682933489980172,0.08553539584047551,0.140946513193224,0.3817697136998026,0.05810216429182731,0.049253012062448594,0.05701963441966491,0.09867373250938483,0.16259606218338798,0.43872025443532486,0.05861155889820955,0.05861155889820955,0.050913939883069755,0.4226550920031099,0.696457424623388,-0.5579472061537789,0.035506952425767624,0.16162271837520026,-0.013742454978112661,0.019554447532355645,-0.006547173017633168,0.0247448885167449,0.05209065336879754,0.23710942292235687,-0.17879786633950534,0.018055155692096658,0.018055155692096658,-0.014229091090925516,0.13209274951389927,0.6012678587024429,-0.17437570714020578
Exp1,3762,3762,18820.5,21278.819188191883,4.056328113263668,1.8218979782038545,2.1183665350815115,8.22871982650564,0.19062792469562148,0.3354146097472675,0.7048999818699562,-0.004112701562222432,-0.10748956351885397,0.006176068949622859,0.29141709500357765,0.5127556802099126,1.421367428924876,9.364605749873078e-05,9.364605749873078e-05,-0.06415212563405492,0.08629016653272518,0.15182971004282003,0.11391169359228748,0.09037688059301123,0.17836694758532018,0.40688414659736305,0.05895427189343962,0.04641109914066046,0.05748481967230968,0.10740430888217915,0.2119721172840149,0.4858007816306273,0.05872157586476563,0.05872157586476563,0.04902594226133941,0.30890955012935595,0.6096609351306649,-0.40779165733469186,0.036211207373130556,0.1569092483948108,-0.021940568557719243,0.018916869338655662,-0.008038008457912004,0.02380381185453224,0.054194994486731145,0.23483602090505856,-0.1810327912116451,0.017493367568980477,0.017493367568980477,-0.016829794030168776,0.14037182903107023,0.6082547307001306,-0.1853049243045799
Exp1,3763,3763,18825.5,21284.723247232472,3.9998599223295894,1.802658172479242,2.1183907337209567,8.07853086078857,0.15163393455035273,0.2553877320553919,0.5148410581186331,0.0013720037040758637,-0.08861852771401568,0.008304787152728643,0.2812141564856334,0.47363174911805345,1.3741751727898865,0.002761265244589417,0.002761265244589417,-0.057458873945184674,0.16089199714281616,0.27098051882655466,-0.2123936088712153,0.0838650226756333,0.17660257716396618,0.3677130894337006,0.05914363225735481,0.04504693723447617,0.05754905674991147,0.10588897320174719,0.2229805103970717,0.47614852513652595,0.0590866170728769,0.0590866170728769,0.04787170363357811,0.28512595220949843,0.600416912438962,-0.3763949173858645,0.0263724350346023,0.12236426132627334,0.0025499363474783543,0.02506147202902875,0.006922490939498038,0.027225881181675238,0.033335497017179735,0.15467185578803722,-0.06987645319830608,0.023505370005119496,0.023505370005119496,-0.0002844848687728607,0.15581606775632012,0.7229638828856895,-0.20569287185558627
Exp1,3764,3764,18830.5,21290.62730627306,4.0091638555070945,1.7927857190279841,2.107390266823781,8.127315580669517,0.15025012295402512,0.23936112914122964,0.4573148447376436,0.004311600152193229,-0.09185187953417628,0.010909012366276283,0.3026504920961419,0.4821477819718525,1.4757078096587772,0.0033994481306955926,0.0033994481306955926,-0.06316016225415422,0.1748125123614831,0.2784910888869179,-0.2307700882309369,0.08265076897255631,0.19588169988269555,0.3644001288652136,0.05731431875105591,0.04261681216111755,0.055047727709637506,0.10296349543832425,0.24402270859718203,0.4618531068309414,0.05806262033681886,0.05806262033681886,0.0469488926951227,0.23632800493869122,0.5600955915201223,-0.3119767218857238,0.02552561561866692,0.13675464077517013,0.024633883769495758,0.02587680304052138,0.009227298195972521,0.027242023552633075,0.029184087484161212,0.15635506934958848,-0.04735932073505413,0.024615933717155113,0.024615933717155113,0.003939905431000778,0.1319429433739522,0.7068902898752414,-0.17417794797716812
Exp1,3765,3765,18835.5,21296.531365313655,3.986070410209392,1.7890580990048333,2.1083870914154685,8.060766040207874,0.13183760228442323,0.21417453368001105,-0.0020315716195469236,0.017064388797646934,-0.08723989273082133,0.027481155090503417,0.2524098636831684,0.410048149494941,1.1486469605657534,0.009480571349594236,0.009480571349594236,-0.0795735143180949,0.23131405770728242,0.375777316825048,-0.30535780754517106,0.0858284696250064,0.20700965633977866,0.38351245860265987,0.05625698892981559,0.04029557614938279,0.054164593062492196,0.10689665308897825,0.25782400078323986,0.4824839484897902,0.05740133402238125,0.05740133402238125,0.043276726086814585,0.22188582414991645,0.5351663428769815,-0.2929115915363528,0.03645593395224041,0.20419514419614873,0.1480920808401578,0.03136551706589774,0.02580949668160273,0.03028206816037935,0.0388843965544331,0.21779732681693484,0.15571484973992167,0.030416014749890863,0.030416014749890863,0.024085463235690874,0.10319444364653084,0.5780075289869164,-0.13622703857724208
Exp1,3766,3766,18840.5,21302.435424354244,3.9219570625396307,1.7898834783500321,2.1133426081041695,7.86264510116469,0.11888446875343493,0.15577227791833437,0.08906167695091671,0.002091689355143256,-0.08931475665708244,0.012389684676926915,0.2554667657662804,0.3347337162970943,1.2110358291993784,-0.0045088650701847754,-0.0045088650701847754,-0.0777077186749715,0.38884277112846327,0.5094940057845713,-0.5133115438311648,0.0881544148449236,0.17494334997003833,0.40685753542229935,0.052618687326944566,0.040963896458925175,0.04992303486313566,0.11129032736719144,0.22085680817152928,0.5127151209783122,0.0542112963476777,0.0542112963476777,0.042182915927600775,0.30445789175494553,0.6041998418584323,-0.40191502080588104,0.03855639561609208,0.2066655240947067,0.1639428876950369,0.03021869591441873,0.025402207143085987,0.029189773734428257,0.03991564006841562,0.213951188706858,0.16536231236261464,0.029442583962424915,0.029442583962424915,0.024868791783544775,0.10809220034367084,0.5793832871984353,-0.14269256973324698
Exp1,3767,3767,18845.5,21308.339483394833,3.904330633752433,1.7852449392605356,2.1121914266422652,7.815555535354498,0.1278423220726976,0.21557974252411746,0.20815725495456494,-0.00715804598597658,-0.09929527617169341,0.005579737368005766,0.2769770505828607,0.4670647425802238,1.3286718664125585,-0.01575452895198426,-0.01575452895198426,-0.08877961166865855,0.1881970238567232,0.3173555148956587,-0.24843898879737658,0.08397403789504143,0.15238840170833254,0.38293302721069067,0.05300413603937786,0.041941257239649456,0.05012993586989482,0.1086636084477178,0.1971927756517419,0.4993861589239067,0.053966763619087296,0.053966763619087296,0.0427579958148685,0.3584150384656658,0.6504188226399256,-0.4731438781623527,0.04270539484886075,0.21661724385264056,0.19056755754493473,0.029195679391589287,0.02464795375325288,0.028260206274966258,0.042749022872101014,0.21683854100215738,0.1843424983177167,0.028385292377215432,0.028385292377215432,0.024907913898207193,0.11169237488578102,0.566544215145202,-0.14744516201343547
Exp1,3768,3768,18850.5,21314.243542435426,3.860724019268492,1.7659612240589246,2.103520963282295,7.7126898704642555,0.12951860073992763,0.2567614627294797,0.2326085594263567,-0.010659610132902397,-0.10217796845665794,0.0027106822705151856,0.2732115271483539,0.5416225232854959,1.310677050889856,-0.021195163201351175,-0.021195163201351175,-0.09323430735748839,0.10170149266369598,0.2016160139850243,-0.13425619321051663,0.07409713882547699,0.12671956572493095,0.3214367157164266,0.05482419724092202,0.042777183763363924,0.05211431897833822,0.10483829919228232,0.1792925334981836,0.4760714994007655,0.05498167219205454,0.05498167219205454,0.042193534991259794,0.40579777505463244,0.6939879007768855,-0.5356938533074288,0.04018785955052536,0.20007422268144004,0.1753746018057935,0.029275548745013393,0.024495341743811648,0.028591773307840684,0.04049777490105617,0.20161712826407105,0.17123698736699886,0.028423188861042045,0.028423188861042045,0.024446365703742323,0.12017911969774649,0.5983086490544889,-0.1586485182411687
Exp1,3769,3769,18855.5,21320.147601476012,3.94231617566095,1.7826230126433384,2.124003637821367,7.920321876518146,0.13908537154530942,0.19585713034523494,0.4839566654316201,-0.029528301522680156,-0.10554762936584927,-0.0196415759129156,0.2933417421477407,0.4130777463452513,1.4620926107944099,-0.03853199101430693,-0.03853199101430693,-0.08557157267805993,0.27770976669596276,0.39106512330951376,0.36660480704320975,0.028750838540055168,0.06395972651912074,0.011364844374030448,0.044646161198815947,0.040581130954597186,0.04097183706515652,0.033522070323679515,0.07457391015814042,0.05508417937893491,0.04566668123000293,0.04566668123000293,0.04216267200357607,0.38724181086321896,0.8614663633227387,-0.511198115354714,0.0397015376662838,0.19615759989970644,0.17696868920198838,0.02735333262207218,0.023848689454267834,0.026378282161793457,0.04070913593324838,0.2011359475741021,0.1765693402614949,0.026607825303006604,0.026607825303006604,0.025104208086593926,0.12198544914352151,0.6027064525261915,-0.16103305467934811
Exp1,3770,3770,18860.5,21326.051660516605,3.992853850606847,1.7772403458111439,2.1069164035601924,8.094404802449205,0.11353806850202491,0.13601859953324963,0.31971616582371265,-0.0221663345138301,-0.09258233303618413,-0.012208010190738248,0.2467613102298587,0.2956200354584728,1.2070285890813635,-0.03306411789926633,-0.03306411789926633,-0.08651492701187569,0.4744252022565469,0.5683613650082776,0.6262889555487341,0.034812257837032116,0.07897967625126588,-0.10629537669892511,0.04740732015788311,0.04094158649940103,0.044229862298355106,0.034231801725990406,0.07766277701586564,-0.07715240954276474,0.0482395182783451,0.0482395182783451,0.04347186252890776,0.3717308269569023,0.8433575467328686,-0.4907220574555655,0.04068393619330221,0.2176306194965033,0.1836527851773593,0.02682802690355952,0.024565209362993622,0.02580811178540432,0.03917065983680221,0.20953564880906214,0.16957198862542822,0.02573766069346357,0.02573766069346357,0.024678147596744006,0.10708571727427363,0.5728337316944345,-0.14136391091134612
Exp1,3771,3771,18865.5,21331.955719557194,3.970717450153483,1.7750763208293399,2.0961733598498737,8.040902669781236,0.09345822636551342,0.13368754864354418,0.3203040864038522,-0.03436419989448769,-0.08387698282664591,-0.02861497770981236,0.21777702830463228,0.31151968314760653,1.0676772595610569,-0.03940217636505183,-0.03940217636505183,-0.08437475413368256,0.38784425807269307,0.5547927682088494,0.5119934062283864,0.03772905270544488,0.07950220986594639,-0.13854121482285464,0.04612201541377146,0.04092004379596008,0.04262791658663874,0.038775597576536994,0.08170747673615561,-0.13008554453427087,0.047701059587220485,0.047701059587220485,0.043481584567768294,0.39806143749170614,0.838790313397898,-0.5254811100783339,0.0392377390399771,0.2064515323596185,0.1764336314983277,0.02617587818286158,0.024580999962997275,0.025149702861289525,0.036417903993977666,0.19161481443214542,0.15465181163588132,0.025390931377783057,0.025390931377783057,0.02412539992238467,0.11440222958880095,0.6019336532082361,-0.15102244261229672
Exp1,3772,3772,18870.5,21337.859778597784,3.981454908157538,1.767746138837025,2.0921372099826674,8.08448137565292,0.06538225850462522,0.10532503238917383,-0.025843623804448154,-0.026389612552053743,-0.07213765371486769,-0.019659334836044984,0.1600142115373835,0.2577687341851428,0.7298784159216973,-0.030098026065096484,-0.030098026065096484,-0.08503573514334017,0.39537009438722515,0.6369062334256834,0.5219282666503045,0.04274888812096517,0.08632460170152477,-0.17073049749897215,0.047545187227415034,0.044636137111935925,0.04434144780320999,0.04386195005888086,0.08857225380858805,-0.16840966055881204,0.048409699599161374,0.048409699599161374,0.043458145912586406,0.40860011302469434,0.8251031444898872,-0.5393932211150766,0.04051663680553737,0.28516799787830305,0.18485097392583416,0.025540509524203437,0.024080481823227463,0.024661925210124645,0.036178390908230953,0.25463414822102953,0.15478868748632682,0.02466689911789319,0.02466689911789319,0.02359418417617034,0.0653848589039021,0.4601978539006676,-0.08631458614941465
Exp1,3773,3773,18875.5,21343.763837638377,3.839926360839915,1.7449061942998645,2.053041399595388,7.721831488624493,0.08030250995120777,0.373493929450728,-0.2044485578277904,-0.02486016502201949,-0.07377600761368774,-0.01591112343153389,0.12144765667805608,0.5648635708003532,0.4091997737375932,-0.02397197932588524,-0.02397197932588524,-0.09532616971302454,0.013253354497045155,0.06164249974891877,0.017495760145100903,0.041020799582758755,0.06837094579954413,0.07594015541750761,0.05770094024504746,0.04991183559027026,0.055127249193159596,0.05860074569409744,0.09767211874017186,0.1971234016465212,0.058203635574262155,0.058203635574262155,0.046124068152427,0.5003525972928121,0.833956935460284,-0.660515723182763,0.038014533312796056,0.2417098401334577,0.1693564843814614,0.025964822095228504,0.024475051364718437,0.025536686969843105,0.03134216615816434,0.19928457122413534,0.12598714555718135,0.02495020349538932,0.02495020349538932,0.023394978487423758,0.08791672097318332,0.5590055886424069,-0.1160589089527118
Exp1,3774,3774,18880.5,21349.667896678966,3.7695943368567346,1.7178986332082617,2.042143282318055,7.548741095043888,0.10522958272558627,0.3430436550433706,-0.3325471906393309,-0.026153853795147786,-0.08502594970844068,-0.014844308064569045,0.12095767564771488,0.39431652283510876,0.26626202459890624,-0.027098531500770573,-0.027098531500770573,-0.11254871224755192,0.08056548629496046,0.2626398221215206,-0.10635454024143876,0.041872448099229936,0.06420362166660193,0.08286904915031404,0.05809715482794631,0.05086144831542599,0.0555999707235272,0.06263836464595894,0.09604429757757016,0.2239057451143996,0.057866810728474764,0.057866810728474764,0.044694323027062666,0.5476712139427472,0.8397520807558279,-0.7229810535630691,0.03147127564498126,0.18449181332957856,0.12625669451385163,0.027275534868671177,0.022982485705011713,0.02735985456536425,0.02837966449943459,0.16636808193762276,0.10382944968241486,0.026163950825070083,0.026163950825070083,0.02242879482113578,0.11073264878026215,0.6491401047327986,-0.14617822708379985
Exp1,3775,3775,18885.5,21355.57195571956,3.825382952569346,1.7233404257498053,2.0520099880370077,7.700798443921225,0.16652301411687445,0.38337733693397436,-0.6633368797353292,-0.021392824900164698,-0.09891644946439326,-0.005410048909665122,0.13623799392121513,0.3136536987138867,-0.057994177733293746,-0.025229045104727895,-0.025229045104727895,-0.1324745279830657,0.13159699405099376,0.3029689643521389,0.1737212600965119,0.04526152836292289,0.0761960606173971,0.12537365436713727,0.056129299406486234,0.05001432251103019,0.054259242401716715,0.06918609227670129,0.11647215354121387,0.27092009945291373,0.05596978340903824,0.05596978340903824,0.04312803208691465,0.47956640050766813,0.8073317858413891,-0.633075854026405,0.03210969834632272,0.21749350217765512,0.13342966223813074,0.025962641423810415,0.02193600265667499,0.026175323628125205,0.028770814379819494,0.1948777317207903,0.11089153404799124,0.024675637970725493,0.024675637970725493,0.02178322982630254,0.08675469487695467,0.5876287661015546,-0.1145249177004219
Exp1,3776,3776,18890.5,21361.47601476015,3.9061699809868267,1.7410714370576001,2.0611311934913807,7.916307312411499,0.14435782306674813,0.228995081081768,-0.39171488109684294,-0.038565120057780566,-0.12503152072342805,-0.021318836112243833,0.13919064666165817,0.22079837961654666,0.09623481620591257,-0.038161881030055245,-0.038161881030055245,-0.14522881840522572,0.3468485780370077,0.5502065393016854,0.4578749877517989,0.04939079805388627,0.10435344262918864,0.16965474465387656,0.05266536363926315,0.04328004208989178,0.05119477411598679,0.07295421297213546,0.15413849498117846,0.30090713887141635,0.0535994008550869,0.0535994008550869,0.04264371592276994,0.35095799469648614,0.7415080623896328,-0.46329983081523207,0.04796001446970467,0.2131703037492522,-0.24379398363665572,0.023124402637516053,0.018904132687199236,0.024575619885065514,0.07325059461818616,0.3255806253860839,-0.37189704053618833,0.023238796485000223,0.023238796485000223,0.01893310360139724,0.10377389215914516,0.4612490708646638,-0.13699196885926207
Exp1,3777,3777,18895.5,21367.38007380074,3.978123305826037,1.7424178127654837,2.061970417119552,8.129981687593077,0.11613403026126834,0.1315149290655413,-0.2297665738165371,-0.04878660388874301,-0.1198859846871927,-0.032563981894899285,0.12859614243463677,0.14562753494686817,0.16270500520318976,-0.05171825238202521,-0.05171825238202521,-0.1451908794179093,0.6383180948007241,0.7228575359875905,0.8426440479956323,0.05093174068951126,0.13492621772602928,0.19081609068313982,0.04916722918148113,0.03990123320049373,0.04812669967450587,0.06992445693481526,0.18524091996534073,0.2929583585565467,0.050162345449625084,0.050162345449625084,0.04246806779461787,0.2566222609576023,0.6798328623086299,-0.3387671797814438,0.045273139717561785,0.23886856900807915,-0.23015848370198394,0.02195141009711976,0.018814624062181106,0.023464308729012687,0.07287824208991957,0.384517652375027,-0.37037485182427266,0.022207806834872335,0.022207806834872335,0.018218220503428473,0.07138020832830805,0.3766137786168938,-0.0942290500339249
Exp1,3778,3778,18900.5,21373.284132841327,4.060264568300002,1.7939911337099352,2.101347291835579,8.285455279354492,0.09005375726220502,0.10605884296077384,0.15025638557044907,-0.06960087096069212,-0.11798249529114146,-0.05810518871956428,0.13461502852632867,0.15853990554846062,0.41824857282536776,-0.0712385001210456,-0.0712385001210456,-0.1456354115008045,0.6244236118676585,0.7354012514907655,0.8243019338696342,0.064811588265792,0.2147073464142481,0.2879179543234063,0.04453857317544809,0.036146901455435865,0.04342846818334047,0.08098023510078017,0.2682707191063773,0.3636103113837386,0.04635053208936206,0.04635053208936206,0.042882785131135304,0.15606831019749792,0.5170219344793746,-0.20602585723300493,0.032932941462852125,0.23629169138741407,-0.1636335480202832,0.019321080937281243,0.019414067011839498,0.02058334674752822,0.06350077895984473,0.4556139172009617,-0.3226446896146468,0.019936610799507728,0.019936610799507728,0.017903904329862864,0.042940378046371346,0.30809439141162415,-0.056685615329067573
Exp1,3779,3779,18905.5,21379.18819188192,4.020928032780036,1.7935917079908206,2.093445692586935,8.175746697762353,0.08564177909447428,0.18413871030016557,0.1599432517386079,-0.07909975683820769,-0.11979296151624384,-0.07135201058511553,0.12156524112880097,0.26137788069643636,0.3807527224216587,-0.08137705588676925,-0.08137705588676925,-0.1424181621262739,0.2578868155859857,0.5544834090033981,0.3404365190022052,0.05973695195817724,0.2004591832108151,0.2565750100730055,0.04403409756554213,0.03253546755992485,0.04306088377725255,0.07376049092284935,0.24751794791898665,0.32549827427233247,0.04535211094870686,0.04535211094870686,0.042160494534425386,0.1645031326044787,0.5520228688701982,-0.2171606706669895,0.02900524114256831,0.24457030368839647,-0.14218098091124365,0.01845850025251141,0.018687868783842987,0.01965507890073055,0.06070258661604278,0.5118402557104964,-0.30833874025826286,0.019294697154489483,0.019294697154489483,0.01745752072273623,0.02888891397632772,0.24358944060110713,-0.03813627032272997
Exp1,3780,3780,18910.5,21385.09225092251,3.9276037617910884,1.7786987270040437,2.0884059281677043,7.915706630201517,0.08833583419587113,0.39018493961399103,-0.1942962976972522,-0.0750149171757526,-0.11505384470211055,-0.0685009215794894,0.1045830487448835,0.46194990889752396,0.04332696504409128,-0.08157667497608756,-0.08157667497608756,-0.1473758969621879,0.03347589868065173,0.147865151488485,-0.04419155120984364,0.056844253672625744,0.15186441869196673,0.2395612542948699,0.044235589371365694,0.03323271648941555,0.04299644567132299,0.07244024528273811,0.19353048072586906,0.3186866336480721,0.04499181228662446,0.04499181228662446,0.04024515305610859,0.2450247313583243,0.6546051005821641,-0.32345727494264126,0.04297718631108907,0.3351324373964263,0.2053195951234607,0.021017468924478953,0.02036847087245197,0.021166474038595152,0.03421508368574377,0.26680630761459073,0.15196768763689636,0.020474074048542956,0.020474074048542956,0.019740193400120055,0.051047140801387204,0.398061254988983,-0.06738735704635257
Exp1,3781,3781,18915.5,21390.9963099631,3.9361179362099006,1.7682796652494308,2.090361780859089,7.949712362521183,0.12582697346901014,0.29551717101957886,-0.45409792616903655,-0.0757015641478771,-0.12330341640343324,-0.06638242594028254,0.12225705721566985,0.2871328673772142,-0.19120498981087408,-0.07968961506468153,-0.07968961506468153,-0.15565768705135552,0.17770162852046228,0.4173499616032069,-0.23458401197077985,0.054390387341281196,0.15522257053482547,0.2175330875647445,0.04557120931079237,0.03197733923418191,0.04471840666275444,0.07311070020127225,0.2086477293797324,0.3204319374096659,0.04561526053381728,0.04561526053381728,0.03829452090160519,0.22290148054968323,0.6361297000854421,-0.29425236007643213,0.03991489363502182,0.3451113034761463,0.1872212335578592,0.021676413519567485,0.018986442586897388,0.02208843078009153,0.03444681301745743,0.2978333012673534,0.15201286697591546,0.02117025545045439,0.02117025545045439,0.019289194084577632,0.04129632376546875,0.3570553952565002,-0.0545152984201966
Exp1,3782,3782,18920.5,21396.90036900369,3.8534677564371633,1.7482926091602686,2.0707803762450165,7.741330283906205,0.1727101683230157,0.2106845819324996,-0.7607382852072355,-0.0694990660457393,-0.11884740408237239,-0.058181305219346495,0.15965732463675014,0.1947617619748014,-0.5574214221774021,-0.07282816088535071,-0.07282816088535071,-0.14856060512761715,0.4873895425994362,0.5945536560926988,-0.6434031879590432,0.05298915311700515,0.12136574728500181,0.21225099144281198,0.0451179866972065,0.03305022892489137,0.04402624521651886,0.071927995651983,0.16474305455947733,0.3151360894588075,0.04480480280945951,0.04480480280945951,0.03710539110542381,0.3116900019501626,0.7138911981555208,-0.41146213322535696,0.03654820318201084,0.2723219112562128,0.16732077670789086,0.022113658618136012,0.01829766889210176,0.02242038901217187,0.031511770010695966,0.23479527553361926,0.13494974346675698,0.02142242774236607,0.02142242774236607,0.019202836001282364,0.06614958421460967,0.49288281321016786,-0.08732410042868716
Exp1,3783,3783,18925.5,21402.80442804428,3.861859848076525,1.7451082115077508,2.0711142681652808,7.7693570645565435,0.16163659631661959,0.2574185224244694,-0.6610648483948793,-0.07550717456061196,-0.12919910461378992,-0.06105309663226376,0.15710322763012846,0.25019878942170315,-0.5580588846918122,-0.07356146221440873,-0.07356146221440873,-0.14549426734141369,0.30917379623202634,0.49238268815382746,-0.4081404887518723,0.03733703963709753,0.09851389848334763,0.09628212832599684,0.04531099693568508,0.03224165064938407,0.04429927968282756,0.052914218595995245,0.13961433498097137,0.20345381413370517,0.04502985285553249,0.04502985285553249,0.03717397290724076,0.2887515039346112,0.761871766535681,-0.38118101009849603,0.03372249271221488,0.2571540512564747,0.15061045633537837,0.02196869897037692,0.016894509432400583,0.02227703446131195,0.029536907092732576,0.2252364730360235,0.12382257311726397,0.021337490263671512,0.021337490263671512,0.020162867841514973,0.06787791865239026,0.5176094757075017,-0.08960567561636275
Exp1,3784,3784,18930.5,21408.70848708487,3.86268188941888,1.7332790228825259,2.052120497280671,7.802646148093444,0.1554991631232286,0.24432903562721273,-0.6719587126848756,-0.07181621195376331,-0.11385628510714296,-0.057879135548773775,0.15626482173734949,0.24553208152823522,-0.6135380672188528,-0.07147475335741227,-0.07147475335741227,-0.13098463144950978,0.3246694325760743,0.510138882844552,-0.42859628632611013,0.03739357890516404,0.10466400434269166,0.1003433564588482,0.04436569269922175,0.0313086006617414,0.04358470703344928,0.04959161583351148,0.13880610647415037,0.18541783931225791,0.044441642947762455,0.044441642947762455,0.038412756761247294,0.2702873856484622,0.756529889183158,-0.35680651797295476,0.03550851574859984,0.29957535866037754,0.16217232306689988,0.02132898676417947,0.016499525929292956,0.021642202182363544,0.030493384423262618,0.2572641064482646,0.1299965347191675,0.020975973728980878,0.020975973728980878,0.020413792982404956,0.05252759406753231,0.4431605348913579,-0.06934170417079422
Exp1,3785,3785,18935.5,21414.612546125463,3.8197953245549576,1.7265835317067206,2.042274127516814,7.690528314441337,0.14913372585204723,0.2214193231715261,-0.7026062725422477,-0.07127607205516884,-0.08612246420370862,-0.06362547168293542,0.1541638284821443,0.228887532749716,-0.6868828464542949,-0.07077841751104197,-0.07077841751104197,-0.10112027070403018,0.37023772576653546,0.5496931440787578,-0.48875101379979924,0.037458386347809874,0.1030256994617236,0.11003224581761906,0.04438799132980962,0.03475165650748733,0.04283872848110448,0.049342550102492194,0.1357119522003015,0.18382796987339522,0.04468061116391997,0.04468061116391997,0.041356164917080294,0.2767820000744484,0.7612623483379749,-0.36538006184498356,0.033666083516933294,0.20205662873817687,0.1541344769868032,0.02079285757913818,0.0180869932660783,0.020536290693826897,0.029671037632048394,0.17807921827556236,0.12496006100014556,0.020583202709480643,0.020583202709480643,0.022040975594377035,0.10327994916033985,0.6198641529862607,-0.13633991445036686
Exp1,3786,3786,18940.5,21420.51660516605,3.8747484661859537,1.7038519994205674,2.0238061424063054,7.896587256730989,0.15956896790618463,0.4491726020389066,-0.8005465418669003,-0.04465545415521799,-0.05189412552820594,-0.03743489517180976,0.1617397693510351,0.45528321706818076,-0.7771237720539803,-0.04505360573647543,-0.04505360573647543,-0.06637219619007095,0.03394215556629896,0.09554418089291254,0.0448070571664001,0.03514334177597993,0.11215482309460617,0.06811345513526383,0.047977366669972855,0.03805360289005759,0.04679478582471299,0.0479065524536316,0.15288673882407716,0.16011618659395188,0.04907768713779488,0.04907768713779488,0.04621415490661631,0.2302967885638284,0.7349584380813168,-0.30401491002131387,0.031600445668483926,0.2467496658230996,0.14018681290086424,0.0218832160894608,0.019719719845602144,0.021681025507916774,0.02944830856899712,0.2299448676985755,0.11881756234673144,0.02195789113562312,0.02195789113562312,0.024843546122004276,0.06701806831756549,0.5233054664783249,-0.0884705867434187
