protocol_id,dataset,window_id,window_index,start_cycle,end_cycle,center_cycle,is_restart_guard,crosses_stop_boundary,nominal_stride_cycles,baseline_frozen,baseline_cycles,monitoring_start_cycle,distance_form,feature_count,feature_names,D_state,V100_norm,V500_norm,V1000_norm,direction_consistency,A_state,state_volatility,baseline_outlier_fraction,source_support_oos,residual_change_score,abrupt_cusum,D_rs_subspace,D_rx_subspace,D_ry_subspace,velocity_v100_rs_corrdist_base,velocity_v100_rs_mean,velocity_v100_rs_q05,velocity_v100_rs_rms,velocity_v100_rs_subspace_distance,velocity_v100_rs_contribution,velocity_v100_rx_corrdist_base,velocity_v100_rx_mean,velocity_v100_rx_absmean,velocity_v100_rx_q05,velocity_v100_rx_subspace_distance,velocity_v100_rx_contribution,velocity_v100_ry_p2p,velocity_v100_ry_subspace_distance,velocity_v100_ry_contribution,velocity_v500_rs_corrdist_base,velocity_v500_rs_mean,velocity_v500_rs_q05,velocity_v500_rs_rms,velocity_v500_rs_subspace_distance,velocity_v500_rs_contribution,velocity_v500_rx_corrdist_base,velocity_v500_rx_mean,velocity_v500_rx_absmean,velocity_v500_rx_q05,velocity_v500_rx_subspace_distance,velocity_v500_rx_contribution,velocity_v500_ry_p2p,velocity_v500_ry_subspace_distance,velocity_v500_ry_contribution,velocity_v1000_rs_corrdist_base,velocity_v1000_rs_mean,velocity_v1000_rs_q05,velocity_v1000_rs_rms,velocity_v1000_rs_subspace_distance,velocity_v1000_rs_contribution,velocity_v1000_rx_corrdist_base,velocity_v1000_rx_mean,velocity_v1000_rx_absmean,velocity_v1000_rx_q05,velocity_v1000_rx_subspace_distance,velocity_v1000_rx_contribution,velocity_v1000_ry_p2p,velocity_v1000_ry_subspace_distance,velocity_v1000_ry_contribution,evidence_increment_cycles,low_activity_evidence_run_cycles,low_activity_evidence_false_cycles,low_activity_evidence,low_activity_evidence_condition,low_activity_score,directed_change_evidence_run_cycles,directed_change_evidence_false_cycles,directed_change_evidence,directed_change_evidence_condition,directed_change_score,acceleration_evidence_run_cycles,acceleration_evidence_false_cycles,acceleration_evidence,acceleration_evidence_condition,acceleration_score,abrupt_change_evidence_run_cycles,abrupt_change_evidence_false_cycles,abrupt_change_evidence,abrupt_change_evidence_condition,abrupt_change_score,frozen_low_velocity_max,frozen_low_volatility_max,frozen_directed_speed_min,frozen_direction_consistency_min,frozen_acceleration_min,frozen_residual_score_min,frozen_residual_center,frozen_residual_scale
A_Exp1_to_Exp2,Exp2,836,836,4181.0,4200.0,4190.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.6398688222285642,0.20910689843719507,0.42013330420108635,0.120433221222284,0.37439418557006904,0.15850749871777248,2.5826062157447938,0.2222222222222222,0.4444444444444444,1.091681762504362,100.0,1.4068000073347031,2.9117845275923755,0.6010219317586148,-0.2165675640880198,-0.0691284906635189,-0.038005020903926656,-0.06994477341495275,0.1647683866551915,0.26265415422545935,0.03355258106636505,-0.3068931367591854,-0.3068931367591854,-0.10213586459934777,0.3057333271155018,0.48736368718657763,0.10374760249617665,0.1568189815408919,0.24998215858796302,-1.0443743623691226,-0.3384929467946622,-0.44826431243303844,-0.3236915070273923,0.703837528940077,0.5584239747258906,-0.48490015137074344,-0.4626847304777011,-0.4626847304777011,-0.2544981882086678,0.4994429838757564,0.39625755197348067,-0.03778879779563396,0.057119399787425515,0.04531847330062868,-0.006707132261732452,-0.0691639293232529,-0.015924935345335976,-0.07028060245142931,0.1355764606578296,0.3752465731129001,-0.04925738822093395,-0.1040878751778175,-0.1040878751778175,0.034822170555982156,0.18123530586729608,0.5016204665897778,-0.029432104603657857,0.04448789714172637,0.12313296029732225,5.0,210.0,170.0,0,0,-0.14257993836801686,0.0,1030.0,0,0,0.4265452650096395,0.0,85.0,0,0,0.18427826320797577,150.0,20.0,1,0,0.9597603687305173,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,837,837,4186.0,4205.0,4195.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.7349485720424722,0.1338770600209465,0.401856976431411,0.11207955346703626,0.05146930435554579,0.17172408878205245,2.5825196751771613,0.3333333333333333,0.4444444444444444,0.9936074341344701,100.0,1.5008476108240745,3.1345211478400987,0.5694769574632436,-0.21891790030262784,0.06562113832714545,0.07103117493991729,0.07977679525128711,0.1323250934878029,0.32946917484618404,0.1810976446028878,-0.08571559469778522,-0.08571559469778522,-0.024697198105948726,0.10708249663109118,0.26661898265552236,0.10732315922239655,0.16222358994394542,0.4039118424982936,-1.0757326314295292,-0.310504563910817,-0.42858922802032057,-0.29239610453585146,0.7176578346249566,0.5952846217394184,-0.43425351632871945,-0.4148542245032422,-0.4148542245032422,-0.24135554826383174,0.4387133090977646,0.3639050166501583,-0.03254937473904788,0.049199785571511695,0.04081036161042329,0.001196380799807284,-0.058542224509935493,-0.006070309816028507,-0.05850553722621563,0.13108030055556275,0.3898430370832232,-0.0311002177578553,-0.0912244893330337,-0.0912244893330337,0.04129181829408424,0.16780692142389575,0.4990708719327933,-0.024710798067639036,0.037351438421650285,0.11108609098398345,5.0,210.0,175.0,0,0,-0.14254165164980614,0.0,1035.0,0,0,0.05863869929702557,0.0,90.0,0,0,0.137345120559686,150.0,25.0,1,0,0.8735375730475041,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,838,838,4191.0,4210.0,4200.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.7861508375281165,0.18971352274079423,0.3895929380040896,0.11062297986880908,-0.2129140124184766,0.23765090488520257,2.577657007531832,0.3333333333333333,0.4444444444444444,0.9180429288102614,100.0,1.5168418856191457,3.312593115251488,0.5290175117137166,-0.18095522364657235,0.18133861573876886,0.20081428999309067,0.20370975874921624,0.17506192507927615,0.30758996081768236,0.4024816149713182,0.09285109443024142,0.09285109443024142,0.09332487385194188,0.2082645506137275,0.365928141907381,0.12293005872442142,0.18581409252937903,0.32648189727493665,-1.1214514785289569,-0.28396146125005983,-0.4023135168183128,-0.2639889602459979,0.7308508235111004,0.6253114915748538,-0.3772823087842501,-0.3742027519636508,-0.3742027519636508,-0.21877473997339558,0.3904792185786489,0.3340916295686294,-0.03139094693754056,0.04744877192251941,0.040596878856516756,0.005952444854229455,-0.048337073518362784,0.007176412158496592,-0.04773821189185279,0.13793961471235738,0.4156448472579081,-0.007836460727038252,-0.07939269316039281,-0.07939269316039281,0.05297541766827887,0.16096445110186156,0.4850241522835908,-0.021808754201345575,0.032964873792208325,0.09933100045850118,5.0,210.0,180.0,0,0,-0.14039034168058473,0.0,1040.0,0,0,-0.24257177956175285,0.0,95.0,0,0,0.27289441497511346,150.0,30.0,1,0,0.8071044604098714,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,839,839,4196.0,4215.0,4205.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.848393895287771,0.30480420915426465,0.3644805079442426,0.10723611826019301,-0.27774352379446343,0.33024990062977416,2.567797397416728,0.3333333333333333,0.4444444444444444,0.8366804470250061,99.77989278647641,1.541510261599347,3.530735493287753,0.47293593097621317,-0.1707447820413328,0.32129243500151516,0.37074335679922743,0.3496842409906873,0.2880443455408291,0.31500477671667887,0.6197256103745454,0.34339480795787347,0.34339480795787347,0.2817918465651381,0.4118968627424444,0.45044966612647075,0.1418890450964041,0.21447141917952056,0.23454555715685046,-1.1414120490603281,-0.2547805245523136,-0.367605746342849,-0.2335741282720051,0.7265034359613094,0.664419102554997,-0.32484148818119013,-0.32452145819140493,-0.32452145819140493,-0.18220100220827726,0.34298374006940907,0.31367360082245965,-0.015847610597891634,0.02395434780200918,0.021907296622543173,0.014587434155821465,-0.03432261768890195,0.0236759863514455,-0.03304612462162604,0.14385974700613607,0.44717442014913017,0.020044873464402136,-0.05614384003995316,-0.05614384003995316,0.07107410938504184,0.1471451172470155,0.4573866828773401,-0.020312678345344597,0.030703490527427463,0.09543889697352982,5.0,210.0,185.0,0,0,-0.13602831674276472,0.0,1045.0,0,0,-0.31643169025510537,0.0,100.0,0,0,0.6285282617418615,150.0,35.0,1,0,0.735574012433981,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,840,840,4201.0,4220.0,4210.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9153070619418378,0.40926478153744417,0.337315713313419,0.10763141410430248,-0.2632540665402695,0.41771780110937734,2.5549726172667637,0.3333333333333333,0.4444444444444444,0.7512205120831591,99.19839268456602,1.5610270446232544,3.7336946872959564,0.45119945390630306,-0.08940545737652861,0.45258548373353724,0.5322160446222268,0.48473685792558396,0.402854255359177,0.32811216074331684,0.8280123081237384,0.5732951173476049,0.5732951173476049,0.4589602941612072,0.6141062905380253,0.5001703202435951,0.1394824843710168,0.21083379871513003,0.17171751901308793,-1.1203098173855917,-0.2270993897897231,-0.32845071876728427,-0.20541473258763351,0.6987383008603044,0.6904889329511386,-0.27386322266077895,-0.2772646009619897,-0.2772646009619897,-0.13997659490583506,0.3029928214809881,0.2994156606825097,-0.006758667366264648,0.010216017598964216,0.010095406366351653,0.015164823283282303,-0.01996480297107137,0.04168958255397741,-0.018329957297051336,0.15478168681608323,0.47935722144617493,0.037274254844201195,-0.03254033392485707,-0.03254033392485707,0.0904594988174002,0.1377890721849749,0.4267312764637269,-0.020061274866249812,0.03032348331184931,0.09391150209009828,5.0,210.0,190.0,0,0,-0.13035446045604315,0.0,1050.0,0,0,-0.2999239301922042,0.0,105.0,0,0,1.0635319730458621,150.0,40.0,1,0,0.6604412571854977,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,841,841,4206.0,4225.0,4215.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.8806865010190974,0.45146411455018853,0.3306645902795973,0.1147159011102179,-0.21463656558921917,0.44154772367048717,2.541924946424422,0.3333333333333333,0.4444444444444444,0.7620550267973522,98.66270956776678,1.4851446380024742,3.7339412507063936,0.4229736143484248,-0.1277471150054612,0.4666988095401412,0.5872549621679115,0.48759641494521505,0.48927914753871865,0.3612536277486172,0.8441893015238088,0.6397487317224302,0.6397487317224302,0.5725978393343549,0.6326957070113498,0.4671435939352784,0.15376172600681143,0.23241748910049712,0.1716027783161044,-1.1244339049245864,-0.22046044713409946,-0.31107284863009643,-0.2008745173958412,0.6900826635942856,0.695652214641205,-0.25226640426046804,-0.2539594423457322,-0.2539594423457322,-0.10906329346515582,0.2923922058948389,0.2947520584202895,0.006297472306744378,0.009518901349667513,0.009595726938505566,0.004808700239530816,-0.017022484126971382,0.04980673066781464,-0.016564844127025746,0.17089513735212142,0.49657497550674357,0.03933986875497717,-0.02265787906323027,-0.02265787906323027,0.10531436691542939,0.14259774503239217,0.4143504188821672,-0.02028047974079152,0.030654820946140148,0.08907460561108932,5.0,210.0,195.0,0,0,-0.12458199431079708,0.0,1055.0,0,0,-0.2445342750465287,0.0,110.0,0,0,1.1635351411364687,150.0,45.0,1,0,0.6699665036394236,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,842,842,4211.0,4230.0,4220.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9021769834696045,0.4571039186784822,0.33322829727221775,0.11507663821288001,-0.20899790915206415,0.44256050229348604,2.5293370580167607,0.3333333333333333,0.4444444444444444,0.7261477524557952,97.97518180473394,1.4879748145533074,3.7900047342192447,0.42855140163626143,-0.04643711877769241,0.48241522318754426,0.6143341391892149,0.49865446954538983,0.5167698461328416,0.3768434448683336,0.8903211916955218,0.7169657682557973,0.7169657682557973,0.6336827580742335,0.6925697993176716,0.5050418304003583,0.1071567866294974,0.16197211058493352,0.11811472473130812,-1.1085266949447998,-0.21868470582687174,-0.30174453240012555,-0.2002571977151895,0.676332449256514,0.6765456343222965,-0.25317114268266555,-0.24608862707515247,-0.24608862707515247,-0.08959815671525329,0.2987870135666164,0.2988811934765293,0.01625188696754467,0.024565428993522733,0.024573172201174113,0.00255744264537443,-0.013922292551371472,0.053888891059612615,-0.013754655933010085,0.17447569027858098,0.5053898369763484,0.04468708730111239,-0.011986280940028316,-0.011986280940028316,0.11320876138427743,0.13869066729523127,0.4017342107806675,-0.02121246510013719,0.03206355706482777,0.09287595224298398,5.0,210.0,200.0,0,0,-0.11901294213655333,0.0,1060.0,0,0,-0.23811018435018833,0.0,115.0,0,0,1.1770710257584591,0.0,50.0,0,0,0.638398348847589,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,843,843,4216.0,4235.0,4225.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9071139887896662,0.4447783496994304,0.3397364873509545,0.11419938064046364,-0.18073665331386643,0.4350246154655683,2.516142352264047,0.3333333333333333,0.4444444444444444,0.7106047520188737,97.22192581682098,1.4759226808438355,3.811141005649449,0.4342782798757149,-0.020642387319017352,0.4940204382734587,0.6090815409511965,0.5082680276076605,0.48724127439750137,0.3651566184420969,0.859133858756009,0.7641244551771438,0.7641244551771438,0.6356461375550944,0.7231401490237903,0.5419479534113036,0.08200468692206042,0.12395362567699945,0.09289542814659937,-1.1290931177158723,-0.21872730389367,-0.30001483702051457,-0.2008023079204513,0.6854800364541462,0.6725605108428558,-0.2683763190478538,-0.24133536957966673,-0.24133536957966673,-0.0837660485705956,0.3025371396738309,0.296835097139374,0.020636053424682818,0.031192285924886345,0.03060439201777003,-0.014208366614910673,-0.011734357880371738,0.05589558517945263,-0.011851384757922735,0.17667799316387844,0.5157003834668116,0.032362461267891926,-0.006025835296897686,-0.006025835296897686,0.11570031956785412,0.13581937496451857,0.3964393215993632,-0.019913935695906458,0.03010077379299391,0.0878602949338252,5.0,210.0,205.0,0,0,-0.1131754257572426,0.0,1065.0,0,0,-0.20591228885495183,0.0,120.0,0,0,1.1344776964938883,0.0,55.0,0,0,0.6247336011684697,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,844,844,4221.0,4240.0,4230.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9108137107410903,0.44244530494397566,0.35813092774243804,0.11105423119917796,-0.19032844490999512,0.43316425112562557,2.5022898202707013,0.3333333333333333,0.4444444444444444,0.6906759091744564,96.38439475799146,1.486822467799843,3.809954852835884,0.43566381158754464,0.04232229421744815,0.49406084014466356,0.604616931831426,0.5048166486569388,0.47947649681233073,0.3612322182008042,0.8845754310257812,0.7741423925818003,0.7741423925818003,0.6225205844246595,0.746437016519602,0.5623572813624342,0.06709858010578423,0.10142240149999428,0.07641050043676156,-1.2155089146507565,-0.22065552772246358,-0.3036075033371774,-0.20294917814707752,0.7308100254644871,0.6802074966189217,-0.2971084633974496,-0.23960962321904145,-0.23960962321904145,-0.08557687010522708,0.3081849447314524,0.28684569511506885,0.02341832729385134,0.035397813031374646,0.03294680826600952,-0.012631629439218316,-0.01044667315055776,0.05618687380353067,-0.010690259510861022,0.17419964003092508,0.5228665855408204,0.03909060841344649,-0.0016741910978799622,-0.0016741910978799622,0.11495192762028238,0.12946410497766941,0.38859124225374475,-0.01951578286116082,0.029498948588939373,0.08854217220543487,5.0,210.0,210.0,0,0,-0.10704687814719471,0.0,1070.0,0,0,-0.21684016499720093,0.0,125.0,0,0,1.1555249523396403,0.0,60.0,0,0,0.6072130066017412,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,845,845,4226.0,4245.0,4235.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9381895990276259,0.45514096235262325,0.37966538339257094,0.10627424872462077,-0.21227898070957085,0.4469930362320383,2.4872651885744577,0.3333333333333333,0.4444444444444444,0.6423928914294966,95.34268452146006,1.5228453146417118,3.831687424003033,0.4600360584381319,0.12166677763621925,0.49950252999379496,0.6038353352431459,0.5084222907522791,0.47554159908286053,0.3482742259488038,1.023850016037653,0.7784174731139508,0.7784174731139508,0.6280221405681456,0.7956277462974789,0.5826969460075839,0.06235583779293563,0.09425354167753022,0.06902882804361221,-1.3200364962943443,-0.2212397648652747,-0.30335596185744734,-0.20410022422908558,0.784272282813785,0.688564472049724,-0.3153480088752114,-0.24302814903084238,-0.24302814903084238,-0.08421365060711113,0.3192530447324066,0.28029334838629166,0.023466628659540502,0.035470822631521196,0.03114217956398433,-0.0026147864795317056,-0.009261371412179021,0.05441123887781235,-0.009276020543598485,0.16517006307116813,0.5180623561315686,0.053795413248430846,-0.0008881373863549591,-0.0008881373863549591,0.10947081246944937,0.12140391669084044,0.3807881280359957,-0.021334995074028206,0.03224876641185369,0.10114951583243562,5.0,210.0,215.0,0,0,-0.10039977776741593,0.0,1075.0,0,0,-0.24184829138003258,0.0,130.0,0,0,1.2818017996095459,0.0,65.0,0,0,0.5647646223693082,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,846,846,4231.0,4250.0,4240.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9530801469152734,0.4633964688224104,0.3978018833875066,0.10302134212829851,-0.18299307461387881,0.46435762468324776,2.470467691259016,0.3333333333333333,0.4444444444444444,0.6128321436308557,94.17596782386484,1.5396791592301209,3.830181749505526,0.4893795320101731,0.09431438878780507,0.5194806297734593,0.6061177847168469,0.5263021081062547,0.4521379927569266,0.32523481379843483,0.9743215091609,0.8217452421686233,0.8217452421686233,0.627499412878024,0.8196852358163159,0.5896212645579795,0.07830816813419433,0.1183661778939888,0.08514392164358567,-1.3886302331562879,-0.2188758653860629,-0.3015994685654245,-0.20240277397582077,0.8195030330416673,0.6866927711713666,-0.3465753082269897,-0.23266743552589358,-0.23266743552589358,-0.0796291723405143,0.3215839822637914,0.26946745410497897,0.03461272914132279,0.05231863485706113,0.04383977472365436,-0.016928186916411913,-0.008397222675384652,0.052078083578765866,-0.008471477799805328,0.15886100919653434,0.5140067935266442,0.031610623063298385,-0.0010325834049501382,-0.0010325834049501382,0.10247311169136739,0.11517414752374744,0.37265465305339135,-0.02317424338651944,0.03502886966461376,0.11333855341996435,5.0,210.0,220.0,0,0,-0.09296833764680912,0.0,1080.0,0,0,-0.20848301740385192,0.0,135.0,0,0,1.3985575349904351,0.0,70.0,0,0,0.5387760649145343,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,847,847,4236.0,4255.0,4245.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9657744809970998,0.4690745874382323,0.407981960785412,0.09420700579142294,-0.16396575463395457,0.47895303127498307,2.45291997498392,0.3333333333333333,0.4444444444444444,0.5896777120061746,92.91133568870823,1.5613494405898067,3.8449506013827808,0.49102340101871267,0.05909020267442,0.5376878704622128,0.5935197327085867,0.5435003934222007,0.4093405246690812,0.2908851709523226,0.9261246583674079,0.8549457944129437,0.8549457944129437,0.6081890949566695,0.8468701339163507,0.6018020421452813,0.099906575744036,0.15101310372926524,0.10731278690239614,-1.4353924889137242,-0.2195255384394585,-0.30672848268062863,-0.2037411534334665,0.8458106787284462,0.6910523503703969,-0.3745011105530671,-0.23621483419106148,-0.23621483419106148,-0.08594528871871451,0.33045785164595964,0.2699938423827943,0.03154216991385948,0.047677351981830075,0.038953807246808754,-0.02432139595503031,-0.006535265323164152,0.048116199605341595,-0.006643383509215384,0.14513024009666903,0.5135153834099898,0.017697737065428588,0.0028673953523281615,0.0028673953523281615,0.09449758905523944,0.10310599918053469,0.3648207063241644,-0.02274812815949411,0.03438477809706509,0.1216639102658458,5.0,210.0,225.0,0,0,-0.08520499050628638,0.0,1085.0,0,0,-0.18680529494963646,0.0,140.0,0,0,1.5968123049752012,0.0,75.0,0,0,0.5184196693081172,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,848,848,4241.0,4260.0,4250.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.976603824850306,0.4876850742736909,0.4172176018347515,0.08747843537831208,-0.13360541522627162,0.5045185204724785,2.433096795177593,0.3333333333333333,0.4444444444444444,0.5752702217007916,91.58577717279309,1.5641848667538905,3.8639940244533713,0.501632583343656,0.03180671330231011,0.5692074940997227,0.5998607165241352,0.5738094191605383,0.39219654099465,0.26806680628118335,0.7845820531000242,0.9414022996933484,0.9414022996933484,0.6319443386621035,0.8816807182051938,0.602629828630208,0.12515551356066917,0.18917796362122896,0.12930336508860873,-1.4785402275632926,-0.21283944565142968,-0.30468562243180775,-0.1976818546986446,0.8684757084150029,0.6938631101179207,-0.404614756557341,-0.22011807309905754,-0.22011807309905754,-0.08175812708486402,0.3270292054628137,0.2612778911409568,0.03714607175878824,0.056147891626437664,0.0448589987411224,-0.029660889830788316,-0.004519762774095027,0.04555226996998016,-0.004741145948150427,0.1345555797009054,0.5127190456291769,-0.000212989731316382,0.00803735218386441,0.00803735218386441,0.08896217784723182,0.09338330798644372,0.3558336313881062,-0.02282198668474844,0.03449641844758715,0.13144732298271689,5.0,210.0,230.0,0,0,-0.07643494750736202,0.0,1090.0,0,0,-0.1522159249285332,0.0,145.0,0,0,1.8832926464663313,0.0,80.0,0,0,0.5057532140434855,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,849,849,4246.0,4265.0,4255.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.9843642933592258,0.5310412215120429,0.4133055495045305,0.0847092320224137,-0.12404042141171674,0.547607437636724,2.412519885026992,0.3333333333333333,0.4444444444444444,0.5647520651589212,90.2157394868931,1.5856440340712756,3.8914954693890262,0.4759533766173749,0.12783705546432977,0.604634081976007,0.6365519328069231,0.6091933676410588,0.42826455929966106,0.26882066272260113,0.7252124040006991,1.0534790671586114,1.0534790671586114,0.6999833611328614,0.9487880398712125,0.5955520346548062,0.14294733188657094,0.21607106536525542,0.1356273026225927,-1.470015191517871,-0.2099136725348464,-0.30174710866229737,-0.1947651696094544,0.863271256683987,0.6962332973904932,-0.4101317809541524,-0.20763727034801288,-0.20763727034801288,-0.07264460889794888,0.3226199983792004,0.26019490807382606,0.03574187888046276,0.05402539345040425,0.04357179453568087,-0.03381908222587288,-0.0027107200492789696,0.04627007369193129,-0.003088793441798621,0.1329152556652153,0.5230254620891321,-0.013747021996044585,0.014367639421431554,0.014367639421431554,0.09079119706992879,0.0909082125027603,0.35772650486197444,-0.020048535956259345,0.030304227899265488,0.11924803304889332,5.0,210.0,235.0,0,0,-0.06733144400444901,0.0,1095.0,0,0,-0.14131857935348738,0.0,150.0,0,0,2.29862998439642,0.0,85.0,0,0,0.4965060962956973,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
A_Exp1_to_Exp2,Exp2,850,850,4251.0,4270.0,4260.5,0,0,5.0,1,1000,1001.0,mahalanobis,9,rs_corrdist_base;rs_mean;rs_q05;rx_corrdist_base;rs_rms;ry_p2p;rx_mean;rx_absmean;rx_q05,1.956709165559128,0.5518626756805222,0.41773783159877675,0.08204707651031294,-0.07482046909882234,0.5645286629782538,2.3912036409847,0.3333333333333333,0.4444444444444444,0.6032927221963152,89.00868249336723,1.560536490811074,3.8758505539586143,0.43374045190769567,0.04221839606557776,0.6274686152268497,0.6573445914773173,0.6325785548536196,0.42859857553177516,0.2588799680423241,0.5053200377124614,1.1373434020758069,1.1373434020758069,0.7419838228977609,0.9661837634067278,0.5835894845973478,0.17254266410984742,0.2608056881030637,0.15753054736032812,-1.5076837971001926,-0.20500505346359357,-0.3006657183207535,-0.18968724640166892,0.8833951933499472,0.7049039904358154,-0.4544143452810686,-0.19202970684890044,-0.19202970684890044,-0.0687675260926639,0.32666181184901577,0.26065934751373243,0.028551277937680773,0.04315648959736721,0.03443666205045208,-0.03382487970553094,-0.0018321229154387943,0.04616202552107394,-0.002137246248121949,0.13042042662954229,0.5298601411802448,-0.02677394839504066,0.020160762260737774,0.020160762260737774,0.09160303337894167,0.08836612402626202,0.3590057797089001,-0.018097186465963533,0.027354678875134496,0.1111340791108551,5.0,210.0,240.0,0,0,-0.057900849182986436,0.0,1100.0,0,0,-0.0852425546387922,0.0,155.0,0,0,2.5424718228575847,0.0,90.0,0,0,0.5303894096199665,1.0498716922168292,2.2603286903790836,0.40300567164660916,0.8777361191938401,1.4934743227172398,1.1374524288269354,0.6522562678680716,0.2364737594127166
